"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cardiovascular disease","mmu05418","Fluid shear stress and atherosclerosis","20/719","149/10644",0.134228187919463,1.9870999057229,3.26583501999856,0.00242102316654034,0.0156654440187904,0.0114929892322864,"16178/15894/20339/20293/21824/17969/17970/19252/63873/20971/18791/22339/16176/16175/12675/29857/22166/16177/19354/18033",20
"Organismal Systems","Endocrine system","mmu04920","Adipocytokine signaling pathway","12/719","72/10644",0.166666666666667,2.4673157162726,3.36234643816675,0.0029703772946771,0.0188504712931431,0.0138296918578084,"12702/18035/14081/384783/18036/12675/50790/18761/72674/18033/18534/21938",12
"Metabolism","Global and overview maps","mmu01250","Biosynthesis of nucleotide sugars","8/719","38/10644",0.210526315789474,3.11660932581802,3.51793580942491,0.00332483847354813,0.0203978657255503,0.0149649413616477,"107652/15277/22235/212032/14584/54342/227620/94181",8
"Organismal Systems","Immune system","mmu04660","T cell receptor signaling pathway","17/719","122/10644",0.139344262295082,2.0628377299984,3.17781747060384,0.00335936425733928,0.0203978657255503,0.0149649413616477,"18035/18019/26410/22637/16818/108723/18036/12042/12675/18761/29857/19264/18033/12503/12502/16822/21947",17
"Environmental Information Processing","Signal transduction","mmu04350","TGF-beta signaling pathway","16/719","112/10644",0.142857142857143,2.11484204251937,3.19225916845765,0.00339964428759172,0.0203978657255503,0.0149649413616477,"17869/12156/22042/224109/20482/68010/15216/21825/209268/12163/21815/238057/17130/16323/269275/11479",16
"Environmental Information Processing","Signaling molecules and interaction","mmu04517","IgSF CAM signaling","33/719","300/10644",0.11,1.62842837273992,2.9716891227521,0.00372863302292077,0.0216239189390718,0.0158644381371181,"15894/16411/235379/16180/545486/67951/74192/22151/17096/227613/22145/640524/170780/18858/16818/56513/58220/16402/386750/17085/22146/18761/18857/29857/116837/22153/17196/94332/84544/16822/12481/16485/18751",33
"Organismal Systems","Immune system","mmu04613","Neutrophil extracellular trap formation","25/719","209/10644",0.119617224880383,1.77080075330569,3.02900691868706,0.00373504054402149,0.0216239189390718,0.0158644381371181,"246256/18602/14289/64008/14293/12273/17969/17970/24088/12796/70315/12363/170744/21898/107435/20345/105675/56644/29857/14131/17972/19354/18033/18751/17523",25
"Metabolism","Glycan biosynthesis and metabolism","mmu00520","Amino sugar and nucleotide sugar metabolism","8/719","39/10644",0.205128205128205,3.03669626618166,3.4295287888348,0.00394056257242562,0.0221483069677776,0.0162491566270777,"107652/15277/22235/212032/14584/54342/71884/227620",8
"Organismal Systems","Immune system","mmu04662","B cell receptor signaling pathway","13/719","84/10644",0.154761904761905,2.29107887939599,3.19736104247277,0.00395984882151175,0.0221483069677776,0.0162491566270777,"18733/18035/232801/18019/17096/17060/108723/18036/12042/12675/19354/18033/18751",13
"Human Diseases","Infectious disease: viral","mmu05162","Measles","19/719","145/10644",0.131034482758621,1.93982063210398,3.06680545282723,0.0040269862105844,0.0221484241582142,0.0162492426041125,"16193/18035/13063/21929/24088/54123/12566/170780/56489/13665/16185/18036/21898/16176/16175/12675/18033/12502/15481",19
"Human Diseases","Infectious disease: viral","mmu05163","Human cytomegalovirus infection","29/719","256/10644",0.11328125,1.67700365090403,2.95104778201902,0.00418086368098296,0.0226177871266292,0.0165935918313388,"12765/12575/17869/16193/19225/18035/20293/12771/26427/13063/21354/18019/14707/12767/231991/22339/14679/16176/12675/13557/14695/29857/16177/14674/16194/19354/18033/14991/18751",29
"Organismal Systems","Endocrine system","mmu04928","Parathyroid hormone synthesis, secretion and action","16/719","116/10644",0.137931034482759,2.04191645484629,3.03682783806803,0.00483131361581131,0.025488354913512,0.0186995905266595,"12575/240047/20393/26427/15200/13115/231991/18227/16478/18578/14462/14679/14531/216869/14674/18751",16
"Cellular Processes","Cellular community - eukaryotes","mmu04540","Gap junction","13/719","86/10644",0.151162790697674,2.23779797522399,3.10198278493941,0.00486595866530684,0.025488354913512,0.0186995905266595,"545486/67951/15559/22151/227613/14609/22145/14679/22146/22153/104318/13489/18751",13
"Cellular Processes","Cell growth and death","mmu04218","Cellular senescence","22/719","183/10644",0.120218579234973,1.77970313960647,2.86351488740651,0.00593078568496672,0.0305806136881096,0.0224355379529991,"12575/17873/17869/16193/12427/13197/18787/15259/18019/12566/63873/17164/56484/26397/19046/16175/13557/29857/18033/14991/23882/54354",22
"Human Diseases","Endocrine and metabolic disease","mmu04936","Alcoholic liver disease","18/719","141/10644",0.127659574468085,1.88985884650667,2.86289364467536,0.00662274661695889,0.0336231751322528,0.0246677201927214,"14825/16193/18035/20310/12273/56489/56484/12263/26397/21898/16176/16172/12675/29857/72674/625018/18033/13106",18
"Human Diseases","Cancer: specific types","mmu05223","Non-small cell lung cancer","11/719","72/10644",0.152777777777778,2.26170607324988,2.89119299572537,0.00852000842128979,0.0426000421064489,0.0312536194082401,"12575/17873/13197/16574/21802/56484/13557/58231/18751/23882/54354",11
"Human Diseases","Immune disease","mmu05340","Primary immunodeficiency","7/719","36/10644",0.194444444444444,2.87853500231803,3.03868026285457,0.00928972054314828,0.0457553399886408,0.033568510996451,"12265/21354/22637/17060/16818/19264/21947",7
"Environmental Information Processing","Signal transduction","mmu04014","Ras signaling pathway","26/719","237/10644",0.109704641350211,1.62405591450855,2.61496642960951,0.00971184278014224,0.0471310017271609,0.0345777684122711,"23872/19696/271457/16002/11352/233046/14707/22637/19417/21802/22339/14164/54153/12675/16000/14695/19354/13640/64143/271849/19415/18033/58231/18751/14256/54354",26
"Organismal Systems","Immune system","mmu04620","Toll-like receptor signaling pathway","14/719","104/10644",0.134615384615385,1.99283192468172,2.73844054502367,0.00998115328853033,0.0475120199034967,0.0348573032784824,"16193/18035/24088/54123/26410/56489/26397/170744/21898/16176/12675/29857/18033/21897",14
"Environmental Information Processing","Signal transduction","mmu04390","Hippo signaling pathway","19/719","158/10644",0.120253164556962,1.78021513705745,2.65931147276407,0.0100783072522569,0.0475120199034967,0.0348573032784824,"17869/12156/18787/11796/11839/209456/13385/14633/56513/21679/58220/14164/19046/12163/216033/238057/22628/22415/104318",19
