"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Metabolism","Energy metabolism","mmu00190","Oxidative phosphorylation","38/1077","141/10644",0.269503546099291,2.66350579821806,6.671587530392,1.02559997467388e-08,3.17935992148904e-07,1.68806885783644e-07,"54411/67184/11974/17709/17710/17711/12861/76252/17705/17991/66290/17716/12868/67264/66142/68202/17706/11984/66594/68342/17708/66416/11972/67130/78330/11966/11973/11975/12867/66916/72900/226646/66945/22273/66091/12856/114143/73834",38
"Human Diseases","Infectious disease: bacterial","mmu05100","Bacterial invasion of epithelial cells","26/1077","77/10644",0.337662337662338,3.33711970480773,6.90561658477608,1.46336144582807e-08,3.97624086035218e-07,2.11116971131525e-07,"18708/16412/12390/11465/74325/67771/11848/12550/67300/12540/12385/12402/19353/16202/622434/56443/12389/13043/11867/14083/22330/242687/73178/12387/12757/14388",26
"Cellular Processes","Transport and catabolism","mmu04140","Autophagy - animal","42/1077","167/10644",0.251497005988024,2.48554701182593,6.49199474277134,1.60483379454441e-08,3.97624086035218e-07,2.11116971131525e-07,"12048/74747/18708/16783/13030/13033/57436/16784/19324/67443/16653/93739/72145/19349/19053/22320/54673/23797/19052/18412/13039/15461/66615/22084/71648/52440/11651/12211/110157/67605/26396/15289/19338/20869/67841/29869/17966/19744/53331/75909/12015/66734",42
"Human Diseases","Cardiovascular disease","mmu05415","Diabetic cardiomyopathy","50/1077","217/10644",0.230414746543779,2.27719086556359,6.37761031901847,1.63247425351702e-08,3.97624086035218e-07,2.11116971131525e-07,"18708/17970/13033/67184/12843/17709/12842/17710/11938/17711/19046/18750/20525/12861/17705/17991/17716/12868/67264/66142/55951/68202/17706/110854/66594/23797/16337/19353/21813/68342/12325/17708/66416/56637/67130/78330/19697/11651/12867/66916/11545/72900/22334/226646/66945/22273/18033/66091/12323/11739",50
"Cellular Processes","Cellular community - eukaryotes","mmu04510","Focal adhesion","47/1077","202/10644",0.232673267326733,2.29951184533495,6.25627857707284,3.19310506218708e-08,7.2589921747053e-07,3.85413382944687e-07,"18708/16412/12390/11465/11848/12843/12842/16410/19046/18750/232906/12827/18590/20750/16403/22340/19878/12540/23797/19353/16202/224105/226519/15461/56637/12389/57342/98932/11651/14083/12826/110157/81877/21894/19877/22330/16776/13712/16419/192897/12387/18596/109905/12334/215449/12015/329251",47
"Human Diseases","Cancer: overview","mmu05208","Chemical carcinogenesis - reactive oxygen species","51/1077","229/10644",0.222707423580786,2.20101932831373,6.16438984659628,3.86665939309864e-08,8.24081783154148e-07,4.37543036587478e-07,"18708/18035/17970/67184/17709/17710/58810/17711/12861/17705/56484/17991/16653/12359/17716/12868/66447/67264/66142/68202/17706/13849/66594/23797/19353/68342/17708/11863/66416/15461/67130/78330/18024/19697/11651/14083/12867/110157/66916/72900/22334/26396/226646/66945/22273/18033/66091/19247/20656/11739/12015",51
"Organismal Systems","Excretory system","mmu04962","Vasopressin-regulated water reabsorption","18/1077","44/10644",0.409090909090909,4.04304887313244,6.78631991268637,8.55676260573605e-08,1.71638591091529e-06,9.11308463273436e-07,"208647/19326/14683/13427/19344/192662/59288/67665/56455/13424/22318/12912/19345/213575/11512/69654/271457/68097",18
"Cellular Processes","Cell motility","mmu04810","Regulation of actin cytoskeleton","51/1077","235/10644",0.217021276595745,2.14482309014402,5.95415043045343,9.3537194387886e-08,1.77201018257051e-06,9.40841955246573e-07,"227753/19241/18708/16412/11465/67771/12632/11848/12631/16410/19046/20430/14673/232906/18590/50884/16653/16403/18643/19878/12540/14182/69632/23797/19353/544963/224105/108100/56443/15461/101314/98932/11651/11867/14083/110157/19877/117150/22330/17698/245857/242687/26396/66214/21844/14178/16419/73178/192897/18596/329251",51
"Cellular Processes","Transport and catabolism","mmu04144","Endocytosis","56/1077","270/10644",0.207407407407407,2.04980914061694,5.86234139125164,1.13275306917707e-07,2.03299366625989e-06,1.07941012686125e-06,"15481/11773/12390/74325/67771/11848/67300/11842/17999/26431/232227/19326/11844/98878/319740/227700/19349/12540/19344/19157/12402/54673/21813/56443/15461/22088/12389/216869/13855/71770/54198/213990/11867/54189/225861/67064/74998/19345/218441/13858/69091/55988/65114/259300/12345/73178/52348/56324/17246/216238/12757/271457/234852/70527/16573/78618",56
"Organismal Systems","Development and regeneration","mmu04360","Axon guidance","42/1077","181/10644",0.232044198895028,2.29329475676757,5.8879035527363,1.86499988093133e-07,3.17982479698792e-06,1.6883156816852e-06,"18708/16412/12632/218877/18844/20347/11848/12631/12162/18750/12168/12934/14678/16653/20563/19878/12540/69632/19353/16202/224105/12325/20564/15461/56637/98932/14083/20356/110157/19877/13836/14679/245857/18846/19055/16728/20352/19247/12323/269473/26456/20361",42
"Environmental Information Processing","Signaling molecules and interaction","mmu04517","IgSF CAM signaling","59/1077","300/10644",0.196666666666667,1.94365831012071,5.56266794215208,3.58553909458581e-07,5.82223252977981e-06,3.09129185097122e-06,"18708/22142/83964/16412/260299/11820/11465/17904/67771/18858/94332/18844/11848/22154/12550/18750/22151/73710/17528/20563/227613/12540/14182/640524/23797/216856/19353/224105/108100/20564/56443/56458/56637/56455/98932/11651/11867/17136/14083/235379/76089/17967/22330/17698/192786/16180/18846/26396/12558/16728/19268/73178/12387/19247/233977/269116/109905/215449/68097",59
"Cellular Processes","Transport and catabolism","mmu04137","Mitophagy - animal","28/1077","100/10644",0.28,2.76724233983287,5.95724422582148,3.76075986510157e-07,5.82917779090744e-06,3.09497941051421e-06,"12048/59040/57436/269523/67443/23802/56484/16653/72018/93739/19349/66687/59026/19344/18412/66437/15461/71648/52440/19697/56715/23806/19345/68653/68943/17966/271457/66734",28
"Human Diseases","Neurodegenerative disease","mmu05016","Huntington disease","60/1077","308/10644",0.194805194805195,1.9252613681583,5.52860463351234,4.01039709566374e-07,5.94584960704928e-06,3.15692586020212e-06,"22142/11773/74325/67184/22154/17709/17710/208647/17711/67300/12861/17705/22151/73710/17991/17463/26445/17716/12868/67264/66142/227613/68202/17706/67089/54130/66594/68342/17708/66416/59288/67665/67130/78330/71770/19184/226977/12867/19182/12912/66916/72900/22334/26441/226646/69077/66945/53623/12914/14682/22273/19173/66091/29869/69654/12757/20656/23996/11739/16573",60
"Environmental Information Processing","Signal transduction","mmu04071","Sphingolipid signaling pathway","33/1077","131/10644",0.251908396946565,2.489612792107,5.75569410356921,5.2868513035249e-07,6.98416047772813e-06,3.7082130025289e-06,"18708/13244/13033/11886/11848/104725/81535/18750/76893/14673/20597/14678/67260/16653/19878/19053/26931/23797/19353/19052/15461/51792/19697/11651/71949/110157/19877/14679/26396/208449/14682/18033/26932",33
"Human Diseases","Endocrine and metabolic disease","mmu04932","Non-alcoholic fatty liver disease","38/1077","162/10644",0.234567901234568,2.31823652807868,5.67258179718597,5.32259593628687e-07,6.98416047772813e-06,3.7082130025289e-06,"18708/22433/67184/16194/72674/17709/17710/17711/12861/17991/12868/67264/66142/68202/12540/66594/23797/16337/19353/68342/17708/66416/606496/56637/67130/78330/19697/11651/12867/66916/108097/72900/22259/226646/66945/22273/18033/66091",38
"Environmental Information Processing","Signal transduction","mmu04151","PI3K-Akt signaling pathway","68/1077","368/10644",0.184782608695652,1.82620806588349,5.41194392104822,5.32516634665488e-07,6.98416047772813e-06,3.7082130025289e-06,"20393/12048/74747/18708/22027/16412/15370/15516/16194/12843/12842/16410/208647/22628/18750/22627/14702/56484/12827/18590/12575/20750/16653/17210/22629/16403/22340/19053/14182/26931/16451/23797/16337/19353/19052/14688/226519/15461/16452/56637/22084/51792/21802/19697/11651/14083/12826/12912/110157/14693/81877/19651/13836/16776/54401/26396/14178/75705/18033/16419/192897/20869/26932/15975/17246/18596/19744/12015",68
"Human Diseases","Infectious disease: viral","mmu05163","Human cytomegalovirus infection","52/1077","256/10644",0.203125,2.0074860724234,5.4745075500115,6.36287134495657e-07,8.03607084677849e-06,4.26672074593579e-06,"18708/18035/16194/12317/11848/14827/16410/208647/18750/14673/12315/14702/12575/14678/12313/16653/21356/14683/19878/11514/16451/69632/23797/19353/19645/75547/14688/15461/56637/22084/12010/19697/16440/11651/14083/16155/12912/110157/14693/20848/19877/14679/26396/19055/13712/14682/18033/11512/12387/54131/17246/19744",52
"Environmental Information Processing","Signal transduction","mmu04015","Rap1 signaling pathway","44/1077","215/10644",0.204651162790698,2.02256915203731,5.08209266027592,3.75206979755718e-06,4.56948500345357e-05,2.42615039541291e-05,"18708/16412/19730/11465/11848/12550/18750/12315/18590/14678/12313/16653/223864/18643/22340/14683/11514/12540/14182/23797/16337/19353/217692/15461/11651/76089/110157/21894/13836/14679/12388/192786/20469/26396/21844/14178/14682/11512/12387/79264/18596/109905/215449/244668",44
"Human Diseases","Infectious disease: viral","mmu05165","Human papillomavirus infection","64/1077","359/10644",0.178272980501393,1.76187335604162,4.92696931902516,4.06597762983782e-06,4.78102886818861e-05,2.53846879249403e-05,"18708/54411/16412/11974/12843/12842/16410/208647/76252/12827/22215/18129/12575/20750/66290/16653/27061/16403/14683/19053/11984/12540/26931/16451/23797/19052/19645/19164/226519/15461/56458/18128/11972/56637/22084/51792/11966/19697/11651/14083/11973/11975/12826/12912/110157/93687/81877/19651/16776/26396/12914/18033/16419/192897/12387/54131/26932/15975/17246/18596/114143/19744/73834/12015",64
"Cellular Processes","Transport and catabolism","mmu04145","Phagosome","39/1077","183/10644",0.213114754098361,2.10621489565734,5.06442847184248,4.81139005660867e-06,5.43271623277349e-05,2.88447967907714e-05,"22142/16783/17970/54411/16412/11465/11974/12317/16784/22154/16410/17113/14998/76252/12330/22151/73710/100226/66290/19349/13427/227613/11984/19344/19353/13039/11972/13424/11966/11973/11975/19345/16419/216238/114143/271457/20778/73834/53331",39
"Organismal Systems","Environmental adaptation","mmu04714","Thermogenesis","47/1077","238/10644",0.197478991596639,1.95168652419185,4.98187106304169,4.93883293888499e-06,5.43271623277349e-05,2.88447967907714e-05,"11465/67184/17709/17710/208647/17711/12861/17705/17991/16653/57376/17716/12868/14683/67264/66142/68202/11514/17706/66272/14182/66594/66379/68342/17708/66416/15461/20587/67130/22084/78330/12867/12912/66916/108097/277250/72900/67605/226646/66945/66853/22273/11512/66091/74205/12856/19744",47
"Organismal Systems","Aging","mmu04211","Longevity regulating pathway","24/1077","90/10644",0.266666666666667,2.63546889507892,5.22765591165665,6.44302930927186e-06,6.86585310769283e-05,3.64539816182487e-05,"18708/72674/208647/140742/56484/16653/12359/11514/75747/23797/16337/15461/56458/22084/19697/11651/12912/108097/67605/18033/11512/20869/20656/19744",24
"Organismal Systems","Nervous system","mmu04722","Neurotrophin signaling pathway","29/1077","121/10644",0.239669421487603,2.36865489537052,5.08006010656768,7.40770453346946e-06,7.65462801791845e-05,4.06419515073923e-05,"18708/18035/94275/11848/20661/12315/22627/56484/12313/16653/12540/192662/23797/19353/12325/19164/15461/56637/19697/11651/110157/26396/18033/19247/12323/109905/215449/12015/14388",29
"Cellular Processes","Cellular community - eukaryotes","mmu04520","Adherens junction","24/1077","92/10644",0.260869565217391,2.57817609301199,5.10074929646041,9.71113947037553e-06,9.7397016452884e-05,5.17125693159316e-05,"11465/11848/12550/19878/12540/14182/12385/16337/19353/21813/108100/98932/19877/56426/22330/12388/242687/12914/19268/73178/12387/79264/109905/215449",24
"Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis","35/1077","163/10644",0.214723926380368,2.12211835876754,4.84376545203739,1.22816355207798e-05,0.000119658220359598,6.35320694608761e-05,"20393/19261/17289/12317/69981/12215/11938/16410/20525/105722/70676/18263/16423/19349/19344/11487/19353/50770/12325/11863/497097/16971/16452/14083/12912/19345/11491/11980/22259/26396/16419/19247/12323/271457/16889",35
"Organismal Systems","Environmental adaptation","mmu04710","Circadian rhythm","13/1077","34/10644",0.382352941176471,3.77879731279698,5.444909083839,1.31974408325424e-05,0.000122610052815192,6.50993334903936e-05,"18626/18627/12953/18628/13170/50789/104318/353187/217166/26965/12912/108097/103583",13
"Human Diseases","Cancer: specific types","mmu05220","Chronic myeloid leukemia","21/1077","76/10644",0.276315789473684,2.73083125641402,5.08062474306738,1.33037300708566e-05,0.000122610052815192,6.50993334903936e-05,"12048/18708/18035/12575/16653/12402/23797/21813/19645/15461/19697/11651/110157/13016/26396/13017/18033/19247/17246/110279/12015",21
"Human Diseases","Cancer: specific types","mmu05215","Prostate cancer","26/1077","107/10644",0.242990654205607,2.40147866607659,4.88845797143325,1.67241372225261e-05,0.000150077126128458,7.96828698690993e-05,"18708/18035/22027/15516/208647/18590/12575/16653/14182/23797/19645/15461/56458/56637/21802/19697/11651/12912/110157/26396/12914/18033/12387/17246/18596/12015",26
"Organismal Systems","Endocrine system","mmu04919","Thyroid hormone signaling pathway","28/1077","120/10644",0.233333333333333,2.30603528319406,4.82733133718108,1.81170188043502e-05,0.000158407779802139,8.41059982280227e-05,"18708/11933/11465/11928/11938/16410/11932/18750/20525/18129/16653/23797/20185/15461/56458/18128/56637/22084/11651/110157/18641/26396/12914/12387/17246/19744/12015/76199",28
"Metabolism","Lipid metabolism","mmu00600","Sphingolipid metabolism","17/1077","56/10644",0.303571428571429,3.00019896538002,5.03514800894621,2.30169878972472e-05,0.000196219821824032,0.000104182155745434,"19156/13244/14667/11886/67630/81535/76893/20597/67260/53897/67916/22239/19012/71949/208449/223753/70750",17
"Organismal Systems","Nervous system","mmu04728","Dopaminergic synapse","30/1077","137/10644",0.218978102189781,2.16416241384218,4.60136290219287,3.4121772797204e-05,0.000283793281069428,0.000150678945343237,"12846/208647/19046/18750/12315/14702/14678/12313/14683/19053/26931/23797/19052/12325/14688/606496/56637/51792/216869/16440/11651/12912/14693/14679/19055/53623/14682/26932/12323/16573",30
"Organismal Systems","Immune system","mmu04670","Leukocyte transendothelial migration","27/1077","119/10644",0.226890756302521,2.24236324056085,4.57259794733181,4.31625351125169e-05,0.00035043867793734,0.000186064061136664,"18708/17970/83964/16412/11465/11848/18750/232906/14678/223864/19878/12540/12385/19353/171486/98932/14083/19877/22330/14679/12388/17698/20469/12387/19247/109905/215449",27
"Metabolism","Lipid metabolism","mmu00100","Steroid biosynthesis","9/1077","20/10644",0.45,4.44735376044568,5.17736537205401,6.42487562509447e-05,0.000509507578641212,0.000270521078951346,"74754/14137/66234/18194/73166/235293/15490/13121/16889",9
"Metabolism","Glycan biosynthesis and metabolism","mmu00510","N-Glycan biosynthesis","16/1077","55/10644",0.290909090909091,2.87505697644973,4.67757042915694,7.09847986389313e-05,0.000550132189451717,0.000292090558992732,"67075/103963/13135/69038/20014/13200/20440/227619/68292/14376/80286/230815/103534/66789/17309/17156",16
"Cellular Processes","Cell growth and death","mmu04114","Oocyte meiosis","27/1077","123/10644",0.219512195121951,2.16944085875399,4.37677584167629,7.93327201162367e-05,0.000601165723547482,0.000319186616608016,"66156/19046/22628/12315/22627/12313/22629/19053/11514/26931/19052/12325/51792/59008/16440/26965/67579/52717/54401/19055/11512/103583/26932/12323/17222/30939/24061",27
"Organismal Systems","Nervous system","mmu04720","Long-term potentiation","18/1077","67/10644",0.26865671641791,2.65513657340041,4.55975995597652,8.14089235828178e-05,0.000603487890037845,0.000320419561927795,"19046/18750/12315/12313/16653/223864/11514/12325/15461/16440/110157/26396/19055/12914/14682/12323/109905/215449",18
"Organismal Systems","Endocrine system","mmu04926","Relaxin signaling pathway","28/1077","131/10644",0.213740458015267,2.11239873269685,4.29818195743663,9.6661427285718e-05,0.000701309504349571,0.000372357569835241,"18708/18035/12843/12842/208647/18750/14702/12827/14678/16653/22340/14683/11514/23797/21813/14688/15461/216869/19697/11651/12826/12912/110157/14693/14679/26396/18033/11512",28
"Human Diseases","Drug resistance: antineoplastic","mmu01521","EGFR tyrosine kinase inhibitor resistance","20/1077","80/10644",0.25,2.47075208913649,4.43018912759912,0.000100761220029849,0.000705629548203159,0.000374651280416556,"12048/18708/16194/18750/56484/18590/16653/16451/23797/15461/16452/56637/21802/11651/110157/20848/26396/18596/12015/14388",20
"Environmental Information Processing","Signal transduction","mmu04014","Ras signaling pathway","43/1077","237/10644",0.181434599156118,1.79311965962648,4.14287764056145,0.000101395448275527,0.000705629548203159,0.000374651280416556,"12048/18708/19730/11848/18750/12315/14702/18590/12313/225845/16653/22340/12540/14182/19344/23797/16337/19353/224105/14688/15461/241694/21802/19697/11651/19765/110157/14693/19345/13836/56289/26396/21844/13712/14178/18033/19247/18596/109905/271457/215449/12015/14388",43
"Genetic Information Processing","Information processing in viruses","mmu03250","Viral life cycle - HIV-1","17/1077","63/10644",0.26984126984127,2.66684352478224,4.45198554480495,0.000120176995329107,0.000819607108144508,0.000435167225191713,"76895/12121/26943/19386/107951/101739/218442/72949/235180/17755/22088/20587/103573/270058/12914/58202/20922",17
"Environmental Information Processing","Signal transduction","mmu04152","AMPK signaling pathway","27/1077","127/10644",0.21259842519685,2.10111201280898,4.18831579809573,0.000140666640754016,0.000934784367720449,0.000496320145849413,"18708/20250/69008/72674/208647/14104/56484/19326/13629/59021/19053/26931/23797/16337/19052/15357/56458/22084/51792/11651/12912/108097/18641/67605/20869/26932/19744",27
"Human Diseases","Cancer: specific types","mmu05213","Endometrial cancer","16/1077","58/10644",0.275862068965517,2.72634713284027,4.42311443428713,0.000142547762819541,0.000934784367720449,0.000496320145849413,"18708/12550/56484/12575/16653/12385/23797/16202/15461/56637/11651/110157/26396/13712/12387/12015",16
"Metabolism","Amino acid metabolism","mmu00310","Lysine degradation","17/1077","64/10644",0.265625,2.62517409470752,4.37521137960662,0.000148459115507195,0.000942048498397432,0.000500177007946777,"11669/234407/231051/26433/56752/15107/208043/192195/18822/234135/78920/67956/69188/107823/14055/208266/73251",17
"Human Diseases","Cancer: specific types","mmu05212","Pancreatic cancer","19/1077","76/10644",0.25,2.47075208913649,4.31719696954531,0.000149180700625986,0.000942048498397432,0.000500177007946777,"12048/18708/19730/12575/16653/12540/16451/23797/19353/21813/19645/21802/19697/11651/19765/110157/20848/18033/12015",19
"Organismal Systems","Nervous system","mmu04721","Synaptic vesicle cycle","19/1077","77/10644",0.246753246753247,2.43866439966718,4.25090110610572,0.000179593930759491,0.00110690882820883,0.000587708962654479,"11773/74325/11974/67300/76252/66290/11984/232333/20910/11972/71770/11966/11973/22318/11975/12757/114143/73834/108124",19
"Organismal Systems","Excretory system","mmu04966","Collecting duct acid secretion","10/1077","27/10644",0.37037037037037,3.66037346538739,4.64382212835801,0.00018177974891406,0.00110690882820883,0.000587708962654479,"11974/76252/66290/11984/20499/11972/11966/11973/11975/73834",10
"Human Diseases","Infectious disease: bacterial","mmu05135","Yersinia infection","28/1077","136/10644",0.205882352941176,2.03473701458299,4.07466025196059,0.000190117206016673,0.0011373678465208,0.000603881060662379,"18708/18035/16412/11465/67771/68652/11848/26431/19878/12540/69632/23797/19353/108100/56443/56637/19697/11651/11867/14083/19877/54353/242687/26396/14682/18033/73178/54131",28
"Environmental Information Processing","Signal transduction","mmu04012","ErbB signaling pathway","20/1077","84/10644",0.238095238095238,2.35309722774904,4.17723284294106,0.000206718614244014,0.00121536288719326,0.000645292225952277,"18708/15200/18750/12575/16653/12402/23797/224105/12325/15461/56637/21802/11651/14083/110157/26396/13712/12323/12015/14388",20
"Environmental Information Processing","Signal transduction","mmu04150","mTOR signaling pathway","31/1077","158/10644",0.19620253164557,1.93907125982864,3.99001163171756,0.0002216087719181,0.00128082358006902,0.000680048327741537,"20393/74747/18708/17254/20539/11848/69008/18750/66290/16653/23797/16337/15461/277854/56637/22084/11966/252875/11651/11973/110157/67605/26396/75705/20869/29869/216805/56692/80909/19744/73834",31
"Environmental Information Processing","Signal transduction","mmu04066","HIF-1 signaling pathway","25/1077","117/10644",0.213675213675214,2.11175392233888,4.05696522876771,0.000225529559779406,0.00128175966474629,0.000680545338281718,"18708/11674/16194/15275/18750/20525/12575/67673/23797/16337/12325/11863/15979/19697/11651/112405/112406/20848/18641/26396/16832/17347/12914/18033/12323",25
"Human Diseases","Infectious disease: bacterial","mmu05152","Tuberculosis","34/1077","180/10644",0.188888888888889,1.86679046734757,3.93507948616607,0.000240533490501533,0.00134462164362332,0.000713921662920857,"16783/54411/13033/11848/16784/14998/12315/12313/19349/11984/19344/16451/69632/23797/12325/11972/12946/16452/15979/19697/11651/11975/16155/12912/110157/19345/19055/12914/18033/216238/12323/114143/271457/12015",34
"Human Diseases","Cancer: overview","mmu05231","Choline metabolism in cancer","22/1077","98/10644",0.224489795918367,2.21863452902052,4.06625517904977,0.000252536097694019,0.0013889485373171,0.000737456855744842,"18708/212862/19730/100434/12660/68682/18750/18590/16653/67916/23797/19353/15461/22084/11651/19012/110157/242687/26396/18596/74182/19744",22
"Human Diseases","Cardiovascular disease","mmu05417","Lipid and atherosclerosis","39/1077","217/10644",0.179723502304147,1.7762088751396,3.87597332965545,0.000256828541259598,0.00139013543761147,0.000738087035867182,"12048/15481/18708/18035/17970/22027/14828/15516/22433/68652/11848/18750/12315/12313/16653/11307/19878/12540/23797/19353/12325/15461/16452/56637/18024/19697/11651/14083/13110/20848/19055/18033/54131/12323/20656/109905/225164/215449/12015",39
"Organismal Systems","Aging","mmu04213","Longevity regulating pathway - multiple species","16/1077","61/10644",0.262295081967213,2.59226448696288,4.18434730393218,0.000270241551329181,0.00143988076567579,0.00076449912547071,"15481/18708/12955/56484/16653/12359/11514/23797/16337/15461/56458/11651/108097/67605/11512/20656",16
"Metabolism","Glycan biosynthesis and metabolism","mmu00513","Various types of N-glycan biosynthesis","13/1077","44/10644",0.295454545454545,2.91997974170676,4.28175730864509,0.000282241242617333,0.00148068098050016,0.000786161841784312,"67075/103963/13135/69038/20014/13200/227619/68292/80286/230815/103534/66789/17156",13
