"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Cellular Processes","Cell motility","mmu04810","Regulation of actin cytoskeleton","49/982","235/10644",0.208510638297872,2.26006846643845,6.22698512991016,3.47964332133833e-08,1.07236280539427e-06,6.1934321317601e-07,"227753/19241/18708/16412/11465/67771/12632/11848/12631/16410/20430/14673/232906/18590/50884/16653/16403/18643/19878/12540/14182/69632/23797/19353/544963/224105/108100/56443/15461/101314/98932/11651/11867/14083/110157/19877/117150/22330/17698/245857/242687/26396/21844/14178/16419/73178/192897/18596/329251",49
"Cellular Processes","Cellular community - eukaryotes","mmu04510","Focal adhesion","44/982","202/10644",0.217821782178218,2.3609929221028,6.2257828003155,4.58135086647081e-08,1.294231619778e-06,7.47483562424184e-07,"18708/16412/12390/11465/11848/12843/16410/18750/232906/12827/18590/20750/16403/22340/19878/12540/23797/19353/16202/224105/226519/15461/56637/57342/98932/11651/14083/12826/110157/81877/21894/19877/22330/16776/13712/16419/192897/12387/18596/109905/12334/215449/12015/329251",44
"Human Diseases","Infectious disease: bacterial","mmu05100","Bacterial invasion of epithelial cells","24/982","77/10644",0.311688311688312,3.37842198534663,6.67748126135097,5.08652869316888e-08,1.32641017460327e-06,7.6606828901167e-07,"18708/16412/12390/11465/74325/67771/11848/12550/67300/12540/12385/12402/19353/16202/56443/13043/11867/14083/22330/242687/73178/12387/12757/14388",24
"Organismal Systems","Excretory system","mmu04962","Vasopressin-regulated water reabsorption","17/982","44/10644",0.386363636363636,4.18783558600259,6.75497239212439,1.37581625470291e-07,3.33144078817348e-06,1.92407385996046e-06,"208647/19326/14683/13427/19344/192662/59288/67665/56455/13424/22318/12912/19345/213575/11512/69654/68097",17
"Human Diseases","Cancer: specific types","mmu05211","Renal cell carcinoma","22/982","70/10644",0.314285714285714,3.40657550189118,6.43995921283892,1.5517083341336e-07,3.50686083514194e-06,2.02538772034281e-06,"18708/67673/16653/12540/23797/19353/224105/11863/15461/11651/112405/112406/110157/26396/12914/19247/216805/109905/94315/215449/12015/14388",22
"Human Diseases","Neurodegenerative disease","mmu05016","Huntington disease","57/982","308/10644",0.185064935064935,2.00593805379956,5.71116363662942,2.15024568158466e-07,4.55583303785749e-06,2.63122168930754e-06,"22142/11773/74325/67184/22154/17709/17710/208647/17711/67300/12861/17705/73710/17991/17463/26445/17716/12868/67264/66142/68202/17706/67089/54130/66594/68342/17708/66416/59288/67665/67130/78330/71770/19184/226977/12867/19182/12912/66916/72900/22334/26441/226646/69077/66945/53623/12914/14682/22273/19173/66091/29869/69654/12757/23996/11739/16573",57
"Organismal Systems","Environmental adaptation","mmu04714","Thermogenesis","47/982","238/10644",0.197478991596639,2.14049530199045,5.67275891218913,3.64762691817474e-07,7.27379720741904e-06,4.20098208532818e-06,"11465/67184/17709/17710/208647/17711/12861/17705/17991/16653/57376/17716/12868/14683/67264/66142/68202/11514/17706/66272/14182/66594/66379/68342/17708/66416/15461/20587/67130/22084/78330/12867/12912/66916/108097/277250/72900/67605/226646/66945/66853/22273/11512/66091/74205/12856/19744",47
"Human Diseases","Cardiovascular disease","mmu05415","Diabetic cardiomyopathy","44/982","217/10644",0.202764976958525,2.19779064638141,5.68310075775595,3.99729837559422e-07,7.52824527403578e-06,4.34793858397968e-06,"18708/13033/67184/12843/17709/17710/11938/17711/18750/12861/17705/17991/17716/12868/67264/66142/55951/68202/17706/110854/66594/23797/16337/19353/21813/68342/12325/17708/66416/56637/67130/78330/19697/11651/12867/66916/11545/72900/22334/226646/66945/22273/66091/11739",44
"Human Diseases","Cancer: overview","mmu05205","Proteoglycans in cancer","42/982","204/10644",0.205882352941176,2.23158020845813,5.66215552206256,4.76540451351745e-07,8.36401439579245e-06,4.83063709864119e-06,"13207/18708/21859/16412/12390/11465/12512/11848/66911/12843/16410/18750/69253/16653/19878/12540/14182/69632/12402/23797/19353/12325/13039/15461/13043/16440/11651/14083/110157/20848/19877/17698/26396/21844/13712/75705/16419/12387/19247/17246/329251/14388",42
"Cellular Processes","Transport and catabolism","mmu04144","Endocytosis","51/982","270/10644",0.188888888888889,2.04738628649016,5.55737754572308,4.93452176742917e-07,8.36401439579245e-06,4.83063709864119e-06,"11773/12390/74325/67771/11848/67300/11842/17999/26431/232227/19326/11844/98878/319740/227700/19349/12540/19344/19157/12402/54673/21813/56443/15461/22088/13855/71770/54198/213990/11867/54189/225861/67064/74998/19345/218441/13858/69091/55988/65114/12345/73178/52348/56324/17246/216238/12757/234852/70527/16573/78618",51
"Environmental Information Processing","Signal transduction","mmu04071","Sphingolipid signaling pathway","31/982","131/10644",0.236641221374046,2.56497877831501,5.74559522357918,6.76724735289667e-07,1.09242707268189e-05,6.30931332149765e-06,"18708/13244/13033/11886/11848/104725/81535/18750/76893/14673/20597/14678/67260/16653/19878/19053/26931/23797/19353/19052/15461/51792/19697/11651/71949/110157/19877/26396/208449/14682/26932",31
"Human Diseases","Cancer: overview","mmu05208","Chemical carcinogenesis - reactive oxygen species","45/982","229/10644",0.196506550218341,2.12995490888393,5.51065821261792,7.46560346653846e-07,1.15038162507115e-05,6.64402987931174e-06,"18708/67184/17709/17710/58810/17711/12861/17705/17991/16653/12359/17716/12868/66447/67264/66142/68202/17706/66594/23797/19353/68342/17708/11863/66416/15461/67130/78330/18024/19697/11651/14083/12867/110157/66916/72900/22334/26396/226646/66945/22273/66091/19247/11739/12015",45
"Organismal Systems","Development and regeneration","mmu04360","Axon guidance","38/982","181/10644",0.209944751381215,2.27561296710963,5.51803382758617,1.00430009006843e-06,1.48025100231825e-05,8.54919069806535e-06,"18708/16412/12632/218877/18844/20347/11848/12631/12162/18750/12168/12934/14678/16653/20563/19878/12540/69632/19353/16202/224105/12325/20564/15461/56637/98932/14083/20356/110157/19877/13836/245857/18846/19055/16728/19247/269473/26456",38
"Human Diseases","Endocrine and metabolic disease","mmu04932","Non-alcoholic fatty liver disease","35/982","162/10644",0.216049382716049,2.34178170023384,5.48619894731902,1.32894005141362e-06,1.87712782262174e-05,1.08413530510059e-05,"18708/22433/67184/17709/17710/17711/12861/17991/12868/67264/66142/68202/12540/66594/23797/16337/19353/68342/17708/66416/606496/56637/67130/78330/19697/11651/12867/66916/108097/72900/22259/226646/66945/22273/66091",35
"Cellular Processes","Cellular community - eukaryotes","mmu04520","Adherens junction","24/982","92/10644",0.260869565217391,2.82759231382272,5.61254845844359,1.947196538545e-06,2.64039850626702e-05,1.52496234176577e-05,"11465/11848/12550/19878/12540/14182/12385/16337/19353/21813/108100/98932/19877/56426/22330/12388/242687/12914/19268/73178/12387/79264/109905/215449",24
"Environmental Information Processing","Signal transduction","mmu04015","Rap1 signaling pathway","42/982","215/10644",0.195348837209302,2.11740633732771,5.27671070559439,2.04527934135608e-06,2.66672960276812e-05,1.5401698683896e-05,"18708/16412/19730/11465/11848/12550/18750/12315/18590/14678/12313/16653/223864/18643/22340/14683/11514/12540/14182/23797/16337/19353/217692/15461/11651/76089/110157/21894/13836/12388/192786/20469/26396/21844/14178/14682/11512/12387/79264/18596/109905/215449",42
"Cellular Processes","Transport and catabolism","mmu04137","Mitophagy - animal","25/982","100/10644",0.25,2.70977596741344,5.47634459668652,2.78587002074906e-06,3.49781458160716e-05,2.02016305598178e-05,"12048/59040/269523/67443/23802/16653/72018/93739/19349/66687/59026/19344/18412/66437/15461/71648/52440/19697/56715/23806/19345/68653/68943/17966/66734",25
"Human Diseases","Infectious disease: viral","mmu05163","Human cytomegalovirus infection","47/982","256/10644",0.18359375,1.98999172606925,5.1113996105118,3.15559427275979e-06,3.82052306594846e-05,2.2065433636591e-05,"18708/12317/11848/14827/16410/208647/18750/14673/12315/14702/14678/12313/16653/21356/14683/19878/11514/16451/69632/23797/19353/19645/75547/14688/15461/56637/22084/12010/19697/16440/11651/14083/16155/12912/110157/14693/20848/19877/26396/19055/13712/14682/11512/12387/54131/17246/19744",47
"Metabolism","Lipid metabolism","mmu00600","Sphingolipid metabolism","17/982","56/10644",0.303571428571429,3.29044224614489,5.47848719664763,6.75958363219415e-06,7.90172017694419e-05,4.56363904024723e-05,"19156/13244/14667/11886/67630/81535/76893/20597/67260/53897/67916/22239/19012/71949/208449/223753/70750",17
"Human Diseases","Infectious disease: viral","mmu05165","Human papillomavirus infection","59/982","359/10644",0.164345403899721,1.78135690336928,4.80118884294627,7.41243082253598e-06,8.37604682946565e-05,4.8375864315498e-05,"18708/54411/16412/11974/12843/16410/208647/76252/12827/22215/18129/20750/66290/16653/27061/16403/14683/19053/11984/12540/26931/16451/23797/19052/19645/19164/226519/15461/56458/18128/11972/56637/22084/51792/19697/11651/14083/11973/11975/12826/12912/110157/93687/81877/19651/16776/26396/12914/16419/192897/12387/54131/26932/15975/17246/18596/19744/73834/12015",59
"Environmental Information Processing","Signaling molecules and interaction","mmu04517","IgSF CAM signaling","51/982","300/10644",0.17,1.84264765784114,4.71972449015152,1.19180149890065e-05,0.000130329260686233,7.5271673614778e-05,"18708/22142/83964/16412/260299/11820/11465/17904/67771/18844/11848/22154/12550/18750/73710/17528/20563/12540/14182/23797/216856/19353/224105/108100/20564/56443/56458/56637/56455/98932/11651/11867/14083/76089/17967/22330/17698/192786/18846/26396/12558/16728/19268/73178/12387/19247/233977/269116/109905/215449/68097",51
"Metabolism","Lipid metabolism","mmu00100","Steroid biosynthesis","9/982","20/10644",0.45,4.8775967413442,5.53334650287152,3.06974866276535e-05,0.000324563695617115,0.000187451785079284,"74754/14137/66234/18194/73166/235293/15490/13121/16889",9
"Environmental Information Processing","Signal transduction","mmu04151","PI3K-Akt signaling pathway","58/982","368/10644",0.157608695652174,1.70833702293456,4.40865446600404,3.15946960335245e-05,0.000324563695617115,0.000187451785079284,"12048/74747/18708/22027/16412/15516/12843/16410/208647/18750/22627/14702/12827/18590/20750/16653/22629/16403/22340/19053/14182/26931/16451/23797/16337/19353/19052/14688/226519/15461/16452/56637/22084/51792/19697/11651/14083/12826/12912/110157/14693/81877/19651/13836/16776/54401/26396/14178/75705/16419/192897/20869/26932/15975/17246/18596/19744/12015",58
"Genetic Information Processing","Information processing in viruses","mmu03250","Viral life cycle - HIV-1","17/982","63/10644",0.26984126984127,2.92483755212879,4.88489528901659,3.75766366677557e-05,0.000374661171481446,0.000216385585764785,"76895/12121/26943/19386/107951/101739/218442/72949/235180/17755/22088/20587/103573/270058/12914/58202/20922",17
"Metabolism","Amino acid metabolism","mmu00310","Lysine degradation","17/982","64/10644",0.265625,2.87913696537678,4.80684200214889,4.68353495372788e-05,0.000453633814089643,0.000261996241020567,"11669/234407/231051/26433/56752/15107/208043/192195/18822/234135/78920/67956/69188/107823/14055/208266/73251",17
"Human Diseases","Cancer: overview","mmu05231","Choline metabolism in cancer","22/982","98/10644",0.224489795918367,2.43326821563656,4.54413141692477,6.54409669788929e-05,0.000616235772384575,0.000355907013393979,"18708/212862/19730/100434/12660/68682/18750/18590/16653/67916/23797/19353/15461/22084/11651/19012/110157/242687/26396/18596/74182/19744",22
"Organismal Systems","Immune system","mmu04670","Leukocyte transendothelial migration","25/982","119/10644",0.210084033613445,2.27712266169197,4.46631446889833,6.89157735592615e-05,0.000631417492880801,0.000364675217127244,"18708/83964/16412/11465/11848/18750/232906/14678/223864/19878/12540/12385/19353/171486/98932/14083/19877/22330/12388/17698/20469/12387/19247/109905/215449",25
"Organismal Systems","Endocrine system","mmu04919","Thyroid hormone signaling pathway","25/982","120/10644",0.208333333333333,2.2581466395112,4.41861053479855,7.95879468306095e-05,0.000710008262515174,0.000410065321620315,"18708/11465/11938/16410/11932/18750/18129/16653/23797/20185/15461/56458/18128/56637/22084/11651/110157/18641/26396/12914/12387/17246/19744/12015/76199",25
"Organismal Systems","Nervous system","mmu04722","Neurotrophin signaling pathway","25/982","121/10644",0.206611570247934,2.23948427058962,4.37137614717925,9.17150707482007e-05,0.000790933734511081,0.000456803833625403,"18708/94275/11848/20661/12315/22627/12313/16653/12540/192662/23797/19353/12325/19164/15461/56637/19697/11651/110157/26396/19247/109905/215449/12015/14388",25
"Metabolism","Glycan biosynthesis and metabolism","mmu00510","N-Glycan biosynthesis","15/982","55/10644",0.272727272727273,2.9561192371783,4.63664080680435,9.33255143965878e-05,0.000790933734511081,0.000456803833625403,"67075/103963/13135/69038/20014/13200/20440/227619/68292/14376/80286/103534/66789/17309/17156",15
"Environmental Information Processing","Signal transduction","mmu04014","Ras signaling pathway","40/982","237/10644",0.168776371308017,1.82938461935085,4.11643849987922,0.000120265543526275,0.000994390713546515,0.000574310426081825,"12048/18708/19730/11848/18750/12315/14702/18590/12313/225845/16653/22340/12540/14182/19344/23797/16337/19353/224105/14688/15461/241694/19697/11651/19765/110157/14693/19345/13836/56289/26396/21844/13712/14178/19247/18596/109905/215449/12015/14388",40
"Cellular Processes","Transport and catabolism","mmu04145","Phagosome","33/982","183/10644",0.180327868852459,1.95459250108511,4.15251510219537,0.000129679224987354,0.00104669660168364,0.00060451969542977,"22142/16783/54411/16412/11465/11974/12317/16784/22154/16410/17113/14998/76252/12330/73710/100226/66290/19349/13427/11984/19344/19353/13039/11972/13424/11973/11975/19345/16419/216238/20778/73834/53331",33
"Human Diseases","Cancer: specific types","mmu05220","Chronic myeloid leukemia","18/982","76/10644",0.236842105263158,2.56715617965484,4.37096100274268,0.000143766758362409,0.00113341700197341,0.000654605068675842,"12048/18708/16653/12402/23797/21813/19645/15461/19697/11651/110157/13016/26396/13017/19247/17246/110279/12015",18
"Organismal Systems","Aging","mmu04211","Longevity regulating pathway","20/982","90/10644",0.222222222222222,2.40868974881195,4.27840922894482,0.000160775360377066,0.00123870107199603,0.00071541189067307,"18708/208647/140742/16653/12359/11514/75747/23797/16337/15461/56458/22084/19697/11651/12912/108097/67605/11512/20869/19744",20
"Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis","30/982","163/10644",0.184049079754601,1.99492709257431,4.08073090663983,0.000178006527841188,0.00134098250973695,0.000774484542186221,"19261/17289/12317/69981/12215/11938/16410/105722/70676/16423/19349/19344/11487/19353/50770/12325/11863/497097/16971/16452/14083/12912/19345/11491/11980/22259/26396/16419/19247/16889",30
"Human Diseases","Infectious disease: bacterial","mmu05135","Yersinia infection","26/982","136/10644",0.191176470588235,2.07218162213969,4.0117331705209,0.000252812489003457,0.00184192666013881,0.00106380487124924,"18708/16412/11465/67771/68652/11848/26431/19878/12540/69632/23797/19353/108100/56443/56637/19697/11651/11867/14083/19877/54353/242687/26396/14682/73178/54131",26
"Human Diseases","Cancer: specific types","mmu05215","Prostate cancer","22/982","107/10644",0.205607476635514,2.22860079562975,4.07191261647555,0.0002553703629101,0.00184192666013881,0.00106380487124924,"18708/22027/15516/208647/18590/16653/14182/23797/19645/15461/56458/56637/19697/11651/12912/110157/26396/12914/12387/17246/18596/12015",22
"Organismal Systems","Nervous system","mmu04728","Dopaminergic synapse","26/982","137/10644",0.18978102189781,2.0570562088394,3.96984232146175,0.000285301875142703,0.00201494449319534,0.00116373133281892,"12846/208647/18750/12315/14702/14678/12313/14683/19053/26931/23797/19052/12325/14688/606496/56637/51792/16440/11651/12912/14693/19055/53623/14682/26932/16573",26
"Organismal Systems","Nervous system","mmu04720","Long-term potentiation","16/982","67/10644",0.238805970149254,2.5884427151412,4.15797587152587,0.000299883424386189,0.0020747036911616,0.0011982452617794,"18750/12315/12313/16653/223864/11514/12325/15461/16440/110157/26396/19055/12914/14682/109905/215449",16
"Metabolism","Lipid metabolism","mmu00565","Ether lipid metabolism","13/982","49/10644",0.26530612244898,2.87568061847957,4.19527765317831,0.000364533573820249,0.00247153763050129,0.00142743673116982,"27226/212862/210992/18475/225845/53897/18472/67916/99712/22239/18606/19012/228061",13
"Metabolism","Glycan biosynthesis and metabolism","mmu00513","Various types of N-glycan biosynthesis","12/982","44/10644",0.272727272727273,2.9561192371783,4.14498523727569,0.00046287098160549,0.00304115454698385,0.00175641902108057,"67075/103963/13135/69038/20014/13200/227619/68292/80286/103534/66789/17156",12
"Organismal Systems","Excretory system","mmu04966","Collecting duct acid secretion","9/982","27/10644",0.333333333333333,3.61303462321792,4.33391506675338,0.000473166428413345,0.00304115454698385,0.00175641902108057,"11974/76252/66290/11984/20499/11972/11973/11975/73834",9
"Environmental Information Processing","Signal transduction","mmu04072","Phospholipase D signaling pathway","27/982","149/10644",0.181208053691275,1.96413291597753,3.77827079473846,0.000475460740383906,0.00304115454698385,0.00175641902108057,"18708/19730/11848/18750/14673/55979/18590/16653/223864/14683/11514/19157/67916/23797/16337/15461/22084/11651/19012/110157/26396/11512/19247/18596/28169/19744/14388",27
"Environmental Information Processing","Signal transduction","mmu04152","AMPK signaling pathway","24/982","127/10644",0.188976377952756,2.04833458954087,3.78887342809547,0.000513698936539048,0.00322488776827291,0.00186253415587257,"18708/20250/69008/208647/14104/19326/13629/59021/19053/26931/23797/16337/19052/56458/22084/51792/11651/12912/108097/18641/67605/20869/26932/19744",24
"Organismal Systems","Nervous system","mmu04721","Synaptic vesicle cycle","17/982","77/10644",0.220779220779221,2.3930489062872,3.91102084709436,0.000528996642695506,0.00326054294315957,0.00188312680461941,"11773/74325/11974/67300/76252/66290/11984/232333/20910/11972/71770/11973/22318/11975/12757/73834/108124",17
"Environmental Information Processing","Signal transduction","mmu04150","mTOR signaling pathway","28/982","158/10644",0.177215189873418,1.92085385031839,3.717650710698,0.00054680545735275,0.00331012589361754,0.00191176344112052,"74747/18708/17254/11848/69008/18750/66290/16653/23797/16337/15461/277854/56637/22084/252875/11651/11973/110157/67605/26396/75705/20869/29869/216805/56692/80909/19744/73834",28
"Human Diseases","Cancer: specific types","mmu05213","Endometrial cancer","14/982","58/10644",0.241379310344828,2.61633541681298,3.93490090341115,0.000627192423224443,0.00373014441180853,0.00215434516564629,"18708/12550/16653/12385/23797/16202/15461/56637/11651/110157/26396/13712/12387/12015",14
"Organismal Systems","Environmental adaptation","mmu04710","Circadian rhythm","10/982","34/10644",0.294117647058824,3.18797172636876,4.07359389003231,0.000713714374718944,0.00417153746602969,0.00240927175494961,"18626/12953/18628/50789/353187/217166/26965/12912/108097/103583",10
"Cellular Processes","Cell growth and death","mmu04114","Oocyte meiosis","23/982","123/10644",0.186991869918699,2.02682430082957,3.65152637540931,0.000776030060600077,0.0044588845854818,0.00257522910386466,"66156/12315/22627/12313/22629/19053/11514/26931/19052/12325/51792/59008/16440/26965/52717/54401/19055/11512/103583/26932/17222/30939/24061",23
"Human Diseases","Drug resistance: antineoplastic","mmu01521","EGFR tyrosine kinase inhibitor resistance","17/982","80/10644",0.2125,2.30330957230143,3.73020449093971,0.000840733650049566,0.00475014512278005,0.00274344664753016,"12048/18708/18750/18590/16653/16451/23797/15461/16452/56637/11651/110157/20848/26396/18596/12015/14388",17
"Organismal Systems","Nervous system","mmu04730","Long-term depression","14/982","60/10644",0.233333333333333,2.52912423625255,3.78658525855238,0.000901306947186456,0.00500890254256079,0.0028928920134026,"18750/14673/14678/16653/14683/19053/19052/15461/51792/16440/110157/26396/53623/14682",14
"Organismal Systems","Endocrine system","mmu04910","Insulin signaling pathway","25/982","140/10644",0.178571428571429,1.93555426243817,3.55230217278668,0.000945841387477093,0.00517161661862475,0.00298686753940135,"18708/19084/15275/14104/12315/12313/16653/12402/23797/16337/15461/56458/110078/56637/22084/11651/16332/110157/108097/26396/13712/17347/19268/19744/12015",25
"Genetic Information Processing","Folding, sorting and degradation","mmu04120","Ubiquitin mediated proteolysis","27/982","156/10644",0.173076923076923,1.87599874667084,3.51377301344129,0.000989597227359452,0.00532497555674372,0.00307544000482637,"56550/66156/17999/22215/67673/22210/59026/12402/56459/216150/59008/26374/242521/67345/26965/12211/22201/28000/26554/52717/67921/268470/103583/17246/75717/17222/17237",27
"Human Diseases","Neurodegenerative disease","mmu05017","Spinocerebellar ataxia","25/982","141/10644",0.177304964539007,1.92182692724358,3.51282505766611,0.00105159067826292,0.00557014437392391,0.00321703727231749,"18708/22433/11938/18750/17463/26445/54138/67089/23797/20239/16440/11651/19184/19182/69597/22334/26441/69077/53623/14682/80913/19173/29869/23996/11739",25
"Metabolism","Global and overview maps","mmu01212","Fatty acid metabolism","14/982","62/10644",0.225806451612903,2.44753958347021,3.64415359134279,0.00126995968617039,0.00662332820941171,0.00382530367008408,"20250/54325/170439/106529/74559/76267/14104/56473/15488/15107/57874/19063/74205/26922",14
"Human Diseases","Cancer: specific types","mmu05212","Pancreatic cancer","16/982","76/10644",0.210526315789474,2.28191660413764,3.57539826482898,0.00131300690259462,0.00674408090878147,0.00389504440004146,"12048/18708/19730/16653/12540/16451/23797/19353/21813/19645/19697/11651/19765/110157/20848/12015",16
"Organismal Systems","Endocrine system","mmu04921","Oxytocin signaling pathway","26/982","154/10644",0.168831168831169,1.82997857539609,3.30745357243505,0.00175990298453671,0.00890458375758129,0.00514284297130917,"11465/17904/11848/18750/12315/14678/12313/13629/16653/14683/19878/11514/12325/15461/98932/16440/110157/108097/19877/26396/19055/13712/14682/11512/230103/329251",26
"Metabolism","Global and overview maps","mmu01200","Carbon metabolism","22/982","123/10644",0.178861788617886,1.93870150514132,3.33814977098881,0.00182387597273648,0.00909255815820099,0.0052514075995199,"108682/11674/67078/15275/21881/12359/76282/66171/104776/14719/20916/11532/78920/18641/60525/18293/66945/75731/170718/14661/100198/236539",22
"Organismal Systems","Endocrine system","mmu04926","Relaxin signaling pathway","23/982","131/10644",0.175572519083969,1.90304877100791,3.31541409842538,0.00187291429848684,0.00920170937952231,0.00531444789501987,"18708/12843/208647/18750/14702/12827/14678/16653/22340/14683/11514/23797/21813/14688/15461/19697/11651/12826/12912/110157/14693/26396/11512",23
"Human Diseases","Cardiovascular disease","mmu05412","Arrhythmogenic right ventricular cardiomyopathy","17/982","86/10644",0.197674418604651,2.14261355562923,3.39165779576663,0.00194793065197027,0.00943354987168459,0.00544834738746572,"20648/13138/16412/11465/20649/11938/16410/20392/16403/16480/12385/13405/24051/12558/16419/192897/12387",17
