"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: overview","mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","20/680","88/10644",0.227272727272727,3.55748663101604,6.29324508731276,4.83622320163053e-07,1.45086696048916e-05,1.07368783040984e-05,"18035/381319/24088/18019/22637/16818/60533/26397/18036/15980/21898/12675/18761/15251/53314/29857/18033/12503/15979/12502",20
"Organismal Systems","Immune system","mmu04640","Hematopoietic cell lineage","20/680","94/10644",0.212765957446809,3.33041301627034,5.92843718047779,1.4776377380347e-06,4.06350377959542e-05,3.00712241424605e-05,"12985/16178/12986/16193/13136/22042/16196/14128/16176/16175/16402/16190/15001/15000/16177/16194/12502/12481/14256/16156",20
"Organismal Systems","Immune system","mmu04658","Th1 and Th2 cell differentiation","19/680","88/10644",0.215909090909091,3.37961229946524,5.85554709522339,2.13628182020781e-06,5.42286923591213e-05,4.01309621286002e-05,"18035/18019/22637/16818/16162/14462/16185/18036/15980/12675/16190/15001/15000/18761/29857/18033/12503/15979/12502",19
"Human Diseases","Immune disease","mmu05321","Inflammatory bowel disease","15/680","62/10644",0.241935483870968,3.78700189753321,5.74935146674604,5.72960852060576e-06,0.000135055057985707,9.99450508857547e-05,"16193/16174/16182/24088/16162/14462/15980/21898/16176/16175/16190/15001/15000/18033/15979",15
"Human Diseases","Immune disease","mmu05323","Rheumatoid arthritis","18/680","87/10644",0.206896551724138,3.23853955375254,5.47676070822861,7.46977964542608e-06,0.000164335152199374,0.000121613254578165,"14825/15894/16193/20293/20310/24088/17392/22339/20297/21898/11966/16176/16175/15001/15000/20311/114143/16156",18
"Human Diseases","Infectious disease: viral","mmu05169","Epstein-Barr virus infection","33/680","229/10644",0.14410480349345,2.25566401232982,5.01800603692335,8.66149567746496e-06,0.000178643348347715,0.000132201776129728,"12575/15894/17873/17869/16193/12427/13197/18035/13063/21929/27401/24088/54123/21354/17096/12566/17060/19698/18034/56489/26397/18036/14128/12675/15001/15000/13557/29857/18033/12503/12502/14991/23882",33
"Cellular Processes","Transport and catabolism","mmu04145","Phagosome","28/680","183/10644",0.153005464480874,2.39498553519769,4.97253989503999,1.34114775941299e-05,0.000260340447415463,0.000192660235407935,"246256/17969/24088/22042/271457/545486/67951/21354/22151/227613/22145/170780/21898/11966/18779/16402/15001/15000/22146/56644/14131/12721/17972/17195/114143/14991/13040/17523",28
"Organismal Systems","Immune system","mmu04062","Chemokine signaling pathway","29/680","194/10644",0.149484536082474,2.33987265009096,4.92012198034876,1.491201925662e-05,0.000264227252815759,0.000195536595385187,"12765/227288/14825/18035/20293/12771/14191/20310/17969/56744/17096/104709/14707/277360/12767/15162/56484/22376/20297/18036/14679/12675/320207/20311/14695/19354/271849/18033/18751",29
"Human Diseases","Infectious disease: bacterial","mmu05135","Yersinia infection","23/680","136/10644",0.169117647058824,2.64718858131488,5.05036042439789,1.52130842530286e-05,0.000264227252815759,0.000195536595385187,"16193/54483/18035/20293/216799/18019/74192/268973/22637/16818/20111/22376/26397/21898/16176/16402/12675/29857/14131/19354/56212/18033/16822",23
"Human Diseases","Cancer: specific types","mmu05222","Small cell lung cancer","18/680","94/10644",0.191489361702128,2.9973717146433,5.08119919244066,2.2940325181424e-05,0.000378515365493496,0.000280113444320546,"12575/17873/17869/19225/13197/18035/13063/27401/11796/12566/12675/329581/13557/12829/66197/18033/16780/23882",18
"Organismal Systems","Immune system","mmu04621","NOD-like receptor signaling pathway","31/680","220/10644",0.140909090909091,2.20564171122995,4.7204351083511,2.53678675945567e-05,0.000398637919343034,0.00029500477603695,"14825/16193/101613/59027/54483/18035/20293/378425/20310/21929/216799/12796/54123/55991/11796/57436/268973/192656/56489/106512/12363/28240/18036/21898/16176/12675/29857/22166/18033/15951/383619",31
"Environmental Information Processing","Signaling molecules and interaction","mmu04061","Viral protein interaction with cytokine and cytokine receptor","18/680","95/10644",0.189473684210526,2.96582043343653,5.02770316924735,2.66495284186718e-05,0.000399742926280076,0.000295822516417792,"12765/227288/14825/16193/20293/12771/20310/16174/16182/56744/12767/58181/20297/16185/20311/16194/50930/21938",18
"Human Diseases","Infectious disease: viral","mmu05167","Kaposi sarcoma-associated herpesvirus infection","31/680","224/10644",0.138392857142857,2.16625525210084,4.60843419254236,3.62195599765281e-05,0.000519671947489316,0.000384573817599749,"12575/14825/15894/17869/16193/19225/18035/12771/20310/13063/22695/57781/54123/18019/17096/104709/14707/277360/17164/22339/56489/15162/12675/320207/13557/15251/14695/29857/18033/15979/14991",31
"Human Diseases","Infectious disease: viral","mmu05164","Influenza A","26/680","174/10644",0.149425287356322,2.33894523326572,4.65193593116733,4.11445940623196e-05,0.000565738168356895,0.000418664290458691,"15894/16193/12702/18035/20293/12265/13063/216799/54123/81489/56488/56489/13665/18036/15980/21898/16176/16175/12675/16647/269966/15001/15000/18033/15979/18751",26
"Human Diseases","Cardiovascular disease","mmu05417","Lipid and atherosclerosis","30/680","217/10644",0.138248847926267,2.16400108430469,4.52556902275977,4.91849528236836e-05,0.000649241377272623,0.000480459328635562,"14825/15894/20339/16193/18035/20293/20310/13063/17969/20656/216799/24088/54123/18019/17096/17392/15510/56489/13665/26397/78943/21898/16176/12675/12323/29857/17972/18033/238055/21947",30
"Environmental Information Processing","Signal transduction","mmu04010","MAPK signaling pathway","37/680","299/10644",0.123745819397993,1.93698603187094,4.29312062698659,7.85182825401761e-05,0.000996578201471465,0.000737499657867241,"17873/17869/13197/240672/12290/19252/13874/16180/16002/26410/11839/233046/19417/19698/17164/26411/21802/18034/16478/20111/22339/26397/16176/16175/12675/12531/16000/29857/16177/19354/26404/13640/18033/58231/18751/14256/23882",37
"Environmental Information Processing","Signal transduction","mmu04068","FoxO signaling pathway","21/680","133/10644",0.157894736842105,2.47151702786378,4.46106675876202,9.96259684861854e-05,0.00121765072594227,0.0009011003777308,"12575/17873/16193/13197/13611/26556/20656/12795/27401/57436/12581/12566/384783/56484/12675/16000/29857/18534/58231/216439/23882",21
"Human Diseases","Cancer: overview","mmu05202","Transcriptional misregulation in cancer","30/680","226/10644",0.132743362831858,2.07782404997397,4.27838182834627,0.000104998516946594,0.00123748252115628,0.000915776538782321,"12575/16178/17873/17869/16193/17349/12044/12427/13197/18124/12608/212980/80859/15405/19696/12395/11796/17392/18791/15395/20471/16185/15396/20375/58208/16000/18033/18792/17523/23882",30
"Human Diseases","Cancer: specific types","mmu05215","Prostate cancer","18/680","107/10644",0.168224299065421,2.63320505772402,4.43551184122295,0.000135270572885838,0.00153928582939057,0.00113912061377548,"12575/16178/18035/26427/18095/17392/12566/231991/21802/18791/20509/12675/52466/13557/16000/18033/23920/18792",18
"Human Diseases","Substance dependence","mmu05030","Cocaine addiction","11/680","48/10644",0.229166666666667,3.58713235294118,4.69286346401668,0.0001708791058878,0.0018796701647658,0.00139101587950771,"26427/14814/13385/231991/214084/14800/14679/12569/18033/13489/14282",11
"Environmental Information Processing","Signal transduction","mmu04630","JAK-STAT signaling pathway","24/680","171/10644",0.140350877192982,2.1969040247678,4.12184312528198,0.000216735382565064,0.00230718310472487,0.00170738909185381,"12985/12575/12986/17869/16193/216233/18413/12702/18712/17210/12983/56708/16196/16162/16878/58181/16185/15980/16190/16194/12803/12703/15979/16156",24
"Human Diseases","Infectious disease: viral","mmu05168","Herpes simplex virus 1 infection","28/680","214/10644",0.130841121495327,2.0480483782298,4.0459050898386,0.000226129776415173,0.00233196331928147,0.00172572724106316,"16193/12702/18035/20293/13063/20383/18636/24088/54123/21354/11796/78781/20382/56489/13665/15980/19046/16176/16402/12675/15001/15000/231805/50930/18033/15979/20815/14991",28
"Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis","23/680","163/10644",0.141104294478528,2.20869722121978,4.06237109475637,0.000269092839582089,0.0026546352837392,0.00196451478732853,"19225/11846/240672/12608/12642/11847/320832/243958/192187/271457/55991/18019/71345/17164/11689/214058/20698/18442/18263/12323/15251/29857/56696",23
"Organismal Systems","Immune system","mmu04610","Complement and coagulation cascades","16/680","94/10644",0.170212765957447,2.66433041301627,4.23396120440353,0.000273507877718585,0.0026546352837392,0.00196451478732853,"18793/21824/12273/18787/13136/14067/20704/12274/18788/18791/12263/12630/17195/625018/12061/18792",16
"Human Diseases","Infectious disease: bacterial","mmu05134","Legionellosis","12/680","60/10644",0.2,3.13058823529412,4.32334469017002,0.000343196958815986,0.00320415478720867,0.00237117674842875,"14825/16193/18035/20310/13063/24088/268973/15510/18034/21898/16176/18033",12
"Human Diseases","Infectious disease: bacterial","mmu05132","Salmonella infection","31/680","253/10644",0.122529644268775,1.917949314113,3.86028987605832,0.000349544158604583,0.00320415478720867,0.00237117674842875,"17869/16193/18035/13063/216799/11852/24088/271457/545486/67951/74192/11796/22151/268973/227613/22145/192656/16574/74568/12363/26397/21898/16176/12675/22146/29857/22166/19264/56212/18033/622434",31
"Environmental Information Processing","Signal transduction","mmu04066","HIF-1 signaling pathway","18/680","117/10644",0.153846153846154,2.40814479638009,4.00089876037364,0.000425194154816975,0.00379227219161086,0.00280640238741218,"12575/16193/18787/22042/170768/15277/22339/16828/212032/15980/21898/12323/15251/16000/16194/18033/15979/18751",18
"Human Diseases","Infectious disease: viral","mmu05166","Human T-cell leukemia virus 1 infection","30/680","247/10644",0.121457489878543,1.9011669445106,3.74342671810556,0.000502694645899973,0.00436550613544714,0.00323061379082531,"12575/16178/15894/14283/17869/16193/12427/18035/26427/23872/22695/18019/12566/19698/231991/16818/18034/16185/19384/17702/12675/20375/15001/15000/13557/16177/18033/12502/14991/14534",30
"Human Diseases","Endocrine and metabolic disease","mmu04931","Insulin resistance","17/680","110/10644",0.154545454545455,2.41909090909091,3.90822475686196,0.000576899796726279,0.00488145981845313,0.00361243597410248,"16193/170826/12702/18035/26427/384783/231991/20111/244416/14584/19046/19246/11606/18761/18033/18534/18751",17
"Organismal Systems","Immune system","mmu04623","Cytosolic DNA-sensing pathway","14/680","82/10644",0.170731707317073,2.67245337159254,3.97152674014973,0.000628564615998988,0.00518565808199165,0.00383755239241487,"16193/54483/18035/216799/54123/74568/20016/56489/18036/16176/12675/18033/15951/383619",14
"Environmental Information Processing","Signal transduction","mmu04151","PI3K-Akt signaling pathway","40/680","368/10644",0.108695652173913,1.70140664961637,3.57726710018807,0.00064653155716107,0.00520379058202812,0.00385097102083102,"12985/12575/12986/17869/16193/18413/26427/17210/13874/24088/16002/11839/104709/12566/14707/231991/16196/53978/21802/22339/56484/16185/21898/16402/12675/16190/320207/12829/16000/14695/22628/16194/13640/67168/18033/18534/16780/78134/14256/12840",40
"Human Diseases","Infectious disease: viral","mmu05161","Hepatitis B","22/680","164/10644",0.134146341463415,2.09978479196557,3.70781981108316,0.000734841521898471,0.00577375481491656,0.00427276273384575,"12575/17869/16193/12427/18035/26427/13063/24088/54123/18019/12566/231991/13205/13655/56489/26397/21898/12675/13557/29857/18033/18751",22
"Human Diseases","Endocrine and metabolic disease","mmu04930","Type II diabetes mellitus","10/680","48/10644",0.208333333333333,3.26102941176471,4.10133726072227,0.000755266244301443,0.005796229316732,0.00428939458207919,"216233/12702/12290/15277/384783/212032/20927/16514/12703/378435",10
"Human Diseases","Infectious disease: parasitic","mmu05142","Chagas disease","16/680","103/10644",0.155339805825243,2.43152484294689,3.8136973315022,0.00078293686798341,0.00587202650987558,0.00434548692277874,"16193/18035/20293/18787/24088/11421/15980/21898/14679/16176/12675/29857/18033/12503/15979/12502",16
"Organismal Systems","Immune system","mmu04666","Fc gamma R-mediated phagocytosis","15/680","94/10644",0.159574468085106,2.49780976220275,3.81034221038496,0.000850224125647221,0.00623497692141295,0.004614081804682,"246256/17969/74192/17096/17357/22323/15162/22376/20698/230837/16886/14131/19354/19264/18751",15
"Cellular Processes","Cell growth and death","mmu04210","Apoptosis","19/680","136/10644",0.139705882352941,2.18680795847751,3.63881100976955,0.00100999135520065,0.00724559015687424,0.00536196783539018,"17873/12044/13197/18035/13063/17210/16906/11796/22145/12983/16905/13665/78943/78688/12675/22146/18033/13040/23882",19
"Human Diseases","Infectious disease: bacterial","mmu05133","Pertussis","13/680","77/10644",0.168831168831169,2.64270435446906,3.77918842040316,0.00108316114367188,0.00760517398748338,0.0056280713400196,"16193/216799/16362/12263/21898/14679/16176/16175/16402/20311/29857/625018/18033",13
"Human Diseases","Infectious disease: parasitic","mmu05146","Amoebiasis","16/680","108/10644",0.148148148148148,2.31895424836601,3.59892963734169,0.00131845154384714,0.00906435436394906,0.0067079113634328,"14825/16178/16193/11846/20723/11847/20310/24088/271457/21898/16176/12829/16177/18033/16780/18751",16
"Human Diseases","Drug resistance: antineoplastic","mmu01523","Antifolate resistance","7/680","28/10644",0.25,3.91323529411765,4.03221565630118,0.00152774395221961,0.010288887841479,0.00761410519688397,"16193/76408/20509/16176/12675/52466/18033",7
"Human Diseases","Endocrine and metabolic disease","mmu04933","AGE-RAGE signaling pathway in diabetic complications","15/680","101/10644",0.148514851485149,2.3246942341293,3.4943295240123,0.00179823843041269,0.0116859086265712,0.00864794513991872,"15894/20339/16193/20293/21824/18712/18787/22339/16176/16175/11606/12829/29857/18033/18751",15
"Human Diseases","Infectious disease: viral","mmu05163","Human cytomegalovirus infection","29/680","256/10644",0.11328125,1.77318474264706,3.27119862974099,0.00186071261619195,0.0116859086265712,0.00864794513991872,"12765/12575/17869/16193/19225/18035/20293/12771/26427/13063/21354/18019/14707/12767/231991/22339/14679/16176/12675/13557/14695/29857/16177/14674/16194/19354/18033/14991/18751",29
"Organismal Systems","Endocrine system","mmu04920","Adipocytokine signaling pathway","12/680","72/10644",0.166666666666667,2.60882352941176,3.57820903746646,0.00186678588490515,0.0116859086265712,0.00864794513991872,"12702/18035/14081/384783/18036/12675/50790/18761/72674/18033/18534/21938",12
"Organismal Systems","Immune system","mmu04660","T cell receptor signaling pathway","17/680","122/10644",0.139344262295082,2.18114754098361,3.42771373512268,0.00187682774911598,0.0116859086265712,0.00864794513991872,"18035/18019/26410/22637/16818/108723/18036/12042/12675/18761/29857/19264/18033/12503/12502/16822/21947",17
"Metabolism","Global and overview maps","mmu01250","Biosynthesis of nucleotide sugars","8/680","38/10644",0.210526315789474,3.2953560371517,3.70284620461268,0.00234928681128958,0.0143567527356585,0.0106244549750328,"107652/15277/22235/212032/14584/54342/227620/94181",8
"Organismal Systems","Immune system","mmu04662","B cell receptor signaling pathway","13/680","84/10644",0.154761904761905,2.42247899159664,3.41918951464103,0.00244660632942972,0.0146796379765783,0.0108634003526832,"18733/18035/232801/18019/17096/17060/108723/18036/12042/12675/19354/18033/18751",13
"Metabolism","Glycan biosynthesis and metabolism","mmu00520","Amino sugar and nucleotide sugar metabolism","8/680","39/10644",0.205128205128205,3.21085972850679,3.61333130785277,0.002793435569198,0.0164613167470596,0.012181899474698,"107652/15277/22235/212032/14584/54342/71884/227620",8
"Human Diseases","Cardiovascular disease","mmu05418","Fluid shear stress and atherosclerosis","19/680","149/10644",0.12751677852349,1.99601263324122,3.19842659319159,0.00296700765226553,0.0171774127236425,0.0127118333393463,"16178/15894/20339/20293/21824/17969/19252/63873/20971/18791/22339/16176/16175/12675/29857/22166/16177/19354/18033",19
"Cellular Processes","Cell growth and death","mmu04218","Cellular senescence","22/680","183/10644",0.120218579234973,1.8817743490839,3.14315669848235,0.00306622113141291,0.0174457409201079,0.0129104047638438,"12575/17873/17869/16193/12427/13197/18787/15259/18019/12566/63873/17164/56484/26397/19046/16175/13557/29857/18033/14991/23882/54354",22
"Organismal Systems","Immune system","mmu04613","Neutrophil extracellular trap formation","24/680","209/10644",0.114832535885167,1.79746692935547,3.04164991401913,0.00371820685122841,0.0205062050174624,0.0151752458183454,"246256/18602/14289/64008/14293/12273/17969/24088/12796/70315/12363/170744/21898/107435/20345/105675/56644/29857/14131/17972/19354/18033/18751/17523",24
"Human Diseases","Endocrine and metabolic disease","mmu04936","Alcoholic liver disease","18/680","141/10644",0.127659574468085,1.9982478097622,3.1171727252002,0.00372840091226589,0.0205062050174624,0.0151752458183454,"14825/16193/18035/20310/12273/56489/56484/12263/26397/21898/16176/16172/12675/29857/72674/625018/18033/13106",18
"Environmental Information Processing","Signal transduction","mmu04350","TGF-beta signaling pathway","15/680","112/10644",0.133928571428571,2.09637605042017,3.04707226541069,0.0049582271583031,0.0267446008150788,0.019791857700473,"17869/12156/22042/224109/20482/68010/15216/209268/12163/21815/238057/17130/16323/269275/11479",15
"Human Diseases","Infectious disease: viral","mmu05162","Measles","18/680","145/10644",0.124137931034483,1.94312373225152,2.98709018329014,0.00502474318343904,0.0267446008150788,0.019791857700473,"16193/18035/13063/21929/24088/54123/12566/170780/56489/13665/16185/18036/21898/16176/16175/12675/18033/12502",18
"Human Diseases","Cancer: specific types","mmu05223","Non-small cell lung cancer","11/680","72/10644",0.152777777777778,2.39142156862745,3.09468200878993,0.00566981658100859,0.0296990392338545,0.0219782363708269,"12575/17873/13197/16574/21802/56484/13557/58231/18751/23882/54354",11
"Organismal Systems","Immune system","mmu04620","Toll-like receptor signaling pathway","14/680","104/10644",0.134615384615385,2.10712669683258,2.96389842189748,0.00622892318878153,0.0321178851921548,0.0237682595361401,"16193/18035/24088/54123/26410/56489/26397/170744/21898/16176/12675/29857/18033/21897",14
"Human Diseases","Infectious disease: bacterial","mmu05150","Staphylococcus aureus infection","17/680","138/10644",0.123188405797101,1.92826086956522,2.86721669197872,0.0067994492683354,0.0345202809007797,0.0255461089919646,"246256/15894/14289/94179/14293/12273/12796/12263/19204/20345/16664/15001/15000/12630/14131/17195/625018",17
"Human Diseases","Immune disease","mmu05340","Primary immunodeficiency","7/680","36/10644",0.194444444444444,3.04362745098039,3.20852812507673,0.00690590476700631,0.0345295238350316,0.0255529490581414,"12265/21354/22637/17060/16818/19264/21947",7
"Cellular Processes","Cellular community - eukaryotes","mmu04540","Gap junction","12/680","86/10644",0.13953488372093,2.18413132694938,2.8802348146591,0.00823535974370466,0.0405622196331722,0.0300173363792535,"545486/67951/15559/22151/227613/14609/22145/14679/22146/104318/13489/18751",12
"Human Diseases","Cancer: specific types","mmu05212","Pancreatic cancer","11/680","76/10644",0.144736842105263,2.2655572755418,2.89242313592572,0.00853388877980594,0.0409801305597086,0.0303266037953824,"12575/17873/13197/21802/22339/12675/13557/19354/64143/18033/23882",11
"Organismal Systems","Sensory system","mmu04750","Inflammatory mediator regulation of TRP channels","16/680","130/10644",0.123076923076923,1.92651583710407,2.77657983336566,0.00856857275339361,0.0409801305597086,0.0303266037953824,"16180/15559/63873/14063/26397/18442/19046/16176/18761/12323/16000/29857/16177/11419/12061/18751",16
"Environmental Information Processing","Signal transduction","mmu04014","Ras signaling pathway","25/680","237/10644",0.105485232067511,1.65115413253909,2.64828563536757,0.00916562469033271,0.0432093735401399,0.0319763147091307,"23872/19696/271457/16002/11352/233046/14707/22637/19417/21802/22339/54153/12675/16000/14695/19354/13640/64143/271849/19415/18033/58231/18751/14256/54354",25
