"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Tsc22d3",0.656357881218521,2.53878629070356e-83,"TSC22D3",0.879953045600486,1.39651604335522e-10,"Up","Up","Concordant"
"Gsn",0.458375299447778,2.00209131702055e-36,"GSN",0.79472909308265,7.93104283439763e-96,"Up","Up","Concordant"
"Plekha4",-0.228892346867785,1.40796376352939e-28,"PLEKHA4",-0.709758439471158,7.88266152741976e-17,"Down","Down","Concordant"
"S100a6",0.239641595320336,1.47392006220561e-24,"S100A6",0.295483239760776,1.01272497407963e-16,"Up","Up","Concordant"
"Nbl1",0.326691277032888,7.21265078981018e-23,"NBL1",1.16396834909537,1.70066773906957e-17,"Up","Up","Concordant"
"Cpe",0.367812382374562,1.42352687008312e-19,"CPE",1.19611689848149,3.23111956070507e-13,"Up","Up","Concordant"
"Mfap5",0.230639896729964,1.24103889896382e-17,"MFAP5",1.81098965773897,3.53330478985158e-59,"Up","Up","Concordant"
"Myl6",0.155926662671535,1.10677233874197e-16,"MYL6",0.381870673997414,1.52908038656067e-09,"Up","Up","Concordant"
"Frzb",0.244282023246867,1.32586800720477e-15,"FRZB",1.63027259954587,8.80147207544474e-13,"Up","Up","Concordant"
"Igfbp6",0.197788398030488,1.66225521741937e-14,"IGFBP6",0.843033724120946,6.5201888518728e-42,"Up","Up","Concordant"
"Timp2",0.16225666141355,1.79770574287732e-13,"TIMP2",0.386943497683537,1.32602673395383e-15,"Up","Up","Concordant"
"Sod3",0.215610203127212,1.92247086017421e-13,"SOD3",0.482185050320109,3.66496344724045e-06,"Up","Up","Concordant"
"Fmn2",-0.462010395870137,9.35287104818143e-13,"FMN2",-1.59141658266337,0.0303865818092828,"Down","Down","Concordant"
"Klf2",0.165758153253783,9.77932747930175e-13,"KLF2",0.620465825516886,0.0351484482735246,"Up","Up","Concordant"
"Sun2",0.112956640574188,7.05798455792409e-11,"SUN2",0.939246095169931,1.14795966774153e-17,"Up","Up","Concordant"
"Scube1",0.1555317696214,1.78796667679744e-09,"SCUBE1",1.87803031424379,3.06097990995257e-19,"Up","Up","Concordant"
"Gpm6a",0.102128013900209,2.46255337336717e-09,"GPM6A",2.1784243924507,1.24470861806016e-30,"Up","Up","Concordant"
"Nenf",0.0887446283103649,2.5652581842466e-09,"NENF",0.45432361045653,0.0305007606478529,"Up","Up","Concordant"
"Slc2a1",0.111822483356697,2.96416492808825e-09,"SLC2A1",1.35780484434148,9.47841242765171e-58,"Up","Up","Concordant"
"Gnptab",-0.0176607911091351,2.98083192366665e-09,"GNPTAB",-0.834353815136831,0.00147089346178459,"Down","Down","Concordant"
"Hnrnph1",0.0806711517532923,3.58795252683996e-09,"HNRNPH1",0.630450170953329,0.000335376643809226,"Up","Up","Concordant"
"Col4a2",0.194511422928338,7.46760828824152e-09,"COL4A2",0.452422443784434,2.7226774723748e-05,"Up","Up","Concordant"
"Ctsz",0.138587338895167,1.15909929424805e-08,"CTSZ",0.72713584859461,0.0169836130451181,"Up","Up","Concordant"
"Dstn",0.135336257575189,1.60295955705691e-08,"DSTN",0.480558996119979,0.00243222890761616,"Up","Up","Concordant"
"Tsc22d1",0.114687040908427,1.15477259285585e-07,"TSC22D1",0.594175920470126,0.00323420906744258,"Up","Up","Concordant"
"Ckb",0.0381217211113327,3.56570438641886e-07,"CKB",0.857415093072227,5.30852914329566e-15,"Up","Up","Concordant"
"Sox10",-0.205258735679386,8.71337227282455e-07,"SOX10",-0.384723674310423,4.37966255037907e-10,"Down","Down","Concordant"
"Fgfr1",0.0264155599923122,1.20306758478855e-06,"FGFR1",0.910068847489178,2.45288186825926e-08,"Up","Up","Concordant"
"Ephx1",0.117260756228931,1.28002193723335e-06,"EPHX1",1.04212990346469,1.08581461040639e-13,"Up","Up","Concordant"
"Slc7a2",0.0848132214226065,2.00873543147555e-06,"SLC7A2",1.18531014352491,1.66562575160656e-05,"Up","Up","Concordant"
"Fam107a",0.122768087166265,2.13189832645007e-06,"FAM107A",1.92702530173483,3.79553529495707e-11,"Up","Up","Concordant"
"Aif1l",-0.00116341086360494,3.11349795731693e-06,"AIF1L",-0.978508981182148,3.00495310075888e-06,"Down","Down","Concordant"
"Cdh19",0.227680125925734,3.38671850481486e-06,"CDH19",0.574278258759879,7.51109389584067e-08,"Up","Up","Concordant"
"Nid1",0.0316381644577453,5.15385426388286e-06,"NID1",0.536241151385984,0.00527543552386505,"Up","Up","Concordant"
"Fth1",-0.158599995029581,7.82719814079376e-06,"FTH1",-0.204137331296331,1.45717632953994e-11,"Down","Down","Concordant"
"Lrp10",0.0792615614282216,1.19654403712081e-05,"LRP10",0.505984584439493,0.0032836155940362,"Up","Up","Concordant"
"Nsmf",0.0442136754089981,6.50865749421614e-05,"NSMF",0.830504151657788,0.0012458456605136,"Up","Up","Concordant"
"Rbm3",0.0653228836310642,6.9269800844773e-05,"RBM3",0.498805759226183,0.00144595938978559,"Up","Up","Concordant"
"Cav1",0.0527003808165301,7.19371414682826e-05,"CAV1",1.31980491179501,1.66072324202823e-23,"Up","Up","Concordant"
"S100a4",0.0502725119884062,0.000145102976038331,"S100A4",0.516993394015899,4.10084734203777e-06,"Up","Up","Concordant"
"Myl9",0.0437948709680721,0.000148251452530883,"MYL9",0.794117206253587,1.34153082182149e-26,"Up","Up","Concordant"
"Arpc1b",-0.0448624209463995,0.00018555705437346,"ARPC1B",-0.456050839971259,1.19479269460245e-05,"Down","Down","Concordant"
"Nkain2",-0.00509881098314957,0.000210412724142755,"NKAIN2",-1.45906838590054,8.16818015822726e-08,"Down","Down","Concordant"
"Psmc5",0.0688102292132441,0.000245763986450515,"PSMC5",0.554928518044533,0.00689704051142656,"Up","Up","Concordant"
"Itpk1",-0.0297122187573771,0.000252903340534141,"ITPK1",-0.654933033413303,2.50331286562321e-12,"Down","Down","Concordant"
"Metrn",-0.00772884259769802,0.000267265440514741,"METRN",-1.24349327924306,2.50965891096552e-64,"Down","Down","Concordant"
"Rnh1",0.00766269752765147,0.000315773617193159,"RNH1",0.588178969472058,0.00133817704522308,"Up","Up","Concordant"
"Mboat2",-0.0052822553571068,0.000356937061803011,"MBOAT2",-0.779688528912676,0.0187254101036769,"Down","Down","Concordant"
"Tnxb",0.0386735324211154,0.000845652516994538,"TNXB",0.619349928035901,3.78948320981086e-09,"Up","Up","Concordant"
"Pdlim2",0.0217979607722304,0.00152121055280536,"PDLIM2",0.622335795679779,0.0028352844723139,"Up","Up","Concordant"
"Crip1",0.0384244137132783,0.00154667313498353,"CRIP1",1.03487965836384,1.09805228764423e-21,"Up","Up","Concordant"
"Vcl",0.0514388639235726,0.00194299754162236,"VCL",0.606909410377914,0.0209767908921726,"Up","Up","Concordant"
"Gltp",-0.00165565381181287,0.00327173232773048,"GLTP",-0.64647762707368,0.0282276844459186,"Down","Down","Concordant"
"Wars",-0.0364942792656913,0.00551282051487071,"WARS",-0.498461320591699,0.00582096723240721,"Down","Down","Concordant"
"Il34",-0.0380292140247351,0.00714514623426585,"IL34",-0.623132573959842,1.11406244023351e-05,"Down","Down","Concordant"
