"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Ogn",0.586391600273606,1.90518552664919e-59,"OGN",-0.758361150274417,3.06053909211135e-06,"Up","Down","Discordant"
"Vwa1",0.470481447133976,3.79991724910035e-57,"VWA1",-0.428903634526047,5.92811829244541e-14,"Up","Down","Discordant"
"Prnp",0.531075399780375,1.45896650602451e-45,"PRNP",-0.294385360434167,0.0104156275004854,"Up","Down","Discordant"
"Sparc",0.43170601523448,1.56653411583114e-44,"SPARC",-0.74235848073811,1.37184003580368e-160,"Up","Down","Discordant"
"Hspa8",0.390637990583242,1.56541575225182e-37,"HSPA8",-0.543620602493133,6.99785512556195e-11,"Up","Down","Discordant"
"Cst3",0.523152777353546,4.15702607169452e-37,"CST3",-0.218818234737092,8.06606770719687e-09,"Up","Down","Discordant"
"Sdc3",0.36671194162168,6.53725464595192e-35,"SDC3",-1.11597118728868,7.87048027946162e-23,"Up","Down","Discordant"
"Gpr37l1",0.447420383203815,1.74450708886163e-34,"GPR37L1",-0.659323954221469,3.87975475736906e-05,"Up","Down","Discordant"
"Gpm6b",0.303862018253679,9.12543525326143e-29,"GPM6B",-0.299748453746233,3.88133464838745e-06,"Up","Down","Discordant"
"Tuba1a",0.306913480373926,7.17379926862369e-28,"TUBA1A",-0.401125854258027,6.23603614971874e-27,"Up","Down","Discordant"
"Cryab",0.358018719362859,1.09000198246282e-27,"CRYAB",-0.46740675499158,1.56353384178659e-21,"Up","Down","Discordant"
"Mal",0.315567639707609,1.45312061572891e-27,"MAL",-0.639335732859642,1.5640247384449e-20,"Up","Down","Discordant"
"Megf9",0.276633967436716,3.85530645154569e-27,"MEGF9",-0.607120665410814,1.0273138748287e-06,"Up","Down","Discordant"
"Tsc22d4",0.268636771441371,4.6381193158285e-27,"TSC22D4",-0.927039762834982,8.07676113809392e-26,"Up","Down","Discordant"
"Paqr8",0.232539182425459,4.90075775868565e-23,"PAQR8",-0.974450764607794,1.45270406235891e-08,"Up","Down","Discordant"
"Dag1",0.31129503102311,1.02047684540926e-22,"DAG1",-0.355510375777363,0.0143532295132145,"Up","Down","Discordant"
"Sbspon",0.236614787849893,6.14628246347367e-22,"SBSPON",-0.467999456140596,0.000335862255988385,"Up","Down","Discordant"
"Egr2",0.284267765350151,2.81192815736598e-21,"EGR2",-1.71791930381455,5.60790457273507e-09,"Up","Down","Discordant"
"Hsp90b1",0.216272867409901,3.96604257425158e-21,"HSP90B1",-0.660335557541809,8.37480216361675e-18,"Up","Down","Discordant"
"Cd81",0.281733994084693,7.45761963268241e-21,"CD81",-0.292010033594013,1.12146619213565e-13,"Up","Down","Discordant"
"Psap",0.208782130230171,1.42156797458851e-19,"PSAP",-0.477285100980786,6.16371652592619e-47,"Up","Down","Discordant"
"Dhrs3",0.154325387320255,2.80662850529921e-19,"DHRS3",-0.590060839925543,1.38584932643874e-12,"Up","Down","Discordant"
"Slc12a2",0.19811896153209,3.39170491830888e-18,"SLC12A2",-0.876329333692642,1.39885181493876e-05,"Up","Down","Discordant"
"Gas2l3",0.173145882983457,5.23786312889489e-18,"GAS2L3",-0.553256999453118,0.0151511480104318,"Up","Down","Discordant"
"Aspa",0.185411097527081,1.2721578203408e-17,"ASPA",-0.631192343753793,0.0019394896043679,"Up","Down","Discordant"
"Matn2",0.515793654275785,1.62941862615019e-17,"MATN2",-0.506887953536937,4.85976775236512e-10,"Up","Down","Discordant"
"S100b",0.299279594607506,3.56364270053927e-17,"S100B",-1.17486642236247,6.51557620758894e-229,"Up","Down","Discordant"
"Ctsd",0.166757806006136,9.33175503134203e-17,"CTSD",-0.297417002155947,1.27859126637274e-06,"Up","Down","Discordant"
"Art3",0.223701849363354,1.072912584082e-16,"ART3",-0.927736762890254,0.00845234952386587,"Up","Down","Discordant"
"Dhh",0.205242715591001,1.10816884018566e-16,"DHH",-0.790288234970654,2.1814342012238e-09,"Up","Down","Discordant"
"Rap1gds1",0.121789831525953,6.68413816582097e-16,"RAP1GDS1",-0.637178638819524,0.00221972171168505,"Up","Down","Discordant"
"Pmp22",0.377317357935409,1.03709273110963e-15,"PMP22",-0.579019896005548,2.70875008517136e-63,"Up","Down","Discordant"
"Vim",0.297474056297994,1.10346098162772e-15,"VIM",-0.196078656164987,1.08598095396774e-19,"Up","Down","Discordant"
"Calr",0.128886435361074,2.67217506654852e-15,"CALR",-0.691043649900983,2.79972627775162e-18,"Up","Down","Discordant"
"Akr1b3",0.282093908559694,5.25077217523122e-15,"AKR1B1",-1.14111473502291,1.20356348101105e-24,"Up","Down","Discordant"
"Syt11",0.186963626536367,1.13750384240615e-14,"SYT11",-0.578582622205665,6.26635661478105e-06,"Up","Down","Discordant"
"Sema3b",0.213879294105855,7.60212056611609e-14,"SEMA3B",-0.561899242464846,5.82955515133992e-31,"Up","Down","Discordant"
"Itm2c",0.149720234741424,8.55253130158111e-14,"ITM2C",-0.499022978356476,0.0262236242923218,"Up","Down","Discordant"
"Rhoa",0.190938530872294,3.17837700564946e-13,"RHOA",-0.265971953687863,0.00042560183834268,"Up","Down","Discordant"
"Cab39l",0.0500113829549689,3.29045510172948e-13,"CAB39L",-0.56689775407113,0.0499111030419749,"Up","Down","Discordant"
"Tubb5",0.196640001528601,2.01172849328519e-12,"TUBB",-0.401604046380523,1.55043962081433e-05,"Up","Down","Discordant"
