"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Immune system","mmu04640","Hematopoietic cell lineage","20/689","94/10644",0.212765957446809,3.28690979835099,5.85878744300003,1.81177947179257e-06,4.98239354742956e-05,3.73480856027415e-05,"12985/16178/12986/16193/13136/22042/16196/14128/16176/16175/16402/16190/15001/15000/16177/16194/12502/12481/14256/16156",20
"Organismal Systems","Immune system","mmu04658","Th1 and Th2 cell differentiation","19/689","88/10644",0.215909090909091,3.33546642037208,5.78743707998371,2.59565216982754e-06,6.58896320033144e-05,4.93909522193904e-05,"18035/18019/22637/16818/16162/14462/16185/18036/15980/12675/16190/15001/15000/18761/29857/18033/12503/15979/12502",19
"Human Diseases","Cardiovascular disease","mmu05417","Lipid and atherosclerosis","33/689","217/10644",0.152073732718894,2.34930741808405,5.2830180923972,3.52203324954111e-06,7.97502592687432e-05,5.97808961025667e-05,"14825/15894/20339/16193/18035/20293/20310/13063/17969/20656/216799/17970/24088/54123/18019/16835/17096/17392/15510/56489/13665/26397/78943/21898/16176/12675/12323/29857/17972/18033/238055/21947/15481",33
"Environmental Information Processing","Signal transduction","mmu04010","MAPK signaling pathway","41/689","299/10644",0.137123745819398,2.11835290348574,5.16024386418278,3.62501178494287e-06,7.97502592687432e-05,5.97808961025667e-05,"17873/17869/13197/240672/12290/19252/13874/16180/16002/26410/11839/233046/15370/19417/19698/17164/26411/21802/18034/16478/20111/22339/26397/16176/16175/12675/19099/12531/16000/29857/216869/16177/19354/26404/13640/18033/58231/15481/18751/14256/23882",41
"Cellular Processes","Transport and catabolism","mmu04145","Phagosome","29/689","183/10644",0.158469945355191,2.44811915582098,5.19833486239673,6.02886861496088e-06,0.000124345415183568,9.320948187604e-05,"246256/17969/17970/24088/22042/271457/545486/67951/21354/22151/227613/22145/170780/21898/11966/18779/16402/15001/15000/22146/56644/14131/12721/17972/17195/114143/14991/13040/17523",29
"Human Diseases","Immune disease","mmu05321","Inflammatory bowel disease","15/689","62/10644",0.241935483870968,3.73753452877007,5.68712248255905,6.72441162967573e-06,0.000130532696340764,9.78474757259317e-05,"16193/16174/16182/24088/16162/14462/15980/21898/16176/16175/16190/15001/15000/18033/15979",15
"Human Diseases","Immune disease","mmu05323","Rheumatoid arthritis","18/689","87/10644",0.206896551724138,3.19623642460337,5.41114865995582,8.95670285589499e-06,0.000164206219024741,0.000123089191294463,"14825/15894/16193/20293/20310/24088/17392/22339/20297/21898/11966/16176/16175/15001/15000/20311/114143/16156",18
"Human Diseases","Infectious disease: viral","mmu05169","Epstein-Barr virus infection","33/689","229/10644",0.14410480349345,2.2261996057827,4.93480829463547,1.13935177465963e-05,0.000197887413493515,0.000148336657642667,"12575/15894/17873/17869/16193/12427/13197/18035/13063/21929/27401/24088/54123/21354/17096/12566/17060/19698/18034/56489/26397/18036/14128/12675/15001/15000/13557/29857/18033/12503/12502/14991/23882",33
"Human Diseases","Infectious disease: bacterial","mmu05135","Yersinia infection","23/689","136/10644",0.169117647058824,2.61260992060104,4.97920215779008,1.87872102680284e-05,0.000299983318274517,0.000224867878132413,"16193/54483/18035/20293/216799/18019/74192/268973/22637/16818/20111/22376/26397/21898/16176/16402/12675/29857/14131/19354/56212/18033/16822",23
"Organismal Systems","Immune system","mmu04062","Chemokine signaling pathway","29/689","194/10644",0.149484536082474,2.30930827585175,4.84178658217835,1.90898475265602e-05,0.000299983318274517,0.000224867878132413,"12765/227288/14825/18035/20293/12771/14191/20310/17969/56744/17096/104709/14707/277360/12767/15162/56484/22376/20297/18036/14679/12675/320207/20311/14695/216869/19354/18033/18751",29
"Human Diseases","Cancer: specific types","mmu05222","Small cell lung cancer","18/689","94/10644",0.191489361702128,2.95821881851589,5.01672074379142,2.73481149446916e-05,0.000410221724170374,0.000307502727847011,"12575/17873/17869/19225/13197/18035/13063/27401/11796/12566/12675/329581/13557/12829/66197/18033/16780/23882",18
"Environmental Information Processing","Signaling molecules and interaction","mmu04061","Viral protein interaction with cytokine and cytokine receptor","18/689","95/10644",0.189473684210526,2.92707967305783,4.96337211911688,3.17438336983082e-05,0.000449377712172217,0.000336854106412986,"12765/227288/14825/16193/20293/12771/20310/16174/16182/56744/12767/58181/20297/16185/20311/16194/50930/21938",18
"Organismal Systems","Immune system","mmu04621","NOD-like receptor signaling pathway","31/689","220/10644",0.140909090909091,2.17683071645336,4.64011927484519,3.26820154307067e-05,0.000449377712172217,0.000336854106412986,"14825/16193/101613/59027/54483/18035/20293/378425/20310/21929/216799/12796/54123/55991/11796/57436/268973/192656/56489/106512/12363/28240/18036/21898/16176/12675/29857/22166/18033/15951/383619",31
"Environmental Information Processing","Signal transduction","mmu04068","FoxO signaling pathway","22/689","133/10644",0.165413533834586,2.55538701616159,4.74857477964571,4.03829283651385e-05,0.000533054654419829,0.000399578449086634,"12575/17873/16193/20393/13197/13611/26556/20656/12795/27401/57436/12581/12566/384783/56484/12675/16000/29857/18534/58231/216439/23882",22
"Human Diseases","Infectious disease: viral","mmu05167","Kaposi sarcoma-associated herpesvirus infection","31/689","224/10644",0.138392857142857,2.13795873937383,4.52832589893882,4.65046964587455e-05,0.000590251916591769,0.000442453589789684,"12575/14825/15894/17869/16193/19225/18035/12771/20310/13063/22695/57781/54123/18019/17096/104709/14707/277360/17164/22339/56489/15162/12675/320207/13557/15251/14695/29857/18033/15979/14991",31
"Human Diseases","Infectious disease: viral","mmu05164","Influenza A","26/689","174/10644",0.149425287356322,2.30839297332466,4.57783880530905,5.13433361581408e-05,0.000627529664155054,0.000470397036926436,"15894/16193/12702/18035/20293/12265/13063/216799/54123/81489/56488/56489/13665/18036/15980/21898/16176/16175/12675/16647/269966/15001/15000/18033/15979/18751",26
"Human Diseases","Cancer: overview","mmu05202","Transcriptional misregulation in cancer","31/689","226/10644",0.13716814159292,2.11903875052982,4.47330158272436,5.52368828713695e-05,0.000651006119555427,0.000487995017848566,"12575/16178/17873/17869/16193/17349/12044/12427/13197/18124/12608/212980/80859/15405/19696/12395/11796/17392/18627/18791/15395/20471/16185/15396/20375/58208/16000/18033/18792/17523/23882",31
"Human Diseases","Infectious disease: bacterial","mmu05134","Legionellosis","13/689","60/10644",0.216666666666667,3.34716981132076,4.79640923174392,9.49012871411782e-05,0.00107991119850306,0.000809502812275023,"14825/16193/18035/20310/13063/24088/268973/15510/18034/21898/16176/18033/15481",13
"Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis","24/689","163/10644",0.147239263803681,2.27462224082203,4.3141470457638,0.000125023728182782,0.0013752610100106,0.00103089740782294,"19225/20393/11846/240672/12608/12642/11847/320832/243958/192187/271457/55991/18019/71345/17164/11689/214058/20698/18442/18263/12323/15251/29857/56696",24
"Human Diseases","Cancer: specific types","mmu05215","Prostate cancer","18/689","107/10644",0.168224299065421,2.59880905551863,4.37271334640955,0.000159550254405524,0.0016984381920588,0.00127315143583355,"12575/16178/18035/26427/18095/17392/12566/231991/21802/18791/20509/12675/52466/13557/16000/18033/23920/18792",18
"Human Diseases","Substance dependence","mmu05030","Cocaine addiction","11/689","48/10644",0.229166666666667,3.54027576197388,4.64035832921275,0.000191849821499121,0.00197845128420968,0.00148304960698334,"26427/14814/13385/231991/214084/14800/14679/12569/18033/13489/14282",11
"Environmental Information Processing","Signal transduction","mmu04151","PI3K-Akt signaling pathway","42/689","368/10644",0.114130434782609,1.76314128857197,3.91956456183897,0.000223085346742825,0.00223085346742825,0.00167225060556822,"12985/12575/12986/17869/16193/20393/18413/26427/17210/13874/24088/16002/11839/104709/12566/14707/15370/231991/16196/53978/21802/22339/56484/16185/21898/16402/12675/16190/320207/12829/16000/14695/22628/16194/13640/67168/18033/18534/16780/78134/14256/12840",42
"Environmental Information Processing","Signal transduction","mmu04630","JAK-STAT signaling pathway","24/689","171/10644",0.140350877192982,2.16820716522802,4.05138372318241,0.000263643990401251,0.0025588975538945,0.00191815287134037,"12985/12575/12986/17869/16193/216233/18413/12702/18712/17210/12983/56708/16196/16162/16878/58181/16185/15980/16190/16194/12803/12703/15979/16156",24
"Human Diseases","Infectious disease: viral","mmu05168","Herpes simplex virus 1 infection","28/689","214/10644",0.130841121495327,2.02129593207005,3.97042817804656,0.000280676310417426,0.00264637664107859,0.00198372730670963,"16193/12702/18035/20293/13063/20383/18636/24088/54123/21354/11796/78781/20382/56489/13665/15980/19046/16176/16402/12675/15001/15000/231805/50930/18033/15979/20815/14991",28
"Organismal Systems","Immune system","mmu04610","Complement and coagulation cascades","16/689","94/10644",0.170212765957447,2.62952783868079,4.1746540445828,0.000317118778557417,0.00290692213677632,0.00217903254271909,"18793/21824/12273/18787/13136/14067/20704/12274/18788/18791/12263/12630/17195/625018/12061/18792",16
"Human Diseases","Infectious disease: bacterial","mmu05132","Salmonella infection","31/689","253/10644",0.122529644268775,1.89289627517683,3.78140861485039,0.000437988769690578,0.00390638632426732,0.00292823217289576,"17869/16193/18035/13063/216799/11852/24088/271457/545486/67951/74192/11796/22151/268973/227613/22145/192656/16574/74568/12363/26397/21898/16176/12675/22146/29857/22166/19264/56212/18033/622434",31
"Environmental Information Processing","Signal transduction","mmu04066","HIF-1 signaling pathway","18/689","117/10644",0.153846153846154,2.37668862342302,3.93910314389991,0.000497449792886771,0.0043199587277009,0.00323824657419366,"12575/16193/18787/22042/170768/15277/22339/16828/212032/15980/21898/12323/15251/16000/16194/18033/15979/18751",18
"Human Diseases","Infectious disease: viral","mmu05166","Human T-cell leukemia virus 1 infection","30/689","247/10644",0.121457489878543,1.87633312375502,3.66593442358781,0.00062425739443801,0.00528217795293701,0.00395952733314258,"12575/16178/15894/14283/17869/16193/12427/18035/26427/23872/22695/18019/12566/19698/231991/16818/18034/16185/19384/17702/12675/20375/15001/15000/13557/16177/18033/12502/14991/14534",30
"Human Diseases","Endocrine and metabolic disease","mmu04931","Insulin resistance","17/689","110/10644",0.154545454545455,2.38749175352949,3.84814214608269,0.000669476215157962,0.00552317877505318,0.00414018185689792,"16193/170826/12702/18035/26427/384783/231991/20111/244416/14584/19046/19246/11606/18761/18033/18534/18751",17
"Organismal Systems","Immune system","mmu04623","Cytosolic DNA-sensing pathway","14/689","82/10644",0.170731707317073,2.6375446918475,3.9160480867967,0.00071585468184873,0.00576175719536782,0.00431902054517205,"16193/54483/18035/216799/54123/74568/20016/56489/18036/16176/12675/18033/15951/383619",14
"Human Diseases","Endocrine and metabolic disease","mmu04930","Type II diabetes mellitus","10/689","48/10644",0.208333333333333,3.21843251088534,4.05244262602581,0.000836377575716988,0.00657153809491919,0.00492603334068903,"216233/12702/12290/15277/384783/212032/20927/16514/12703/378435",10
"Human Diseases","Infectious disease: viral","mmu05161","Hepatitis B","22/689","164/10644",0.134146341463415,2.07235654359446,3.64083920259688,0.00087444665060115,0.00671086964414836,0.00503047644776671,"12575/17869/16193/12427/18035/26427/13063/24088/54123/18019/12566/231991/13205/13655/56489/26397/21898/12675/13557/29857/18033/18751",22
"Human Diseases","Infectious disease: parasitic","mmu05142","Chagas disease","16/689","103/10644",0.155339805825243,2.39976327025237,3.75537498437027,0.00090123302743557,0.00675924770576677,0.00506674070448227,"16193/18035/20293/18787/24088/11421/15980/21898/14679/16176/12675/29857/18033/12503/15979/12502",16
"Cellular Processes","Cell growth and death","mmu04210","Apoptosis","19/689","136/10644",0.139705882352941,2.15824297788782,3.57626842119063,0.00117974675075366,0.0086514761721935,0.00648515757724234,"17873/12044/13197/18035/13063/17210/16906/11796/22145/12983/16905/13665/78943/78688/12675/22146/18033/13040/23882",19
"Human Diseases","Infectious disease: bacterial","mmu05133","Pertussis","13/689","77/10644",0.168831168831169,2.60818426856163,3.72585825027937,0.00122163995495995,0.00876393880732135,0.00656945971202717,"16193/216799/16362/12263/21898/14679/16176/16175/16402/20311/29857/625018/18033",13
"Human Diseases","Cardiovascular disease","mmu05418","Fluid shear stress and atherosclerosis","20/689","149/10644",0.134228187919463,2.07362094661069,3.47195348939553,0.00146308493923544,0.0102727240414403,0.00770044704860758,"16178/15894/20339/20293/21824/17969/17970/19252/63873/20971/18791/22339/16176/16175/12675/29857/22166/16177/19354/18033",20
"Human Diseases","Infectious disease: parasitic","mmu05146","Amoebiasis","16/689","108/10644",0.148148148148148,2.2886631188518,3.54106913524237,0.00151161798795318,0.0103923736671781,0.00779013656072362,"14825/16178/16193/11846/20723/11847/20310/24088/271457/21898/16176/12829/16177/18033/16780/18751",16
"Human Diseases","Drug resistance: antineoplastic","mmu01523","Antifolate resistance","7/689","28/10644",0.25,3.86211901306241,3.98939702332777,0.00164891705995319,0.0111049516282562,0.00832428590953811,"16193/76408/20509/16176/12675/52466/18033",7
"Human Diseases","Endocrine and metabolic disease","mmu04933","AGE-RAGE signaling pathway in diabetic complications","15/689","101/10644",0.148514851485149,2.29432812657173,3.43830170216117,0.00204510323979294,0.0134315846002093,0.0100683329539049,"15894/20339/16193/20293/21824/18712/18787/22339/16176/16175/11606/12829/29857/18033/18751",15
"Organismal Systems","Endocrine system","mmu04920","Adipocytokine signaling pathway","12/689","72/10644",0.166666666666667,2.57474600870827,3.52711156652749,0.00208511619749947,0.0134315846002093,0.0100683329539049,"12702/18035/14081/384783/18036/12675/50790/18761/72674/18033/18534/21938",12
"Organismal Systems","Immune system","mmu04613","Neutrophil extracellular trap formation","25/689","209/10644",0.119617224880383,1.84790383400115,3.25682576587429,0.00212515034382798,0.0134315846002093,0.0100683329539049,"246256/18602/14289/64008/14293/12273/17969/17970/24088/12796/70315/12363/170744/21898/107435/20345/105675/56644/29857/14131/17972/19354/18033/18751/17523",25
"Organismal Systems","Immune system","mmu04660","T cell receptor signaling pathway","17/689","122/10644",0.139344262295082,2.15265649908397,3.36861733940595,0.00215719389033664,0.0134315846002093,0.0100683329539049,"18035/18019/26410/22637/16818/108723/18036/12042/12675/18761/29857/19264/18033/12503/12502/16822/21947",17
"Human Diseases","Infectious disease: viral","mmu05163","Human cytomegalovirus infection","29/689","256/10644",0.11328125,1.7500226777939,3.19557795890609,0.00226196543506114,0.0138231221031514,0.0103618299656797,"12765/12575/17869/16193/19225/18035/20293/12771/26427/13063/21354/18019/14707/12767/231991/22339/14679/16176/12675/13557/14695/29857/16177/14674/16194/19354/18033/14991/18751",29
"Human Diseases","Infectious disease: viral","mmu05162","Measles","19/689","145/10644",0.131034482758621,2.02428306891547,3.26701431281125,0.00251657271301313,0.01503329440864,0.0112689766699534,"16193/18035/13063/21929/24088/54123/12566/170780/56489/13665/16185/18036/21898/16176/16175/12675/18033/12502/15481",19
"Metabolism","Global and overview maps","mmu01250","Biosynthesis of nucleotide sugars","8/689","38/10644",0.210526315789474,3.25231074784203,3.65902440381955,0.0025511045057086,0.01503329440864,0.0112689766699534,"107652/15277/22235/212032/14584/54342/227620/94181",8
"Organismal Systems","Immune system","mmu04662","B cell receptor signaling pathway","13/689","84/10644",0.154761904761905,2.39083557951483,3.3667005178782,0.00274430189578064,0.015759104223816,0.0118130446334825,"18733/18035/232801/18019/17096/17060/108723/18036/12042/12675/19354/18033/18751",13
"Organismal Systems","Immune system","mmu04666","Fc gamma R-mediated phagocytosis","14/689","94/10644",0.148936170212766,2.30083685884569,3.33258734537419,0.00276978195448888,0.015759104223816,0.0118130446334825,"246256/17969/74192/17096/17357/22323/15162/22376/20698/230837/14131/19354/19264/18751",14
"Metabolism","Glycan biosynthesis and metabolism","mmu00520","Amino sugar and nucleotide sugar metabolism","8/689","39/10644",0.205128205128205,3.16891816456403,3.56977745890445,0.00303112721845133,0.0169537624082871,0.0127085619328468,"107652/15277/22235/212032/14584/54342/71884/227620",8
"Organismal Systems","Endocrine system","mmu04928","Parathyroid hormone synthesis, secretion and action","16/689","116/10644",0.137931034482759,2.13082428306892,3.22160426971488,0.00319100463936534,0.0175505255165094,0.0131558963201904,"12575/240047/20393/26427/15200/13115/231991/18227/16478/18578/14462/14679/14531/216869/14674/18751",16
"Cellular Processes","Cell growth and death","mmu04218","Cellular senescence","22/689","183/10644",0.120218579234973,1.85719384234695,3.07708147951246,0.00359314158249635,0.0194383069217016,0.014570979670175,"12575/17873/17869/16193/12427/13197/18787/15259/18019/12566/63873/17164/56484/26397/19046/16175/13557/29857/18033/14991/23882/54354",22
"Human Diseases","Endocrine and metabolic disease","mmu04936","Alcoholic liver disease","18/689","141/10644",0.127659574468085,1.97214587901059,3.05706957582221,0.00427900772434207,0.0227753636940788,0.0170724416845566,"14825/16193/18035/20310/12273/56489/56484/12263/26397/21898/16176/16172/12675/29857/72674/625018/18033/13106",18
"Environmental Information Processing","Signal transduction","mmu04350","TGF-beta signaling pathway","15/689","112/10644",0.133928571428571,2.06899232842629,2.99191454108533,0.00559048625974269,0.029283499455795,0.0219509485553807,"17869/12156/22042/224109/20482/68010/15216/209268/12163/21815/238057/17130/16323/269275/11479",15
"Human Diseases","Cancer: specific types","mmu05223","Non-small cell lung cancer","11/689","72/10644",0.152777777777778,2.36018384131592,3.04653584310047,0.00624800384681013,0.0322162698351147,0.0241493569736905,"12575/17873/13197/16574/21802/56484/13557/58231/18751/23882/54354",11
"Organismal Systems","Immune system","mmu04620","Toll-like receptor signaling pathway","14/689","104/10644",0.134615384615385,2.07960254549514,2.91059161537758,0.00697263916059967,0.035399552661506,0.0265355498419583,"16193/18035/24088/54123/26410/56489/26397/170744/21898/16176/12675/29857/18033/21897",14
"Human Diseases","Immune disease","mmu05340","Primary immunodeficiency","7/689","36/10644",0.194444444444444,3.00387034349298,3.16829143016815,0.0074096574321212,0.037048287160606,0.0277714433261321,"12265/21354/22637/17060/16818/19264/21947",7
"Human Diseases","Infectious disease: bacterial","mmu05150","Staphylococcus aureus infection","17/689","138/10644",0.123188405797101,1.90307313687133,2.8090843396535,0.00771734587834331,0.0380108080575118,0.0284929502185495,"246256/15894/14289/94179/14293/12273/12796/12263/19204/20345/16664/15001/15000/12630/14131/17195/625018",17
"Cellular Processes","Cellular community - eukaryotes","mmu04540","Gap junction","12/689","86/10644",0.13953488372093,2.15560130961623,2.83065820136607,0.00909998709999747,0.0441617021029289,0.0331036682430249,"545486/67951/15559/22151/227613/14609/22145/14679/22146/104318/13489/18751",12
"Human Diseases","Cancer: specific types","mmu05212","Pancreatic cancer","11/689","76/10644",0.144736842105263,2.23596363914139,2.84470409605542,0.00937568491340672,0.0448402321945539,0.0336122952654551,"12575/17873/13197/21802/22339/12675/13557/19354/64143/18033/23882",11
"Organismal Systems","Sensory system","mmu04750","Inflammatory mediator regulation of TRP channels","16/689","130/10644",0.123076923076923,1.90135089873842,2.72021102055296,0.00965583093911243,0.0455203458558157,0.0341221093337056,"16180/15559/63873/14063/26397/18442/19046/16176/18761/12323/16000/29857/16177/11419/12061/18751",16
