"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Cdh19",-0.355544982234409,1.52399005470844e-13,"CDH19",0.574278258759879,7.51109389584067e-08,"Down","Up","Discordant"
"Sparcl1",-0.41437369944253,0.0458118791448975,"SPARCL1",0.642267452055392,1.62785509106627e-09,"Down","Up","Discordant"
