"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Col1a1",0.347238735430106,4.82534321042236e-08,"COL1A1",-2.33093047101344,4.86690219674216e-12,"Up","Down","Discordant"
"Col5a1",0.23200384573031,1.90977823966438e-06,"COL5A1",-0.774615284651586,8.09823681473354e-06,"Up","Down","Discordant"
"Art3",-0.325897539686462,0.000240326501657561,"ART3",0.855985414490905,0.0339782259659872,"Down","Up","Discordant"
"Sema3g",0.285824940587894,0.000534224718481921,"SEMA3G",-0.608545192438649,0.0381973899900013,"Up","Down","Discordant"
"Slc9a9",0.253645126071933,0.00202068931179108,"SLC9A9",-1.26085104283364,3.7160431001603e-05,"Up","Down","Discordant"
"Col1a2",0.175670485596967,0.00373756339149726,"COL1A2",-0.884662679434246,0.000673077956595261,"Up","Down","Discordant"
"Mbp",-0.122522426790133,0.00618438576385527,"MBP",1.69699863632153,0.000267523191204788,"Down","Up","Discordant"
"Nav1",0.282511354192998,0.00716869743425787,"NAV1",-0.527597117377038,0.00713652459332991,"Up","Down","Discordant"
"Col24a1",0.219757204304527,0.00752125380162279,"COL24A1",-0.706756334151809,0.0231127885684988,"Up","Down","Discordant"
"Lrp1",0.156812483150332,0.0310641715948644,"LRP1",-0.819374421249414,0.000902398609018947,"Up","Down","Discordant"
"Mapre3",0.145142866412325,0.0451531194884536,"MAPRE3",-0.388861509907204,0.0462384440524781,"Up","Down","Discordant"
