"Mouse_Symbol","Mouse_log2FC","Mouse_pval","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Cdh19",-0.355544982234409,1.01464051578458e-17,"CDH19",0.574278258759879,7.51109389584067e-08,"Down","Up","Discordant"
"Sparcl1",-0.41437369944253,3.05005853161767e-06,"SPARCL1",0.642267452055392,1.62785509106627e-09,"Down","Up","Discordant"
"Gsn",-0.407320539647252,5.46604943619133e-06,"GSN",0.79472909308265,7.93104283439763e-96,"Down","Up","Discordant"
"Plekha4",0.300524282587633,5.75766317369982e-06,"PLEKHA4",-0.709758439471158,7.88266152741976e-17,"Up","Down","Discordant"
"Aatk",0.182073057396992,4.01696385579455e-05,"AATK",-0.512476951408044,2.42987514165809e-10,"Up","Down","Discordant"
"Mbp",0.249916191055492,4.79855411031176e-05,"MBP",-1.30208801771583,1.42010607307706e-214,"Up","Down","Discordant"
"Rnh1",-0.354161163944433,7.70501954579225e-05,"RNH1",0.588178969472058,0.00133817704522308,"Down","Up","Discordant"
"Hnrnph1",-0.205436350300464,0.000861857397332991,"HNRNPH1",0.630450170953329,0.000335376643809226,"Down","Up","Discordant"
"Kcna2",0.236800024877181,0.00121002352189275,"KCNA2",-1.50296986566367,8.06512570045016e-07,"Up","Down","Discordant"
"Ppl",-0.313960910769259,0.00129851404164122,"PPL",1.617300901776,8.28349483623731e-12,"Down","Up","Discordant"
"Igfbp7",-0.324284585136295,0.00301595036119553,"IGFBP7",1.0090433507825,7.39086709621914e-114,"Down","Up","Discordant"
"Plekhb1",0.354650076732227,0.00315559507750759,"PLEKHB1",-0.843149312423931,8.12741969994266e-19,"Up","Down","Discordant"
"Secisbp2l",0.309298936613766,0.00362904164666482,"SECISBP2L",-0.503826827400115,0.000117371294303311,"Up","Down","Discordant"
"Gramd1b",0.405538113955377,0.00644055783675671,"GRAMD1B",-1.3530826174579,0.0100744182253552,"Up","Down","Discordant"
"Cpe",-0.302037202434756,0.00765182174494439,"CPE",1.19611689848149,3.23111956070507e-13,"Down","Up","Discordant"
