"Mouse_Symbol","Mouse_log2FC","Mouse_pval","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Sptbn5",-0.446015961952329,2.70156645182444e-14,"SPTBN5",2.38514777172604,1.09154521488196e-06,"Down","Up","Discordant"
"Anxa3",-0.446739385058392,2.04030076032899e-11,"ANXA3",1.50257605396623,3.2527132515507e-05,"Down","Up","Discordant"
"Zdhhc2",-0.359961334618346,2.46821758602865e-08,"ZDHHC2",0.521462311778181,0.00535577649058462,"Down","Up","Discordant"
"Rbm39",-0.242901491022158,5.43715408845823e-08,"RBM39",0.439680700377448,0.0153038282216801,"Down","Up","Discordant"
"Etnppl",-0.237851238306745,2.55442375706378e-07,"ETNPPL",3.17168473836637,1.36280441409346e-06,"Down","Up","Discordant"
"Tesk2",-0.241990213239283,8.21979092785609e-07,"TESK2",0.557185682094978,0.0115978183812389,"Down","Up","Discordant"
"Sirt2",-0.17276722564175,2.19862467924837e-06,"SIRT2",0.49228408389631,3.79133563366013e-05,"Down","Up","Discordant"
"Angptl4",-0.325516681228514,5.91289813539758e-06,"ANGPTL4",1.99585032894177,0.00245200074807554,"Down","Up","Discordant"
"Myo1b",-0.192777203746491,7.09727808683417e-06,"MYO1B",0.489556382046038,1.32623899575974e-05,"Down","Up","Discordant"
"Mylip",-0.304933755010089,1.47075950095609e-05,"MYLIP",0.764613361473144,0.00145723825263538,"Down","Up","Discordant"
"Slamf9",-0.230179085443245,2.02339491727427e-05,"SLAMF9",1.12828545853318,0.0291198525707301,"Down","Up","Discordant"
"Nsmaf",-0.23904801444053,2.26760277874702e-05,"NSMAF",0.645900000630919,0.0238449606258016,"Down","Up","Discordant"
"Iqgap2",-0.271809280341148,2.84038735882453e-05,"IQGAP2",0.667062492239989,0.0101837809039101,"Down","Up","Discordant"
"Gldn",-0.172691763199335,2.99106183802825e-05,"GLDN",2.35105038421498,2.1621471920167e-09,"Down","Up","Discordant"
"Wdr1",-0.21263392252958,3.35387704495139e-05,"WDR1",0.558352198131078,0.0042723511537912,"Down","Up","Discordant"
"Sema5a",-0.194794657678398,4.55381099888685e-05,"SEMA5A",0.822533121468287,0.00184069332767274,"Down","Up","Discordant"
"Jakmip2",-0.199206814807514,9.33609998801409e-05,"JAKMIP2",0.682591556172757,0.00714475324341496,"Down","Up","Discordant"
"Fkbp8",-0.129854074254397,9.71292552858139e-05,"FKBP8",0.356741164485097,0.0157421943744093,"Down","Up","Discordant"
"G3bp2",-0.173714437372606,0.000121486122702572,"G3BP2",0.315769333145316,0.0433737975212384,"Down","Up","Discordant"
"Kifc3",-0.252100095950303,0.00013064724682906,"KIFC3",0.429531583189792,0.0141109568706873,"Down","Up","Discordant"
"Trip10",-0.139773189100793,0.000136115664320457,"TRIP10",0.535099099821451,0.0439078723288474,"Down","Up","Discordant"
"Acsl3",-0.197237178558777,0.00013732748404544,"ACSL3",0.915684807861461,0.00260866647127189,"Down","Up","Discordant"
"Srsf7",-0.16902527223333,0.000152544043294853,"SRSF7",0.873492297810729,4.13804262491958e-05,"Down","Up","Discordant"
"Spata13",-0.200694459104106,0.000182077286735778,"SPATA13",0.857539301921407,0.0108557340938279,"Down","Up","Discordant"
"Oxsr1",-0.174693562351854,0.000202631857447759,"OXSR1",0.659963067386684,0.00456742434553723,"Down","Up","Discordant"
"Pea15a",-0.172554120643915,0.000204428758190245,"PEA15",0.926885828331416,2.08470521456508e-05,"Down","Up","Discordant"
"Rab3ip",-0.239516261772609,0.000215693917582115,"RAB3IP",0.537192022996724,0.00585905513275823,"Down","Up","Discordant"
"Cltb",-0.184961904716958,0.000254433901556204,"CLTB",0.839681369544865,1.61606905579954e-06,"Down","Up","Discordant"
