"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Tsc22d3",0.782626690629162,7.17619575226145e-23,"TSC22D3",0.879953045600486,1.39651604335522e-10,"Up","Up","Concordant"
"Hspa8",0.48212506456241,3.80823463923371e-10,"HSPA8",-0.543620602493133,6.99785512556195e-11,"Up","Down","Discordant"
"Paqr8",0.307176162551397,4.37037555984494e-05,"PAQR8",-0.974450764607794,1.45270406235891e-08,"Up","Down","Discordant"
"Mal",0.259681967732489,6.34105749172107e-05,"MAL",-0.639335732859642,1.5640247384449e-20,"Up","Down","Discordant"
"Fmn2",-0.346560799837759,0.00121115634274214,"FMN2",-1.59141658266337,0.0303865818092828,"Down","Down","Concordant"
"Rap1gds1",0.205495829720622,0.0076626909665671,"RAP1GDS1",-0.637178638819524,0.00221972171168505,"Up","Down","Discordant"
"Ogn",0.241540860643574,0.0102643642129733,"OGN",-0.758361150274417,3.06053909211135e-06,"Up","Down","Discordant"
"Cab39l",0.182558312575003,0.013957673884022,"CAB39L",-0.56689775407113,0.0499111030419749,"Up","Down","Discordant"
