"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Tuba1a",-0.335381297608355,1.99821403579589e-11,"TUBA1A",-0.401125854258027,6.23603614971874e-27,"Down","Down","Concordant"
"Art3",-0.260659954139514,5.69138303211979e-07,"ART3",-0.927736762890254,0.00845234952386587,"Down","Down","Concordant"
"Vwa1",-0.220386753514619,8.52592769637203e-07,"VWA1",-0.428903634526047,5.92811829244541e-14,"Down","Down","Concordant"
"Ogn",-0.295659247499888,9.78432591012621e-07,"OGN",-0.758361150274417,3.06053909211135e-06,"Down","Down","Concordant"
"Dhrs3",-0.225522244102863,6.39462471383426e-06,"DHRS3",-0.590060839925543,1.38584932643874e-12,"Down","Down","Concordant"
"Tsc22d4",-0.205566992187672,9.51830316113762e-06,"TSC22D4",-0.927039762834982,8.07676113809392e-26,"Down","Down","Concordant"
"Aldh1a1",-0.486392540693974,0.000205271030837908,"ALDH1A1",-0.336274976047292,0.00201995951565405,"Down","Down","Concordant"
"Gpm6b",-0.250791129230973,0.000527892224991076,"GPM6B",-0.299748453746233,3.88133464838745e-06,"Down","Down","Concordant"
"Egr2",-0.210384217785603,0.00307902577159834,"EGR2",-1.71791930381455,5.60790457273507e-09,"Down","Down","Concordant"
"Tubb2b",-0.240309546511688,0.00317419608975116,"TUBB2B",-0.520539363309464,9.78409655935679e-05,"Down","Down","Concordant"
"Prnp",-0.211522382502404,0.00791412209421543,"PRNP",-0.294385360434167,0.0104156275004854,"Down","Down","Concordant"
"Gpr37l1",-0.200630042759388,0.00819900239140712,"GPR37L1",-0.659323954221469,3.87975475736906e-05,"Down","Down","Concordant"
"Kcna2",-0.208102130570573,0.00861317905051584,"KCNA2",-1.50296986566367,8.06512570045016e-07,"Down","Down","Concordant"
"Ankrd40",-0.284626558022148,0.00898545425030457,"ANKRD40",-0.513489177778281,0.00310898125313023,"Down","Down","Concordant"
"Mal",-0.189860067895445,0.0104627425707009,"MAL",-0.639335732859642,1.5640247384449e-20,"Down","Down","Concordant"
"Sparc",-0.235151466819428,0.0144596853837863,"SPARC",-0.74235848073811,1.37184003580368e-160,"Down","Down","Concordant"
"Rhoa",-0.134832295715848,0.021350880036977,"RHOA",-0.265971953687863,0.00042560183834268,"Down","Down","Concordant"
"Cnp",-0.136785578961937,0.0397148747347003,"CNP",-0.538949162769235,2.10174899410142e-22,"Down","Down","Concordant"
