"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Human Diseases","Cancer: overview","mmu05235","PD-L1 expression and PD-1 checkpoint pathway in cancer","20/692","88/10644",0.227272727272727,3.49579611140305,6.19912856909958,6.38446613905928e-07,1.91533984171778e-05,1.44185072614162e-05,"18035/381319/24088/18019/22637/16818/60533/26397/18036/15980/21898/12675/18761/15251/53314/29857/18033/12503/15979/12502",20
"Organismal Systems","Immune system","mmu04640","Hematopoietic cell lineage","20/692","94/10644",0.212765957446809,3.2726601893986,5.83582279448691,1.93764150043495e-06,5.32851412619612e-05,4.01125784300569e-05,"12985/16178/12986/16193/13136/22042/16196/14128/16176/16175/16402/16190/15001/15000/16177/16194/12502/12481/14256/16156",20
"Organismal Systems","Immune system","mmu04658","Th1 and Th2 cell differentiation","19/692","88/10644",0.215909090909091,3.3210063058329,5.76498073452821,2.76768029869965e-06,7.02564998900681e-05,5.28884656269731e-05,"18035/18019/22637/16818/16162/14462/16185/18036/15980/12675/16190/15001/15000/18761/29857/18033/12503/15979/12502",19
"Human Diseases","Cardiovascular disease","mmu05417","Lipid and atherosclerosis","33/692","217/10644",0.152073732718894,2.33912255933513,5.25533495072975,3.86710517250201e-06,8.88426218601882e-05,6.68799322456281e-05,"14825/15894/20339/16193/18035/20293/20310/13063/17969/20656/216799/17970/24088/54123/18019/16835/17096/17392/15510/56489/13665/26397/78943/21898/16176/12675/12323/29857/17972/18033/238055/21947/15481",33
"Environmental Information Processing","Signal transduction","mmu04010","MAPK signaling pathway","41/692","299/10644",0.137123745819398,2.10916929263247,5.12977219146074,4.03830099364492e-06,8.88426218601882e-05,6.68799322456281e-05,"17873/17869/13197/240672/12290/19252/13874/16180/16002/26410/11839/233046/15370/19417/19698/17164/26411/21802/18034/16478/20111/22339/26397/16176/16175/12675/19099/12531/16000/29857/216869/16177/19354/26404/13640/18033/58231/15481/18751/14256/23882",41
"Cellular Processes","Transport and catabolism","mmu04145","Phagosome","29/692","183/10644",0.158469945355191,2.4375059224865,5.17223776670434,6.55894642213656e-06,0.000135278269956567,0.000101836273396331,"246256/17969/17970/24088/22042/271457/545486/67951/21354/22151/227613/22145/170780/21898/11966/18779/16402/15001/15000/22146/56644/14131/12721/17972/17195/114143/14991/13040/17523",29
"Human Diseases","Immune disease","mmu05321","Inflammatory bowel disease","15/692","62/10644",0.241935483870968,3.72133134439679,5.66660949115601,7.08883477592374e-06,0.000137606792709108,0.000103589164527431,"16193/16174/16182/24088/16162/14462/15980/21898/16176/16175/16190/15001/15000/18033/15979",15
"Human Diseases","Immune disease","mmu05323","Rheumatoid arthritis","18/692","87/10644",0.206896551724138,3.18237990831174,5.38951413032791,9.50866211737898e-06,0.000174325472151948,0.000131230658462072,"14825/15894/16193/20293/20310/24088/17392/22339/20297/21898/11966/16176/16175/15001/15000/20311/114143/16156",18
"Human Diseases","Infectious disease: viral","mmu05169","Epstein-Barr virus infection","33/692","229/10644",0.14410480349345,2.21654845142237,4.90735424005181,1.2467081461496e-05,0.00021653352012072,0.000163004499995183,"12575/15894/17873/17869/16193/12427/13197/18035/13063/21929/27401/24088/54123/21354/17096/12566/17060/19698/18034/56489/26397/18036/14128/12675/15001/15000/13557/29857/18033/12503/12502/14991/23882",33
"Human Diseases","Infectious disease: bacterial","mmu05135","Yersinia infection","23/692","136/10644",0.169117647058824,2.60128357701462,4.95572919321763,2.01378161556886e-05,0.000325345718442657,0.000244917351044552,"16193/54483/18035/20293/216799/18019/74192/268973/22637/16818/20111/22376/26397/21898/16176/16402/12675/29857/14131/19354/56212/18033/16822",23
"Organismal Systems","Immune system","mmu04062","Chemokine signaling pathway","29/692","194/10644",0.149484536082474,2.29929682378881,4.81593915271152,2.07038184463509e-05,0.000325345718442657,0.000244917351044552,"12765/227288/14825/18035/20293/12771/14191/20310/17969/56744/17096/104709/14707/277360/12767/15162/56484/22376/20297/18036/14679/12675/320207/20311/14695/216869/19354/18033/18751",29
"Human Diseases","Cancer: specific types","mmu05222","Small cell lung cancer","18/692","94/10644",0.191489361702128,2.94539417045874,4.99545673268002,2.89775120822967e-05,0.000434662681234451,0.000327210184278566,"12575/17873/17869/19225/13197/18035/13063/27401/11796/12566/12675/329581/13557/12829/66197/18033/16780/23882",18
"Environmental Information Processing","Signaling molecules and interaction","mmu04061","Viral protein interaction with cytokine and cytokine receptor","18/692","95/10644",0.189473684210526,2.91439002129601,4.94215626300821,3.36258869928171e-05,0.000482458378592593,0.000363190358366354,"12765/227288/14825/16193/20293/12771/20310/16174/16182/56744/12767/58181/20297/16185/20311/16194/50930/21938",18
"Organismal Systems","Immune system","mmu04621","NOD-like receptor signaling pathway","31/692","220/10644",0.140909090909091,2.16739358906989,4.61361486474814,3.5517289155521e-05,0.000488362725888413,0.000367635098276445,"14825/16193/101613/59027/54483/18035/20293/378425/20310/21929/216799/12796/54123/55991/11796/57436/268973/192656/56489/106512/12363/28240/18036/21898/16176/12675/29857/22166/18033/15951/383619",31
"Environmental Information Processing","Signal transduction","mmu04068","FoxO signaling pathway","22/692","133/10644",0.165413533834586,2.54430874875049,4.72571829008825,4.31214897131146e-05,0.000569203664213112,0.000428491434622949,"12575/17873/16193/20393/13197/13611/26556/20656/12795/27401/57436/12581/12566/384783/56484/12675/16000/29857/18534/58231/216439/23882",22
"Human Diseases","Infectious disease: viral","mmu05167","Kaposi sarcoma-associated herpesvirus infection","31/692","224/10644",0.138392857142857,2.12869013212221,4.50188889370932,5.04821142420566e-05,0.00064073452691841,0.000482339229195358,"12575/14825/15894/17869/16193/19225/18035/12771/20310/13063/22695/57781/54123/18019/17096/104709/14707/277360/17164/22339/56489/15162/12675/320207/13557/15251/14695/29857/18033/15979/14991",31
"Human Diseases","Infectious disease: viral","mmu05164","Influenza A","26/692","174/10644",0.149425287356322,2.29838548933626,4.55338980818623,5.52190398512029e-05,0.000674899375959146,0.000508058222412627,"15894/16193/12702/18035/20293/12265/13063/216799/54123/81489/56488/56489/13665/18036/15980/21898/16176/16175/12675/16647/269966/15001/15000/18033/15979/18751",26
"Human Diseases","Cancer: overview","mmu05202","Transcriptional misregulation in cancer","31/692","226/10644",0.13716814159292,2.10985216635122,4.44689701437383,5.99273460964504e-05,0.00070628657899388,0.000531686228524899,"12575/16178/17873/17869/16193/17349/12044/12427/13197/18124/12608/212980/80859/15405/19696/12395/11796/17392/18627/18791/15395/20471/16185/15396/20375/58208/16000/18033/18792/17523/23882",31
"Human Diseases","Infectious disease: bacterial","mmu05134","Legionellosis","13/692","60/10644",0.216666666666667,3.33265895953757,4.77784275823721,9.9180703203872e-05,0.0011286080019751,0.000849606023815383,"14825/16193/18035/20310/13063/24088/268973/15510/18034/21898/16176/18033/15481",13
"Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis","24/692","163/10644",0.147239263803681,2.26476116174332,4.29072674304448,0.000133628430340177,0.00146991273374195,0.00110653717755375,"19225/20393/11846/240672/12608/12642/11847/320832/243958/192187/271457/55991/18019/71345/17164/11689/214058/20698/18442/18263/12323/15251/29857/56696",24
"Human Diseases","Cancer: specific types","mmu05215","Prostate cancer","18/692","107/10644",0.168224299065421,2.58754254227216,4.35199778450505,0.000168456123130721,0.00179324260106896,0.00134993701388285,"12575/16178/18035/26427/18095/17392/12566/231991/21802/18791/20509/12675/52466/13557/16000/18033/23920/18792",18
"Human Diseases","Substance dependence","mmu05030","Cocaine addiction","11/692","48/10644",0.229166666666667,3.52492774566474,4.623048963984,0.000199311594204785,0.00205540081523685,0.00154728737606347,"26427/14814/13385/231991/214084/14800/14679/12569/18033/13489/14282",11
"Environmental Information Processing","Signal transduction","mmu04151","PI3K-Akt signaling pathway","42/692","368/10644",0.114130434782609,1.75549761246544,3.88933052715381,0.000244805598553367,0.00244805598553367,0.00184287468129489,"12985/12575/12986/17869/16193/20393/18413/26427/17210/13874/24088/16002/11839/104709/12566/14707/15370/231991/16196/53978/21802/22339/56484/16185/21898/16402/12675/16190/320207/12829/16000/14695/22628/16194/13640/67168/18033/18534/16780/78134/14256/12840",42
"Environmental Information Processing","Signal transduction","mmu04630","JAK-STAT signaling pathway","24/692","171/10644",0.140350877192982,2.15880742318223,4.02813174861995,0.000281167462953205,0.00272897831689875,0.00205435050331134,"12985/12575/12986/17869/16193/216233/18413/12702/18712/17210/12983/56708/16196/16162/16878/58181/16185/15980/16190/16194/12803/12703/15979/16156",24
"Human Diseases","Infectious disease: viral","mmu05168","Herpes simplex virus 1 infection","28/692","214/10644",0.130841121495327,2.0125330884339,3.94551638677557,0.000301301076276118,0.00284083871917483,0.0021385580150726,"16193/12702/18035/20293/13063/20383/18636/24088/54123/21354/11796/78781/20382/56489/13665/15980/19046/16176/16402/12675/15001/15000/231805/50930/18033/15979/20815/14991",28
"Organismal Systems","Immune system","mmu04610","Complement and coagulation cascades","16/692","94/10644",0.170212765957447,2.61812815151888,4.15509067087312,0.000332939972158821,0.00305194974478919,0.00229748050963397,"18793/21824/12273/18787/13136/14067/20704/12274/18788/18791/12263/12630/17195/625018/12061/18792",16
"Human Diseases","Infectious disease: bacterial","mmu05132","Salmonella infection","31/692","253/10644",0.122529644268775,1.88469007745208,3.75536919204359,0.000471600890597134,0.00420617010532579,0.00316636728821973,"17869/16193/18035/13063/216799/11852/24088/271457/545486/67951/74192/11796/22151/268973/227613/22145/192656/16574/74568/12363/26397/21898/16176/12675/22146/29857/22166/19264/56212/18033/622434",31
"Environmental Information Processing","Signal transduction","mmu04066","HIF-1 signaling pathway","18/692","117/10644",0.153846153846154,2.36638506002668,3.91871445468933,0.000523795175208459,0.00454874757417872,0.00342425654706915,"12575/16193/18787/22042/170768/15277/22339/16828/212032/15980/21898/12323/15251/16000/16194/18033/15979/18751",18
"Human Diseases","Infectious disease: viral","mmu05166","Human T-cell leukemia virus 1 infection","30/692","247/10644",0.121457489878543,1.86819873160001,3.64035298043281,0.000670183274640656,0.00567078155465171,0.00426891370621309,"12575/16178/15894/14283/17869/16193/12427/18035/26427/23872/22695/18019/12566/19698/231991/16818/18034/16185/19384/17702/12675/20375/15001/15000/13557/16177/18033/12502/14991/14534",30
"Human Diseases","Endocrine and metabolic disease","mmu04931","Insulin resistance","17/692","110/10644",0.154545454545455,2.37714135575407,3.82831883962743,0.000703055114301291,0.00580020469298565,0.00436634228881854,"16193/170826/12702/18035/26427/384783/231991/20111/244416/14584/19046/19246/11606/18761/18033/18534/18751",17
"Organismal Systems","Immune system","mmu04623","Cytosolic DNA-sensing pathway","14/692","82/10644",0.170731707317073,2.6261102495418,3.89774772269077,0.000747156535801858,0.00601369894669788,0.00452705885620638,"16193/54483/18035/216799/54123/74568/20016/56489/18036/16176/12675/18033/15951/383619",14
"Human Diseases","Endocrine and metabolic disease","mmu04930","Type II diabetes mellitus","10/692","48/10644",0.208333333333333,3.20447976878613,4.03632061499934,0.000864969511291497,0.00679618901729033,0.00511611039260134,"216233/12702/12290/15277/384783/212032/20927/16514/12703/378435",10
"Human Diseases","Infectious disease: viral","mmu05161","Hepatitis B","22/692","164/10644",0.134146341463415,2.0633723389257,3.61873296226459,0.000925836590255698,0.00707938332499512,0.00532929653811435,"12575/17869/16193/12427/18035/26427/13063/24088/54123/18019/12566/231991/13205/13655/56489/26397/21898/12675/13557/29857/18033/18751",22
"Human Diseases","Infectious disease: parasitic","mmu05142","Chagas disease","16/692","103/10644",0.155339805825243,2.38935967225995,3.7361326659385,0.000943917776666016,0.00707938332499512,0.00532929653811435,"16193/18035/20293/18787/24088/11421/15980/21898/14679/16176/12675/29857/18033/12503/15979/12502",16
"Organismal Systems","Immune system","mmu04666","Fc gamma R-mediated phagocytosis","15/692","94/10644",0.159574468085106,2.45449514204895,3.73490763996967,0.0010162092721283,0.00745220132894089,0.00560995060169075,"246256/17969/74192/17096/17357/22323/15162/22376/20698/230837/16886/14131/19354/19264/18751",15
"Cellular Processes","Cell growth and death","mmu04210","Apoptosis","19/692","136/10644",0.139705882352941,2.14888643318599,3.55562882075291,0.0012415197931766,0.00890655503800603,0.00670477508443197,"17873/12044/13197/18035/13063/17210/16906/11796/22145/12983/16905/13665/78943/78688/12675/22146/18033/13040/23882",19
"Human Diseases","Infectious disease: bacterial","mmu05133","Pertussis","13/692","77/10644",0.168831168831169,2.59687711132798,3.70826617318203,0.00127098146179623,0.00892391239133524,0.0067178415449924,"16193/216799/16362/12263/21898/14679/16176/16175/16402/20311/29857/625018/18033",13
"Human Diseases","Cardiovascular disease","mmu05418","Fluid shear stress and atherosclerosis","20/692","149/10644",0.134228187919463,2.06463126042596,3.45088924861329,0.00154129364378021,0.0105963938009889,0.0079768706125467,"16178/15894/20339/20293/21824/17969/17970/19252/63873/20971/18791/22339/16176/16175/12675/29857/22166/16177/19354/18033",20
"Human Diseases","Infectious disease: parasitic","mmu05146","Amoebiasis","16/692","108/10644",0.148148148148148,2.27874116891458,3.52197718930063,0.00158110933828122,0.0106482873802613,0.00801593563553961,"14825/16178/16193/11846/20723/11847/20310/24088/271457/21898/16176/12829/16177/18033/16780/18751",16
"Human Diseases","Drug resistance: antineoplastic","mmu01523","Antifolate resistance","7/692","28/10644",0.25,3.84537572254335,3.97528323415334,0.00169094934368112,0.0111602656682954,0.00840134831807881,"16193/76408/20509/16176/12675/52466/18033",7
"Human Diseases","Endocrine and metabolic disease","mmu04933","AGE-RAGE signaling pathway in diabetic complications","15/692","101/10644",0.148514851485149,2.28438161735249,3.41981457872551,0.00213345121026559,0.0137230141643352,0.0103305624969158,"15894/20339/16193/20293/21824/18712/18787/22339/16176/16175/11606/12829/29857/18033/18751",15
"Organismal Systems","Endocrine system","mmu04920","Adipocytokine signaling pathway","12/692","72/10644",0.166666666666667,2.5635838150289,3.51025552781251,0.00216241435316797,0.0137230141643352,0.0103305624969158,"12702/18035/14081/384783/18036/12675/50790/18761/72674/18033/18534/21938",12
"Organismal Systems","Immune system","mmu04613","Neutrophil extracellular trap formation","25/692","209/10644",0.119617224880383,1.83989269021213,3.23355768165728,0.00225327230956361,0.0137998488215596,0.0103884029406318,"246256/18602/14289/64008/14293/12273/17969/17970/24088/12796/70315/12363/170744/21898/107435/20345/105675/56644/29857/14131/17972/19354/18033/18751/17523",25
"Organismal Systems","Immune system","mmu04660","T cell receptor signaling pathway","17/692","122/10644",0.139344262295082,2.14332417322088,3.34911489767638,0.00225815707989157,0.0137998488215596,0.0103884029406318,"18035/18019/26410/22637/16818/108723/18036/12042/12675/18761/29857/19264/18033/12503/12502/16822/21947",17
"Human Diseases","Infectious disease: viral","mmu05163","Human cytomegalovirus infection","29/692","256/10644",0.11328125,1.74243587427746,3.17061022240166,0.00241130480635621,0.0144678288381373,0.0108912523311017,"12765/12575/17869/16193/19225/18035/20293/12771/26427/13063/21354/18019/14707/12767/231991/22339/14679/16176/12675/13557/14695/29857/16177/14674/16194/19354/18033/14991/18751",29
"Metabolism","Global and overview maps","mmu01250","Biosynthesis of nucleotide sugars","8/692","38/10644",0.210526315789474,3.23821113477335,3.64457535002355,0.00262134595731703,0.0152956913427559,0.0115144598305914,"107652/15277/22235/212032/14584/54342/227620/94181",8
"Human Diseases","Infectious disease: viral","mmu05162","Measles","19/692","145/10644",0.131034482758621,2.0155072752641,3.24655651250449,0.00264198305011238,0.0152956913427559,0.0115144598305914,"16193/18035/13063/21929/24088/54123/12566/170780/56489/13665/16185/18036/21898/16176/16175/12675/18033/12502/15481",19
"Organismal Systems","Immune system","mmu04662","B cell receptor signaling pathway","13/692","84/10644",0.154761904761905,2.38047068538398,3.34938265750203,0.00284992942712123,0.0162151157060346,0.0122065942795029,"18733/18035/232801/18019/17096/17060/108723/18036/12042/12675/19354/18033/18751",13
"Metabolism","Glycan biosynthesis and metabolism","mmu00520","Amino sugar and nucleotide sugar metabolism","8/692","39/10644",0.205128205128205,3.15518008003557,3.55541602879234,0.00311380475932126,0.0174161961114579,0.0131107568813527,"107652/15277/22235/212032/14584/54342/71884/227620",8
"Organismal Systems","Endocrine system","mmu04928","Parathyroid hormone synthesis, secretion and action","16/692","116/10644",0.137931034482759,2.12158660554116,3.20271847646414,0.00333066432220655,0.018318653772136,0.0137901189480832,"12575/240047/20393/26427/15200/13115/231991/18227/16478/18578/14462/14679/14531/216869/14674/18751",16
"Cellular Processes","Cell growth and death","mmu04218","Cellular senescence","22/692","183/10644",0.120218579234973,1.84914242395527,3.05526846588251,0.00378489921138372,0.0204756842583054,0.0154139122327275,"12575/17873/17869/16193/12427/13197/18787/15259/18019/12566/63873/17164/56484/26397/19046/16175/13557/29857/18033/14991/23882/54354",22
"Human Diseases","Endocrine and metabolic disease","mmu04936","Alcoholic liver disease","18/692","141/10644",0.127659574468085,1.96359611363916,3.03723088830769,0.00447689202080888,0.0238286188204344,0.0179379714246332,"14825/16193/18035/20310/12273/56489/56484/12263/26397/21898/16176/16172/12675/29857/72674/625018/18033/13106",18
"Environmental Information Processing","Signal transduction","mmu04350","TGF-beta signaling pathway","15/692","112/10644",0.133928571428571,2.06002270850537,2.97371025031912,0.00581526763512165,0.0304609257077801,0.0229307128135123,"17869/12156/22042/224109/20482/68010/15216/209268/12163/21815/238057/17130/16323/269275/11479",15
"Human Diseases","Cancer: specific types","mmu05223","Non-small cell lung cancer","11/692","72/10644",0.152777777777778,2.34995183044316,3.03065037482889,0.00645079415322844,0.0332619073525841,0.0250392667789788,"12575/17873/13197/16574/21802/56484/13557/58231/18751/23882/54354",11
"Organismal Systems","Immune system","mmu04620","Toll-like receptor signaling pathway","14/692","104/10644",0.134615384615385,2.07058692752334,2.89299840986457,0.00723583195085485,0.0367357622120323,0.0276543536907165,"16193/18035/24088/54123/26410/56489/26397/170744/21898/16176/12675/29857/18033/21897",14
"Human Diseases","Immune disease","mmu05340","Primary immunodeficiency","7/692","36/10644",0.194444444444444,2.99084778420039,3.15502238981423,0.00758356097419197,0.0379178048709598,0.0285441848470384,"12265/21354/22637/17060/16818/19264/21947",7
"Human Diseases","Infectious disease: bacterial","mmu05150","Staphylococcus aureus infection","17/692","138/10644",0.123188405797101,1.89482281980397,2.7898945632149,0.00804472266226182,0.0396232608738269,0.0298280368938537,"246256/15894/14289/94179/14293/12273/12796/12263/19204/20345/16664/15001/15000/12630/14131/17195/625018",17
"Cellular Processes","Cellular community - eukaryotes","mmu04540","Gap junction","12/692","86/10644",0.13953488372093,2.1462562172335,2.81429744041693,0.00940353715735481,0.0456348126753983,0.034353479398386,"545486/67951/15559/22151/227613/14609/22145/14679/22146/104318/13489/18751",12
"Human Diseases","Cancer: specific types","mmu05212","Pancreatic cancer","11/692","76/10644",0.144736842105263,2.22627015515668,2.82895765652997,0.00967022265489957,0.0462488909582153,0.0348157520450999,"12575/17873/13197/21802/22339/12675/13557/19354/64143/18033/23882",11
"Organismal Systems","Sensory system","mmu04750","Inflammatory mediator regulation of TRP channels","16/692","130/10644",0.123076923076923,1.89310804802134,2.70160335751997,0.0100418267883713,0.0473400405737502,0.0356371597301597,"16180/15559/63873/14063/26397/18442/19046/16176/18761/12323/16000/29857/16177/11419/12061/18751",16
