"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Environmental Information Processing","Signal transduction","mmu04630","JAK-STAT signaling pathway","21/667","171/10644",0.12280701754386,1.95975696362345,3.27128767376544,0.00231949778766778,0.0163945890801032,0.0125365758763227,"12985/12986/17869/16193/216233/18413/12702/18712/17210/12983/56708/16196/16162/16878/58181/16185/15980/16190/16194/12703/16156",21
"Human Diseases","Infectious disease: bacterial","mmu05132","Salmonella infection","28/667","253/10644",0.110671936758893,1.76610508974762,3.18870907493796,0.00235548572755811,0.0163945890801032,0.0125365758763227,"17869/16193/13063/216799/11852/24088/271457/545486/67951/74192/11796/22151/268973/22145/192656/16574/74568/12363/26397/21898/16176/12675/22146/29857/22166/19264/56212/18033",28
"Human Diseases","Cardiovascular disease","mmu05418","Fluid shear stress and atherosclerosis","19/667","149/10644",0.12751677852349,2.03491542819194,3.28928675293632,0.00239191573205152,0.0163945890801032,0.0125365758763227,"16178/15894/20339/20293/21824/17969/17970/19252/63873/18791/22339/16176/16175/12675/29857/22166/16177/19354/18033",19
"Metabolism","Glycan biosynthesis and metabolism","mmu00520","Amino sugar and nucleotide sugar metabolism","8/667","39/10644",0.205128205128205,3.27344020297544,3.6775235683727,0.00247636496041927,0.0166021100796191,0.0126952625468852,"107652/15277/22235/212032/14584/54342/71884/227620",8
"Environmental Information Processing","Signal transduction","mmu04066","HIF-1 signaling pathway","16/667","117/10644",0.136752136752137,2.18229346865029,3.32476436986939,0.00252311703337676,0.0166021100796191,0.0126952625468852,"16193/18787/22042/170768/15277/22339/16828/212032/15980/21898/12323/15251/16000/16194/18033/18751",16
"Human Diseases","Cancer: specific types","mmu05215","Prostate cancer","15/667","107/10644",0.14018691588785,2.23710574619232,3.32533332670967,0.00266101217280025,0.0171661373500252,0.013126561595444,"16178/26427/18095/17392/12566/231991/18791/20509/12675/52466/13557/16000/18033/23920/18792",15
"Human Diseases","Infectious disease: viral","mmu05161","Hepatitis B","20/667","164/10644",0.121951219512195,1.94610012067137,3.15699099054942,0.00316353722206682,0.0200154566549997,0.0153053723901613,"17869/16193/12427/26427/13063/24088/54123/18019/12566/231991/13205/13655/56489/26397/21898/12675/13557/29857/18033/18751",20
"Environmental Information Processing","Signal transduction","mmu04350","TGF-beta signaling pathway","15/667","112/10644",0.133928571428571,2.1372349539516,3.12823051192478,0.0041492190694234,0.0257564730913264,0.0196953993563494,"17869/12156/22042/224109/20482/68010/15216/209268/12163/21815/238057/17130/16323/269275/11479",15
"Human Diseases","Infectious disease: parasitic","mmu05142","Chagas disease","14/667","103/10644",0.135922330097087,2.16905139663178,3.08252262347234,0.00482933948649477,0.029423197982533,0.0224992619351316,"16193/20293/18787/24088/11421/15980/21898/14679/16176/12675/29857/18033/12503/12502",14
"Human Diseases","Infectious disease: viral","mmu05163","Human cytomegalovirus infection","27/667","256/10644",0.10546875,1.68307252623688,2.86032770111262,0.00541107051907736,0.0323680400141173,0.0247511168241051,"12765/17869/16193/19225/20293/12771/26427/13063/21354/18019/14707/12767/231991/22339/14679/16176/12675/13557/14695/29857/16177/14674/16194/19354/18033/14991/18751",27
"Human Diseases","Infectious disease: bacterial","mmu05150","Staphylococcus aureus infection","17/667","138/10644",0.123188405797101,1.96584316537384,2.95272103424736,0.00563234039641153,0.0330899998289177,0.0253031833598187,"246256/15894/14289/94179/14293/12273/12796/12263/19204/20345/16664/15001/15000/12630/14131/17195/625018",17
"Organismal Systems","Immune system","mmu04662","B cell receptor signaling pathway","12/667","84/10644",0.142857142857143,2.27971728421504,3.04450492927903,0.00588013086098629,0.0339397026888507,0.0259529321472894,"18733/232801/18019/17096/17060/108723/18036/12042/12675/19354/18033/18751",12
"Human Diseases","Immune disease","mmu05340","Primary immunodeficiency","7/667","36/10644",0.194444444444444,3.10294852573713,3.26781979559515,0.00622438790767298,0.0353073038211105,0.0269987061693982,"12265/21354/22637/17060/16818/19264/21947",7
"Human Diseases","Endocrine and metabolic disease","mmu04936","Alcoholic liver disease","17/667","141/10644",0.120567375886525,1.92401671504673,2.85579916970072,0.00697929691684223,0.0389184522990016,0.0297600707069633,"14825/16193/20310/12273/56489/56484/12263/26397/21898/16176/16172/12675/29857/72674/625018/18033/13106",17
"Human Diseases","Endocrine and metabolic disease","mmu04931","Insulin resistance","14/667","110/10644",0.127272727272727,2.03102085320976,2.81036091450606,0.00862919336930748,0.0473167436417027,0.0361820564081489,"16193/170826/12702/26427/384783/231991/20111/244416/14584/19246/11606/18033/18534/18751",14
"Organismal Systems","Immune system","mmu04660","T cell receptor signaling pathway","15/667","122/10644",0.122950819672131,1.96205176100474,2.76327537887735,0.00914810596494656,0.0486486189909389,0.0372005117223945,"18019/26410/22637/16818/108723/18036/12042/12675/29857/19264/18033/12503/12502/16822/21947",15
"Human Diseases","Infectious disease: viral","mmu05162","Measles","17/667","145/10644",0.117241379310345,1.87094039187303,2.73019349527957,0.0091678248554353,0.0486486189909389,0.0372005117223945,"16193/13063/21929/24088/54123/12566/170780/56489/13665/16185/18036/21898/16176/16175/12675/18033/12502",17
"Organismal Systems","Development and regeneration","mmu04360","Axon guidance","20/667","181/10644",0.110497237569061,1.76331723640942,2.67800390505556,0.00947246571419241,0.0494673209518937,0.0378265548152379,"223881/117606/270190/237860/18019/54712/171171/12767/20351/56513/58220/11854/13845/14679/20352/16886/238057/12323/19354/13640",20
