"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Cellular Processes","Transport and catabolism","mmu04145","Phagosome","29/692","183/10644",0.158469945355191,2.4375059224865,5.17223776670434,6.55894642213656e-06,0.000154603737093219,0.000113918543121319,"246256/17969/17970/24088/22042/271457/545486/67951/21354/22151/227613/22145/170780/21898/11966/18779/16402/15001/15000/22146/56644/14131/12721/17972/17195/114143/14991/13040/17523",29
"Human Diseases","Immune disease","mmu05321","Inflammatory bowel disease","15/692","62/10644",0.241935483870968,3.72133134439679,5.66660949115601,7.08883477592374e-06,0.000155683691367636,0.000114714298902469,"16193/16174/16182/24088/16162/14462/15980/21898/16176/16175/16190/15001/15000/18033/15979",15
"Organismal Systems","Immune system","mmu04062","Chemokine signaling pathway","30/692","194/10644",0.154639175257732,2.37858292116084,5.10981889874691,7.54830018752175e-06,0.000155683691367636,0.000114714298902469,"12765/227288/14825/18035/20293/12771/14191/20310/17969/56744/17096/104709/14707/277360/12767/15162/56484/22376/20297/18036/14679/12675/320207/20311/14695/216869/19354/271849/18033/18751",30
"Human Diseases","Immune disease","mmu05323","Rheumatoid arthritis","18/692","87/10644",0.206896551724138,3.18237990831174,5.38951413032791,9.50866211737898e-06,0.00017773546823797,0.000130962976596399,"14825/15894/16193/20293/20310/24088/17392/22339/20297/21898/11966/16176/16175/15001/15000/20311/114143/16156",18
"Environmental Information Processing","Signal transduction","mmu04010","MAPK signaling pathway","40/692","299/10644",0.133779264214047,2.05772613915363,4.89185390440602,9.69466190388928e-06,0.00017773546823797,0.000130962976596399,"17873/17869/13197/240672/12290/19252/13874/16180/16002/26410/11839/233046/15370/19417/19698/17164/26411/21802/18034/16478/20111/22339/26397/16176/16175/12675/19099/12531/16000/29857/216869/16177/19354/26404/13640/18033/58231/18751/14256/23882",40
"Human Diseases","Cardiovascular disease","mmu05417","Lipid and atherosclerosis","32/692","217/10644",0.147465437788018,2.26824005753709,4.97715930019084,1.0418950698427e-05,0.00018096072265689,0.000133339479852445,"14825/15894/20339/16193/18035/20293/20310/13063/17969/20656/216799/17970/24088/54123/18019/16835/17096/17392/15510/56489/13665/26397/78943/21898/16176/12675/12323/29857/17972/18033/238055/21947",32
"Human Diseases","Infectious disease: viral","mmu05169","Epstein-Barr virus infection","33/692","229/10644",0.14410480349345,2.21654845142237,4.90735424005181,1.2467081461496e-05,0.000205706844114684,0.000151573464084504,"12575/15894/17873/17869/16193/12427/13197/18035/13063/21929/27401/24088/54123/21354/17096/12566/17060/19698/18034/56489/26397/18036/14128/12675/15001/15000/13557/29857/18033/12503/12502/14991/23882",33
"Human Diseases","Infectious disease: bacterial","mmu05135","Yersinia infection","23/692","136/10644",0.169117647058824,2.60128357701462,4.95572919321763,2.01378161556886e-05,0.000316451396732249,0.000233174713381657,"16193/54483/18035/20293/216799/18019/74192/268973/22637/16818/20111/22376/26397/21898/16176/16402/12675/29857/14131/19354/56212/18033/16822",23
"Human Diseases","Cancer: specific types","mmu05222","Small cell lung cancer","18/692","94/10644",0.191489361702128,2.94539417045874,4.99545673268002,2.89775120822967e-05,0.000434662681234451,0.000320277765120122,"12575/17873/17869/19225/13197/18035/13063/27401/11796/12566/12675/329581/13557/12829/66197/18033/16780/23882",18
"Environmental Information Processing","Signaling molecules and interaction","mmu04061","Viral protein interaction with cytokine and cytokine receptor","18/692","95/10644",0.189473684210526,2.91439002129601,4.94215626300821,3.36258869928171e-05,0.000482458378592593,0.000355495647384016,"12765/227288/14825/16193/20293/12771/20310/16174/16182/56744/12767/58181/20297/16185/20311/16194/50930/21938",18
"Organismal Systems","Immune system","mmu04621","NOD-like receptor signaling pathway","31/692","220/10644",0.140909090909091,2.16739358906989,4.61361486474814,3.5517289155521e-05,0.000488362725888413,0.000359846219075673,"14825/16193/101613/59027/54483/18035/20293/378425/20310/21929/216799/12796/54123/55991/11796/57436/268973/192656/56489/106512/12363/28240/18036/21898/16176/12675/29857/22166/18033/15951/383619",31
"Human Diseases","Infectious disease: viral","mmu05167","Kaposi sarcoma-associated herpesvirus infection","31/692","224/10644",0.138392857142857,2.12869013212221,4.50188889370932,5.04821142420566e-05,0.000666363907995147,0.000491004984838529,"12575/14825/15894/17869/16193/19225/18035/12771/20310/13063/22695/57781/54123/18019/17096/104709/14707/277360/17164/22339/56489/15162/12675/320207/13557/15251/14695/29857/18033/15979/14991",31
"Human Diseases","Infectious disease: viral","mmu05164","Influenza A","26/692","174/10644",0.149425287356322,2.29838548933626,4.55338980818623,5.52190398512029e-05,0.000700857044265267,0.000516420979984934,"15894/16193/12702/18035/20293/12265/13063/216799/54123/81489/56488/56489/13665/18036/15980/21898/16176/16175/12675/16647/269966/15001/15000/18033/15979/18751",26
"Environmental Information Processing","Signal transduction","mmu04068","FoxO signaling pathway","21/692","133/10644",0.157894736842105,2.42865835108001,4.37181807423468,0.0001274723145885,0.00155799495608166,0.00114799628342859,"12575/17873/16193/13197/13611/26556/20656/12795/27401/57436/12581/12566/384783/56484/12675/16000/29857/18534/58231/216439/23882",21
"Human Diseases","Cancer: overview","mmu05202","Transcriptional misregulation in cancer","30/692","226/10644",0.132743362831858,2.04179241904957,4.1741988152346,0.0001432970370999,0.00168885793724882,0.00124442163797281,"12575/16178/17873/17869/16193/17349/12044/12427/13197/18124/12608/212980/80859/15405/19696/12395/11796/17392/18791/15395/20471/16185/15396/20375/58208/16000/18033/18792/17523/23882",30
"Human Diseases","Cancer: specific types","mmu05215","Prostate cancer","18/692","107/10644",0.168224299065421,2.58754254227216,4.35199778450505,0.000168456123130721,0.00191691450459096,0.00141246331917229,"12575/16178/18035/26427/18095/17392/12566/231991/21802/18791/20509/12675/52466/13557/16000/18033/23920/18792",18
"Human Diseases","Substance dependence","mmu05030","Cocaine addiction","11/692","48/10644",0.229166666666667,3.52492774566474,4.623048963984,0.000199311594204785,0.00219242753625264,0.00161547292144931,"26427/14814/13385/231991/214084/14800/14679/12569/18033/13489/14282",11
"Environmental Information Processing","Signal transduction","mmu04630","JAK-STAT signaling pathway","24/692","171/10644",0.140350877192982,2.15880742318223,4.02813174861995,0.000281167462953205,0.00299307299272766,0.00220542220516775,"12985/12575/12986/17869/16193/216233/18413/12702/18712/17210/12983/56708/16196/16162/16878/58181/16185/15980/16190/16194/12803/12703/15979/16156",24
"Human Diseases","Infectious disease: viral","mmu05168","Herpes simplex virus 1 infection","28/692","214/10644",0.130841121495327,2.0125330884339,3.94551638677557,0.000301301076276118,0.00310716734909747,0.00228949173091393,"16193/12702/18035/20293/13063/20383/18636/24088/54123/21354/11796/78781/20382/56489/13665/15980/19046/16176/16402/12675/15001/15000/231805/50930/18033/15979/20815/14991",28
"Organismal Systems","Immune system","mmu04610","Complement and coagulation cascades","16/692","94/10644",0.170212765957447,2.61812815151888,4.15509067087312,0.000332939972158821,0.00332939972158821,0.00245324190011763,"18793/21824/12273/18787/13136/14067/20704/12274/18788/18791/12263/12630/17195/625018/12061/18792",16
"Cellular Processes","Transport and catabolism","mmu04148","Efferocytosis","23/692","163/10644",0.141104294478528,2.17039611333735,3.97059148822207,0.000345714705467282,0.00335546625894715,0.00247244882238211,"19225/11846/240672/12608/12642/11847/320832/243958/192187/271457/55991/18019/71345/17164/11689/214058/20698/18442/18263/12323/15251/29857/56696",23
"Human Diseases","Infectious disease: bacterial","mmu05134","Legionellosis","12/692","60/10644",0.2,3.07630057803468,4.25275955583895,0.000402574250512902,0.0037957000762645,0.00279683163514226,"14825/16193/18035/20310/13063/24088/268973/15510/18034/21898/16176/18033",12
"Human Diseases","Infectious disease: bacterial","mmu05132","Salmonella infection","31/692","253/10644",0.122529644268775,1.88469007745208,3.75536919204359,0.000471600890597134,0.00426061716621921,0.00313940212247731,"17869/16193/18035/13063/216799/11852/24088/271457/545486/67951/74192/11796/22151/268973/227613/22145/192656/16574/74568/12363/26397/21898/16176/12675/22146/29857/22166/19264/56212/18033/622434",31
"Environmental Information Processing","Signal transduction","mmu04151","PI3K-Akt signaling pathway","41/692","368/10644",0.111413043478261,1.71370005026389,3.67415508258738,0.000477705561060941,0.00426061716621921,0.00313940212247731,"12985/12575/12986/17869/16193/18413/26427/17210/13874/24088/16002/11839/104709/12566/14707/15370/231991/16196/53978/21802/22339/56484/16185/21898/16402/12675/16190/320207/12829/16000/14695/22628/16194/13640/67168/18033/18534/16780/78134/14256/12840",41
