"Mouse_Symbol","Mouse_log2FC","Mouse_pval","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Col1a1",0.273992607146182,2.52044832562229e-11,"COL1A1",-2.33093047101344,4.86690219674216e-12,"Up","Down","Discordant"
"Col5a1",0.188495248498108,8.40907300731238e-10,"COL5A1",-0.774615284651586,8.09823681473354e-06,"Up","Down","Discordant"
"Sema3g",0.247650621630385,2.85390442069725e-08,"SEMA3G",-0.608545192438649,0.0381973899900013,"Up","Down","Discordant"
"Slc9a9",0.210081725902278,3.93476769358104e-08,"SLC9A9",-1.26085104283364,3.7160431001603e-05,"Up","Down","Discordant"
"Col1a2",0.163734716792011,1.57492758401438e-07,"COL1A2",-0.884662679434246,0.000673077956595261,"Up","Down","Discordant"
"Mapre3",0.122831619055952,5.66673260646881e-07,"MAPRE3",-0.388861509907204,0.0462384440524781,"Up","Down","Discordant"
"Ucp2",0.194516014433003,1.43500516257013e-06,"UCP2",-0.707725555259273,0.00108041690961829,"Up","Down","Discordant"
"Sars2",0.184847890534771,2.83724791110571e-06,"SARS2",-1.05637564312278,0.000113818308729681,"Up","Down","Discordant"
"Col24a1",0.174043108805127,4.2186811762456e-06,"COL24A1",-0.706756334151809,0.0231127885684988,"Up","Down","Discordant"
"Rnf213",0.163850679710421,5.09801742350127e-06,"RNF213",-0.445139070205235,0.018330975477956,"Up","Down","Discordant"
"Mbp",-0.344860065548884,5.87337425820517e-06,"MBP",1.69699863632153,0.000267523191204788,"Down","Up","Discordant"
"Lrp1",0.132785221589862,7.61983561799655e-06,"LRP1",-0.819374421249414,0.000902398609018947,"Up","Down","Discordant"
"Nav1",0.202442452203319,8.01042219077434e-06,"NAV1",-0.527597117377038,0.00713652459332991,"Up","Down","Discordant"
"Ankrd40",-0.431192378047255,1.02009730445476e-05,"ANKRD40",0.543586047985294,0.00140944831205794,"Down","Up","Discordant"
