"Mouse_Symbol","Mouse_log2FC","Mouse_pval","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Adamtsl1",0.244347200523555,4.88235292805401e-05,"ADAMTSL1",-1.23536065858481,0.000456580535964187,"Up","Down","Discordant"
"Afap1l2",0.153034506961909,1.17778395560684e-05,"AFAP1L2",-0.518079970721635,0.0294892959194813,"Up","Down","Discordant"
"Ak5",0.0648905182619184,0.00296267924435522,"AK5",-0.879986080604302,0.0308827801947004,"Up","Down","Discordant"
"Aldh1a1",0.452458443382748,1.46669152737175e-07,"ALDH1A1",-0.336274976047292,0.00201995951565405,"Up","Down","Discordant"
"Ank3",0.0832851768705813,7.42733491208648e-05,"ANK3",-0.429856305547353,0.023717896384544,"Up","Down","Discordant"
"Anxa3",0.137158014309028,0.00791218627486396,"ANXA3",-0.853849990762629,0.000404858752269588,"Up","Down","Discordant"
"Arl3",0.107603591245439,0.000334818385694749,"ARL3",-0.796445385061599,0.000598240877730901,"Up","Down","Discordant"
"Art3",0.231920867655701,0.000261656076327869,"ART3",-0.927736762890254,0.00845234952386587,"Up","Down","Discordant"
"Aspa",0.0251618958563258,0.00202951817969719,"ASPA",-0.631192343753793,0.0019394896043679,"Up","Down","Discordant"
"Bmp7",0.157411824123968,5.69221511648746e-06,"BMP7",-0.678296014551582,0.0314909920134245,"Up","Down","Discordant"
"Cab39l",0.0557426838554616,7.16438907285389e-06,"CAB39L",-0.56689775407113,0.0499111030419749,"Up","Down","Discordant"
"Cd81",0.235665123692136,0.00988925945661975,"CD81",-0.292010033594013,1.12146619213565e-13,"Up","Down","Discordant"
"Cnp",0.252413391784243,0.000159053844508769,"CNP",-0.538949162769235,2.10174899410142e-22,"Up","Down","Discordant"
"Col14a1",0.0897859992463366,0.00513817591710733,"COL14A1",-1.07192217393097,2.1263405817006e-47,"Up","Down","Discordant"
"Col1a1",0.148148499027239,6.42598380551846e-07,"COL1A1",-1.16644022107065,2.37264383302555e-67,"Up","Down","Discordant"
"Col1a2",0.125438277579668,0.000111346983974516,"COL1A2",-0.619075352501228,3.21595905018177e-50,"Up","Down","Discordant"
"Col5a1",0.0948731109790484,5.9715364087782e-05,"COL5A1",-0.525377966877682,0.00012532257529028,"Up","Down","Discordant"
"Cryab",0.0869422962724751,8.59195412809614e-05,"CRYAB",-0.46740675499158,1.56353384178659e-21,"Up","Down","Discordant"
"Cst3",0.483988235856839,0.000300294248271007,"CST3",-0.218818234737092,8.06606770719687e-09,"Up","Down","Discordant"
"Ctnnal1",0.0870157536032394,0.000775127195333656,"CTNNAL1",-0.747383126515763,4.21869437456721e-18,"Up","Down","Discordant"
"Ctsd",0.159699569178532,0.00261574712993168,"CTSD",-0.297417002155947,1.27859126637274e-06,"Up","Down","Discordant"
"Dag1",0.164037591408932,7.96375934890847e-06,"DAG1",-0.355510375777363,0.0143532295132145,"Up","Down","Discordant"
"Dhh",0.0734132480743117,0.00242140454897921,"DHH",-0.790288234970654,2.1814342012238e-09,"Up","Down","Discordant"
"Dhrs3",0.150918517675122,1.70945789748959e-05,"DHRS3",-0.590060839925543,1.38584932643874e-12,"Up","Down","Discordant"
"Dmd",0.18478955995176,2.45565831162399e-08,"DMD",-0.434702696761593,0.0201125529966235,"Up","Down","Discordant"
"Drp2",0.0865133989028486,1.29234298261976e-05,"DRP2",-0.85712512279549,3.21368352371589e-10,"Up","Down","Discordant"
"Egr2",0.198908411415937,4.38063324147714e-07,"EGR2",-1.71791930381455,5.60790457273507e-09,"Up","Down","Discordant"
"Fez1",0.132259729276847,6.37156064896994e-05,"FEZ1",-0.580408769867603,6.27560316531974e-05,"Up","Down","Discordant"
"Fgf1",0.109305674294431,0.00044451966560999,"FGF1",-1.26210895741041,4.60884675760465e-20,"Up","Down","Discordant"
