"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Art3",-0.382661503784864,1.70168779878938e-09,"ART3",-0.927736762890254,0.00845234952386587,"Down","Down","Concordant"
"Qk",0.238918193742113,2.15998192760031e-08,"QKI",-0.324267583096405,0.000306334977383979,"Up","Down","Discordant"
"Drp2",-0.145637638137859,6.60821580779688e-07,"DRP2",-0.85712512279549,3.21368352371589e-10,"Down","Down","Concordant"
"Ogn",-0.273945382987404,0.000663883007440476,"OGN",-0.758361150274417,3.06053909211135e-06,"Down","Down","Concordant"
"Vwa1",-0.240797639304283,0.000783340353612455,"VWA1",-0.428903634526047,5.92811829244541e-14,"Down","Down","Concordant"
"Kcna2",-0.270484252565961,0.0018046296698734,"KCNA2",-1.50296986566367,8.06512570045016e-07,"Down","Down","Concordant"
"Tsc22d3",-0.40636653276385,0.00193278078655025,"TSC22D3",0.879953045600486,1.39651604335522e-10,"Down","Up","Discordant"
"Mbp",-0.105922065817598,0.0135383131127844,"MBP",-1.30208801771583,1.42010607307706e-214,"Down","Down","Concordant"
"Col5a3",0.194265258169231,0.015912495764275,"COL5A3",-0.537714507117596,3.04158998458971e-05,"Up","Down","Discordant"
"Tsc22d4",-0.215225188097765,0.0373347796811193,"TSC22D4",-0.927039762834982,8.07676113809392e-26,"Down","Down","Concordant"
"Tuba1a",-0.281075245137086,0.0448451927561847,"TUBA1A",-0.401125854258027,6.23603614971874e-27,"Down","Down","Concordant"
