"Gene"
"Adam33"
"Akr1b3"
"C7"
"Chst2"
"Col1a1"
"Col3a1"
"Cpxm1"
"Dact1"
"Dclk3"
"Egr2"
"Fam107a"
"Fgf1"
"Gpm6a"
"Il17b"
"Itgax"
"Kcnk5"
"Klk6"
"Lrrn1"
"Mbp"
"Mlip"
"Mme"
"Nnmt"
"Pmp2"
"Ptgfr"
"Rbm11"
"Rcan1"
"Rgcc"
"Rnd3"
"S100a1"
"S100a9"
"Sfrp2"
"Sorl1"
"Sv2b"
"Svep1"
"Tac1"
"Tacstd2"
"Thbs1"
"Tmem59l"
"Tnnt2"
"Tubb4a"
