"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Zbtb16",8.43840629637003e-40,0.860014131725053,0.486,0.286,1.26744862571478e-35
"Stra6",4.75393555593281e-31,0.578433724180496,0.569,0.371,7.14041120501109e-27
"Gsn",4.40537548558857e-25,0.668703383089194,0.67,0.508,6.61687397935404e-21
"Arl4d",1.00429242395616e-23,0.5810418177973,0.401,0.241,1.50844722078215e-19
"Ccdc3",5.946671709242e-23,0.437366070108338,0.635,0.468,8.93190090728148e-19
"Tsc22d3",3.50344058332583e-20,0.476385281246638,0.332,0.191,5.26216775615539e-16
"Itih2",1.51396060102607e-18,0.611206220724652,0.199,0.094,2.27396882274115e-14
"Fmo2",1.32134718486243e-15,0.514160841750503,0.285,0.169,1.98466347166337e-11
"Nbl1",1.47521437687351e-15,0.321718631893458,0.851,0.761,2.21577199406401e-11
"Igfbp4",2.37839044085362e-15,0.458549214408978,0.467,0.333,3.57234244216214e-11
"Arglu1",5.05156862955572e-15,-0.232112842769582,0.925,0.922,7.5874560815927e-11
"Ddx5",1.36465180321665e-14,0.383812445982942,0.209,0.112,2.04970700843141e-10
"Slc7a2",1.46117581739355e-14,0.391460613890576,0.496,0.364,2.19468607772511e-10
"Rhbdd2",2.11061859596914e-14,0.557547656540001,0.23,0.133,3.17014913114565e-10
"Mpp6",5.20872521995575e-14,0.540989358224276,0.294,0.186,7.82350528037354e-10
"Hspa5",7.64308083574695e-14,0.37766185543849,0.111,0.044,1.14799074152919e-09
"Cmip",1.05178007612348e-13,0.456262228800764,0.215,0.12,1.57977367433746e-09
"Fkbp5",2.11131473124734e-13,0.326880645285625,0.188,0.098,3.1711947263335e-09
"Dhrs3",3.51180485853175e-13,0.589135200697513,0.371,0.268,5.27473089751469e-09
"B3gnt8",5.78274613320564e-13,0.326149343367652,0.239,0.139,8.68568469207487e-09
"Klf15",6.09207422638627e-13,0.305404928502521,0.244,0.141,9.15029548803218e-09
"Emilin1",6.65630239486524e-13,0.331199592904166,0.102,0.04,9.9977661970876e-09
"Cdh11",8.67131239953561e-13,0.465443330426633,0.262,0.163,1.30243112241025e-08
"Col6a5",8.75235181514696e-13,0.665703248678475,0.318,0.216,1.31460324263507e-08
"Igfbp6",1.9762344960902e-12,0.374807999403481,0.796,0.7,2.96830421312749e-08
"Abcb1a",2.5320174259244e-12,0.365262455506744,0.336,0.227,3.80309017373845e-08
"Dcn",2.97779470539429e-12,0.602555179176867,0.604,0.502,4.47264764750222e-08
