"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mt2",8.42349854055953e-20,-0.753606116774287,0.198,0.306,1.26520948079204e-15
"Ddn",3.04737008055211e-16,-0.307588012051832,0.771,0.841,4.57714986098927e-12
"Smtn",3.35582908311122e-14,0.170054886836979,0.962,0.951,5.04045528283306e-10
"Art3",1.13294793527921e-13,-0.382661503784864,0.73,0.793,1.70168779878938e-09
"Mt1",1.73937790262634e-13,-0.446302370201813,0.17,0.257,2.61254560974476e-09
"Ldhb",4.25578580467511e-13,-0.311367892794774,0.509,0.606,6.39219027862201e-09
"Eps8l1",1.36407136491171e-12,0.451071007008318,0.148,0.081,2.04883519009739e-08
"Qk",1.43807052436772e-12,0.238918193742113,0.904,0.88,2.15998192760031e-08
"Srsf5",1.64481526608342e-12,-0.362745684361636,0.491,0.569,2.4705125296573e-08
"Hnrnpk",1.08555976774762e-11,-0.433150527560204,0.064,0.121,1.63051077115693e-07
"Drp2",4.39961105712176e-11,-0.145637638137859,0.972,0.987,6.60821580779688e-07
"Klhdc8b",1.01420471102788e-10,-0.270233312869041,0.382,0.476,1.52333547596388e-06
"Sesn1",2.1732632205705e-10,-0.254265697093115,0.477,0.57,3.26424135729689e-06
"Rasal2",2.34383224348495e-10,-0.292374365004438,0.418,0.514,3.5204360297144e-06
"Wsb1",4.18523253100851e-10,-0.262031783681984,0.579,0.648,6.28621926157478e-06
"Pcdh9",6.20638410412134e-10,-0.45464159220604,0.154,0.222,9.32198892439025e-06
"Fdft1",1.27332775351267e-09,-0.438458520081084,0.136,0.2,1.91253828577603e-05
"Rhot1",1.44644982565909e-09,-0.240445029007771,0.577,0.648,2.17256763813995e-05
"Tecr",3.14164882487503e-09,-0.312340325918131,0.407,0.477,4.71875653496229e-05
"Gjc3",4.27734519765806e-09,-0.28324572322178,0.282,0.368,6.4245724868824e-05
"Cntf",7.675178735826e-09,-0.30160340878344,0.389,0.46,0.000115281184612107
"Pcyox1l",2.8061544897489e-08,-0.22469945221849,0.416,0.497,0.000421484404360285
"Srrm2",2.83330060461752e-08,-0.320248039788674,0.438,0.5,0.000425561750813552
"Mt3",3.54852598778822e-08,-0.302620431281688,0.519,0.58,0.000532988603365791
"Etfbkmt",3.92083794395687e-08,-0.337196293974657,0.083,0.135,0.000588909859182322
"Ogn",4.41999339174751e-08,-0.273945382987404,0.461,0.535,0.000663883007440476
"Ddit4",5.00706948088579e-08,-0.403866178310724,0.136,0.193,0.000752061836029046
"Vwa1",5.21531527038918e-08,-0.240797639304283,0.432,0.512,0.000783340353612455
"Nfkbia",5.29482436684095e-08,-0.300159231993674,0.146,0.207,0.000795282619899511
"Erbin",7.77548786460603e-08,-0.350339360518654,0.115,0.17,0.00116787827726383
"Ddx5",8.45296769109319e-08,-0.308819532154313,0.156,0.216,0.0012696357472022
"Hsd17b14",1.17893074654944e-07,0.418639844406578,0.244,0.183,0.00177075398131726
"Kcna2",1.20148446729254e-07,-0.270484252565961,0.358,0.433,0.0018046296698734
"Tsc22d3",1.28680478465396e-07,-0.40636653276385,0.189,0.249,0.00193278078655025
"Ube2d2a",1.51495528618642e-07,-0.384016990438824,0.123,0.176,0.002275462839852
"Crlf3",1.52235955269818e-07,-0.274261784324067,0.31,0.377,0.00228658404815266
"Etnk1",1.64286597234049e-07,-0.267807490851502,0.404,0.473,0.00246758469045542
"Dusp15",2.31320598598107e-07,-0.1303812184652,0.969,0.979,0.00347443539094356
"Arhgap35",3.92210617738464e-07,-0.233969402361083,0.081,0.128,0.00589100347843172
"Ldlrad3",4.94144784824657e-07,-0.216263778888606,0.301,0.376,0.00742205466806634
"Foxo3",6.967775241549e-07,-0.212778665510103,0.355,0.428,0.0104655984128066
"Bcl2l1",8.17068618898249e-07,-0.216572178467974,0.396,0.466,0.0122723706558517
"Zfp536",8.96273775799511e-07,-0.317688930797583,0.234,0.294,0.0134620321125087
"Mbp",9.01352404313209e-07,-0.105922065817598,0.987,0.995,0.0135383131127844
"Prrg3",9.44217763788609e-07,-0.258492999596688,0.249,0.315,0.0141821508121049
"Col5a3",1.05942049029794e-06,0.194265258169231,0.805,0.79,0.015912495764275
"Stmn1",1.1240000216887e-06,-0.256666010597891,0.37,0.437,0.0168824803257643
"Elovl6",1.84063966633432e-06,-0.224935297802009,0.103,0.149,0.0276464077883415
"Cobll1",2.47237783153529e-06,-0.185709921563952,0.236,0.301,0.03713511502966
"Tsc22d4",2.48567108396267e-06,-0.215225188097765,0.312,0.38,0.0373347796811193
"Endod1",2.55199976712069e-06,-0.306271491445442,0.228,0.285,0.0383310365021528
"Zfp866",2.6549072984815e-06,-0.311275276090803,0.148,0.2,0.0398767076231922
"Tuba1a",2.98569858563147e-06,-0.281075245137086,0.193,0.249,0.0448451927561847
"Rbm33",3.05078815043881e-06,-0.217994232913636,0.374,0.438,0.0458228380195909
"Dmd",3.38610046278416e-06,-0.21288763065743,0.449,0.517,0.0508592289510181
"Arid5b",3.44549085016298e-06,-0.322139069979119,0.148,0.198,0.051751272569448
"Egr2",4.19740954608871e-06,-0.278334032332686,0.243,0.3,0.0630450913822524
"Rbm4",5.28475167818118e-06,-0.281944635173165,0.16,0.21,0.0793769702062813
"Slc12a2",5.50649624139166e-06,-0.212120942181471,0.391,0.457,0.0827075735457028
"Ctdsp2",5.58041592347704e-06,-0.271240004397931,0.44,0.498,0.0838178471706251
"Inka2",5.59929958466996e-06,-0.207638444612354,0.338,0.404,0.0841014797617428
"Rbm12b2",6.04998050029013e-06,-0.281553098027613,0.076,0.115,0.0908707071143577
"Smarcc2",6.51558328125172e-06,0.226445560724544,0.621,0.577,0.0978640608844008
"Gria3",6.6230123252235e-06,-0.239152790019307,0.105,0.149,0.099477645124857
"Mast2",6.85679180784702e-06,-0.166343215747621,0.626,0.68,0.102989012953862
"Sox10",9.60651600001215e-06,0.153452719564075,0.837,0.833,0.144289870320182
"Armcx3",1.27966419754774e-05,-0.185418949562221,0.091,0.132,0.19220556247167
"Fbxl5",1.29098406241085e-05,-0.195723733303375,0.336,0.398,0.193905806174109
"Mapk1ip1",1.29493727115294e-05,-0.263762494756353,0.185,0.235,0.194499578127172
"Atxn7l3b",1.45236710720658e-05,-0.231668343324918,0.112,0.157,0.218145539502429
"Blcap",1.45824817020036e-05,-0.245245356154841,0.127,0.171,0.219028875164094
"N4bp2l2",1.68156514481605e-05,-0.242403751808541,0.141,0.186,0.252571084751371
"Zdhhc8",1.81049483432806e-05,-0.175875251593369,0.52,0.58,0.271936324116074
"Zeb2",2.17071373747289e-05,-0.188801080396329,0.622,0.671,0.326041203368429
"Mxd4",2.29112434301388e-05,-0.2002911982043,0.229,0.283,0.344126876320685
"Aldoa",2.52101584125414e-05,-0.258455916141424,0.077,0.113,0.378656579356371
"Lurap1",2.74180043224878e-05,-0.220055578804785,0.363,0.426,0.411818424923767
"Smurf1",2.79144320911159e-05,-0.169083225900543,0.316,0.379,0.419274770008561
"Ppp1r9a",2.8867722947409e-05,-0.277208272216659,0.499,0.538,0.433593198670084
"Cipc",3.01734400115993e-05,-0.275960790062818,0.133,0.177,0.453205068974222
"Utrn",3.07715223119866e-05,0.163637678368656,0.856,0.842,0.462188265126038
"Sox13",3.137008196955e-05,0.303166621077987,0.154,0.114,0.471178631182641
