"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Zbtb16",4.06448873082008e-20,0.781819108395784,0.613,0.432,6.10486207369176e-16
"Dcn",4.38391140153334e-18,0.689697102472247,0.832,0.732,6.58463492510307e-14
"Ddit4",1.07891451927222e-14,0.599968117671709,0.335,0.18,1.62052960794687e-10
"Lum",2.71700867553444e-14,0.820544638684561,0.458,0.308,4.08094703065272e-10
"Gsn",1.05191986579708e-13,0.532372429904941,0.819,0.71,1.57998363842722e-09
"Myoc",1.79313679355005e-13,0.591743619720216,0.635,0.48,2.69329146391217e-09
"Hspa5",2.25145640891195e-13,0.63490414079049,0.166,0.067,3.38168752618575e-09
"Islr",4.32458163503001e-13,0.776811746966485,0.365,0.231,6.49552161581507e-09
"Cst3",1.16274974479508e-12,0.790302191404399,0.332,0.202,1.74645011668221e-08
"Per2",5.012384114241e-12,0.598886214847741,0.147,0.056,7.52860093958999e-08
"Ifngr1",1.86426449906203e-11,0.466522002494309,0.395,0.25,2.80012527759116e-07
"Tsc22d3",6.08606151170833e-11,0.560180722562138,0.273,0.153,9.1412643905859e-07
"C1s1",1.12004803044136e-10,0.516368663950241,0.406,0.273,1.68231214172292e-06
"Arglu1",1.18950739444855e-10,-0.362270326007281,0.742,0.793,1.78664010646172e-06
"Smoc2",1.94916816654378e-10,0.297629165173204,0.957,0.944,2.92765058614876e-06
"Igfbp7",2.0729979048729e-10,0.5960021842594,0.374,0.245,3.1136428531191e-06
"Ecm1",3.68306443030355e-10,0.486649106648315,0.395,0.259,5.53196277431594e-06
"Ctsb",4.87786371915867e-10,0.567964199733744,0.388,0.268,7.32655130617633e-06
"Ccl11",8.58784914857498e-10,0.402072250222004,0.514,0.371,1.28989494211596e-05
"Timp3",1.05990599027367e-09,0.442481040818403,0.319,0.193,1.59197879739105e-05
"Serping1",1.25404119426012e-09,0.474755808041062,0.494,0.364,1.88356987377871e-05
"Podn",1.95736918449433e-09,0.348744835940706,0.691,0.555,2.93996851511048e-05
"Thbs4",2.44188662164631e-09,0.640969653360642,0.471,0.353,3.66771370571276e-05
"Cd81",3.09729984102037e-09,0.461577941052112,0.471,0.355,4.6521443612126e-05
"Fus",3.22966484262727e-09,0.414793435939448,0.51,0.371,4.85095659362616e-05
"Mfap5",4.08851152805717e-09,0.450982585329643,0.273,0.165,6.14094431514187e-05
"Itm2c",5.00795901846305e-09,0.507301553397092,0.251,0.148,7.5219544457315e-05
"Aldh2",5.02737818541129e-09,0.403775660034758,0.353,0.235,7.55112203448776e-05
"Apod",5.23653305370809e-09,0.409292469047672,0.931,0.882,7.86527264666955e-05
"Ltbp4",5.8949350364574e-09,0.586507851174095,0.389,0.269,8.85419242475901e-05
"Bgn",7.83066050250957e-09,0.629809769271952,0.251,0.149,0.000117616520747694
"Vit",9.26189173742215e-09,0.32826473397679,0.688,0.562,0.000139113613896081
"P4hb",1.78221150708367e-08,0.398815390820493,0.233,0.135,0.000267688168363967
"Per3",2.03700029982697e-08,0.348133500938872,0.407,0.274,0.000305957445034011
"Selenop",2.28457295892396e-08,0.464391190717464,0.317,0.206,0.000343142858430379
"Nid1",3.45643609051145e-08,0.436327680014505,0.597,0.489,0.00051915670079482
"Col1a2",6.25250278871794e-08,0.465070918791518,0.84,0.791,0.000939125918865435
"mt-Co2",1.10857623446416e-07,0.459270886906753,0.247,0.152,0.00166508150416517
"Itm2b",1.31970748026503e-07,0.405996818209313,0.461,0.347,0.00198220063535807
"Serpinh1",1.64947080148902e-07,0.432924496952972,0.559,0.464,0.0024775051438365
"Ypel3",2.02045701075561e-07,0.238497632736015,0.651,0.501,0.00303472643015492
"Hspa8",2.28288534116422e-07,0.252937384281746,0.12,0.056,0.00342889378242865
