"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rfx1",5.93056458813516e-05,-1.73805182893369,0.064,0.458,0.890770801137901
"Cstf2t",0.000399917341004015,-0.889176392302258,0,0.25,1
"Casp4",0.000729395377896185,-1.59754857867138,0.128,0.458,1
"Dolk",0.00134526880775752,-0.528545484446397,0,0.208,1
"Sox5",0.00134526880775752,-1.16668436580883,0,0.208,1
"Ube2m",0.00150134680741023,-1.12157942575531,0.149,0.5,1
"Fstl3",0.00200206978938385,-0.726809178685496,0.021,0.25,1
"Crnkl1",0.00282688043861264,-1.09280165225686,0.043,0.292,1
"Ccdc174",0.00293518793512885,1.31205484735604,0.426,0.083,1
"Crip1",0.00295923508935588,-1.08726436754988,0.106,0.417,1
"Mapk1",0.00311511041687359,1.25666858028454,0.511,0.167,1
"Gnptab",0.00330466318922505,-0.934661465773667,0.106,0.417,1
"Hdac3",0.00338151346387571,1.19688876601494,0.298,0,1
"Tax1bp3",0.0038765336894385,-0.721501808665404,0.17,0.5,1
"Slc38a9",0.00410791313779754,-0.677677872228907,0.106,0.417,1
"Timm13",0.00415059126554424,-0.801356252248316,0.064,0.333,1
"Emc7",0.00425583983472233,1.32335719355036,0.34,0.042,1
"Fam129a",0.00429994730216987,-1.14319020856317,0.191,0.5,1
"Frmd5",0.00445410062171829,-0.899632123151931,0,0.167,1
"Usp13",0.00445410062171829,-0.754269467180155,0,0.167,1
"Etfdh",0.00445410062171829,-0.76695439443167,0,0.167,1
"Cct7",0.00445410062171829,-0.424226382912908,0,0.167,1
"Pigh",0.00445410062171829,-0.556754761561811,0,0.167,1
"Serhl",0.0044821049401382,1.32373470616357,0.383,0.083,1
"Asap2",0.00492696305854801,-0.962155228905964,0.298,0.625,1
"Senp6",0.00498744570499375,-1.23083348671888,0.17,0.458,1
"Sys1",0.00507178403163543,1.18264196471529,0.277,0,1
"Tfip11",0.00521278861991415,1.35882792794274,0.34,0.042,1
"Csmd1",0.00539094869197506,1.12415605892165,0.638,0.292,1
"Emp2",0.00571728396764844,-1.38409129768426,0.255,0.542,1
"Kmt2e",0.00620590397746223,-1.33498667437532,0.319,0.583,1
"Nup107",0.00646884690444738,-1.0013636216189,0.064,0.292,1
"Ezr",0.00675582230068434,-0.762456241161516,0.021,0.208,1
"Rnf111",0.00693436196684997,1.05961585420112,0.319,0.042,1
"Lgals4",0.00741201728673613,0.894307981539328,0.426,0.083,1
"Tfe3",0.00754472254343164,1.00617691757056,0.255,0,1
"Eml1",0.00772985134253381,1.15841546791816,0.34,0.042,1
"Cped1",0.00775623624208615,1.34663716175247,0.532,0.25,1
"Homer3",0.00821994906171481,1.20775375231459,0.383,0.083,1
"Myo1e",0.00822639007430859,-0.784899247322882,0.064,0.292,1
"Hoga1",0.00846202368648452,-0.848910826451014,0.021,0.208,1
"Usp32",0.00942662080032597,-0.860612461775688,0.213,0.5,1
"Scaf4",0.00979601717700387,1.04962421632641,0.489,0.167,1
"Gorasp2",0.0101198120220702,0.960804344028248,0.298,0.042,1
"Ptch2",0.0101198120220702,1.4401635567209,0.298,0.042,1
"Col6a2",0.0103270516059429,-1.02753907990457,0.383,0.667,1
"Psma5",0.0105501738922009,-0.582251777127823,0.043,0.25,1
"Eps8l1",0.0111381525241969,0.951513015362757,0.234,0,1
"Bcl2l12",0.0111381525241969,1.02977188919974,0.234,0,1
"Ibtk",0.0111381525241969,1.06359113171521,0.234,0,1
"Plagl1",0.0111381525241969,0.900277657102654,0.234,0,1
"Dus1l",0.0111381525241969,0.866687173159342,0.234,0,1
"Sema4g",0.0111381525241969,0.819253704621008,0.234,0,1
"Psmb7",0.0112410539479385,-0.550472185895468,0.043,0.25,1
"Evc",0.0112492684725245,1.22050748783815,0.362,0.083,1
"Cpt1c",0.0116410476600317,-0.917269265925238,0.085,0.333,1
"Them6",0.0116670613653585,-0.519053532872992,0.064,0.292,1
"Stat2",0.0118287552201888,0.923764861021831,0.319,0.042,1
"E2f6",0.0119718199093998,-0.587642948411543,0.043,0.25,1
"Cdk2ap2",0.0122942642899139,-1.08089175182563,0.128,0.375,1
"Phldb2",0.0123984184494296,0.954169676652788,0.319,0.042,1
"Smarcd3",0.0124291200088541,1.07971446993844,0.404,0.125,1
"Zc3h7a",0.0124448678101656,-0.65119534330327,0.426,0.708,1
"Frmd8",0.0126700592870418,-0.889682541315289,0.255,0.542,1
"Magt1",0.0133918447727301,1.01342016953197,0.34,0.083,1
"Adar",0.0136110984745403,0.447581093609819,0.319,0.042,1
"Ash1l",0.0140497382344524,-0.988957622779043,0.213,0.458,1
"Luzp2",0.0141871312716578,1.16616020775677,0.298,0.042,1
"Ggcx",0.0144360135369929,1.001177971223,0.489,0.208,1
"Slc22a17",0.0146345163180943,0.964083061001242,0.617,0.333,1
"Entpd6",0.0146421558006536,-0.272021535241402,0,0.125,1
"Coq3",0.0146421558006536,-0.493689300924025,0,0.125,1
"Nipsnap3b",0.0146421558006536,-0.443682273299317,0,0.125,1
"Zfp518b",0.0146421558006536,-0.47424127254514,0,0.125,1
"Nfu1",0.0146421558006536,-0.508792459159849,0,0.125,1
"Prokr1",0.0146421558006536,-0.200253198483723,0,0.125,1
"Sumf1",0.0146421558006536,-0.395879429265108,0,0.125,1
"Ppp1r13l",0.0146421558006536,-0.429692396096564,0,0.125,1
"AW146154",0.0146421558006536,-0.808027826314806,0,0.125,1
"Rpusd4",0.0146421558006536,-0.402979154337719,0,0.125,1
"Stt3a",0.0146421558006536,-0.542233468469655,0,0.125,1
"Htr1b",0.0146421558006536,-0.618132356283577,0,0.125,1
"Itga2b",0.0146421558006536,-0.200253198483723,0,0.125,1
"Ccdc58",0.0146421558006536,-0.506351967680382,0,0.125,1
"Akt3",0.0146498276884009,-1.12951776747423,0.213,0.458,1
"Gpbp1l1",0.0151602784067168,0.990162154307765,0.468,0.167,1
"Gnptg",0.0153788822494454,0.93917525391638,0.277,0.042,1
"Capn15",0.0153788822494454,1.07354431943829,0.277,0.042,1
"Hax1",0.0154533189408314,-0.71723635520565,0.064,0.292,1
"Krtcap2",0.0163288521871398,0.927404141157393,0.213,0,1
"Lrrc4b",0.0163288521871398,0.709458811874483,0.213,0,1
"Lrrk1",0.0163288521871398,1.00320543083433,0.213,0,1
"Birc3",0.0163288521871398,0.929629254399006,0.213,0,1
"Sppl2b",0.0169247853397028,1.05816241895324,0.277,0.042,1
"Cog7",0.0171086098941774,-0.803080921689591,0.128,0.375,1
"Atp11b",0.0174187592719915,1.0762973872079,0.34,0.083,1
"Txndc5",0.0174389965429337,-1.00585434862936,0.298,0.583,1
"Fam207a",0.0177476809910722,1.09729513555888,0.277,0.042,1
"Ccz1",0.0177925099940556,-0.973527962693962,0.106,0.333,1
"P4htm",0.0179271938086221,-0.764301636610614,0.191,0.458,1
"Ccn1",0.0181191075464985,2.30778026408,0.319,0.083,1
"Ssc5d",0.0185248711308035,-1.12231700910421,0.085,0.292,1
"Sdccag8",0.0186054294565519,0.948588642216547,0.277,0.042,1
"Mal",0.0191978953879492,0.920790592176877,0.574,0.292,1
"Gabarapl2",0.0195093006510755,-0.897188684190474,0.085,0.292,1
"Dlst",0.0197696290103806,0.953281551141555,0.319,0.083,1
"B4galt3",0.0198043916720111,0.954576886275499,0.34,0.083,1
"Egr1",0.020349102147766,1.16841620489974,0.532,0.208,1
"Dut",0.0205391273851914,-1.11866579548294,0.085,0.292,1
"Dzip1l",0.0205391273851914,-1.17805261414613,0.085,0.292,1
"Zfp651",0.0205669135882942,-0.781350295014233,0.106,0.333,1
"Ppfia1",0.0209512521567065,1.1148049329677,0.532,0.292,1
"Znrf2",0.0212924703600855,-1.00973197046079,0.043,0.208,1
"Adamtsl4",0.0218598465687074,0.923684088802996,0.511,0.25,1
"Dr1",0.0221290696241783,-0.880139998998871,0.021,0.167,1
"Tchp",0.022409421365449,1.07535394261205,0.277,0.042,1
"Scaper",0.0225172764346445,-0.777272704513606,0.064,0.25,1
"Msi2",0.0225942009101571,-0.989650787029677,0.34,0.625,1
"Sox12",0.0226197031882049,-1.0187726134037,0.106,0.333,1
"Impad1",0.0226197031882049,-0.840381306974597,0.106,0.333,1
