"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Adamts5",2.84270251826308e-19,-1.98472091439863,0.129,0.474,4.26973918243115e-15
"Atp1b1",2.73565682442118e-18,1.70010538116152,0.604,0.209,4.10895655028061e-14
"Atp2a2",3.96004668897822e-18,1.97403939715469,0.676,0.367,5.94799012684529e-14
"Retreg1",4.12213159786938e-18,1.87834716291314,0.535,0.168,6.19144165999981e-14
"Acacb",4.14868463523882e-18,1.5052650251313,0.657,0.291,6.23132432212871e-14
"Nedd9",9.36977667347254e-18,-1.52614099727098,0.079,0.378,1.40734045635558e-13
"Actn2",1.34192958797949e-17,1.61960758229,0.616,0.245,2.01557824114519e-13
"Pdk4",4.19195127930103e-17,1.68170151136661,0.553,0.199,6.29631082151015e-13
"Prelp",4.37745626201358e-17,-1.6600462340382,0.204,0.546,6.5749393055444e-13
"Tnnt1",1.28050914607757e-16,1.4284540153124,0.472,0.087,1.92332473740851e-12
"Lmod2",1.90824317150634e-16,1.63958510276282,0.55,0.179,2.86618124360252e-12
"Alpk3",5.2192928480692e-16,1.4600344040987,0.575,0.219,7.83937785779994e-12
"Myl2",6.42558149595222e-16,1.69899972414598,0.45,0.087,9.65122340692023e-12
"Mapt",8.34154418633514e-16,1.51026563441841,0.431,0.097,1.25289993678754e-11
"Kcnma1",2.03106955965911e-15,1.57152496241933,0.506,0.163,3.05066647860799e-11
"Perm1",2.2320136952368e-15,1.38672148032733,0.481,0.143,3.35248457024568e-11
"Svep1",2.52953296352297e-15,-1.15150094572708,0.079,0.357,3.7993585112115e-11
"Nrap",3.44912772659531e-15,1.41187197539085,0.629,0.276,5.18058984534616e-11
"Ahnak",3.68259120289136e-15,-1.0024590827691,0.425,0.76,5.53125198674282e-11
"Acss1",3.76152291459283e-15,1.40315621724454,0.399,0.077,5.64980741771844e-11
"Col18a1",5.32128589933244e-15,-1.20182575887498,0.101,0.383,7.99257142079732e-11
"Angptl4",6.53668125855016e-15,-1.60633126346854,0.264,0.566,9.81809525034233e-11
"Myl3",8.59103285958645e-15,1.10568170238719,0.553,0.184,1.29037313550988e-10
"C4b",1.13517879138558e-14,-1.59821194321968,0.27,0.592,1.70503854466114e-10
"Hspb7",1.17128843928599e-14,1.76069770784891,0.563,0.224,1.75927523580755e-10
"Ldhb",1.23601068062004e-14,1.43896509733366,0.582,0.255,1.85648804229131e-10
"Esrrg",1.2522813882896e-14,1.91876993421308,0.519,0.199,1.88092664521098e-10
"Ttn",1.35401994357796e-14,1.24188602113774,0.657,0.342,2.03373795525409e-10
"Itgad",1.69902858685105e-14,-2.41456610410817,0,0.173,2.55194093745028e-10
"Lep",2.99993174627328e-14,-1.84471925989811,0.116,0.403,4.50589748290246e-10
"Hrc",3.86309806758256e-14,1.02637549678648,0.494,0.143,5.802373297509e-10
"Coro6",4.16895340531258e-14,1.36855108275453,0.626,0.276,6.2617680147795e-10
"Htra3",4.55273787373136e-14,-1.42197183959586,0.23,0.541,6.8382122863445e-10
"Lbp",4.88115720680856e-14,-1.12729721227865,0.189,0.505,7.33149812462645e-10
"Sncg",5.73386550489815e-14,-1.68550308620266,0.23,0.531,8.61226598835702e-10
"Fabp3",6.21270451536124e-14,1.25811714702345,0.478,0.138,9.33148218207258e-10
"Ptk2b",8.86033975063008e-14,-1.02842557504943,0.041,0.27,1.33082303054464e-09
"Col5a1",1.03167620877655e-13,-1.34858999799085,0.164,0.454,1.54957766558238e-09
"Tnni1",1.05658642324735e-13,0.941135461603684,0.406,0.087,1.58699280771752e-09
"Cpt1b",3.08235348045097e-13,1.16505644605256,0.604,0.27,4.62969492763736e-09
"Cav1",3.33679819459692e-13,-1.25143370148002,0.292,0.592,5.01187088828458e-09
"Npr3",3.36782073581816e-13,-1.52969127320714,0.264,0.536,5.05846674519888e-09
"Fads3",3.53056819099985e-13,-1.19134242946515,0.28,0.582,5.30291342288178e-09
"Col16a1",3.71213425037921e-13,-1.53872963459671,0.022,0.214,5.57562564406957e-09
"Ghr",4.16590269888906e-13,-1.06842872705824,0.327,0.633,6.25718585373137e-09
"Ltbp3",4.19134810992125e-13,-1.16988173461986,0.487,0.719,6.29540486110171e-09
"Hr",4.54041362363673e-13,-0.998342236809636,0.11,0.383,6.81970126270237e-09
"Snai3",5.01344058936804e-13,1.51574429906796,0.447,0.138,7.5301877652308e-09
"Slc25a4",6.40243763190388e-13,1.38796571859331,0.645,0.398,9.61646132311962e-09
"Smyd1",7.04325824876863e-13,1.12260253765304,0.582,0.255,1.05789738896505e-08
"Tnnc1",7.28095784034363e-13,1.48516456853686,0.387,0.082,1.09359986761961e-08
"Fabp4",9.05037932763652e-13,-1.64150921484977,0.27,0.577,1.35936697501101e-08
"Mmd",9.87531244105934e-13,-1.12547245357179,0.264,0.561,1.48327192864711e-08
"Hspb6",1.2417554404456e-12,1.62206325279048,0.516,0.209,1.86511667154928e-08
"Nnt",1.24637975183652e-12,1.24621767833944,0.491,0.179,1.87206238725846e-08
"Myh7",1.36779167353319e-12,1.82466806198395,0.384,0.087,2.05442309364686e-08
"Cavin1",1.61833316141926e-12,-1.49920682435712,0.277,0.551,2.43073640845172e-08
"Hip1",1.66756973128498e-12,-1.12433579895293,0.223,0.52,2.50468973639004e-08
"Myh10",1.67329123951514e-12,1.5265889242437,0.393,0.117,2.51328344175175e-08
"Txlnb",1.7507489839944e-12,1.05827686348361,0.547,0.214,2.6296249739596e-08
"Myoz2",1.76105285316517e-12,1.19819732087619,0.308,0.046,2.64510138545409e-08
"Vgll3",1.76160278201527e-12,-1.17644099305714,0.069,0.301,2.64592737858694e-08
"Rapgef3",1.83193841768277e-12,-1.12632696206514,0.116,0.378,2.75157150335952e-08
"Pmepa1",1.96755324912879e-12,-1.22325948640918,0.223,0.505,2.95526498019145e-08
"Phldb1",2.00131619558909e-12,-1.0233260691448,0.34,0.643,3.00597692577482e-08
"Cox8b",2.09908932977623e-12,1.33309493343707,0.481,0.189,3.1528321733239e-08
"Tpm2",2.67363202096525e-12,1.08720751037731,0.654,0.347,4.0157952954898e-08
"Neb",3.75760442454297e-12,1.09740658070353,0.645,0.332,5.64392184566353e-08
"Mybpc1",3.8572635260732e-12,1.15090821306554,0.582,0.235,5.79360981616194e-08
"Fstl1",4.63377341051547e-12,-1.0447062539145,0.013,0.179,6.95992766259423e-08
"Adcy5",4.65445429447696e-12,-0.790360684735717,0.082,0.327,6.9909903503044e-08
"Sptbn1",5.4945670505105e-12,-1.02477256904697,0.45,0.714,8.25283970986677e-08
"Casq2",5.90343559794778e-12,1.23710400361877,0.289,0.041,8.86696026811757e-08
"Pde4dip",6.31256767505712e-12,1.07519478630597,0.72,0.495,9.48147664793579e-08
"Flnc",7.72215901276422e-12,1.38502742636045,0.525,0.219,1.15986828371719e-07
"Myo18b",9.65469728628358e-12,1.18819802948953,0.61,0.306,1.45013553239979e-07
"Tuba1a",9.95878284054664e-12,-1.36820871882558,0.075,0.296,1.4958091826501e-07
"Ltc4s",9.9872354544989e-12,-1.17840672501695,0.148,0.418,1.50008276526574e-07
"Usp13",1.05505305466363e-11,1.09708590331911,0.528,0.224,1.58468968810478e-07
"Atp1a2",1.09242753479841e-11,0.801491919463107,0.887,0.842,1.64082615726721e-07
"Cidec",1.19896354118064e-11,-1.08851355177071,0.296,0.597,1.80084323885333e-07
"Nlrc3",1.28527734979814e-11,1.47801640002782,0.289,0.046,1.93048657939681e-07
"Dlc1",1.81519001174492e-11,-0.881647192663844,0.23,0.541,2.72641539764087e-07
"Ckmt2",2.06465841674581e-11,0.986551392926637,0.594,0.26,3.1011169419522e-07
"Mrc2",2.11613269667209e-11,-1.3783288045508,0.041,0.23,3.17843131040147e-07
"Epb41l2",2.33177271195014e-11,-0.964458159998327,0.239,0.515,3.50232261334911e-07
"Ubd",2.82542958768008e-11,-0.642292761546778,0,0.133,4.24379524069548e-07
"Tmem45b",2.90758475390405e-11,-1.14278065347432,0.142,0.403,4.36719230036388e-07
"Myom3",3.75682920647758e-11,1.26199813873128,0.513,0.224,5.64275746812932e-07
"Vim",5.03145590125536e-11,-1.58487621124928,0.255,0.531,7.55724676368555e-07
"Col4a1",5.35052268941126e-11,-1.38139168659633,0.274,0.546,8.03648507949572e-07
"Got1",5.44013408519024e-11,0.933185567352901,0.346,0.077,8.17108139595574e-07
"Rbpms",6.69621284104198e-11,-1.06861020938755,0.135,0.388,1.00577116872451e-06
"Lrrc2",7.18478778296178e-11,0.963562600284907,0.513,0.204,1.07915512500086e-06
"Dram1",8.07964154435744e-11,-1.27792544710767,0.23,0.49,1.21356215996249e-06
"Pltp",8.10126940573891e-11,-1.36899005260525,0.079,0.291,1.21681066474198e-06
"Nid1",9.65173589433785e-11,-1.02208328304439,0.17,0.423,1.44969073132954e-06
"Slc6a8",1.18691672551824e-10,1.15645400030467,0.5,0.235,1.7827489217284e-06
"Tmem38a",1.21007171438328e-10,0.79754759879398,0.626,0.296,1.81752771500368e-06
"Pxn",1.22215637297344e-10,1.1978729865361,0.456,0.194,1.83567887220611e-06
"Inpp4b",1.36589748632886e-10,1.28115797075592,0.349,0.097,2.05157802446595e-06
"Col6a2",1.45295821644974e-10,-0.897521495385697,0.053,0.25,2.18234324110751e-06
"Mb",1.55770711383779e-10,1.4311384947263,0.503,0.204,2.33967608498436e-06
"Myh7b",1.58286843464692e-10,2.05132688682173,0.289,0.056,2.37746838883968e-06
"Flna",1.67686404393274e-10,-0.918233378673969,0.113,0.357,2.51864979398697e-06
"Coq8a",1.70510321273416e-10,1.05951355165145,0.667,0.408,2.56106502552671e-06
"Ntrk2",1.86353467120379e-10,-0.887602730704828,0.11,0.342,2.79902907614809e-06
"Smtnl1",1.93588142333849e-10,1.13261089664442,0.358,0.092,2.90769389785441e-06
"Rarres2",1.98479854795323e-10,-1.35240566018677,0.245,0.505,2.98116741902575e-06
"Dgat2",2.3002043207736e-10,-1.16590948374482,0.481,0.694,3.45490688980195e-06
