"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"C1s1",1.95297247179665e-07,0.464114568761999,0.406,0.285,0.00293336465263856
"mt-Co2",2.2341079935097e-07,0.480944374541967,0.247,0.142,0.00335563020625157
"Htra1",3.74068187617349e-07,0.517086573254529,0.232,0.133,0.00561850417801258
"Fkbp7",4.2861700921478e-07,0.327826006505545,0.132,0.056,0.006437827478406
"mt-Co3",9.30817102103254e-07,0.468446279561319,0.184,0.098,0.0139808728735909
"Shisa3",2.30268361448849e-06,0.434289053000206,0.288,0.186,0.0345863078896171
"Lum",3.75238523844324e-06,0.56577049688235,0.458,0.359,0.0563608262814175
"Col1a1",4.2302329483901e-06,0.509602306707428,0.849,0.798,0.0635380988848194
"mt-Co1",5.36680861635115e-06,0.264484750796728,0.161,0.082,0.0806094654175943
"Prickle2",5.89809154219803e-06,0.319891332624107,0.161,0.084,0.0885893349638143
"Zfp386",6.22350294075395e-06,0.47730959394169,0.146,0.075,0.0934770141701244
"mt-Atp6",8.44717764063251e-06,0.327489195330705,0.202,0.115,0.1268766081623
"Tmem109",1.33095564112151e-05,0.347455876347352,0.141,0.072,0.199909537296451
"Bace1",1.97566737822479e-05,0.343534383035632,0.105,0.047,0.296745240209363
"Angptl7",2.20280219039798e-05,0.509829324942214,0.591,0.508,0.330860888997777
"Slc16a9",2.23708867040684e-05,0.336727430764086,0.12,0.058,0.336010718295107
"Bgn",2.29341751880188e-05,0.52435624484511,0.251,0.163,0.344471311324042
"Sash1",2.72658769009307e-05,0.352580436030416,0.398,0.292,0.40953347105198
"Emc7",3.05650000163727e-05,0.292303009759324,0.113,0.054,0.459086300245918
"Col15a1",3.07103932394359e-05,0.320083959528006,0.861,0.829,0.461270106456327
"Sdc3",3.42593541141565e-05,0.29780477543128,0.344,0.24,0.51457549879463
"Akap11",3.52347330433088e-05,0.403220040607433,0.116,0.057,0.529225690310498
"Cnpy2",3.87112715534965e-05,0.324308861616291,0.155,0.086,0.581443298733518
"Lamp2",4.28310929730939e-05,0.30832635503644,0.223,0.139,0.64332301645587
"Scn7a",4.8920078462216e-05,0.335730155682295,0.253,0.166,0.734779578502485
"Glul",4.89326834215271e-05,0.280646485470137,0.224,0.142,0.734968904991336
"Agpat4",5.10198066591739e-05,0.398978916646826,0.194,0.119,0.766317496020793
"Ifitm3",5.9434788475761e-05,0.310862858567581,0.131,0.07,0.89271052290593
"Tspan3",6.2766934622833e-05,0.304036786482556,0.191,0.117,0.942759358034952
"Plxdc1",6.93767262655726e-05,0.239312646225284,0.38,0.27,1
"Ctsb",8.13832645063126e-05,0.461949715802119,0.388,0.314,1
"Cnn3",8.52497865468455e-05,0.242469429397672,0.139,0.075,1
"Ctsk",8.6526910283698e-05,0.288860845835498,0.125,0.066,1
"Klf12",9.44659163281686e-05,-0.557780292723504,0.155,0.226,1
"Col5a2",9.81415534592053e-05,0.266638947637948,0.278,0.188,1
"Tecr",0.000107546086471564,0.284626518605645,0.325,0.228,1
"Hsbp1",0.00010992833448888,0.275763855385667,0.111,0.056,1
"Stag2",0.000118409601908507,0.277262742170221,0.125,0.066,1
"Col3a1",0.000132009025657087,0.319930207835402,0.874,0.829,1
"Zfp598",0.000137591862142886,0.411156256016613,0.225,0.152,1
"Cd9",0.000156674087554084,0.455452822437329,0.34,0.255,1
"Shisa5",0.00016032268149636,0.18021696506667,0.154,0.089,1
"Fbn1",0.000161518782392518,0.235620281643676,0.605,0.503,1
"Ddit4",0.000162984353005522,-0.0413478801125797,0.335,0.231,1
"Hdlbp",0.000168897522614215,0.206861473728223,0.315,0.222,1
