"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Zbtb16",1.40807300440884e-17,-0.941948471637618,0.267,0.479,2.11492565262208e-13
"Klf2",1.44138486513371e-12,-0.707765129610236,0.375,0.553,2.16496006743083e-08
"Rhob",3.08029887189383e-09,-0.726415961897105,0.246,0.389,4.62660890558454e-05
"Timp3",1.25244675052879e-07,-0.692763391470142,0.193,0.313,0.00188117501929424
"Map3k6",2.90051753371342e-07,-0.535793507988002,0.153,0.267,0.00435657733563755
"Nfkbia",5.16939133512157e-07,-0.544273808405374,0.337,0.469,0.00776442578535261
"Tsc22d3",1.04482895446974e-06,-0.510366221512381,0.099,0.19,0.0156933308961354
"Pltp",1.2461322390715e-06,-0.505791237773416,0.409,0.525,0.0187169062308539
"Dusp1",2.92117083329113e-06,-0.696444019378909,0.181,0.285,0.0438759859160328
"Slc9a3r2",3.5464164487096e-06,-0.45100929556082,0.526,0.645,0.0532671750596182
"Plec",5.09663069867187e-06,-0.440293030767916,0.518,0.633,0.0765513930940515
"Klf6",1.71201280864174e-05,-0.559410781468896,0.2,0.295,0.257144323857989
"Tmsb10",1.77895125881127e-05,-0.505849169376955,0.107,0.188,0.267198479073453
"Fam107a",2.04507427510955e-05,-0.443349245654691,0.107,0.19,0.307170156121455
"P4hb",2.15062076569851e-05,-0.37624970653963,0.055,0.118,0.323023239007917
"Zfp36",2.59531816599101e-05,-0.592782636582586,0.163,0.253,0.38981678853185
"Kank3",3.5005205826872e-05,-0.304855502434761,0.544,0.653,0.525778191519618
"Adam15",5.62137679616688e-05,-0.516428069788788,0.357,0.449,0.844330794784266
"Fos",5.8038083922627e-05,-1.18505667576434,0.052,0.108,0.871732020517858
"Abcb1a",0.000108632724578273,-0.397037327190129,0.375,0.477,1
"Plxnb1",0.000113735130472157,-0.433827417505403,0.094,0.164,1
"Tinagl1",0.000122178727153255,-0.521302494085509,0.252,0.347,1
"Per2",0.000151287123454697,-0.376487349227963,0.055,0.112,1
"Mapre3",0.000163515770144496,-0.429103070241695,0.061,0.118,1
"Cpe",0.000182710897520136,-0.27263240437963,0.05,0.102,1
"Tbrg4",0.000190889424951365,-0.451819361476729,0.063,0.12,1
"Egfl7",0.000204343057352196,0.239819017521875,0.911,0.926,1
"Nfyc",0.000231376479791216,-0.20161307625162,0.048,0.1,1
"Klf4",0.000237097645571798,-0.467406252047542,0.244,0.331,1
"Lsr",0.000242643844269997,-0.457134367171272,0.126,0.198,1
"Arl4a",0.000254372211829066,-0.481663809957839,0.059,0.112,1
"Pqbp1",0.000256515263239541,-0.478960008744493,0.053,0.104,1
"Eng",0.000279989661665018,0.354432478962207,0.626,0.555,1
"Ier2",0.000295668828639186,-0.441172493354228,0.102,0.166,1
"Jund",0.000342759242474007,-0.383902803162631,0.177,0.261,1
"Mal",0.000356754840294662,-0.567311417899659,0.149,0.222,1
"Pdia6",0.000365458420253402,-0.342325544748579,0.094,0.158,1
"Rasgrp2",0.000404158277095732,-0.38433068374481,0.174,0.251,1
"Prss23",0.000417398100436362,-0.436849200629756,0.103,0.168,1
"Stk25",0.000451050082621536,-0.258253989422099,0.211,0.301,1
"Supt4a",0.00049868193507728,-0.400351863670484,0.085,0.144,1
"Chchd3",0.000508066787012813,-0.373881052858429,0.115,0.182,1
"Lgals3",0.000514937485353074,-0.418779997009364,0.093,0.154,1
"Ppp1r13b",0.000537041603721411,-0.303677602695165,0.192,0.275,1
"Ist1",0.000562052944047591,-0.407290027168686,0.168,0.242,1
"Cadm1",0.000617722500646858,-0.480620488615709,0.11,0.172,1
"R3hcc1l",0.00063261689345223,-0.315404869977593,0.053,0.102,1
"Tpst1",0.000767860011297938,0.602296927672293,0.105,0.054,1
"Sorbs3",0.000830981760749216,-0.262120239536392,0.283,0.371,1
"Capn5",0.000835845815298492,-0.474673849324175,0.061,0.11,1
"Net1",0.000844893782069059,-0.259998630789889,0.364,0.461,1
"Depp1",0.000929502563570895,-0.462916400678531,0.144,0.212,1
"Fnbp1l",0.000940203102793554,-0.335188262560607,0.256,0.339,1
"Lef1",0.000966481990660296,-0.475110752002462,0.15,0.218,1
"Chrnb1",0.000995275449831888,-0.403465545666433,0.094,0.152,1
"Tgm2",0.00114057907908848,-0.338641554791658,0.265,0.347,1
"Mat2a",0.00115497966663851,-0.299671568621033,0.382,0.471,1
"Plxna2",0.00129410901466991,-0.454863596655642,0.201,0.273,1
"Dhrs3",0.00143526342594332,0.541325131063349,0.233,0.166,1
"Jam2",0.00148192455917485,-0.320282655092859,0.311,0.401,1
"Mkln1",0.00149896521629552,-0.260786067660043,0.217,0.301,1
"Slfn3",0.00150010340713375,-0.457491148338478,0.066,0.114,1
"Vim",0.00152488099972596,-0.209186210603911,0.484,0.543,1
"Herpud1",0.0015792856603474,-0.356523553472416,0.144,0.212,1
"Tmem109",0.001638082281565,-0.366323563481228,0.101,0.158,1
"Plxnd1",0.00169172167533932,-0.190081807196089,0.337,0.435,1
"Fam160b1",0.0017357040452734,-0.385297110772882,0.193,0.261,1
"Sept9",0.00174167804420443,-0.265405146491409,0.105,0.164,1
"Kmt2c",0.00175076578019959,-0.381319117528616,0.073,0.122,1
"Usp48",0.00183554527126007,-0.389574445570707,0.105,0.162,1
"Nbr1",0.00191933887829221,-0.347931249346821,0.105,0.162,1
"Sema3f",0.00201902848367154,-0.312826066613007,0.326,0.409,1
"Glul",0.00213084230159864,-0.503339530580595,0.197,0.265,1
