"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Klf15",3.50190248240739e-05,-1.03164799720734,0.14,0.553,0.52598575285759
"Glul",8.94545178531467e-05,-1.36184170308829,0.06,0.383,1
"Rsrp1",9.65759561507774e-05,0.766789367509699,0.98,0.851,1
"Lpp",0.000119112378103998,-1.3199624867453,0.08,0.404,1
"Mboat2",0.000220685944641815,-0.975971036603551,0.02,0.298,1
"Cd9",0.000263934909634561,-1.0598829541886,0.42,0.809,1
"Rgmb",0.000307989414010356,-1.0185934245997,0.36,0.702,1
"Ttbk2",0.000319362998874174,-0.862198607136388,0,0.234,1
"Tgfbi",0.000559886090029411,-1.03810080248398,0.14,0.468,1
"Zfp592",0.000563903069234855,-0.90325075069381,0.06,0.34,1
"Fam173a",0.000599797199646665,-1.26270641195635,0.12,0.404,1
"Asap2",0.000625034166620426,1.32067818183348,0.6,0.298,1
"Sparc",0.00075148428506384,-0.837573583539786,0.7,0.872,1
"Ppp2r2a",0.00078353200311615,-1.00687412955977,0.06,0.319,1
"Ephb3",0.000833458220220896,-0.988135005144161,0.08,0.362,1
"Tmem50a",0.000941727318826587,-1.28509520687915,0.14,0.426,1
"Fam193a",0.00110466729558211,-0.799620338968635,0.2,0.532,1
"Serpina3n",0.00110518501244537,-1.01135194364305,0.1,0.383,1
"Numb",0.00118922902034665,-0.934840460506067,0.06,0.319,1
"Crispld2",0.0012069861008022,-1.10861816650696,0.2,0.532,1
"Rer1",0.00124028440415291,-0.886219733253026,0.04,0.277,1
"Serpinh1",0.00140853820732783,-1.05630247281501,0.46,0.681,1
"Plpp3",0.00150341228317579,-0.798917037482671,0.32,0.66,1
"Calhm2",0.00158150655853773,-0.970477068914622,0.06,0.298,1
"Apoe",0.00168844100185771,-1.58359385083507,0.48,0.702,1
"Tedc2",0.0018646971546792,-0.667118492853727,0.02,0.234,1
"Ttc23",0.00188742251965372,-0.797288652029746,0.1,0.383,1
"Pttg1ip",0.00193327791949898,-0.795098790509661,0.38,0.702,1
"Lum",0.00193913497518486,-1.53888490965324,0.08,0.319,1
"Plekha4",0.00207075560160052,0.787823738353103,0.94,0.872,1
"Dhdds",0.00217011136995364,-1.06497378991205,0.1,0.34,1
"Tmed7",0.00228571040819202,-0.997661798912834,0.06,0.298,1
"Bbip1",0.00228571040819202,-0.794774459249232,0.06,0.298,1
