"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Tsc22d3",4.77776015463478e-27,0.782626690629162,0.569,0.342,7.17619575226145e-23
"Mt2",7.072573456874e-25,0.792096872011098,0.697,0.528,1.06230053322247e-20
"Fam57a",1.27265917064781e-16,0.511674554455515,0.431,0.266,1.91153407431301e-12
"Mt1",1.27751799033138e-16,0.474305784709737,0.742,0.585,1.91883202147774e-12
"Hspa8",2.53544250281872e-14,0.48212506456241,0.524,0.384,3.80823463923371e-10
"Per1",3.67883499810475e-14,0.392874073576125,0.664,0.497,5.52561016715334e-10
"Mt3",1.78544294602671e-12,0.332301584056837,0.907,0.785,2.68173530493212e-08
"Sgk1",4.75728834826594e-12,0.494351186323986,0.542,0.414,7.14544709909544e-08
"Ddit4",7.32481086766789e-12,0.465527401066869,0.459,0.312,1.10018659232372e-07
"Serpinh1",1.79938669697639e-11,0.334328263889088,0.76,0.638,2.70267881885854e-07
"Ip6k2",1.07597619407858e-10,0.269608788941677,0.539,0.382,1.61611624350603e-06
"Per2",6.83069363098512e-10,0.247527633428808,0.203,0.097,1.02597018337397e-05
"Klf9",1.03137780379332e-09,0.351955590456329,0.424,0.284,1.54912946129757e-05
"Paqr8",2.90970410109517e-09,0.307176162551397,0.296,0.18,4.37037555984494e-05
"Slc1a5",3.25194697091528e-09,0.194663165888534,0.379,0.243,4.88442435031475e-05
"Mal",4.22174267091949e-09,0.259681967732489,0.876,0.83,6.34105749172107e-05
"Sesn1",5.09533203054453e-09,0.224664234956915,0.704,0.576,7.65318870987788e-05
"Fa2h",5.55159142462792e-09,0.22907946121772,0.913,0.812,8.33849031979114e-05
"Plaat3",6.98869018061918e-09,0.225144141091093,0.897,0.837,0.0001049701265129
"Rhot1",8.70678405866714e-09,0.287229668662455,0.723,0.612,0.00013077589656118
"Prelid3a",1.32983199056287e-08,0.314900995481705,0.35,0.229,0.000199740764982543
"Dusp15",1.33765575237497e-08,0.241360367256048,0.944,0.911,0.000200915894006721
"Hspa1b",2.22435787407198e-08,0.172259380376706,0.177,0.089,0.000334098552685612
"Fam53b",4.36680068014321e-08,0.314064067069427,0.712,0.599,0.00065589346215751
"Cntf",4.50083696308721e-08,0.34592397700629,0.795,0.7,0.000676025711855699
"Per3",6.93339402941562e-08,0.268834374080665,0.339,0.225,0.00104139578321823
"Fmn2",8.06362411945498e-08,-0.346560799837759,0.762,0.787,0.00121115634274214
"Appbp2",1.34949122652323e-07,0.251675712784526,0.46,0.344,0.0020269358222379
"Plk5",1.91020919212026e-07,0.441309966540338,0.6,0.511,0.00286913420656464
"Arid5b",3.07040264764384e-07,0.315124353340983,0.345,0.236,0.00461174477676105
"Etnppl",3.66428986189307e-07,0.344355329271279,0.346,0.242,0.0055037633725634
"Ndfip1",4.16172165112313e-07,0.258433654524757,0.631,0.535,0.00625090591998694
"Angptl4",4.57439610125061e-07,-0.493788413789549,0.41,0.485,0.00687074294407841
"Rap1gds1",5.10165843313389e-07,0.205495829720622,0.583,0.48,0.0076626909665671
"Cry2",5.36100547395127e-07,0.230415228374979,0.345,0.237,0.0080522302218748
"Fus",5.6257835947992e-07,0.216647945854167,0.7,0.591,0.0084499269593884
"Gpd1",6.60810608707676e-07,0.295216262793911,0.424,0.32,0.00992537534278929
"Ogn",6.83379774498886e-07,0.241540860643574,0.89,0.825,0.0102643642129733
"Errfi1",6.89460865200538e-07,0.267109610886474,0.362,0.263,0.0103557021953121
"Eps8l1",7.8495235607079e-07,-0.42760844794288,0.1,0.178,0.0117899843881833
"Pik3r1",8.69133098373955e-07,0.307759019892821,0.596,0.503,0.0130543791375768
"Cab39l",9.29272562185219e-07,0.182558312575003,0.468,0.345,0.013957673884022
"Ankrd46",1.00351548701503e-06,0.162111899960686,0.441,0.326,0.0150728026149657
"Klf15",1.0235871673727e-06,0.14359962320072,0.421,0.303,0.0153742792539379
"H13",1.3976431348487e-06,0.244056460781022,0.297,0.202,0.0209925998854274
"Endod1",1.76925854813423e-06,0.252362353006745,0.691,0.596,0.0265742633929761
