"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Aqp7",1.25142427048656e-07,-1.06344642130831,0.064,0.17,0.00187963925427082
"Ushbp1",4.67075667305256e-07,-0.471123872452096,0.541,0.681,0.00701547652292494
"Cd36",2.10722405642743e-06,-0.756568990516925,0.228,0.362,0.0316505053275399
"Ablim3",4.98078920282876e-06,-0.838418821180454,0.2,0.321,0.074811453826488
"Cyp4b1",1.00284188078479e-05,-0.882792336719049,0.13,0.236,0.150626850493876
"Slc28a2",1.46120942455954e-05,-0.921696320484884,0.05,0.127,0.219473655568843
"Tpst1",3.94160688060752e-05,-0.697339442717247,0.054,0.127,0.59202935346725
"Jund",4.36548251489623e-05,0.699457909205493,0.261,0.158,0.655695473737413
"Zbtb16",6.11660027542302e-05,0.521483998654561,0.479,0.376,0.918713361368538
"Egr1",7.9414049245128e-05,0.780451021089241,0.144,0.067,1
"Fabp4",8.13776567803887e-05,-0.861370389020364,0.218,0.325,1
"Dusp1",9.72785120450867e-05,0.669892455159892,0.285,0.186,1
"Cd300lg",0.000114693570986054,-0.823982064164688,0.255,0.35,1
"Fos",0.000133837401876512,1.38121791793604,0.108,0.046,1
"Adamts9",0.00015744061013404,-0.571098835024094,0.23,0.337,1
"Cd93",0.000195051396947796,-0.496935043276154,0.265,0.372,1
"Tnfsf10",0.00020494080323535,-0.58288408311108,0.14,0.228,1
"Zfp36",0.000247442187210123,0.96112435440298,0.253,0.164,1
"Lifr",0.000250240456374433,0.544674168780954,0.567,0.501,1
"Ier2",0.000280301285640449,0.618102971840877,0.166,0.093,1
"Aamp",0.000354037153186819,-0.490323908104126,0.112,0.192,1
"Myadm",0.000436393417837432,-0.572743807705383,0.14,0.222,1
"Gigyf1",0.000517690454427049,-0.347142018649426,0.293,0.398,1
"Slc25a27",0.000740549726772267,0.608817686419459,0.212,0.137,1
"Ppm1a",0.000786062784217127,-0.331402928314336,0.1,0.172,1
"Nbdy",0.000977281184020052,-0.480965145357816,0.056,0.113,1
"Pakap.1",0.000980304764661194,-0.492095324154461,0.198,0.281,1
"Nfkbia",0.00100863400409243,0.412569757404418,0.469,0.376,1
"Itpkb",0.00105812331821566,-0.517101947190632,0.281,0.368,1
"Tbc1d2",0.00121906977448283,-0.508557815691054,0.048,0.101,1
"Gimap1",0.00132266190148643,-0.383177848956354,0.134,0.21,1
"Timm10b",0.00143341275064046,-0.489767070103406,0.124,0.196,1
