"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Organismal Systems","Immune system","mmu04623","Cytosolic DNA-sensing pathway","13/689","82/10644",0.158536585365854,2.44914864242982,3.46551504635198,0.00220295523904584,0.0145395045777025,0.0107133191625177,"16193/54483/216799/54123/74568/20016/56489/18036/16176/12675/18033/15951/383619",13
"Human Diseases","Infectious disease: parasitic","mmu05142","Chagas disease","15/689","103/10644",0.145631067961165,2.2497780658616,3.3529850256073,0.00248962207769744,0.0161093193262775,0.0118700247667308,"16193/20293/18787/24088/11421/15980/21898/14679/16176/12675/29857/18033/12503/15979/12502",15
"Metabolism","Global and overview maps","mmu01250","Biosynthesis of nucleotide sugars","8/689","38/10644",0.210526315789474,3.25231074784203,3.65902440381955,0.0025511045057086,0.016189701670843,0.0119292538627264,"107652/15277/22235/212032/14584/54342/227620/94181",8
"Cellular Processes","Cell growth and death","mmu04210","Apoptosis","18/689","136/10644",0.132352941176471,2.04465124220951,3.22553498704076,0.00289160228983824,0.0180043161442758,0.0132663382115717,"17873/12044/13197/13063/17210/16906/11796/22145/12983/16905/13665/78943/78688/12675/22146/18033/13040/23882",18
"Metabolism","Glycan biosynthesis and metabolism","mmu00520","Amino sugar and nucleotide sugar metabolism","8/689","39/10644",0.205128205128205,3.16891816456403,3.56977745890445,0.00303112721845133,0.0185235552238692,0.0136489354281142,"107652/15277/22235/212032/14584/54342/71884/227620",8
"Organismal Systems","Endocrine system","mmu04928","Parathyroid hormone synthesis, secretion and action","16/689","116/10644",0.137931034482759,2.13082428306892,3.22160426971488,0.00319100463936534,0.019146027836192,0.0141075994582468,"12575/240047/20393/26427/15200/13115/231991/18227/16478/18578/14462/14679/14531/216869/14674/18751",16
"Human Diseases","Infectious disease: viral","mmu05163","Human cytomegalovirus infection","28/689","256/10644",0.109375,1.6896770682148,2.93846693333692,0.00439573584419063,0.0259034433675519,0.0190867477445119,"12765/12575/17869/16193/19225/20293/12771/26427/13063/21354/18019/14707/12767/231991/22339/14679/16176/12675/13557/14695/29857/16177/14674/16194/19354/18033/14991/18751",28
"Organismal Systems","Immune system","mmu04660","T cell receptor signaling pathway","16/689","122/10644",0.131147540983607,2.02602964619667,2.99855269949846,0.00527733888278888,0.0305530145845672,0.0225127475886285,"18019/26410/22637/16818/108723/18036/12042/12675/18761/29857/19264/18033/12503/12502/16822/21947",16
"Environmental Information Processing","Signal transduction","mmu04350","TGF-beta signaling pathway","15/689","112/10644",0.133928571428571,2.06899232842629,2.99191454108533,0.00559048625974269,0.0318079390640532,0.0234374287840392,"17869/12156/22042/224109/20482/68010/15216/209268/12163/21815/238057/17130/16323/269275/11479",15
"Human Diseases","Infectious disease: viral","mmu05162","Measles","18/689","145/10644",0.124137931034483,1.91774185476202,2.92719450898286,0.00574864469683809,0.0321534364399419,0.0236920057978519,"16193/13063/21929/24088/54123/12566/170780/56489/13665/16185/18036/21898/16176/16175/12675/18033/12502/15481",18
"Human Diseases","Immune disease","mmu05340","Primary immunodeficiency","7/689","36/10644",0.194444444444444,3.00387034349298,3.16829143016815,0.0074096574321212,0.0402495167413489,0.0296575386515202,"12265/21354/22637/17060/16818/19264/21947",7
"Cellular Processes","Cell growth and death","mmu04218","Cellular senescence","21/689","183/10644",0.114754098360656,1.77277594042209,2.77404528195757,0.00746386917629544,0.0402495167413489,0.0296575386515202,"12575/17873/17869/16193/12427/13197/18787/15259/18019/12566/63873/17164/26397/19046/16175/13557/29857/18033/14991/23882/54354",21
"Organismal Systems","Immune system","mmu04662","B cell receptor signaling pathway","12/689","84/10644",0.142857142857143,2.20692515032138,2.92152112620289,0.00756203041807161,0.0402495167413489,0.0296575386515202,"18733/232801/18019/17096/17060/108723/18036/12042/12675/19354/18033/18751",12
"Human Diseases","Infectious disease: bacterial","mmu05150","Staphylococcus aureus infection","17/689","138/10644",0.123188405797101,1.90307313687133,2.8090843396535,0.00771734587834331,0.040424192696084,0.0297862472497461,"246256/15894/14289/94179/14293/12273/12796/12263/19204/20345/16664/15001/15000/12630/14131/17195/625018",17
"Cellular Processes","Cellular community - eukaryotes","mmu04540","Gap junction","12/689","86/10644",0.13953488372093,2.15560130961623,2.83065820136607,0.00909998709999747,0.0469218084843619,0.034573964146372,"545486/67951/15559/22151/227613/14609/22145/14679/22146/104318/13489/18751",12
"Human Diseases","Cancer: specific types","mmu05212","Pancreatic cancer","11/689","76/10644",0.144736842105263,2.23596363914139,2.84470409605542,0.00937568491340672,0.0475996310988341,0.0350734123886146,"12575/17873/13197/21802/22339/12675/13557/19354/64143/18033/23882",11
"Organismal Systems","Sensory system","mmu04750","Inflammatory mediator regulation of TRP channels","16/689","130/10644",0.123076923076923,1.90135089873842,2.72021102055296,0.00965583093911243,0.0482791546955622,0.0355741139862037,"16180/15559/63873/14063/26397/18442/19046/16176/18761/12323/16000/29857/16177/11419/12061/18751",16
