"Annot","Term","Annotated","Significant","Pvalue","Padj","GeneID"
"04974","Protein digestion and absorption",108,2,0.0020721095944372,0.0600911782386789,"Col1a1,Kcnk5"
"04810","Regulation of actin cytoskeleton",235,2,0.00947371076639589,0.0915792040751602,"Fgf1,Rgcc"
"04151","PI3K-Akt signaling pathway",368,2,0.0223095239536477,0.161744048663946,"Col1a1,Fgf1"
