"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fus",4.5649865510276e-43,-0.472799226669158,0.378,0.506,6.85660979964346e-39
"Per1",1.47769987937362e-25,-0.368713611816953,0.392,0.499,2.21950521881918e-21
"Otud7b",1.29648665379562e-22,-0.303784154216294,0.41,0.507,1.94732295400102e-18
"Snta1",1.94011267313212e-22,-0.345531593782422,0.253,0.343,2.91404923504445e-18
"Etnppl",8.23183057712576e-22,-0.527629649392293,0.108,0.171,1.23642095268429e-17
"Per2",3.97826697015749e-21,-0.358432363369718,0.065,0.119,5.97535698917655e-17
"Tsc22d3",6.58702302877552e-20,-0.409154262128992,0.132,0.199,9.89370858922083e-16
"Mertk",8.41325460889902e-19,-0.347410937540588,0.161,0.23,1.26367084225663e-14
"Dusp11",8.28118998742797e-18,-0.283207297472852,0.242,0.322,1.24383473611168e-13
"Tmtc1",8.91415822238927e-18,-0.334094845125183,0.106,0.164,1.33890656500287e-13
"Slc27a1",2.0835042008968e-16,-0.209785801889431,0.642,0.713,3.12942330974699e-12
"Clk1",1.08376759720724e-15,-0.219240842987927,0.464,0.548,1.62781893100528e-11
"Dusp15",2.64016545316678e-15,-0.270593897842833,0.72,0.74,3.9655285106565e-11
"Mt2",5.86147864157907e-15,-0.374372109779012,0.157,0.216,8.80394091965176e-11
"Tra2a",5.99778913232481e-15,-0.242159788697662,0.367,0.451,9.00867927675187e-11
"Plekha4",9.30464589309436e-15,0.124586840127851,0.943,0.936,1.39755781314277e-10
"Mical2",2.93598992955572e-14,-0.301314971238745,0.094,0.143,4.40985687419269e-10
"Plk5",4.11350983763375e-14,-0.437575180287503,0.305,0.366,6.17849177612589e-10
"Arhgef37",4.51448056476298e-14,-0.263600905315925,0.177,0.239,6.78074980827399e-10
"Galnt16",4.71536057846973e-14,-0.275992279499238,0.212,0.278,7.08247158886153e-10
"Ctnnal1",3.6700957203369e-13,0.265177172927374,0.657,0.627,5.51248377194603e-09
"Abcc5",1.17825684795511e-12,-0.21068698901537,0.463,0.537,1.76974178562858e-08
"Kifc2",4.00977565734392e-12,-0.253793627089626,0.095,0.141,6.02268303733057e-08
"Per3",4.88858883673623e-12,-0.184582703558025,0.192,0.253,7.34266043277781e-08
"Ncf2",8.21415907447783e-12,-0.264871423366377,0.132,0.182,1.23376669298657e-07
"Eid1",1.25561065757404e-11,-0.274824087213625,0.217,0.277,1.88592720767621e-07
"Pabpn1",1.37887677873825e-11,-0.182117120133178,0.667,0.731,2.07107292166485e-07
"Atp8a1",2.43876340542459e-11,-0.1956069924056,0.605,0.658,3.66302263494773e-07
"Klf9",2.75664866892042e-11,-0.251324062317973,0.164,0.217,4.14048630071847e-07
"Arrb2",2.86039008207162e-11,-0.238825851514497,0.086,0.127,4.29630590327157e-07
"Mt1",6.96058743111567e-11,-0.2917901276615,0.162,0.212,1.04548023215357e-06
"Qk",8.1648445440784e-11,-0.152439486715146,0.772,0.809,1.22635965052058e-06
"Pik3r1",9.30142388966237e-11,-0.278367486598024,0.228,0.283,1.39707386822729e-06
"Tns2",1.104526579417e-10,-0.252095513102436,0.274,0.333,1.65899892228433e-06
"Dnajc7",1.12485871111597e-10,-0.198311623681558,0.453,0.519,1.68953778409619e-06
"Rapgef3",1.12873973959223e-10,-0.186722900390011,0.334,0.399,1.69536708886753e-06
"S100a7a",1.17705002251778e-10,-0.198028776009612,0.128,0.176,1.7679291338217e-06
"Anks1",1.30445404611645e-10,-0.183617607432883,0.369,0.438,1.95928997726691e-06
"Fam57a",1.35460955079835e-10,-0.214331472173107,0.112,0.155,2.03462354529912e-06
"Sfpq",1.38567705238684e-10,-0.162356148218812,0.339,0.406,2.08128693268503e-06
"Fkbp2",1.43217851435671e-10,-0.242159208604048,0.179,0.231,2.15113212856379e-06
"Klf7",1.47147661173131e-10,-0.202700391590281,0.183,0.238,2.21015787082042e-06
"Cerk",1.57324048487987e-10,-0.178556910990947,0.154,0.206,2.36300720828956e-06
"Arhgef10",2.76556729286121e-10,-0.159271408307395,0.521,0.587,4.15388207387753e-06
"Gsn",4.85826051326369e-10,-0.267025490965923,0.346,0.409,7.29710729092206e-06
"Serpinh1",5.03291421921977e-10,-0.328610644130099,0.211,0.26,7.5594371572681e-06
"Zcchc7",6.12097216859976e-10,-0.183035048069264,0.239,0.297,9.19370019723684e-06
"Klf15",7.4725093106225e-10,-0.198691595624986,0.189,0.242,1.1223708984555e-05
"Atp11a",8.96817285934098e-10,-0.182665357249441,0.16,0.209,1.34701956347302e-05
"Gpm6b",1.61739506708168e-09,-0.224451644834502,0.283,0.343,2.42932739075668e-05
"Mroh1",1.87682246721986e-09,-0.167200827245053,0.1,0.14,2.81898734576424e-05
"Cry2",2.10835174890528e-09,-0.160221845310661,0.15,0.197,3.16674432685572e-05
"Art3",2.1347544232576e-09,-0.158243490145694,0.686,0.743,3.20640114373291e-05
