"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mt2",3.57104467255283e-103,0.98964336274519,0.327,0.157,5.36370909817435e-99
"Tsc22d3",1.69027049980264e-87,0.656357881218521,0.287,0.132,2.53878629070356e-83
"Mt1",2.36963381271548e-75,0.610072041915836,0.312,0.162,3.55918998669866e-71
"Per1",2.12376556686683e-70,0.434458959177116,0.589,0.392,3.18989588143398e-66
"Ogn",1.26843244117789e-63,0.586391600273606,0.503,0.343,1.90518552664919e-59
"Fus",9.75087152804273e-62,0.447133873520187,0.553,0.378,1.46458090351202e-57
"Vwa1",2.52990495945429e-61,0.470481447133976,0.609,0.434,3.79991724910035e-57
"Mt3",2.05347108138939e-58,0.548823356767218,0.521,0.37,3.08431356424686e-54
"Fam57a",4.82681909031152e-52,0.386650126571608,0.221,0.112,7.24988227364791e-48
"Prnp",9.71349205076239e-50,0.531075399780375,0.416,0.269,1.45896650602451e-45
"Sparc",1.04296545661194e-48,0.43170601523448,0.707,0.575,1.56653411583114e-44
"Arid5b",9.83195215927262e-48,0.411700482078,0.203,0.102,1.47675921432275e-43
"Cntf",6.42312146334141e-46,0.527208819964609,0.443,0.311,9.6475284379388e-42
"Sgk1",3.5443556994489e-45,0.419009718749783,0.267,0.155,5.32362226057224e-41
"Endod1",5.43203193963836e-45,0.381619508554067,0.344,0.217,8.15891197333682e-41
"Klf9",9.13912233054801e-44,0.39586239302637,0.281,0.164,1.37269617404831e-39
"Bcl2l1",2.65961952779882e-43,0.33996651059401,0.484,0.334,3.99474853075382e-39
"Ddit4",7.82183023869236e-42,0.357660485046335,0.216,0.117,1.17483890185159e-37
"Hspa8",1.04222087366965e-41,0.390637990583242,0.175,0.089,1.56541575225182e-37
"Plk5",1.35865169270926e-41,0.506499805724232,0.429,0.305,2.0406948424493e-37
"Itm2b",1.959713310668e-41,0.390390668838766,0.446,0.311,2.94348939262334e-37
"Cst3",2.7676605004624e-41,0.523152777353546,0.284,0.172,4.15702607169452e-37
"Etnppl",5.99012424146214e-41,0.546303767032436,0.2,0.108,8.99716661067614e-37
"Gsn",1.33295027764351e-40,0.458375299447778,0.492,0.346,2.00209131702055e-36
"Per2",1.03419569159461e-39,0.314096736030271,0.144,0.065,1.55336192877511e-35
"Sdc3",4.35236660848996e-39,0.36671194162168,0.31,0.195,6.53725464595192e-35
"Gpr37l1",1.16145611775075e-38,0.447420383203815,0.274,0.168,1.74450708886163e-34
"Snta1",1.98592878048256e-38,0.286158934585579,0.382,0.253,2.98286502828481e-34
"Ddx5",3.22584504186433e-38,0.325399171231903,0.218,0.122,4.84521925288023e-34
"Serpinh1",1.58543669883803e-37,0.462614537026606,0.322,0.211,2.38132592165473e-33
"Lox",2.14124725741109e-36,0.476436088309576,0.224,0.132,3.21615338063146e-32
"Pttg1ip",1.6075063376157e-35,0.30176471389183,0.443,0.308,2.41447451909878e-31
"Otud7b",3.93619044343531e-35,0.280544342152568,0.553,0.41,5.91215804603984e-31
"Tmsb4x",6.06582491566903e-35,0.390914199443105,0.309,0.2,9.11086902333489e-31
"Klf15",2.14541368750914e-33,0.221931167611803,0.299,0.189,3.22241135863873e-29
"Cd9",2.40347051287601e-33,0.376613106190512,0.644,0.527,3.61001271033976e-29
"Gpm6b",6.07552280510082e-33,0.303862018253679,0.404,0.283,9.12543525326143e-29
"Pik3r1",7.22200727931961e-33,0.320329200358108,0.338,0.228,1.08474549335381e-28
"Plekha4",9.37392652150058e-33,-0.228892346867785,0.95,0.943,1.40796376352939e-28
"Pcyox1l",1.76701507154367e-32,0.24762380651238,0.427,0.303,2.65405663745859e-28
"Timp3",1.88255879574866e-32,0.344577538451479,0.515,0.389,2.82760331121449e-28
"Rhot1",3.24259149092898e-32,0.296649380758846,0.538,0.409,4.87037241937532e-28
"Ube2d2a",3.74706526571475e-32,0.299718738670798,0.226,0.135,5.62809202910355e-28
"Tuba1a",4.77616462624746e-32,0.306913480373926,0.375,0.259,7.17379926862369e-28
"Dusp15",6.29279264081545e-32,0.3717686404294,0.754,0.72,9.4517745465048e-28
"Sfrp5",6.98736223663859e-32,0.367475465031505,0.238,0.146,1.04950180794312e-27
"Cryab",7.2570038779149e-32,0.358018719362859,0.558,0.436,1.09000198246282e-27
"Mal",9.67457134306864e-32,0.315567639707609,0.491,0.366,1.45312061572891e-27
"Gjc3",1.33171245312179e-31,0.220092210698642,0.382,0.26,2.00023210458893e-27
"Ptms",2.37882798646984e-31,0.212109885578515,0.543,0.404,3.57299963567769e-27
"Megf9",2.56678192513029e-31,0.276633967436716,0.348,0.237,3.85530645154569e-27
"Tsc22d4",3.08796226087117e-31,0.268636771441371,0.455,0.328,4.6381193158285e-27
"Nfkbia",3.5012038485778e-31,0.239386256630047,0.247,0.151,5.25880818056385e-27
"Mapk8ip1",3.50983488167026e-31,0.26920851385087,0.438,0.313,5.27177199226874e-27
"Slc3a2",4.04428892510125e-31,0.29520678709569,0.343,0.234,6.07452196550207e-27
"Lamp1",5.50165541527215e-31,0.298181329320679,0.238,0.147,8.26348643373877e-27
"Selenop",6.40804094943385e-31,0.349462863970298,0.392,0.277,9.62487750604964e-27
"Tmem50a",6.44938469493176e-31,0.331753734795508,0.256,0.163,9.68697581178751e-27
"Etnk1",7.53179773792495e-31,0.274128717516188,0.475,0.347,1.13127602023633e-26
"Mlec",4.54722070505911e-30,0.292024061867288,0.433,0.316,6.82992549899878e-26
"Ncf2",8.80129376934202e-30,0.420174662750371,0.216,0.132,1.32195432415517e-25
"Atp1b3",1.21869366708637e-29,0.27580306167361,0.41,0.293,1.83047788796372e-25
"Scd2",2.07755543999544e-29,0.293344608826503,0.419,0.303,3.12048827087315e-25
"Apod",2.1738757855294e-29,0.358231245868677,0.418,0.312,3.26516142986516e-25
"Gpt2",3.06847321920386e-29,0.243398223074395,0.318,0.213,4.6088467752442e-25
"Serf2",3.57475040316105e-29,0.218125100571324,0.216,0.13,5.3692751055479e-25
"Ap2m1",3.89840404547935e-29,0.349157883809579,0.224,0.139,5.85540287630998e-25
"Elovl1",9.06264577178001e-29,0.277530272682864,0.435,0.318,1.36120939492136e-24
"S100a6",9.81304968179499e-29,0.239641595320336,0.391,0.275,1.47392006220561e-24
"Prrg3",1.01347231036902e-28,0.284433997208043,0.332,0.228,1.52223541017427e-24
"Cnn3",1.11986780889216e-28,0.247172093904298,0.281,0.185,1.68204144895603e-24
"Jam3",3.41860022750448e-28,0.246756771460861,0.497,0.374,5.13473754171172e-24
"Pla2g7",4.61253768284098e-28,0.321492383116382,0.2,0.122,6.92803159962715e-24
"Paqr8",3.26282141057633e-27,0.232539182425459,0.126,0.064,4.90075775868565e-23
"Dhcr24",4.19751649105344e-27,0.305017057356304,0.334,0.233,6.30466976956227e-23
"Nbl1",4.80203115167122e-27,0.326691277032888,0.286,0.194,7.21265078981018e-23
"Dag1",6.79412014253837e-27,0.31129503102311,0.463,0.351,1.02047684540926e-22
"Fam53b",7.18208516747242e-27,0.231452958901796,0.509,0.389,1.07874919215436e-22
"Eid1",7.66144970902168e-27,0.242260579284718,0.318,0.217,1.15074974629506e-22
"Reep5",8.66580934720288e-27,0.302316243763158,0.271,0.18,1.30160456394987e-22
"Errfi1",2.26372457710513e-26,0.23973097653608,0.171,0.099,3.4001143148119e-22
"Srsf5",2.36964790730123e-26,0.220777120332934,0.527,0.402,3.55921115676645e-22
"Ip6k2",3.39892041747927e-26,0.197429602919002,0.359,0.251,5.10517846705386e-22
"Sbspon",4.09206555490923e-26,0.236614787849893,0.354,0.25,6.14628246347367e-22
"Cmtm6",6.77509984847071e-26,0.309292487693194,0.206,0.128,1.0176199972403e-21
"Hnrnpk",7.68836011461439e-26,0.231532603316442,0.15,0.084,1.15479168921508e-21
"Tmbim6",8.33802566759417e-26,0.279728604387971,0.252,0.165,1.25237145527264e-21
"Serinc1",1.02188454373257e-25,0.266246357804467,0.306,0.212,1.53487058468631e-21
"Emc7",1.09881454421013e-25,0.240839311514985,0.181,0.108,1.65041944540362e-21
"Mat2a",1.14413940580487e-25,0.21108370630536,0.57,0.442,1.71849738751891e-21
"Chpt1",1.17451451964878e-25,0.21604248673765,0.291,0.196,1.76412080851247e-21
"Egr2",1.87212260809985e-25,0.284267765350151,0.303,0.209,2.81192815736598e-21
"Ranbp9",1.89809109269357e-25,0.256483142775607,0.199,0.122,2.85093282122574e-21
"Hsp90b1",2.6405077058932e-25,0.216272867409901,0.203,0.126,3.96604257425158e-21
"Atp6ap1",3.29359307820377e-25,0.215163210213801,0.246,0.161,4.94697680346206e-21
"Kcnk1",4.1267626652703e-25,0.201076877528264,0.279,0.188,6.19839752323598e-21
"Palm",4.20351263387335e-25,0.199222764936671,0.358,0.254,6.31367597607778e-21
"Cd81",4.96512625345034e-25,0.281733994084693,0.35,0.251,7.45761963268241e-21
"Pcdh9",6.3415421415775e-25,0.373014206152011,0.273,0.185,9.52499629664941e-21
"Hspa5",7.40755788211576e-25,0.241016794108359,0.105,0.053,1.11261519389379e-20
"Saraf",7.42378401265831e-25,0.282760227959985,0.234,0.152,1.11505235870128e-20
"Bicd2",8.13854933538246e-25,0.153101842422037,0.391,0.281,1.22241011017445e-20
"Dusp11",8.24076141551115e-25,0.183360542215965,0.345,0.242,1.23776236460978e-20
"Itgb1",9.26210120004464e-25,0.217846902328602,0.25,0.165,1.3911676002467e-20
"Npc1",1.03877533323513e-24,0.177077291722627,0.332,0.231,1.56024055051916e-20
"Emc10",1.32856886166657e-24,0.231096112128789,0.305,0.21,1.99551043022319e-20
"S100a7a",1.80938291375174e-24,0.183823642645911,0.206,0.128,2.71769313645511e-20
"Nr4a1",1.92799644424612e-24,0.227063310709764,0.307,0.213,2.89585065925768e-20
"Slc7a5",2.35381574750601e-24,0.241585761731739,0.268,0.181,3.53543125275403e-20
"Appbp2",2.53546026905794e-24,0.14990696141576,0.302,0.206,3.80826132412502e-20
"Ctsb",2.59888718837218e-24,0.26043701773507,0.196,0.123,3.90352855693501e-20
"Elovl6",3.72520373752985e-24,0.225840925652866,0.208,0.133,5.59525601376983e-20
"Cadm4",5.41966581353843e-24,0.29305146579713,0.66,0.551,8.14033805193473e-20
