"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sptbn5",4.29969770196418e-14,0.278812305193853,0.59,0.509,6.45814594835019e-10
"Per1",2.53802794410056e-12,0.148578582927282,0.592,0.499,3.81211797203905e-08
"Col1a1",2.52044832562229e-11,0.273992607146182,0.559,0.49,3.78571338508467e-07
"Vit",1.9699147107467e-10,0.255624660507024,0.31,0.244,2.95881189554154e-06
"Cadm3",4.84252224190805e-10,0.20543253679176,0.487,0.407,7.27346840734589e-06
"Col5a1",8.40907300731238e-10,0.188495248498108,0.632,0.558,1.26304276569832e-05
"Lamb1",9.60324940603463e-10,0.166615253161529,0.59,0.511,1.4424080607864e-05
"Gldn",1.65291544112804e-09,0.213898235805572,0.363,0.296,2.48267899257432e-05
"Tada2a",1.67701612794195e-09,0.247740109689662,0.254,0.197,2.51887822416881e-05
"Mat2a",4.90882670737708e-09,0.160273845182095,0.564,0.493,7.37305771448038e-05
"Pmp22",5.81578454847353e-09,0.232201125071771,0.892,0.866,8.73530839180724e-05
"Sema5a",9.15867333191516e-09,0.243485026161334,0.245,0.192,0.000137563273445366
"Cfap100",1.25658775419822e-08,0.134315914660863,0.905,0.875,0.000188739480680573
"Dbn1",1.48018546718044e-08,0.175537609248202,0.367,0.303,0.000222323857170502
"Sostdc1",2.40755357952137e-08,0.324427246743857,0.15,0.108,0.000361614547644109
"Sema3g",2.85390442069725e-08,0.247650621630385,0.34,0.281,0.000428656443988727
"Samd5",3.15302627732774e-08,0.119804912387127,0.37,0.304,0.000473584546854627
"Slc9a9",3.93476769358104e-08,0.210081725902278,0.162,0.118,0.000591002107575872
"Myo1b",4.68423496823426e-08,0.188129593946506,0.389,0.329,0.000703572092228785
"Nr4a1",7.17185746204634e-08,0.321128692577412,0.31,0.256,0.00107721299079936
"Phgdh",8.5832910463722e-08,0.17469913932816,0.395,0.335,0.0012892103151651
"Mdn1",8.80589320968188e-08,0.219968867735137,0.216,0.168,0.00132264516009422
"Col1a2",1.57492758401438e-07,0.163734716792011,0.673,0.599,0.0023655412311896
"Dag1",2.085536495712e-07,0.178670270236289,0.436,0.372,0.00313247581655942
"Vim",2.12307266210653e-07,0.147987677292829,0.635,0.562,0.00318885513848401
"Cggbp1",2.15765845859856e-07,0.158915186306151,0.117,0.081,0.00324080300481503
"Col4a1",2.8907475370208e-07,0.142748118939188,0.625,0.558,0.00434190280060524
"Mprip",3.00043923829805e-07,0.172216754641084,0.574,0.516,0.00450665973592367
"Atp6ap1",3.29425428374254e-07,0.22690532082655,0.222,0.176,0.0049479699341813
"Mpz",3.41139228490261e-07,0.236882537880897,0.908,0.902,0.00512391121192371
"Col5a3",4.43077265522143e-07,0.135811569958282,0.756,0.704,0.00665502052814258
"Spag9",4.99973603820999e-07,0.122474087262303,0.594,0.523,0.0075096035293914
"Mapre3",5.66673260646881e-07,0.122831619055952,0.606,0.532,0.00851143237491616
"Med15",5.87549672742752e-07,0.132909458627139,0.157,0.116,0.00882499608459614
"Pttg1ip",6.38304166277831e-07,0.138035101882181,0.402,0.339,0.00958732857749303
"Itga6",8.55260086122226e-07,0.119930392792573,0.503,0.432,0.0128460064935558
"Nsmaf",9.57759711128003e-07,0.111967600351253,0.241,0.191,0.0143855508611426
"Limk2",1.30805699863179e-06,0.148812964319102,0.419,0.363,0.0196470161194494
"Ucp2",1.43500516257013e-06,0.194516014433003,0.262,0.214,0.0215537775418033
"Apod",1.48820490376517e-06,0.144759117202473,0.397,0.336,0.0223528376545529
"Nod1",1.49721002468079e-06,0.136984957372097,0.388,0.331,0.0224880945707055
"Srpk1",1.63734987189644e-06,0.196436750028682,0.219,0.175,0.0245929950758846
"Slit2",1.72771843831896e-06,0.166996538438941,0.259,0.211,0.0259503309435508
"Kcna1",2.31964890042604e-06,0.128743981729993,0.634,0.57,0.0348411264843991
"Traf7",2.35192209041702e-06,0.198285409549966,0.21,0.168,0.0353258697980636
"Filip1",2.45208119195451e-06,0.107003821188282,0.346,0.293,0.0368302595031568
"Mast2",2.4740284009486e-06,0.136789540931759,0.546,0.48,0.037159906582248
"Hmgcs1",2.49340379901254e-06,0.196638101675819,0.284,0.237,0.0374509250611683
"Gas2l3",2.66494654944243e-06,0.129825036501369,0.481,0.422,0.0400274971726253
"Vrk3",2.74049759958527e-06,0.139775086129803,0.191,0.15,0.0411622739457708
"Nfasc",2.74875210952289e-06,-0.195387520915007,0.759,0.765,0.0412862566850338
"Sars2",2.83724791110571e-06,0.184847890534771,0.103,0.073,0.0426154636248078
"Dkk3",2.93782501567311e-06,0.161161684303116,0.284,0.235,0.0441261317354101
"Rabgap1",2.94784026024643e-06,0.115996474430917,0.249,0.203,0.0442765607089013
"Gan",3.3171339690355e-06,0.11515253037949,0.172,0.132,0.0498233522149132
"Man1a",3.68549845597267e-06,0.168839509526382,0.189,0.15,0.0553561868087095
"Cpeb2",4.07250894850722e-06,0.123663143167539,0.505,0.446,0.0611690844065784
"Col24a1",4.2186811762456e-06,0.174043108805127,0.397,0.343,0.0633645912672089
"Cd9",4.33024297937055e-06,0.195904905359544,0.619,0.566,0.0650402495501457
"Sparc",4.68192719355797e-06,0.112776529324877,0.676,0.617,0.0703225464472408
"Plec",4.77010403884131e-06,0.119727492827896,0.65,0.585,0.0716469626633965
