"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rsrp1",7.66586206758245e-13,-0.418586982828528,0.85,0.905,1.15141248255088e-08
"Dbp",8.15289102426306e-08,-0.632806829788649,0.074,0.16,0.00122456423184431
"Ikbke",1.03883499941335e-07,-0.733364815672797,0.061,0.14,0.00156033016911885
"Zfp710",1.09044685957742e-05,0.557756239169584,0.252,0.161,0.163785118308529
"Sema4a",3.61891669776616e-05,0.328470776013452,0.515,0.398,0.543561288004476
"Dusp6",6.51258926196758e-05,0.414822562210023,0.342,0.247,0.978190907147531
"Klf2",7.69566957568184e-05,0.481805797189354,0.432,0.334,1
"Nek6",9.78466326093946e-05,0.457070813087349,0.145,0.079,1
"Arglu1",0.000118973393333305,0.276281873480215,0.768,0.702,1
"Lilrb4a",0.000227312030003027,0.308202633004402,0.523,0.421,1
"Vim",0.000251565279965091,-0.453191089457256,0.367,0.456,1
"Cmah",0.000271788686150495,0.357006034137225,0.152,0.089,1
"Tmem106a",0.0002721927062252,-0.421887148946849,0.203,0.275,1
"Wdr43",0.000283152408810715,0.457842445903684,0.13,0.072,1
"Zswim4",0.000325883640517902,-0.415557379751326,0.07,0.123,1
"Hdac9",0.000358683505469397,0.353364004512898,0.176,0.109,1
"Mmp9",0.0004044636506272,0.593002714682317,0.137,0.079,1
"Luc7l2",0.000479186513014676,0.242306898110001,0.663,0.574,1
"Lyl1",0.000491744840759928,0.301047620770154,0.58,0.495,1
"Fcna",0.000496168911958242,0.610728097824262,0.167,0.105,1
"Atp13a2",0.000510085140504753,0.327800272341073,0.514,0.431,1
"Chmp1b",0.000549998274245681,-0.385536400006335,0.062,0.11,1
"Nupr1",0.000627789201360027,0.483613012814693,0.111,0.061,1
"Rassf2",0.000820913626980762,0.283144736644306,0.382,0.298,1
"Ppard",0.000880820438243783,0.381233488823042,0.103,0.054,1
"Nfatc2",0.000935483400462225,0.362303029380797,0.408,0.322,1
"Vwa8",0.000962046394801389,0.381442969690913,0.104,0.056,1
"Fxyd2",0.0010051000684828,0.426579955733091,0.141,0.086,1
"Frmd4b",0.00124982826730615,-0.399246809665322,0.269,0.34,1
"Selenok",0.00127079040066556,0.443172843768207,0.114,0.066,1
"Rpn1",0.0015078294570301,-0.436293526828543,0.094,0.143,1
"Leng8",0.00154210244889178,0.274074549700935,0.618,0.559,1
"Zbtb4",0.00154778669291392,0.337001615429397,0.254,0.186,1
"Tnfaip8l2",0.00161408654129501,0.438629633984245,0.179,0.12,1
"Uba5",0.00165579717363785,0.328459019287196,0.104,0.058,1
"Tgfbr1",0.00168623005757305,0.447118735104104,0.103,0.058,1
"Parp12",0.00192345290505903,0.378216152817556,0.124,0.074,1
"Pld2",0.00196103067844511,0.268117036439242,0.246,0.176,1
"Cd33",0.00213132782656396,0.382428512715131,0.437,0.363,1
"Arhgap10",0.0022115791571775,-0.463170891875587,0.137,0.191,1
"Cmtm7",0.00222181386140478,0.330082988328039,0.268,0.197,1
"Tmem63a",0.00224987130964686,0.299638690934264,0.158,0.102,1
"Ptp4a3",0.00226673717822337,0.447137916123981,0.135,0.086,1
"Tcta",0.00241193994616688,0.23276730444904,0.126,0.076,1
"Plxna1",0.00254238853709109,0.372409397184047,0.127,0.079,1
"Cd74",0.00255640274877719,-0.135737933400055,0.613,0.671,1
"Adck1",0.0025806424574472,0.389900503432487,0.105,0.061,1
"Myo7a",0.00283812847635788,0.334628485306515,0.212,0.151,1
"Dhdh",0.0028897945103997,0.36563044138934,0.127,0.079,1
"Ssr3",0.0029481927945694,-0.384149102106272,0.074,0.117,1
"Adamts10",0.00307534059617167,0.25126050946943,0.243,0.178,1
"Slc12a7",0.00308767283784355,0.332151143410889,0.228,0.166,1
"Evl",0.00310966690750203,-0.480389772393954,0.283,0.337,1
"Camkk2",0.003168182017189,0.378015202824122,0.225,0.164,1
"P2rx7",0.00320640516038711,0.318188042765411,0.375,0.301,1
"Gda",0.00323091587466811,-0.420873732097268,0.117,0.169,1
"Slamf9",0.0032505933107584,0.44097593298716,0.167,0.113,1
"Dhdds",0.00327118776626427,0.333335618299555,0.145,0.094,1
"Glg1",0.00329071083248906,-0.413324763395208,0.097,0.143,1
"Iqgap2",0.00329407583820481,-0.355539436264988,0.177,0.234,1
"Tet3",0.00339678183523657,0.307740950300296,0.28,0.215,1
"Tecr",0.00342781071344774,0.236130857909105,0.217,0.155,1
"H2-K1",0.00355357693515864,-0.381599907070238,0.406,0.475,1
"Camk1",0.0035647494433825,0.325233727775135,0.339,0.276,1
"Opa1",0.00368415640810835,-0.350974687499562,0.072,0.113,1
"Tsc22d4",0.00374419014927897,-0.380078201534702,0.167,0.22,1
"Ssh2",0.00386707520119871,0.400935242697222,0.19,0.137,1
"Atp13a3",0.00387514578095848,0.34229140416558,0.15,0.1,1
"Phyhd1",0.0038997763698021,-0.500196892685361,0.106,0.153,1
"Map11",0.00396404634701041,-0.352101938541771,0.204,0.265,1
"Lrp1",0.00410254340637624,0.246748162141559,0.476,0.413,1
"Zfp36l2",0.00421660597663431,0.224569388740562,0.76,0.729,1
"Hipk1",0.00426726604838673,0.35924455847932,0.163,0.112,1
"Nrf1",0.00438830368908637,0.248198393601675,0.12,0.074,1
"Tent2",0.00446003150787353,0.18983849181542,0.121,0.074,1
"Parp4",0.00450478757125013,0.215117638759201,0.115,0.071,1
"Smg9",0.00453809965172209,-0.33416476603781,0.102,0.15,1
"Tpcn2",0.00472361883296237,-0.342182886610996,0.121,0.171,1
"Agap1",0.00477862610945087,-0.327653680494725,0.109,0.158,1
"Wdr83os",0.00490438652221946,0.317783936228017,0.156,0.105,1
"Atf3",0.00490855172812379,-0.641918924422145,0.084,0.125,1
"Cd209d",0.00493676572845407,0.253890655573445,0.134,0.086,1
"Calhm2",0.0049654581928297,0.40973089449174,0.184,0.133,1
"Txndc9",0.00503568720363609,0.262030446664481,0.154,0.104,1
"Wdr33",0.00508119751064375,0.240542077190124,0.26,0.196,1
"Crebzf",0.00535594346604554,-0.23924117539774,0.442,0.495,1
"Anxa2",0.00544132714542557,-0.4112882388166,0.135,0.184,1
"Apobec3",0.00547072985573826,-0.37189907970538,0.288,0.349,1
"Tsta3",0.00561597056883878,0.363670787084753,0.11,0.069,1
"U2af1",0.0057446242416355,-0.274722879016224,0.093,0.138,1
"Ctbp2",0.00578948994197306,0.368110650869627,0.162,0.112,1
"Cdk10",0.00591379257330702,0.167175675183519,0.109,0.066,1
"Klhl5",0.00592020185216154,0.289025726416571,0.14,0.094,1
"Lmo2",0.00594532206249467,0.293593102062609,0.428,0.365,1
"Hsp90b1",0.00607024166507892,-0.44609786761172,0.144,0.191,1
"Adam15",0.00608661464743646,0.338595206088574,0.459,0.41,1
"Capn7",0.0061237448395005,0.29763065139738,0.119,0.076,1
"Serf2",0.00614020705083601,-0.44939508428087,0.156,0.204,1
"Cd200r1",0.0064268494079099,-0.316330409263334,0.117,0.164,1
"Tars",0.00691378455796084,0.203012427335491,0.101,0.061,1
"Mef2a",0.00694318855366177,0.27377446079799,0.276,0.214,1
"H2afj",0.00704065704788705,-0.328625956301435,0.072,0.11,1
"Ago1",0.00724369878269652,0.274814765145346,0.114,0.072,1
"Srsf4",0.0073487873114474,0.204504744113968,0.149,0.1,1
"Slc38a9",0.00738088185873285,0.33398900516225,0.202,0.15,1
"Rasgrp2",0.00748705216188501,0.296346046073121,0.126,0.082,1
"Pink1",0.0076518513073957,0.19845005031964,0.139,0.092,1
"Itpripl1",0.00767901603863664,0.324759847620277,0.133,0.089,1
"Tyw1",0.00769305591577848,0.274694617106793,0.126,0.082,1
"Vps9d1",0.00778853430008292,-0.233174003278815,0.129,0.179,1
"Gsap",0.00823186683520112,-0.353119963611894,0.24,0.294,1
"Csf2ra",0.00837819720798102,-0.285717835261925,0.716,0.727,1
"Klc1",0.00841154809703202,0.243814225449304,0.432,0.359,1
"Lfng",0.00853484223642127,-0.46614413815051,0.179,0.227,1
"Ddx60",0.00867333488924481,0.397509217380981,0.175,0.127,1
"Flnb",0.00888548941022041,0.229428333192816,0.109,0.069,1
"Oga",0.00895933920014158,-0.390184711438005,0.189,0.237,1
"Ano6",0.00896670930999737,0.256546603170902,0.138,0.094,1
"Arpc1b",0.00925791148785749,0.223787298819771,0.284,0.224,1
