"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Fos",4.7992459557306e-52,-1.41877366655157,0.171,0.367,7.20846742550736e-48
"Egr1",5.16102185986524e-33,-0.702088117525725,0.302,0.482,7.75185483351758e-29
"Fosb",1.40387221614434e-32,-1.68306883738536,0.104,0.233,2.1086160686488e-28
"Nr4a1",4.60310793301197e-28,-1.66473446588029,0.079,0.187,6.91386811538398e-24
"Zbtb16",1.53365768899737e-27,-0.51959672478616,0.513,0.657,2.30355384887406e-23
"Hspa5",7.0893152074194e-22,-0.703130523178837,0.06,0.145,1.06481514415439e-17
"Klf2",1.77945753432408e-18,-0.951237202503403,0.249,0.356,2.67274521655476e-14
"Zfp36",4.09103847078617e-18,-0.720579262972573,0.266,0.381,6.14473978312082e-14
"Klf4",4.09633771515011e-16,-1.08254672080574,0.243,0.334,6.15269924815546e-12
"Jund",7.82798641197173e-16,-0.60410919876209,0.451,0.541,1.17576355907815e-11
"Per1",3.1010321317502e-15,-0.451323012330568,0.327,0.435,4.65775026188879e-11
"Tsc22d3",7.26213066508204e-15,-0.639370064879359,0.15,0.241,1.09077202589532e-10
"Arglu1",2.90616303973367e-14,0.295308257803333,0.786,0.727,4.36505688567997e-10
"Ccn1",4.77659562934692e-14,-1.40872660612169,0.076,0.147,7.17444663527907e-10
"Btg2",9.30509438484757e-14,-0.687232129496923,0.093,0.169,1.39762517660411e-09
"Hsp90b1",1.59839729619784e-13,-0.771267718688525,0.13,0.211,2.40079273888916e-09
"Serpinh1",2.29455407213015e-13,-0.517252040048128,0.414,0.493,3.44642021633949e-09
"Ier2",6.72820921137669e-13,-0.51069996997721,0.181,0.273,1.01057702354878e-08
"Dusp1",1.32964066167074e-12,-0.861313524595223,0.185,0.268,1.99712027382945e-08
"Gsn",5.59051644425e-12,-0.364980941457331,0.739,0.798,8.3969556992635e-08
"Pdia6",2.07421016376027e-11,-0.453791289191561,0.146,0.224,3.11546366596793e-07
"Junb",2.78428980194181e-11,-0.604511822709438,0.213,0.292,4.1820032825166e-07
"Creld2",3.64665668318074e-11,-0.519506586584017,0.058,0.114,5.47727833813748e-07
"Manf",1.24544529483699e-10,-0.374055393297142,0.058,0.112,1.87065883284515e-06
"Errfi1",2.2611455396343e-10,-0.567570996438534,0.103,0.168,3.39624060053072e-06
"Per2",2.33001524681184e-10,-0.483704150355714,0.071,0.13,3.49968290071138e-06
"Hyou1",1.55520456055452e-09,-0.764858981607175,0.092,0.149,2.33591724995289e-05
"Gadd45g",2.2849275293277e-09,-0.631405357758943,0.084,0.141,3.4319611490502e-05
"Fkbp5",6.70059184246048e-09,-0.334955837145509,0.076,0.13,0.000100642889473756
"Phka2",7.0481585077766e-09,0.415875749584931,0.257,0.184,0.000105863340786805
"Calr",1.55471042323263e-08,-0.357517372541317,0.09,0.144,0.000233517505569541
"S100a10",1.99829295431705e-08,-0.418997945434753,0.195,0.264,0.00030014360173842
"Aox1",2.30812231942822e-08,0.362356379110222,0.268,0.194,0.000346679972378119
"Herpud1",2.79981302476295e-08,-0.421253119919573,0.195,0.267,0.000420531916319395
"Vegfa",5.25580996720391e-08,-0.576119683048882,0.099,0.152,0.000789422657074027
"Hoxc8",7.27639530288114e-08,0.383290175878547,0.181,0.121,0.00109291457449275
"Snd1",1.26983803094893e-07,-0.310653879526583,0.352,0.424,0.00190729672248529
"Dusp6",1.35859661414778e-07,-0.462089035396218,0.178,0.242,0.00204061211444996
"Ddit3",6.36316499382519e-07,-0.385984934357087,0.096,0.145,0.00955747382072544
"Igfbp6",8.28653901854942e-07,-0.306473479073765,0.334,0.4,0.0124463816058612
"Pdia4",1.07961215333006e-06,-0.39397925622925,0.068,0.109,0.0162157745430176
