"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Per1",2.26391552933328e-79,0.517292194744234,0.592,0.392,3.40040112505858e-75
"Fus",5.11626131770788e-46,0.407540569394516,0.523,0.378,7.68462449919723e-42
"Snta1",2.43868920694793e-37,0.415041229676125,0.373,0.253,3.66291118883579e-33
"Etnppl",1.26689293339271e-35,0.567689866009864,0.192,0.108,1.90287318595585e-31
"Mat2a",1.55548633565444e-31,0.29092170295442,0.564,0.442,2.33634047615297e-27
"Gas2l3",1.66365461742756e-29,0.288706766954567,0.481,0.361,2.49880923537619e-25
"Dusp15",5.60800223631225e-29,0.324389346818371,0.764,0.72,8.423219358941e-25
"Tsc22d3",5.80068074706755e-29,0.284038878428629,0.217,0.132,8.71262248209546e-25
"Nr4a1",3.47914948975422e-28,0.45337961251694,0.31,0.213,5.22568253361084e-24
"Plk5",1.16583378866573e-27,0.416101201748226,0.405,0.305,1.75108235057593e-23
"Ncf2",1.56465624904771e-27,0.375748056437832,0.212,0.132,2.35011368606965e-23
"Plekha4",3.50542328368007e-27,-0.298290463020058,0.942,0.943,5.26514577208746e-23
"Clk1",5.29340205452918e-26,0.234454364202604,0.585,0.464,7.95068988590283e-22
"Serpinh1",4.35292020139986e-25,0.422288891820676,0.298,0.211,6.53808614250259e-21
"Klf7",2.17650988177861e-24,0.277014831564506,0.273,0.183,3.26911784243148e-20
"Rtkn",2.17251159969639e-23,0.22200336964797,0.56,0.447,3.26311242274398e-19
"Per2",2.23355670592926e-23,0.230279643086404,0.122,0.065,3.35480217230575e-19
"Mertk",3.4660407220646e-23,0.266456706875498,0.241,0.161,5.20599316454103e-19
"S100a7a",4.34266921949398e-23,0.241828179573475,0.203,0.128,6.52268916767996e-19
"Sdc3",2.86894000694852e-22,0.317458401987388,0.279,0.195,4.30914789043667e-18
"Ip6k2",1.65841949241389e-21,0.218294721830656,0.345,0.251,2.49094607760566e-17
"Ogn",2.70205983697679e-21,0.290732352773718,0.439,0.343,4.05849387513914e-17
"Fam57a",2.73843684173563e-21,0.281295898765793,0.177,0.112,4.11313213628692e-17
"Sgk1",3.86414299413617e-21,0.272135709402824,0.229,0.155,5.80394277719253e-17
"Zcchc7",5.31621322773663e-21,0.209337894088881,0.33,0.239,7.98495226806042e-17
"Sparc",6.59930981858697e-21,0.196554548415053,0.676,0.575,9.91216334751763e-17
"Gsn",7.31958684670112e-21,0.264579757908332,0.448,0.346,1.09940194437451e-16
"Otud7b",7.83112024287247e-21,0.218319976133601,0.517,0.41,1.17623426047945e-16
"Lox",9.73854044331401e-21,0.40054333834849,0.198,0.132,1.46272877458576e-16
"Tnxb",1.33171669940713e-20,0.238165659264602,0.539,0.44,2.00023848250952e-16
"Hsd17b14",2.26269451948317e-20,0.254344204562897,0.205,0.134,3.39856716826372e-16
"Timp3",4.55286438974458e-20,0.298381439736678,0.482,0.389,6.83840231339636e-16
"Mt3",5.31625344833048e-20,0.274877420908072,0.468,0.37,7.98501267939238e-16
"Mt2",9.45213354969341e-20,0.352445784470341,0.228,0.157,1.41971045916395e-15
"Vwa1",1.22048271428893e-19,0.250094693619357,0.535,0.434,1.83316503686198e-15
"Vstm4",1.23420957860512e-19,0.285572664762467,0.154,0.096,1.85378278706488e-15
"Cst3",1.60778942063682e-19,0.32927267188946,0.246,0.172,2.41489970979651e-15
"S100a6",2.09079237737295e-19,0.218453293871311,0.368,0.275,3.14037015081417e-15
"Prnp",2.48904149943274e-19,0.319553017277971,0.359,0.269,3.73854033214797e-15
"Dusp11",4.26761644445899e-19,0.191457542611044,0.329,0.242,6.40995989957741e-15
"Hspa8",4.57279251740484e-19,0.305027444231289,0.143,0.089,6.86833436114207e-15
"Tns2",4.84958186912778e-19,0.225979479340359,0.363,0.274,7.28407196742993e-15
"Slc3a2",5.56996274117204e-19,0.277196451418237,0.314,0.234,8.3660840372404e-15
"Pik3r1",1.14943802112645e-18,0.193213492074442,0.31,0.228,1.72645590773192e-14
"Pttg1ip",1.42531995295461e-18,0.220779044179023,0.402,0.308,2.14083056933782e-14
"Sec14l5",1.50531487655864e-18,0.242616732845642,0.658,0.575,2.26098294459107e-14
"Apod",1.50751364942883e-18,0.239511237443172,0.397,0.312,2.26428550144211e-14
"Gpt",2.12692499383844e-18,0.226377016912097,0.117,0.068,3.19464134074534e-14
"Wbp11",2.57933552381428e-18,0.233128590733083,0.192,0.128,3.87416195676905e-14
"Tbc1d10a",3.74701799463162e-18,0.375176893364076,0.175,0.116,5.62802102793669e-14
"Cd9",4.05880792411715e-18,0.279883008139341,0.619,0.527,6.09632950202396e-14
"Bicd2",4.39955089961009e-18,0.178345115962239,0.37,0.281,6.60812545121435e-14
"Mbp",7.29926579523836e-18,-0.309362962879349,0.951,0.959,1.0963497224448e-13
"Mt1",1.1587336425666e-17,0.244945628174522,0.231,0.162,1.74041793113503e-13
"Klf9",2.20785482112881e-17,0.259636822319304,0.233,0.164,3.31619794133547e-13
"Ralgds",4.00424801717607e-17,0.217231107118012,0.164,0.107,6.01438052179846e-13
"Lmo1",4.11371387217541e-17,0.191682614683883,0.164,0.107,6.17879823600747e-13
"Fam53b",5.81279868679894e-17,0.167112162572709,0.486,0.389,8.73082362757201e-13
"P4ha2",6.70635748014749e-17,0.257221010237909,0.176,0.117,1.00729489351815e-12
"Tra2a",7.82751535649942e-17,0.153544715782586,0.468,0.367,1.17569280654621e-12
"Sfpq",7.91239783550089e-17,0.119772946672765,0.437,0.339,1.18844215489223e-12
"Appbp2",9.3691460597313e-17,0.1718755173538,0.281,0.206,1.40724573817164e-12
"Mpz",1.15520583058196e-16,0.299336324210134,0.908,0.888,1.7351191575341e-12
"Col1a1",1.53317277986164e-16,0.218300074510664,0.559,0.47,2.30282551535219e-12
"Psap",1.60449895540747e-16,0.177902022731904,0.426,0.333,2.40995743102202e-12
"Arhgef37",2.92554633446675e-16,0.176077000126627,0.247,0.177,4.39417059436905e-12
"Clstn1",3.08522040471506e-16,0.204129283918689,0.533,0.439,4.63400104788202e-12
"Sptbn5",4.77539675294439e-16,0.228436934323384,0.59,0.515,7.17264592292248e-12
"Herpud1",7.80430252105898e-16,0.213479607848644,0.159,0.105,1.17220623866306e-11
"Arid5b",8.02892757469384e-16,0.193155882981966,0.156,0.102,1.20594492171901e-11
"Mapk8ip1",8.41552103348555e-16,0.199412276752728,0.398,0.313,1.26401125922953e-11
"Tgfbr3",8.51086795293021e-16,0.236912763248825,0.401,0.313,1.27833236653012e-11
"Arhgap39",1.04479345733028e-15,0.139236957000231,0.586,0.487,1.56927977291009e-11
"Klf15",1.07351534099013e-15,0.17712237805897,0.259,0.189,1.61242004216718e-11
"Cfap100",1.19859665036629e-15,0.155244991743742,0.905,0.855,1.80029216885017e-11
"Kcnk1",1.64765313141625e-15,0.174579770241441,0.257,0.188,2.47477500338721e-11
"Sgf29",1.95495465781946e-15,0.148563278024177,0.2,0.138,2.93634189604483e-11
"Czib",2.33174490513399e-15,0.183104163089404,0.174,0.117,3.50228084751125e-11
"Rhobtb3",2.50837931586364e-15,0.17587661388231,0.512,0.42,3.76758573242718e-11
"Nod1",2.67867245783054e-15,0.170779005245792,0.388,0.303,4.02336603166147e-11
"Dag1",2.93837589560424e-15,0.230860326594272,0.436,0.351,4.41344059519757e-11
"Sept8",3.87132773264928e-15,0.145621997924729,0.707,0.607,5.81473425443922e-11
"Gls",4.10339273686791e-15,0.173248896444762,0.522,0.428,6.1632958907756e-11
"Srsf6",4.66869204141277e-15,0.112491009980576,0.634,0.523,7.01237544620197e-11
"Myo9a",4.92102176411666e-15,0.164045476451062,0.377,0.294,7.39137468970322e-11
"Sema3g",5.07684591754873e-15,0.294957569108663,0.34,0.268,7.62542256815819e-11
"Fa2h",5.21962885495447e-15,0.188609302284497,0.496,0.409,7.83988254014161e-11
"Arrb2",5.9019979602102e-15,0.139193292028553,0.136,0.086,8.86480093623572e-11
"Vim",6.83248330094924e-15,0.196295181692581,0.635,0.546,1.02623899180258e-10
"Atp1b3",9.19316805206876e-15,0.171757278007205,0.377,0.293,1.38081384142073e-10
"Dnajc7",9.8909329031399e-15,0.168033590509141,0.546,0.453,1.48561812205161e-10
"Ide",1.06102933834319e-14,0.149236961213908,0.113,0.069,1.59366606619147e-10
"Acrbp",1.15148465921452e-14,0.162761791161326,0.149,0.097,1.72952995814021e-10
"Errfi1",1.50470888038039e-14,0.180494637732512,0.15,0.099,2.26007273833135e-10
"Cyb5r2",1.84463386920607e-14,0.197433630799332,0.128,0.082,2.77064007154752e-10
"Meaf6",2.02737034084547e-14,0.142270922101511,0.197,0.137,3.04511025194989e-10
"Rapgef3",2.07156226267895e-14,0.119175491927177,0.422,0.334,3.11148651854378e-10
"Snd1",2.4909529444792e-14,0.134400984148278,0.344,0.264,3.74141132260776e-10
"Palm",2.54721015556195e-14,0.148377879321607,0.33,0.254,3.82590965365406e-10
"Slc38a2",2.75051650114321e-14,0.154940217296422,0.295,0.223,4.1312757847171e-10
"Elovl1",2.95867596988695e-14,0.184387485959188,0.4,0.318,4.4439313067702e-10
"Atp6ap1",3.64768624833661e-14,0.215373941177173,0.222,0.161,5.47882474500159e-10
