"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Zbtb16",6.23699418384137e-26,-0.746322926302329,0.286,0.46,9.36796526412973e-22
"Per2",5.25289184464784e-23,-0.697100727520647,0.065,0.18,7.88984355066105e-19
"Per3",1.02145163384614e-18,-0.465787582952722,0.235,0.389,1.5342203540369e-14
"Fmo2",1.10815652028807e-16,-0.866901231454672,0.169,0.288,1.66445109347268e-12
"Stra6",2.09450246577028e-16,-0.525746399630326,0.371,0.517,3.14594270358696e-12
"Dbp",7.07550347111112e-16,-0.456481262054761,0.346,0.509,1.06274062136089e-11
"Gsn",9.68656194273897e-15,-0.73125662768901,0.508,0.634,1.45492160379939e-10
"Tsc22d3",4.8098142665063e-14,-0.518644203832529,0.191,0.31,7.22434102829246e-10
"Nbl1",1.20729227594041e-13,-0.317994533262924,0.761,0.845,1.8133529984625e-09
"Cyp27a1",2.49517732587463e-13,-0.358855582427782,0.514,0.645,3.74775634346369e-09
"Tnxb",4.80835493684239e-13,-0.362062809618515,0.639,0.749,7.22214911513728e-09
"Prodh",6.7937086062268e-13,-0.283216352678449,0.791,0.856,1.02041503265527e-08
"Ldlr",2.26769188309421e-12,0.582091832840382,0.207,0.108,3.4060732084075e-08
"Igfbp6",4.75659174417215e-12,-0.425726474681354,0.7,0.79,7.14440079974657e-08
"Ndrg2",1.91242458912e-11,-0.436091661237614,0.325,0.446,2.87246173285824e-07
"Dcn",5.37583926593268e-11,-0.467900217874766,0.502,0.608,8.07451057743089e-07
"Ccdc3",1.82271547591581e-10,-0.390090429504627,0.468,0.578,2.73771864482555e-06
"Arglu1",2.26226598863091e-10,0.238719900735852,0.922,0.928,3.39792351492363e-06
"Rhbdd2",1.04184223820821e-09,-0.676733956690066,0.133,0.212,1.56484704178873e-05
"Sorbs1",1.52402865425173e-09,-0.274090936383076,0.691,0.788,2.2890910386861e-05
"Ldlrad4",1.00594726079292e-08,-0.377262031242819,0.098,0.17,0.000151093278571097
"Car11",1.21201113125921e-08,-0.324212007850628,0.334,0.438,0.000182044071915134
"Itih2",1.26588890869177e-08,-0.564166748040823,0.094,0.162,0.000190136514085504
"Pthlh",1.41783342364072e-08,-0.52127349607173,0.155,0.237,0.000212958580230836
"Tnfsf13",1.83628343007802e-08,-0.366380495745035,0.126,0.202,0.000275809771197719
"Cmip",4.16560375712126e-08,-0.308042315029953,0.12,0.194,0.000625673684319613
"Slc38a2",4.4778333793204e-08,-0.288651146120528,0.366,0.464,0.000672570573573924
"Sult1a1",6.46769270810292e-08,-0.359045401486394,0.127,0.202,0.000971447444757059
"Srebf2",8.63184288606832e-08,0.45852041570421,0.343,0.261,0.00129650280148746
"Per1",1.19601528245463e-07,-0.315832318079364,0.431,0.519,0.00179641495424686
"Cys1",1.42102685805251e-07,-0.346091961780988,0.31,0.4,0.00213438234079487
"Id3",1.4347120180579e-07,-0.503286565105453,0.241,0.327,0.00215493745112297
"Tra2a",1.58200555229369e-07,-0.301537164733817,0.301,0.399,0.00237617233954512
"Flnb",2.49897228018245e-07,0.382755544545701,0.543,0.481,0.00375345636483404
"Mafg",3.32382120846166e-07,-0.327818287147979,0.284,0.372,0.00499237945510942
