"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Hspa5",9.2805074050597e-13,0.469395821500857,0.145,0.064,1.39393221223997e-08
"Bgn",1.69558332521898e-12,0.670370100259002,0.206,0.112,2.54676615447891e-08
"Calr",3.70779359367977e-10,0.317551257272863,0.144,0.071,5.56910597770701e-06
"Rsrp1",4.98475256182216e-10,-0.332323208944607,0.729,0.749,7.48709834785689e-06
"Serpinh1",5.04547194065825e-10,0.434045810218255,0.493,0.393,7.57829885486869e-06
"mt-Cytb",4.07699142543007e-09,0.356731524058528,0.113,0.053,6.12364112099597e-05
"C1ra",7.97506888180573e-09,0.359499604942531,0.147,0.079,0.000119785534604722
"Manf",1.06755576883584e-08,0.277536268370613,0.112,0.053,0.000160346876479143
"Sparc",1.56149690548461e-08,0.347465754123781,0.644,0.573,0.000234536835203789
"Rhob",2.07024150399739e-08,0.330195862647438,0.276,0.185,0.000310950273900408
"C3",2.24022186102033e-08,0.782739170292081,0.246,0.168,0.000336481323525254
"Hsp90b1",2.61205536829049e-08,0.547216839323099,0.211,0.132,0.000392330716317232
"Egr1",2.67063606499022e-08,0.405005430979995,0.482,0.385,0.00040112953696153
"Serpinf1",2.86517963176221e-08,0.362658415557836,0.274,0.185,0.000430349980690684
"Cd9",3.4964239394548e-08,0.369601967810315,0.29,0.201,0.000525162875706111
"Plxna1",7.32219535876226e-08,0.350063804558281,0.13,0.071,0.00109979374288609
"Ddx5",8.47453524692718e-08,0.247394159463479,0.1,0.047,0.00127287519408846
"Kdelr2",1.24557207992913e-07,0.350864470282652,0.131,0.072,0.00187084926405355
"Saraf",1.35747997972804e-07,0.192178854344572,0.104,0.051,0.00203893492955152
"Lamp1",1.83681976508293e-07,0.279583697078336,0.111,0.057,0.00275890328715456
"Islr",2.04268765792887e-07,0.326299196474231,0.259,0.177,0.00306811686220917
"Ctsl",2.30890608923564e-07,0.279068859904508,0.157,0.092,0.00346797694603193
"Creld2",2.42430314934477e-07,0.402555361373301,0.114,0.06,0.00364130333031585
"Slc38a2",3.44764156738116e-07,0.338814184076602,0.191,0.121,0.0051783576342065
"S100a10",5.57880274825401e-07,0.268061871734088,0.264,0.182,0.00837936172787752
"Arglu1",6.70363678924636e-07,-0.216315870165684,0.727,0.751,0.010068862457448
"Srsf5",7.67859125065047e-07,0.26332786546771,0.286,0.2,0.011533244058477
"Itm2c",1.0111910677705e-06,0.252337943184131,0.162,0.1,0.0151880898379129
"Sfpq",1.06692336390599e-06,0.26541273615251,0.307,0.22,0.016025188925868
"Mpz",1.17310621895265e-06,0.813785043621344,0.204,0.138,0.0176200554086688
"Lman2",1.17325963105496e-06,0.219108542624925,0.148,0.088,0.0176223596584456
"Sec24a",1.23553831409807e-06,0.294664791246323,0.147,0.089,0.0185577854777531
"Apoe",1.45196502312326e-06,0.794316103994025,0.146,0.091,0.0218085146473114
"Plat",1.54043423860654e-06,0.334846136507392,0.192,0.125,0.0231373222638702
"Emp1",1.62725153009423e-06,0.311156102100282,0.136,0.081,0.0244413179820154
"Gstm2",1.73986028659106e-06,0.233956639836086,0.144,0.086,0.0261327015045977
"Errfi1",1.78057087449719e-06,0.4690027270461,0.168,0.108,0.0267441745349478
"Eef1a1",2.08506260583665e-06,0.24606799186884,0.185,0.12,0.0313176403396665
