"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Cd36",2.14568848601944e-12,-1.23921410939289,0.171,0.362,3.2228241060012e-08
"Slc28a2",8.38310830371444e-10,-1.34311024445938,0.026,0.127,1.25914286721791e-05
"Btnl9",5.28674881192401e-09,-1.4008143358256,0.022,0.113,7.94069671550987e-05
"Aqp7",6.74850417680629e-09,-1.09510080849894,0.055,0.17,0.00010136253273563
"Ushbp1",9.36113897869151e-08,-0.515322265693988,0.558,0.681,0.00140604307459946
"Net1",9.7386603610725e-08,0.639473009078308,0.532,0.39,0.00146274678623309
"Acer2",3.36875735396463e-07,0.818839955200535,0.387,0.246,0.00505987354565487
"Cd300lg",3.44814489216326e-07,-1.11539532877228,0.224,0.35,0.00517911362802921
"Slc39a10",6.78172846114975e-07,0.808332373568763,0.283,0.16,0.0101861561486469
"Sned1",7.09017132162709e-07,0.51851355496312,0.619,0.479,0.0106494373250839
"Slc7a5",2.05699902515305e-06,0.635787128603959,0.428,0.293,0.0308961253577988
"Shank3",2.37762036817489e-06,-0.352661324558421,0.874,0.889,0.0357118579299869
"Fabp4",2.936691048605e-06,-0.93398535820548,0.194,0.325,0.0441090995500471
"Gpcpd1",4.25807544704137e-06,0.482502816204862,0.568,0.43,0.0639562932145613
"Cav1",6.92540161189653e-06,-0.441955850851572,0.566,0.691,0.104019532210686
"Itpkb",8.80203506479721e-06,-0.732409943335034,0.253,0.368,0.132206566673254
"Spock2",9.10632687332767e-06,0.434659395733129,0.515,0.37,0.136777029637382
"Zbtb16",9.13015090112447e-06,0.74489845040534,0.479,0.376,0.13713486653489
"Ltbp4",1.77261948404389e-05,-0.393525064821981,0.515,0.62,0.266247446503393
"Rgcc",2.19386780051557e-05,-0.729823064654004,0.055,0.131,0.329518943637438
"Vwf",2.20909121771908e-05,0.486399352795427,0.495,0.374,0.331805500901406
"Mgll",2.39481395327187e-05,-0.826105878558424,0.24,0.345,0.359701055781435
"Mrtfb",3.93438413675211e-05,0.426580748735814,0.648,0.57,0.590944497340166
"Taz",4.85355245292866e-05,0.525916403696995,0.289,0.182,0.729003578429884
"Fam13a",6.52840353057827e-05,0.776702576567185,0.139,0.065,0.980566210292856
"Tbc1d2",8.92253797146789e-05,-0.610560245118244,0.039,0.101,1
"Vwa3a",0.000102654933729503,-0.670781128047996,0.039,0.101,1
"Fmo2",0.000111843289324597,0.332897548663769,0.442,0.315,1
"Gpihbp1",0.000113991908570268,-0.750134798125814,0.118,0.204,1
"Angptl4",0.000120709807187373,-0.805752148961997,0.088,0.166,1
"Degs2",0.000162634986168371,0.44117427869448,0.269,0.168,1
"A4galt",0.000162814800469953,0.606062858522493,0.33,0.232,1
"Rapgef1",0.000179942616757011,-0.671341761576025,0.303,0.39,1
"Exoc3l2",0.000188709614258336,-0.507805552994581,0.057,0.125,1
"Adamts9",0.000207581998113712,-0.531203619665191,0.24,0.337,1
"Slc2a1",0.000228079449345274,0.30554319749124,0.44,0.327,1
"St3gal6",0.000286818131857184,0.499260277298956,0.263,0.172,1
"Hspg2",0.00031605700584165,-0.539424352089558,0.46,0.549,1
"Slco1a4",0.000325663313841326,0.417805706002969,0.383,0.273,1
"Arhgef3",0.0003336469777372,0.408878854061909,0.407,0.301,1
"Stx3",0.00033827103606142,0.366177677846927,0.189,0.107,1
"Iqgap1",0.000361573626846129,0.32173918779098,0.468,0.366,1
"Ablim3",0.000420683440106524,-0.728847249612019,0.234,0.321,1
"Etl4",0.000427489580931811,-0.719465226530775,0.204,0.285,1
"Tcf15",0.000437258203680746,-0.464100104324114,0.059,0.123,1
"Tmem208",0.000480763423838352,0.456983019345727,0.206,0.123,1
"Susd4",0.000506296594320158,0.469911959335273,0.145,0.077,1
"Grcc10",0.000537978188437159,0.527926562840394,0.159,0.089,1
"Bsg",0.000574795964835907,0.529095141697317,0.248,0.162,1
"Egln3",0.000590835006867772,0.534579085064537,0.11,0.051,1
"St6galnac3",0.000600923259397004,0.429994937604885,0.348,0.253,1
"Nrros",0.000611952327585908,-0.663508956204919,0.053,0.109,1
"Foxf1",0.000693961202527946,0.459455720340587,0.155,0.087,1
"Slco2b1",0.000697736653795071,0.487285521067219,0.354,0.259,1
"Cd93",0.000852030612844887,-0.509194502478954,0.285,0.372,1
"Ets1",0.000857859050279161,-0.468353220642203,0.25,0.341,1
"Hspa12b",0.000863359728241269,-0.291695704944992,0.684,0.752,1
"Lifr",0.00088990927442442,0.372924274190985,0.576,0.501,1
"Per1",0.000941397799637017,0.332175244486939,0.464,0.374,1
"Pik3ip1",0.000943419275650893,0.350353839680182,0.318,0.224,1
"Il1r1",0.0009668978007206,0.49713888939386,0.204,0.127,1
"Sgms1",0.000978198761720204,0.368467050320947,0.42,0.323,1
"Slc30a1",0.00106709461548687,0.511957498924244,0.269,0.19,1
"Pdcd7",0.00109186980353563,-0.440235158299466,0.067,0.127,1
"Lef1",0.00114720971200834,0.27720140302506,0.277,0.184,1
"Prom1",0.00115404710992699,0.230866413597064,0.393,0.277,1
"Serinc3",0.00116096590534096,0.326414735085788,0.635,0.556,1
"Myof",0.00120743791244652,0.407470097999302,0.405,0.309,1
"Adipor2",0.00122856395358394,0.464709638145621,0.21,0.133,1
"Prrc1",0.00130671196937027,0.410302503258225,0.124,0.065,1
"Cd59a",0.0013156326969776,0.550085055754758,0.185,0.115,1
