"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"H6pd",1.0720646896638e-05,-0.93094230871247,0.24,0.474,0.161024116387503
"Fzd4",3.41904693843538e-05,-0.681005265544373,0.36,0.612,0.513540850152994
"Fgfr1",3.65822100673192e-05,-0.58537929989919,0.496,0.786,0.549464795211134
"Vgll3",4.06552203274766e-05,-0.980552217142522,0.112,0.301,0.610641409318698
"Hipk3",4.39961691169956e-05,-0.657773871604442,0.256,0.5,0.660822460137274
"Hdac5",4.8794655345085e-05,-0.625559620518793,0.208,0.454,0.732895723283177
"Zbtb4",5.07108914465904e-05,-0.699037866710205,0.256,0.495,0.761677589527788
"Mest",6.14278652381763e-05,-1.39312920334787,0.04,0.199,0.922646535877409
"Klhdc7a",9.16033703233798e-05,-0.847166350127091,0.208,0.418,1
"Fitm1",0.000110259253313529,0.866418466358083,0.128,0.02,1
"Smad7",0.000135479663455584,-0.636165434124627,0.032,0.173,1
"Irs2",0.000147253375476299,-0.891800456676486,0.152,0.342,1
"Mbnl2",0.000174566450937498,-0.62534058974602,0.272,0.485,1
"Jarid2",0.000183085878134478,-0.667768039362598,0.096,0.265,1
"Gstt1",0.000195914157047308,-0.926417177484759,0.072,0.23,1
"Man1a",0.00019667265072984,-0.577067138166405,0.112,0.296,1
"Trim56",0.000229175410975021,-0.198149871579613,0.04,0.184,1
"Zscan26",0.00023770487784408,-0.75038694143855,0.232,0.423,1
"Wfdc1",0.000238313099768161,0.663279273738983,0.12,0.02,1
"Ncoa5",0.000247637367791112,-0.767040367813262,0.048,0.189,1
"Arfgef1",0.000275222046666254,-0.675917017361645,0.16,0.342,1
"Prelp",0.000280045476287827,-1.05456282800345,0.376,0.546,1
"Plagl1",0.000298437303856663,-0.584220359255317,0.032,0.163,1
"Nudt13",0.000299896921181777,-0.753102087631784,0.184,0.383,1
"Medag",0.000326826958731997,-0.545139347650273,0.008,0.117,1
"Peg3",0.000338058804009085,-0.838323383134549,0.32,0.505,1
"Zim1",0.000341956576831366,-0.756474332235791,0.024,0.148,1
"Prkce",0.000346653251802312,-0.159909152773891,0.176,0.383,1
"Cars",0.000429771707011383,-0.464489972208577,0.12,0.301,1
"Bcl9l",0.000437029794003139,-0.638906585188396,0.344,0.546,1
"Pon3",0.0004588398342865,-0.476539220627506,0.16,0.347,1
"Yipf7",0.000465108397315752,0.640645927375503,0.112,0.02,1
"Hacd2",0.000499706021469942,-0.470908502518089,0.032,0.153,1
"Hnrnpl",0.000500940472726737,-0.501879866276836,0.256,0.454,1
"Zfyve26",0.000506493547690472,-0.629029836962231,0.136,0.311,1
"Dst",0.000539248046837237,-0.388567465740411,0.728,0.878,1
"Dusp10",0.000541781967726504,-0.590402106753346,0.168,0.352,1
"Nfyc",0.00060636070372408,-0.322900196708303,0.064,0.214,1
"Abcd2",0.000613669533929463,-0.62105481023963,0.24,0.439,1
"Ttc28",0.000614445519232362,-0.467315356336561,0.12,0.291,1
"Ap1m1",0.000618889297907515,-0.426044275043621,0.072,0.219,1
"Zfp423",0.000631321849077935,-0.625534208010939,0.088,0.24,1
"Snapin",0.00068372737239837,-0.632112703725008,0.112,0.265,1
"Mier1",0.000701993050351689,-0.550502832496679,0.112,0.276,1
"Msl2",0.000709009378246059,-0.599160858918813,0.12,0.276,1
"Khk",0.000733650623156318,0.723054755150633,0.136,0.036,1
"Slc43a2",0.000793371034856986,0.560782380314678,0.128,0.031,1
"Nsd3",0.000799141781728257,-0.173646130309589,0.232,0.449,1
"Cabin1",0.000823902069485609,-0.342621035436518,0.096,0.255,1
"Spry4",0.000835604978072015,-0.67640858761753,0.056,0.184,1
"Abcb10",0.00083964449331053,-0.396366253491207,0.008,0.102,1
"Plxdc2",0.0008872842363057,-0.486923104415295,0.096,0.25,1
"Aff1",0.000887955438081351,-0.189197400501713,0.296,0.526,1
"Plekha2",0.000906900631696368,-0.495979616054857,0.048,0.173,1
"Clybl",0.00091397417452537,-0.548479999314319,0.088,0.24,1
"Pitpnm2",0.000954328869978555,-0.645932845163308,0.088,0.23,1
"Ptpmt1",0.000975359304648551,-0.545101298032393,0.064,0.199,1
"Plin4",0.000999625887256839,-0.909901076401776,0.848,0.923,1
"Got1",0.00101737572676863,0.882275941830443,0.2,0.077,1
"Bcl6",0.00105295986165927,-0.529162147779467,0.184,0.362,1
"Gapvd1",0.00107253198617844,-0.478159592930917,0.144,0.306,1
"Rapgef3",0.00110722599927643,-0.407729461429357,0.2,0.378,1
"Cnnm3",0.00117049405034501,-0.543311219189329,0.256,0.444,1
"Pmepa1",0.00123109033915252,-0.780895932611219,0.36,0.505,1
"Igfals",0.00124034815003964,-0.449001532692876,0.04,0.158,1
"Pakap.1",0.00132851975244946,-0.578215428521091,0.144,0.296,1
"Cradd",0.00138856989041467,-0.528698205781325,0.04,0.153,1
"Cntf",0.00140983767004132,0.68467834772274,0.12,0.031,1
"Tspan12",0.0014200665104597,-0.715749483230754,0.28,0.459,1
"Xylt2",0.00143549314127555,-0.427446199561501,0.032,0.143,1
"Itfg2",0.00143840912992562,0.730557389921175,0.2,0.082,1
"Per2",0.00145484908137065,-0.63303306144097,0.168,0.342,1
"Ccdc59",0.0014705657123824,-0.539708185324311,0.152,0.311,1
"Cyc1",0.00153532183663164,-0.487937423007069,0.264,0.449,1
"Zc2hc1a",0.00159763915233793,-0.316400413699723,0.104,0.265,1
"Hoxa3",0.00167320546763211,-0.333590928417408,0.048,0.168,1
"Dtx2",0.00168518099513191,-0.542088640580014,0.168,0.321,1
"Ybx2",0.00169326947980339,-0.663413113620298,0.12,0.27,1
