"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Egr1",2.19337327806591e-24,0.870365226819666,0.482,0.327,3.294446663655e-20
"Fos",6.46531410454524e-19,0.763310099134812,0.367,0.227,9.71090178502696e-15
"Ier2",8.17470232191189e-14,0.841718178870985,0.273,0.17,1.22784028875117e-09
"Angptl7",4.16166565129712e-13,-0.869636742869227,0.263,0.371,6.25082180824828e-09
"Fosb",1.17224841586826e-12,0.918956427661488,0.233,0.137,1.76071712063412e-08
"Nr4a1",3.31798289030365e-12,1.01020087091505,0.187,0.102,4.98361030123609e-08
"Myoc",2.85884009965592e-11,-0.511965143009527,0.427,0.545,4.29397782968319e-07
"Smoc2",4.86365336637345e-11,-0.432950455324496,0.599,0.687,7.30520735629293e-07
"Sfrp4",1.00837773121946e-10,-0.7865493943558,0.2,0.293,1.51458335229163e-06
"Zfp36",4.46112283876126e-10,0.62766640041164,0.381,0.291,6.70060650381941e-06
"Tshz3",9.2608355661695e-10,-0.384408365395423,0.094,0.168,1.39097750203866e-05
"Junb",1.65768588899305e-09,0.735736365219994,0.292,0.214,2.48984420526757e-05
"Wnt10b",5.55808160790837e-09,0.853935530386301,0.168,0.101,8.34823857507837e-05
"Ypel3",5.79337720369883e-09,-0.265546790228889,0.514,0.632,8.70165255995565e-05
"Cygb",7.05387411161532e-09,-0.32269428207569,0.285,0.387,0.000105949189156462
"Lum",8.27846919653477e-09,-0.677590356517194,0.219,0.302,0.000124342607331952
"mt-Co2",2.45794672001385e-08,-0.477494124088324,0.143,0.216,0.00036918359734608
"Spred1",3.2384160213358e-08,-0.277161256737366,0.141,0.22,0.000486410086404638
"Sdc3",5.4092118833107e-08,-0.420717279088194,0.139,0.21,0.000812463624873267
"Klf2",5.55736241574746e-08,0.736030831508468,0.356,0.287,0.000834715834845269
"mt-Nd1",1.22525362227597e-07,-0.26613303684915,0.064,0.116,0.0018403309406585
"Vegfa",1.34986363948813e-07,0.623084908569336,0.152,0.091,0.00202749518651116
"C1s1",2.06541868036354e-07,-0.338171013125546,0.297,0.38,0.00310225885790604
"Klf4",3.36267829478941e-07,0.710575668333469,0.334,0.268,0.0050507427987737
"Tmem263",3.46284007229719e-07,-0.319054910573252,0.123,0.189,0.00520118578859039
"Islr",3.7382316858112e-07,-0.443997307858443,0.259,0.331,0.00561482399208842
"Jund",4.35219950404905e-07,0.495330027768156,0.541,0.49,0.00653700365508167
"Ifitm2",4.48300514062154e-07,-0.328509478825573,0.168,0.241,0.00673347372121355
"Entpd2",4.5027673994647e-07,-0.281644627303601,0.365,0.453,0.00676315663399598
"mt-Atp6",5.49299650028599e-07,-0.405945703168156,0.118,0.178,0.00825048074342956
"Dcn",7.83552868295161e-07,-0.486675632299289,0.666,0.726,0.0117689640817933
"Cyth3",8.67608732723461e-07,-0.33568224534014,0.162,0.233,0.0130314831655064
"Ppic",1.38424609374401e-06,-0.236709808187021,0.095,0.153,0.020791376328035
"Scpep1",1.49138953244359e-06,-0.169907709153129,0.117,0.18,0.0224006707773027
"Btg2",1.58433836086421e-06,0.711410896673446,0.169,0.111,0.0237967621801804
"Bgn",1.65879010301142e-06,-0.472636477789533,0.206,0.28,0.0249150273472316
"Apbb1ip",1.65927237839272e-06,-0.281251812906147,0.107,0.167,0.0249222711234587
"Glb1l",2.16188227820076e-06,-0.360230334528737,0.071,0.119,0.0324714718185754
"Col5a2",2.19606949838646e-06,-0.223071636178521,0.21,0.286,0.0329849638657647
"Sdc2",2.37636269836241e-06,-0.31252280168446,0.158,0.223,0.0356929677294035
"Shisa5",2.68772724906002e-06,-0.160684647457737,0.112,0.173,0.0403696632808815
"Snd1",3.65482785640384e-06,0.411348183801036,0.424,0.37,0.0548955144031856
"Ctsk",4.18891633009492e-06,-0.264479575580472,0.078,0.128,0.0629175232780257
"Mmp19",5.04221854989447e-06,-0.210642131403091,0.082,0.133,0.0757341226194149
"mt-Co3",5.05893562771323e-06,-0.344858127915314,0.107,0.161,0.0759852131282528
"mt-Co1",5.20034566097509e-06,-0.277690027637074,0.093,0.145,0.0781091918278459
"Slc39a1",5.98696050772288e-06,-0.164002809190252,0.076,0.125,0.0899241468259977
"Col8a1",6.12651305982308e-06,-0.237526734467675,0.098,0.152,0.0920202261585426
"B4galt1",6.72363037341462e-06,-0.255091101038038,0.185,0.254,0.100988928208688
"Ccn1",6.95566795400811e-06,0.956019348473696,0.147,0.096,0.104474132669202
"Ppp1cb",7.40187231110171e-06,-0.266244722389922,0.126,0.185,0.111176122112748
"Hsbp1",7.70795974789891e-06,-0.217194198882345,0.068,0.114,0.115773555413442
"Jam2",8.36907776413489e-06,-0.252087265042048,0.122,0.18,0.125703548017306
"mt-Nd6",9.09010608425738e-06,-0.390541318751061,0.106,0.158,0.136533393385546
"mt-Atp8",9.13285315218538e-06,-0.292580719711543,0.082,0.129,0.137175454345824
"Ddit3",9.80552389820784e-06,0.456149868882411,0.145,0.095,0.147278968951082
"Podn",1.00396651202669e-05,-0.198184715175666,0.47,0.563,0.150795770106409
"Narf",1.11679151327375e-05,-0.20777298620541,0.089,0.141,0.167742085293717
"Serinc1",1.27064013973096e-05,-0.184630251173016,0.162,0.228,0.190850148987591
"Sox9",1.31976312400949e-05,-0.305536048766547,0.145,0.204,0.198228421226226
"Itm2a",1.52623789557155e-05,-0.385218300738274,0.108,0.158,0.229240931914848
"Calm3",1.65439340316681e-05,-0.167776314412135,0.095,0.147,0.248489889155655
"Ctsb",1.69621732649352e-05,-0.422328379519914,0.254,0.314,0.254771842439326
"Dcbld2",1.73011069926906e-05,-0.187615368903077,0.445,0.536,0.259862627030213
"Tcn2",1.82365699439848e-05,-0.248068658030606,0.119,0.173,0.273913280558652
"Gmfb",2.27302776524233e-05,-0.266391235649301,0.103,0.153,0.341408770339398
"Sparcl1",2.31861102315086e-05,-0.307480801138437,0.242,0.313,0.348255375677258
"Zadh2",2.34185658915254e-05,-0.199303512544755,0.094,0.143,0.351746859690712
"Pdlim2",2.46428483572226e-05,-0.278265004712039,0.08,0.125,0.370135582325484
"Mfap2",2.66804274949234e-05,-0.197067928301654,0.063,0.104,0.400740020973749
"S100a11",2.67365960933174e-05,-0.142611994485662,0.097,0.148,0.401583673321628
