"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Myl2",5.36598426595584e-14,-2.36958982696635,0.087,0.418,8.05970836746568e-10
"Tnnt1",8.28534658107541e-14,-1.87829122856408,0.087,0.434,1.24445905647753e-09
"Lbp",2.99814947211553e-13,1.28072453398407,0.505,0.158,4.50322050711753e-09
"Prelp",3.80399442709703e-13,1.5655612658414,0.546,0.199,5.71359962949974e-09
"Apobec2",6.73776603852534e-13,-1.56989749236886,0.184,0.515,1.01201245898651e-08
"Pdk4",1.95697310561581e-12,-1.91320774893744,0.199,0.5,2.93937360463495e-08
"Nedd9",1.9891694595954e-12,1.42068816710747,0.378,0.082,2.98773252831229e-08
"Ltbp3",2.5885509373526e-12,1.19617064440939,0.719,0.403,3.8880035079036e-08
"Ahnak",3.28255867247795e-12,0.962771244042752,0.76,0.398,4.93040312606188e-08
"Tnni1",4.13005341377852e-12,-1.64097416289415,0.087,0.388,6.20334022749534e-08
"Col5a1",4.5041873763726e-12,1.40438228632351,0.454,0.133,6.76528943931164e-08
"Adamts5",4.75537917996874e-12,1.45626670198537,0.474,0.148,7.14257952831305e-08
"Tnnc1",5.67668867330383e-12,-2.29602874971183,0.082,0.372,8.52638638730236e-08
"Slc25a4",6.28819987453265e-12,-1.76938989183052,0.398,0.617,9.44487621154804e-08
"Pmepa1",1.18965038091752e-11,1.40268335003159,0.505,0.194,1.78685487213812e-07
"Asb5",1.75348538174994e-11,-1.58908212171976,0.066,0.332,2.6337350433884e-07
"Myh7",1.91939421170939e-11,-2.04335011249262,0.087,0.378,2.88293010598751e-07
"Serping1",2.20004943759759e-11,1.76430121537359,0.306,0.051,3.30447425527158e-07
"Plec",2.22081330668648e-11,-1.48650225200325,0.474,0.714,3.33566158664309e-07
"Col18a1",2.36321186622642e-11,1.04855002175277,0.383,0.087,3.54954422307208e-07
"Hrc",2.53411194023756e-11,-1.32782955771582,0.143,0.454,3.80623613423682e-07
"Ptger3",2.91929757859133e-11,1.35714023659494,0.418,0.117,4.38478496304417e-07
"Twf2",3.09085300273216e-11,-1.60764505670248,0.179,0.474,4.64246121010371e-07
"Tcap",3.51884362767589e-11,-1.56291136322952,0.311,0.607,5.28530312876919e-07
"Nrap",3.80003354941811e-11,-1.50050619706168,0.276,0.582,5.707650391226e-07
"Hspb6",3.97235630670079e-11,-1.81596529789722,0.209,0.5,5.96647917266459e-07
"Rapgef3",4.47597933035845e-11,1.17013790094931,0.378,0.092,6.72292095419839e-07
"Chchd10",4.52967505326924e-11,-1.71976129101769,0.214,0.485,6.8035719300104e-07
"Des",4.57701382929697e-11,-1.50322030530186,0.327,0.607,6.87467477160404e-07
"Cox6a2",9.32059034426471e-11,-1.48449597610159,0.097,0.372,1.39995266970856e-06
"Cav1",9.87402898226662e-11,1.21844095530047,0.592,0.291,1.48307915313645e-06
"C4b",1.31800565708804e-10,1.32625666699241,0.592,0.276,1.97964449694623e-06
"Peg3",1.70787537325617e-10,1.34477751846379,0.505,0.199,2.56522881063077e-06
"Grina",2.34341233338063e-10,1.10739761766814,0.699,0.474,3.5198053247377e-06
"Retreg1",2.61260304374034e-10,-1.54862751289234,0.168,0.444,3.92412977169799e-06
"Man1a",2.80149600972057e-10,0.967129284805639,0.296,0.051,4.2078470066003e-06
"Actn2",2.92183716368928e-10,-1.67582837901661,0.245,0.51,4.3885994198613e-06
"Tpm2",3.07955270975524e-10,-1.30187299981166,0.347,0.633,4.62548817005237e-06
"Angptl4",3.270959830019e-10,1.20653953949821,0.566,0.27,4.91298166468854e-06
"Fabp3",3.28521164582335e-10,-1.23931069717677,0.138,0.423,4.93438789202667e-06
"Atp1b1",3.4285560514596e-10,-1.79599656948614,0.209,0.474,5.14969118929232e-06
"Ntrk2",3.81682917669998e-10,1.04460840450576,0.342,0.082,5.73287742340337e-06
"Myl3",3.93648665126498e-10,-1.79144038056739,0.184,0.469,5.9126029502e-06
"Acacb",4.59310671588881e-10,-1.12819701774082,0.291,0.577,6.89884628726499e-06
"Htra3",5.46270325828633e-10,1.24016302611345,0.541,0.235,8.20498029394606e-06
"Slc8a1",8.79441202534603e-10,0.910177162674528,0.286,0.051,1.32092068620697e-05
"Usp13",9.42136373623521e-10,-1.28540893479922,0.224,0.5,1.41508883318253e-05
"Ldb3",1.07163395437387e-09,-1.03170517367444,0.388,0.679,1.60959419946955e-05
"Lgals3",1.08985565792397e-09,0.962040751888912,0.199,0.01,1.6369631982018e-05
"Dst",1.11908514986484e-09,0.684236737236761,0.878,0.719,1.68086589509699e-05
"Itgad",1.16841672794365e-09,2.41456610410817,0.173,0,1.75496192537136e-05
"H2-K1",1.24191198095738e-09,1.32108640683893,0.474,0.194,1.86535179539799e-05
"Txlnb",1.40077750573997e-09,-1.0768208881576,0.214,0.52,2.10396781362144e-05
"Atp2a2",1.49889479626665e-09,-2.14079961653639,0.367,0.566,2.25133998399251e-05
"Atp1a1",1.58032252329886e-09,-1.43142261747292,0.122,0.372,2.37364442999489e-05
"Dtx2",1.59973550176255e-09,0.89670677159712,0.321,0.071,2.40280272364735e-05
