"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Ogn",0.44541440514136,5.58879156081512e-18,"OGN",-0.758361150274417,3.06053909211135e-06,"Up","Down","Discordant"
"Vwa1",0.289993061387127,3.27916107707836e-10,"VWA1",-0.428903634526047,5.92811829244541e-14,"Up","Down","Discordant"
"Prnp",0.358191201277665,5.64817285257957e-09,"PRNP",-0.294385360434167,0.0104156275004854,"Up","Down","Discordant"
"Sema5a",0.287417405575803,1.12614468205315e-07,"SEMA5A",-0.657593659267854,0.00120468437514895,"Up","Down","Discordant"
"Tsc22d4",0.268670200376451,2.77832110219131e-07,"TSC22D4",-0.927039762834982,8.07676113809392e-26,"Up","Down","Discordant"
"Pmp22",0.23603352011849,1.07457025331306e-05,"PMP22",-0.579019896005548,2.70875008517136e-63,"Up","Down","Discordant"
"Sparc",0.314814144968029,1.34420332847486e-05,"SPARC",-0.74235848073811,1.37184003580368e-160,"Up","Down","Discordant"
"Mal",0.193949235594553,1.56804415546241e-05,"MAL",-0.639335732859642,1.5640247384449e-20,"Up","Down","Discordant"
"Mag",0.172540826725595,7.663128650844e-05,"MAG",-1.12752291704277,4.07386587248261e-05,"Up","Down","Discordant"
"Gldn",0.208196808421271,8.5320915711611e-05,"GLDN",-0.718047708873683,7.53175031938415e-05,"Up","Down","Discordant"
"Dmd",0.18478955995176,0.000368839878405924,"DMD",-0.434702696761593,0.0201125529966235,"Up","Down","Discordant"
"Slc12a2",0.216783941211417,0.00163566028687618,"SLC12A2",-0.876329333692642,1.39885181493876e-05,"Up","Down","Discordant"
"Tspan15",0.136526649502754,0.00331609356631324,"TSPAN15",-0.731594240711631,4.91614320444834e-09,"Up","Down","Discordant"
"Ncmap",0.144154688873364,0.00513472946769953,"NCMAP",-0.830372395189805,7.92302009619305e-09,"Up","Down","Discordant"
"Egr2",0.198908411415937,0.00657971112869867,"EGR2",-1.71791930381455,5.60790457273507e-09,"Up","Down","Discordant"
"Col1a1",0.148148499027239,0.00965182767588872,"COL1A1",-1.16644022107065,2.37264383302555e-67,"Up","Down","Discordant"
"Sdc3",0.190705506944094,0.0221722726176534,"SDC3",-1.11597118728868,7.87048027946162e-23,"Up","Down","Discordant"
