"Mouse_Symbol","Mouse_log2FC","Mouse_pval","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Dstn",-0.320380906492209,2.12765253755322e-05,"DSTN",0.480558996119979,0.00243222890761616,"Down","Up","Discordant"
"Ugt8a",0.175578509179597,0.000797911320512111,"UGT8",-0.972602340215425,0.000840970671925923,"Up","Down","Discordant"
"Gldn",0.188775413101651,0.000877970570723093,"GLDN",-0.718047708873683,7.53175031938415e-05,"Up","Down","Discordant"
"Sema7a",0.331820069177349,0.000916196614802801,"SEMA7A",-1.10889909263537,1.90014087016291e-13,"Up","Down","Discordant"
"Pmp22",0.12521928084586,0.001140582235501,"PMP22",-0.579019896005548,2.70875008517136e-63,"Up","Down","Discordant"
"Sema5a",0.255924040345384,0.00212457983152071,"SEMA5A",-0.657593659267854,0.00120468437514895,"Up","Down","Discordant"
"Rb1",0.135346544718932,0.00228877770546449,"RB1",-0.765541572634969,0.00480177192933522,"Up","Down","Discordant"
"Lrp10",-0.168760522081354,0.00247070715144206,"LRP10",0.505984584439493,0.0032836155940362,"Down","Up","Discordant"
"Mpz",0.095647426686206,0.00380493840563054,"MPZ",-0.884917878908733,1.25053568141596e-97,"Up","Down","Discordant"
"Myl12b",-0.0861257946316,0.00450170480207706,"MYL12A",0.562702735198541,3.65972346477543e-05,"Down","Up","Discordant"
"Nav3",0.334742738835675,0.00484923433395802,"NAV3",-1.418436355452,0.00309842254731468,"Up","Down","Discordant"
