"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Col1a1",0.273992607146182,3.78571338508467e-07,"COL1A1",-1.16644022107065,2.37264383302555e-67,"Up","Down","Discordant"
"Col5a1",0.188495248498108,1.26304276569832e-05,"COL5A1",-0.525377966877682,0.00012532257529028,"Up","Down","Discordant"
"Gldn",0.213898235805572,2.48267899257432e-05,"GLDN",-0.718047708873683,7.53175031938415e-05,"Up","Down","Discordant"
"Pmp22",0.232201125071771,8.73530839180724e-05,"PMP22",-0.579019896005548,2.70875008517136e-63,"Up","Down","Discordant"
"Sema5a",0.243485026161334,0.000137563273445366,"SEMA5A",-0.657593659267854,0.00120468437514895,"Up","Down","Discordant"
"Col1a2",0.163734716792011,0.0023655412311896,"COL1A2",-0.619075352501228,3.21595905018177e-50,"Up","Down","Discordant"
"Dag1",0.178670270236289,0.00313247581655942,"DAG1",-0.355510375777363,0.0143532295132145,"Up","Down","Discordant"
"Vim",0.147987677292829,0.00318885513848401,"VIM",-0.196078656164987,1.08598095396774e-19,"Up","Down","Discordant"
"Mpz",0.236882537880897,0.00512391121192371,"MPZ",-0.884917878908733,1.25053568141596e-97,"Up","Down","Discordant"
"Col5a3",0.135811569958282,0.00665502052814258,"COL5A3",-0.537714507117596,3.04158998458971e-05,"Up","Down","Discordant"
"Itga6",0.119930392792573,0.0128460064935558,"ITGA6",-0.294607768599142,3.92976196997945e-06,"Up","Down","Discordant"
"Gas2l3",0.129825036501369,0.0400274971726253,"GAS2L3",-0.553256999453118,0.0151511480104318,"Up","Down","Discordant"
