"Mouse_Symbol","Mouse_log2FC","Mouse_pval","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Ank3",-0.416324226903446,6.19179377424118e-16,"ANK3",-0.429856305547353,0.023717896384544,"Down","Down","Concordant"
"Abca8b",-0.691448650548725,2.59317349881902e-14,"ABCA8",-0.327996893066868,0.0453972555628082,"Down","Down","Concordant"
"Slc7a2",0.468376195922386,7.57496233888107e-12,"SLC7A2",1.18531014352491,1.66562575160656e-05,"Up","Up","Concordant"
"Ncam1",-0.565779019270806,1.00028390465658e-10,"NCAM1",-0.897811193376382,3.11502894356559e-23,"Down","Down","Concordant"
"Scn7a",-0.371430592670153,1.91320416588557e-10,"SCN7A",-0.311151358410696,0.00445061677847615,"Down","Down","Concordant"
"Adam23",-0.505019482175153,1.34989161439791e-09,"ADAM23",-1.05611944708503,0.000823455780561756,"Down","Down","Concordant"
"Col1a2",-0.239375125714964,8.46377104527036e-09,"COL1A2",-0.619075352501228,3.21595905018177e-50,"Down","Down","Concordant"
"Vim",-0.225973259853626,3.96374069959829e-08,"VIM",-0.196078656164987,1.08598095396774e-19,"Down","Down","Concordant"
"Gas7",-0.413819000497238,7.19498755017497e-08,"GAS7",-0.328946721951587,0.000411548693023676,"Down","Down","Concordant"
"Sptbn1",-0.1319582664613,1.76741513726121e-07,"SPTBN1",-0.428965046738478,1.86793757641035e-16,"Down","Down","Concordant"
"Aldh1a1",-0.417052594436524,1.30134871119686e-06,"ALDH1A1",-0.336274976047292,0.00201995951565405,"Down","Down","Concordant"
"S1pr3",-0.402778599099363,4.44489956521423e-06,"S1PR3",-0.801556798879199,0.00926070870057398,"Down","Down","Concordant"
"Col1a1",-0.201719348680885,1.24772857307714e-05,"COL1A1",-1.16644022107065,2.37264383302555e-67,"Down","Down","Concordant"
"Pdlim4",-0.315312212916569,2.29234302973738e-05,"PDLIM4",-0.552802001515096,6.5583548403556e-11,"Down","Down","Concordant"
"Plxnb1",0.234980375600943,3.18207685290132e-05,"PLXNB1",0.730932184348532,0.0116581645797314,"Up","Up","Concordant"
"Rnd3",-0.423874105267517,3.45682743335406e-05,"RND3",-1.17359878759074,2.15774453189767e-07,"Down","Down","Concordant"
"Col3a1",-0.481931960445532,4.55095537275391e-05,"COL3A1",-1.23667959365234,3.90803848094198e-48,"Down","Down","Concordant"
"Sgcd",-0.19672335809603,0.000150378266111588,"SGCD",-1.79299478537577,0.00403119161150782,"Down","Down","Concordant"
"Atp1b2",-0.33450655292425,0.000165491629736946,"ATP1B2",-0.805279788844648,3.55185361854886e-06,"Down","Down","Concordant"
"Erbb3",-0.189934339975676,0.000270823323917985,"ERBB3",-0.344177064236009,0.0465924623124302,"Down","Down","Concordant"
"Wwp1",-0.322962482290291,0.000286641049547643,"WWP1",-0.930903048935037,8.39670200514232e-08,"Down","Down","Concordant"
"Ttyh1",-0.266580707155992,0.000287775332474271,"TTYH1",-0.669714793124953,2.82820055150652e-10,"Down","Down","Concordant"
"Anxa3",-0.163125162133041,0.000293768093320191,"ANXA3",-0.853849990762629,0.000404858752269588,"Down","Down","Concordant"
"Fxyd1",-0.290121694258405,0.000488314978138123,"FXYD1",-0.299331198860358,0.0167861022358932,"Down","Down","Concordant"
"Cadm2",-0.266712708443785,0.000512159380513199,"CADM2",-0.878870503208743,1.24675637305726e-06,"Down","Down","Concordant"
"Col5a1",-0.134303049657499,0.000542542811031055,"COL5A1",-0.525377966877682,0.00012532257529028,"Down","Down","Concordant"
"Mpz",-0.152997193678358,0.000571252018683147,"MPZ",-0.884917878908733,1.25053568141596e-97,"Down","Down","Concordant"
"Prnp",-0.0810114138489144,0.000673920910280996,"PRNP",-0.294385360434167,0.0104156275004854,"Down","Down","Concordant"
"Cmtm5",-0.130962391373345,0.000690153845699769,"CMTM5",-0.623719266247987,7.15026514229973e-05,"Down","Down","Concordant"
"Slc35f1",-0.307360354624822,0.000703043903279971,"SLC35F1",-0.673042058356518,5.66070746582729e-07,"Down","Down","Concordant"
"Matn2",-0.254740694713949,0.00086844632498348,"MATN2",-0.506887953536937,4.85976775236512e-10,"Down","Down","Concordant"
"Spp1",-0.153547924236674,0.000877459655309529,"SPP1",-0.989090463003995,2.2401037186967e-17,"Down","Down","Concordant"
"Rapgef3",0.236612452622551,0.000933958427452632,"RAPGEF3",1.51936733282159,0.00380906192252475,"Up","Up","Concordant"
"Pex5l",-0.173587128988568,0.000984928956604204,"PEX5L",-1.0842658590301,0.0268181125922942,"Down","Down","Concordant"
"Chl1",-0.303879139800723,0.0021573999837286,"CHL1",-0.748356031395796,2.74262220260578e-16,"Down","Down","Concordant"
