"gene","STRING_id"
"CNN2","9606.ENSP00000456436"
"GRIK3","9606.ENSP00000362183"
"SV2B","9606.ENSP00000377779"
"MARCO","9606.ENSP00000318916"
"CYP26B1","9606.ENSP00000001146"
"GATD3B","9606.ENSP00000480313"
"MMP15","9606.ENSP00000219271"
"LRAT","9606.ENSP00000337224"
"GATD3A","9606.ENSP00000291577"
"TRIL","9606.ENSP00000479256"
"HAMP","9606.ENSP00000471894"
"MLIP","9606.ENSP00000426290"
"GGT5","9606.ENSP00000381340"
"C7","9606.ENSP00000322061"
"APC2","9606.ENSP00000442954"
"EPHX1","9606.ENSP00000480004"
"SEMA7A","9606.ENSP00000261918"
"KANK4","9606.ENSP00000360195"
"CPE","9606.ENSP00000386104"
"SERPINE2","9606.ENSP00000415786"
"DEPP1","9606.ENSP00000298295"
"MYOC","9606.ENSP00000037502"
"SLC2A5","9606.ENSP00000366641"
"EGFL7","9606.ENSP00000360764"
"FRZB","9606.ENSP00000295113"
"IGFBP2","9606.ENSP00000233809"
"NTRK2","9606.ENSP00000277120"
"PTGFR","9606.ENSP00000359793"
"TPM1","9606.ENSP00000351022"
"MUSTN1","9606.ENSP00000410910"
"RAP1GAP","9606.ENSP00000363895"
"LRRTM1","9606.ENSP00000295057"
"CNTN2","9606.ENSP00000330633"
"B3GAT1","9606.ENSP00000433847"
"SDK2","9606.ENSP00000376421"
"ARHGEF16","9606.ENSP00000367629"
"PPL","9606.ENSP00000340510"
"WDR86","9606.ENSP00000419162"
"FAM107A","9606.ENSP00000419124"
"CES1","9606.ENSP00000353720"
"FOLH1","9606.ENSP00000256999"
"TPSAB1","9606.ENSP00000343577"
"CYP4B1","9606.ENSP00000360991"
"COMP","9606.ENSP00000222271"
"CPXM1","9606.ENSP00000369979"
"PLVAP","9606.ENSP00000252590"
"SMOC2","9606.ENSP00000346537"
"KCNK12","9606.ENSP00000327611"
"ASTN2","9606.ENSP00000354504"
"CX3CR1","9606.ENSP00000351059"
"FIBIN","9606.ENSP00000321962"
"CHST2","9606.ENSP00000307911"
"SORL1","9606.ENSP00000260197"
"MUC1","9606.ENSP00000484824"
"EGR2","9606.ENSP00000242480"
"TMEM132A","9606.ENSP00000005286"
"ST8SIA6","9606.ENSP00000366827"
"ADAMTSL2","9606.ENSP00000346478"
"NNMT","9606.ENSP00000441434"
"FABP4","9606.ENSP00000256104"
"TLE2","9606.ENSP00000466542"
"ARSI","9606.ENSP00000333395"
"ADGRG7","9606.ENSP00000273352"
"SYNPO2","9606.ENSP00000306015"
"PRAP1","9606.ENSP00000416126"
"PAPLN","9606.ENSP00000345395"
"CCL26","9606.ENSP00000378365"
"LMO7","9606.ENSP00000366757"
"NKAIN2","9606.ENSP00000357402"
"NEFL","9606.ENSP00000482169"
"RND3","9606.ENSP00000364886"
"KRT19","9606.ENSP00000355124"
"TLL2","9606.ENSP00000350630"
"KCNA2","9606.ENSP00000487785"
"INSC","9606.ENSP00000368872"
"FHL2","9606.ENSP00000386892"
"PTN","9606.ENSP00000341170"
"CLDN19","9606.ENSP00000296387"
"SLPI","9606.ENSP00000342082"
"TREM2","9606.ENSP00000362205"
"NKAIN3-IT1","9606.ENSP00000429073"
"TMEM178B","9606.ENSP00000456594"
"ADAM33","9606.ENSP00000348912"
"KLK6","9606.ENSP00000366047"
"IL17B","9606.ENSP00000261796"
"RBP1","9606.ENSP00000232219"
"TUBB4A","9606.ENSP00000264071"
"FXYD3","9606.ENSP00000473929"
"TNNT2","9606.ENSP00000499593"
"SEPTIN3","9606.ENSP00000494051"
"S100A1","9606.ENSP00000292169"
"ATP10B","9606.ENSP00000313600"
"CIT","9606.ENSP00000376306"
"MRGPRF","9606.ENSP00000403660"
"FAIM2","9606.ENSP00000321951"
"CLEC3B","9606.ENSP00000296130"
"MLPH","9606.ENSP00000264605"
"TUBB3","9606.ENSP00000320295"
"GSTT2B","9606.ENSP00000290765"
"SMOC1","9606.ENSP00000355110"
"SLC7A2","9606.ENSP00000004531"
"MYRF","9606.ENSP00000278836"
"HLA-DQB2","9606.ENSP00000396330"
"GALNT15","9606.ENSP00000344260"
"TAC1","9606.ENSP00000321106"
"MAG","9606.ENSP00000376048"
"BTC","9606.ENSP00000379092"
"SERPINA5","9606.ENSP00000333203"
"ADM","9606.ENSP00000436607"
"PTPRZ1","9606.ENSP00000377047"
"CHP2","9606.ENSP00000300113"
"FBN2","9606.ENSP00000424571"
"SLC27A6","9606.ENSP00000262462"
"SAA1","9606.ENSP00000384906"
"LRRN1","9606.ENSP00000314901"
"TACSTD2","9606.ENSP00000360269"
"SPRY4","9606.ENSP00000344967"
"LARGE1","9606.ENSP00000347088"
"INPP5F","9606.ENSP00000497527"
"WFDC2","9606.ENSP00000361761"
"KCNK5","9606.ENSP00000352527"
"EFHD1","9606.ENSP00000264059"
"IGSF9B","9606.ENSP00000436552"
"GDF11","9606.ENSP00000257868"
"SCIN","9606.ENSP00000297029"
"MOXD1","9606.ENSP00000356940"
"SVEP1","9606.ENSP00000363593"
"KCNAB1","9606.ENSP00000419952"
"CDH5","9606.ENSP00000497290"
"ERAP2","9606.ENSP00000400376"
"GLIS3","9606.ENSP00000371398"
"CFHR3","9606.ENSP00000356395"
"S100A9","9606.ENSP00000357727"
"ITGAX","9606.ENSP00000454623"
"DRAXIN","9606.ENSP00000294485"
"DACT1","9606.ENSP00000337439"
"PTGES","9606.ENSP00000342385"
"GRIN2B","9606.ENSP00000477455"
"ADAMTSL1","9606.ENSP00000369921"
"ROBO4","9606.ENSP00000304945"
"TRIM9","9606.ENSP00000298355"
"TPSB2","9606.ENSP00000482743"
"SHISA9","9606.ENSP00000454014"
"RBM11","9606.ENSP00000383421"
"AOC3","9606.ENSP00000312326"
"ADAM23","9606.ENSP00000264377"
"HAGHL","9606.ENSP00000374353"
"DCLK3","9606.ENSP00000394484"
"BVES","9606.ENSP00000313172"
"TMTC4","9606.ENSP00000343871"
