"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Dhh",0.168815481049101,1.18920295262807e-05,"DHH",-0.790288234970654,2.1814342012238e-09,"Up","Down","Discordant"
"Rapgef3",0.0593575873362888,1.48027847450496e-05,"RAPGEF3",1.51936733282159,0.00380906192252475,"Up","Up","Concordant"
"Psap",0.112526796712261,1.48709593607942e-05,"PSAP",-0.477285100980786,6.16371652592619e-47,"Up","Down","Discordant"
"Cldn19",-0.177520043037665,1.4925309112148e-05,"CLDN19",-1.05113574276211,1.40518979547685e-06,"Down","Down","Concordant"
"Rap1gds1",0.0767335797580233,2.22646571590171e-05,"RAP1GDS1",-0.637178638819524,0.00221972171168505,"Up","Down","Discordant"
"Hnrnph1",0.133763664175646,3.34991033315973e-05,"HNRNPH1",0.630450170953329,0.000335376643809226,"Up","Up","Concordant"
"Abca2",0.103210570559129,4.10312855408007e-05,"ABCA2",-0.467547061904769,1.60061558290349e-05,"Up","Down","Discordant"
"Dag1",0.171957919094178,5.9709739905349e-05,"DAG1",-0.355510375777363,0.0143532295132145,"Up","Down","Discordant"
"Rb1",0.12106609889962,6.05811207173236e-05,"RB1",-0.765541572634969,0.00480177192933522,"Up","Down","Discordant"
"Afap1l2",0.152205386157677,0.000100498992660639,"AFAP1L2",-0.518079970721635,0.0294892959194813,"Up","Down","Discordant"
"Bmp7",0.11796027781956,0.000117229816373591,"BMP7",-0.678296014551582,0.0314909920134245,"Up","Down","Discordant"
"Sox10",-0.21430028431972,0.000153288833663415,"SOX10",-0.384723674310423,4.37966255037907e-10,"Down","Down","Concordant"
"Ncmap",0.126860786133709,0.000171010407341744,"NCMAP",-0.830372395189805,7.92302009619305e-09,"Up","Down","Discordant"
"Gnptab",0.0232013833895457,0.000189514954685682,"GNPTAB",-0.834353815136831,0.00147089346178459,"Up","Down","Discordant"
"Sesn3",0.18123212977161,0.000232069198184522,"SESN3",-0.572604716950474,9.66303777148772e-09,"Up","Down","Discordant"
"Cdh19",0.136219514968416,0.000554046039283976,"CDH19",0.574278258759879,7.51109389584067e-08,"Up","Up","Concordant"
"Fscn1",0.0838501771601539,0.00085979525170856,"FSCN1",-0.507846539763172,0.024799389603628,"Up","Down","Discordant"
"Scube1",0.166771394142846,0.00121879564183945,"SCUBE1",1.87803031424379,3.06097990995257e-19,"Up","Up","Concordant"
"Igfbp6",0.183794028196914,0.00124383608467951,"IGFBP6",0.843033724120946,6.5201888518728e-42,"Up","Up","Concordant"
"Tnxb",0.0956272620126932,0.00163554667899364,"TNXB",0.619349928035901,3.78948320981086e-09,"Up","Up","Concordant"
"Elovl7",0.124458317092975,0.00234610582395822,"ELOVL7",-1.51746943535878,0.031472729374551,"Up","Down","Discordant"
"Gng2",-0.0143910896026693,0.00291903539154776,"GNG2",-0.52614409313482,4.64699503472119e-08,"Down","Down","Concordant"
"Arl3",0.105433338095338,0.00369680418659215,"ARL3",-0.796445385061599,0.000598240877730901,"Up","Down","Discordant"
"Cst3",0.168541266264639,0.00451877302871607,"CST3",-0.218818234737092,8.06606770719687e-09,"Up","Down","Discordant"
"Rtkn",0.06246340166012,0.00509148645325447,"RTKN",-0.759074977133738,0.000333166358698641,"Up","Down","Discordant"
"Slc7a2",0.110030140897616,0.00557989478274643,"SLC7A2",1.18531014352491,1.66562575160656e-05,"Up","Up","Concordant"
"Tspan15",0.0580748586235338,0.00669799071657056,"TSPAN15",-0.731594240711631,4.91614320444834e-09,"Up","Down","Discordant"
"Timp2",0.0887511990615915,0.0115222133856681,"TIMP2",0.386943497683537,1.32602673395383e-15,"Up","Up","Concordant"
"Sema3b",0.0717417774290485,0.013691964548552,"SEMA3B",-0.561899242464846,5.82955515133992e-31,"Up","Down","Discordant"
"Col4a2",0.102118323371783,0.017496149272,"COL4A2",0.452422443784434,2.7226774723748e-05,"Up","Up","Concordant"
"Plp1",0.0529923236720005,0.019634363380522,"PLP1",-0.866277857956655,3.2703979431827e-99,"Up","Down","Discordant"
"Sptbn1",0.117565825466327,0.0232467368154444,"SPTBN1",-0.428965046738478,1.86793757641035e-16,"Up","Down","Discordant"
"Spp1",0.191912798277649,0.0236747929381171,"SPP1",-0.989090463003995,2.2401037186967e-17,"Up","Down","Discordant"
"Hsp90b1",0.104381188166115,0.0333448063843573,"HSP90B1",-0.660335557541809,8.37480216361675e-18,"Up","Down","Discordant"
"S100a10",0.113569239127132,0.0411187290147603,"S100A10",-0.30562781816426,5.30527125298169e-10,"Up","Down","Discordant"
"Itpk1",0.017466105824989,0.0459854981009584,"ITPK1",-0.654933033413303,2.50331286562321e-12,"Up","Down","Discordant"
"Sdk2",0.0825274493428886,0.0483469968468221,"SDK2",-2.01170215990437,3.93148456537314e-12,"Up","Down","Discordant"
