"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Bckdhb",0.0497792871683753,0.0298134889984025,"BCKDHB",-0.447582873998099,0.0403598743791539,"Up","Down","Discordant"
"Snapc3",0.0398247801023925,0.0306123419698087,"SNAPC3",-0.55597001789718,0.00224644525774078,"Up","Down","Discordant"
"Dennd1a",0.0213484221024705,0.0317986205534967,"DENND1A",-0.509829406373138,0.00315084781807875,"Up","Down","Discordant"
"Bphl",0.131862560117698,0.0332855408583928,"BPHL",-0.616368581799695,0.0147829292937183,"Up","Down","Discordant"
"Fbxl2",0.145352196975527,0.0356108353111346,"FBXL2",-0.868538406440034,0.00140863908132455,"Up","Down","Discordant"
"Exd2",0.0620924589735399,0.0383359064351759,"EXD2",-0.403607954184881,0.0438938572187016,"Up","Down","Discordant"
"Auh",0.0274639313466587,0.0403919091755287,"AUH",-0.487404295053743,0.0134996842499972,"Up","Down","Discordant"
"Phf14",0.0650827284296134,0.0406405581180224,"PHF14",-0.327090344374176,0.0207369716428434,"Up","Down","Discordant"
"Aak1",0.0865486898978489,0.0458468312756819,"AAK1",-0.503368071286484,4.38985769672448e-05,"Up","Down","Discordant"
"Nlgn2",0.0818570084915498,0.0463698265759798,"NLGN2",-0.789070896819416,0.00246755807650467,"Up","Down","Discordant"
