"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Dusp15",0.488959594269554,2.82005866940831e-94,"DUSP15",1.34448477075041,0.000183240813414026,"Up","Up","Concordant"
"Tsc22d3",0.648796005126079,1.73748129453364e-41,"TSC22D3",1.28403787692541,2.60544727124652e-07,"Up","Up","Concordant"
"Per1",0.469588734656643,2.07385940714797e-40,"PER1",0.614657911355589,0.030933662866666,"Up","Up","Concordant"
"Arid5b",0.588508792796291,6.37595485927494e-35,"ARID5B",1.00233724445659,2.65653545696934e-09,"Up","Up","Concordant"
"Cntf",0.557666607597095,2.2268034773819e-33,"CNTF",2.62653624340717,0.000270677068410278,"Up","Up","Concordant"
"Etnppl",0.718109392055306,3.28023896039746e-29,"ETNPPL",3.17168473836637,1.36280441409346e-06,"Up","Up","Concordant"
"Per2",0.439275425750094,2.84496384158574e-26,"PER2",1.01412500687374,4.10554993011023e-07,"Up","Up","Concordant"
"Otud7b",0.368939002573429,3.8562722972297e-26,"OTUD7B",1.43033784367623,9.5988887341034e-07,"Up","Up","Concordant"
"Bcl2l1",0.375638852660895,8.33954686663979e-26,"BCL2L1",0.43555280611491,0.00566397624664395,"Up","Up","Concordant"
"Sgk1",0.430174879199483,3.78693045169418e-25,"SGK1",2.7482021378972,6.57950120432712e-19,"Up","Up","Concordant"
"Ddx5",0.432728148012357,2.51169767332326e-24,"DDX5",0.793816015429833,2.16237727586592e-06,"Up","Up","Concordant"
"Ncf2",0.564917070801249,4.99147074123e-23,"NCF2",2.94452359412225,1.759485916442e-09,"Up","Up","Concordant"
"Mat2a",0.315214837156388,8.31034543030501e-22,"MAT2A",2.03602742581746,5.68684526512092e-17,"Up","Up","Concordant"
"Mapk8ip1",0.305062366281864,3.29375842688039e-19,"MAPK8IP1",1.97162808296533,5.03540842940661e-05,"Up","Up","Concordant"
"Gjc3",0.285703889227908,3.79397068678395e-19,"GJC3",1.77220224797196,0.000641135206273757,"Up","Up","Concordant"
"Ip6k2",0.305553750588696,5.57229020262595e-18,"IP6K2",0.407793156564496,0.0357117917319335,"Up","Up","Concordant"
"Sfpq",0.245754042925212,5.11931088931334e-17,"SFPQ",0.615547768668322,0.000417455264524902,"Up","Up","Concordant"
"Ddit4",0.375417653410687,6.47754167586266e-17,"DDIT4",0.774687726686025,0.00446078167606851,"Up","Up","Concordant"
"Sparc",0.376227184249754,8.46734222470162e-17,"SPARC",0.59245081141209,0.00477617873902357,"Up","Up","Concordant"
"Nfkbia",0.284390967299649,5.73695406317542e-16,"NFKBIA",1.98951729214316,9.71898576407927e-16,"Up","Up","Concordant"
"Pttg1ip",0.260491224325279,9.07577696637902e-16,"PTTG1IP",0.331388807252075,0.0121856217054011,"Up","Up","Concordant"
"Klf9",0.332056259164045,1.89567474846581e-15,"KLF9",1.64653591947783,3.91417121914828e-16,"Up","Up","Concordant"
"S100a6",0.248709372709431,3.94698010774831e-15,"S100A6",0.668400803833228,0.00086456358449962,"Up","Up","Concordant"
"Chpt1",0.275761810240775,6.51047247907249e-15,"CHPT1",0.397772016004527,0.0391475624730493,"Up","Up","Concordant"
"Megf9",0.300049621822124,1.31871831077913e-14,"MEGF9",1.80510583671921,3.17665770495995e-06,"Up","Up","Concordant"
"Prrg3",0.318865670935675,2.76422859350963e-14,"PRRG3",0.928634925958511,0.00548212478871804,"Up","Up","Concordant"
"Atp1b3",0.254127997148928,3.30141233405577e-14,"ATP1B3",2.31810166786389,2.10745120832055e-26,"Up","Up","Concordant"
"Gas2l3",0.230374699383372,1.5818589787934e-13,"GAS2L3",0.796413699156658,0.0173435712693783,"Up","Up","Concordant"
"Slc12a2",0.25419455298382,4.32672245415133e-13,"SLC12A2",1.22454496776743,4.10554993011023e-07,"Up","Up","Concordant"
"Egr2",0.333622450841852,6.23208253691677e-13,"EGR2",2.69541505351078,3.07849020254422e-07,"Up","Up","Concordant"
"Errfi1",0.297718001457451,9.79824184018743e-13,"ERRFI1",2.47246134003074,2.32068104463967e-16,"Up","Up","Concordant"
"Crlf3",0.235183557094152,1.47718823950008e-12,"CRLF3",0.674211248765869,0.020962088936711,"Up","Up","Concordant"
"Slc3a2",0.291502592077314,2.48758706951265e-12,"SLC3A2",0.628915890382855,0.00830149386462628,"Up","Up","Concordant"
"Elovl1",0.252691779345565,2.53885976091834e-12,"ELOVL1",0.709125826521035,0.000121144857753579,"Up","Up","Concordant"
"Ptpdc1",0.213959024191501,3.58393530152312e-12,"PTPDC1",1.21155157857136,3.23911096567395e-07,"Up","Up","Concordant"
"Art3",0.270813055716027,3.7844425460426e-12,"ART3",0.855985414490905,0.0339782259659872,"Up","Up","Concordant"
"Sptbn5",0.238428496134073,6.83115481399378e-12,"SPTBN5",2.38514777172604,1.09154521488196e-06,"Up","Up","Concordant"
"Slc7a5",0.277641979634868,7.796125083132e-12,"SLC7A5",3.86379252811974,7.06852579908722e-11,"Up","Up","Concordant"
"Ythdf3",0.304933962093394,1.03038293972085e-11,"YTHDF3",0.59388889791464,0.00165994377436364,"Up","Up","Concordant"
"Klf15",0.183871227825043,2.67254795365189e-11,"KLF15",1.48401137805783,1.67269822736748e-05,"Up","Up","Concordant"
"Jam3",0.192370917206058,3.71399427489508e-11,"JAM3",0.457492352742025,0.00031177974466763,"Up","Up","Concordant"
"Mal",0.162676172885628,5.28932617141456e-11,"MAL",1.03220087595097,0.00607270508940302,"Up","Up","Concordant"
"Hnrnpk",0.257928814859216,5.37859005479974e-11,"HNRNPK",0.634743052787214,0.00156661386026881,"Up","Up","Concordant"
"Tbc1d23",0.22079330127124,6.47984651455446e-11,"TBC1D23",0.424067506537128,0.00192458431543134,"Up","Up","Concordant"
"Slc25a51",0.187435405307249,7.906918023893e-11,"SLC25A51",0.391699491828875,0.0348342150511964,"Up","Up","Concordant"
"Ube2d2a",0.284661575217623,1.83704433287967e-10,"UBE2D2",0.409872132377405,0.00496467521858178,"Up","Up","Concordant"
"Cdc37l1",0.209309581945346,2.64194350833755e-10,"CDC37L1",1.05894406250881,5.31125816105214e-09,"Up","Up","Concordant"
"Npc1",0.190045412646273,5.04852502218798e-10,"NPC1",0.765584556783212,1.09156681081842e-06,"Up","Up","Concordant"
"Rhobtb3",0.200747315120018,5.30461466492878e-10,"RHOBTB3",1.08101008964996,2.97101651403888e-06,"Up","Up","Concordant"
"Tuba1a",0.23392501656218,7.77997442068041e-10,"TUBA1A",0.885338673144257,0.000657902084975456,"Up","Up","Concordant"
"Il6ra",0.241160769511919,1.58853689526449e-09,"IL6R",1.47218534211856,0.000248864661137805,"Up","Up","Concordant"
"Far1",0.17868749274733,2.35790444954927e-09,"FAR1",0.51632518539572,1.38969577865751e-05,"Up","Up","Concordant"
"Lctl",0.257036499359532,3.83322726616996e-09,"LCTL",1.36203941807496,0.00020920595137583,"Up","Up","Concordant"
"Cyb5r2",0.290904967257467,8.86811447294204e-09,"CYB5R2",1.00695743795473,0.00352882719305511,"Up","Up","Concordant"
"Nr4a1",0.215614934390163,9.93904846425402e-09,"NR4A1",2.04199998326437,5.15570936980758e-07,"Up","Up","Concordant"
"Ppp4r2",0.254289338707452,1.86272844576157e-08,"PPP4R2",0.899601319686579,5.14982344934785e-05,"Up","Up","Concordant"
"Slirp",0.224783434330516,2.38561845562141e-08,"SLIRP",0.714365220464548,0.000425917412269313,"Up","Up","Concordant"
"Cyld",0.20066060552163,3.06206372221556e-08,"CYLD",0.394198863752814,0.0235273695251941,"Up","Up","Concordant"
"Aldoa",0.237626342343934,3.26384502253641e-08,"ALDOA",0.93831849059082,0.00055963290968422,"Up","Up","Concordant"
"Dcun1d5",0.181779720043659,3.8521589128337e-08,"DCUN1D5",0.492434370437308,0.000228099134445988,"Up","Up","Concordant"
"Tsc22d4",0.162037292588918,3.90944001413936e-08,"TSC22D4",0.890100934935264,3.43188909345328e-06,"Up","Up","Concordant"
"Cd9",0.235411128630772,4.9595115617904e-08,"CD9",0.9312890045953,2.48731597477048e-08,"Up","Up","Concordant"
"Aagab",0.165494713645217,8.63016457568144e-08,"AAGAB",0.395105804158502,0.0370312996354424,"Up","Up","Concordant"
"Sirpa",0.202062726311981,9.31842414870802e-08,"SIRPA",0.526166317517518,0.0263956366122629,"Up","Up","Concordant"
"Ralgds",0.224884244842709,1.04432759509856e-07,"RALGDS",0.800620882164364,0.000117416874076248,"Up","Up","Concordant"
"Ppp1r9a",0.237863419207523,1.05635612373036e-07,"PPP1R9A",0.55219355792307,0.0450407265217124,"Up","Up","Concordant"
"Cryab",0.17793970803183,1.2285901861152e-07,"CRYAB",1.08341602218809,5.7269190274382e-05,"Up","Up","Concordant"
"Sat1",0.180334411669195,2.15676966513426e-07,"SAT1",2.34706841725612,2.77050101376468e-11,"Up","Up","Concordant"
"Gpr37l1",0.247241156060426,4.60094752057008e-07,"GPR37L1",1.34688202118724,0.0057794070837936,"Up","Up","Concordant"
"Fat1",0.181522750777366,5.12923487018816e-07,"FAT1",0.387098880975123,0.0372168004062437,"Up","Up","Concordant"
"Gpm6b",0.159496874851466,7.99176376650485e-07,"GPM6B",0.648876276531755,0.0449669920396894,"Up","Up","Concordant"
"Myo1b",0.171547694818021,8.18142297615621e-07,"MYO1B",0.489556382046038,1.32623899575974e-05,"Up","Up","Concordant"
"Prkca",0.164434515357024,8.9289452297045e-07,"PRKCA",0.617579319524802,0.0163286606082726,"Up","Up","Concordant"
"Fa2h",0.147015472566193,9.38851913178549e-07,"FA2H",1.3352567336003,0.00292691716258544,"Up","Up","Concordant"
"Mthfd1l",0.201315168438541,1.24353329616736e-06,"MTHFD1L",0.842884885757314,0.00238120556135578,"Up","Up","Concordant"
"Inpp1",0.160329099327897,1.64052906150321e-06,"INPP1",1.05424308177677,1.64476737738111e-05,"Up","Up","Concordant"
"Pim3",0.058531703363436,1.86837346470721e-06,"PIM3",1.14143436895726,1.62892696591245e-05,"Up","Up","Concordant"
"Tmem181a",0.195784111311918,1.95511721724418e-06,"TMEM181",0.249378570989164,0.0282018445431675,"Up","Up","Concordant"
"Zbtb38",0.185097680113841,2.56795762336918e-06,"ZBTB38",0.385371706708702,0.00119350571062084,"Up","Up","Concordant"
"Hnrnph2",0.168568544969784,3.07000549310327e-06,"HNRNPH2",0.864873731076819,0.00266691271550596,"Up","Up","Concordant"
"Tpd52l2",0.112664629999988,3.08498853534469e-06,"TPD52L2",0.532895026758586,0.0278936582047647,"Up","Up","Concordant"
"Cltb",0.189690936810643,3.14879695227846e-06,"CLTB",0.839681369544865,1.61606905579954e-06,"Up","Up","Concordant"
"Kras",0.160377037481094,3.31948927293114e-06,"KRAS",0.784450301205593,3.21685644087968e-05,"Up","Up","Concordant"
"Pmp22",0.214266348137353,3.82681344822175e-06,"PMP22",1.45929829179601,1.88551476517146e-06,"Up","Up","Concordant"
"Evi5",0.198185776957605,3.841509885708e-06,"EVI5",0.361864246303091,0.0140972914360904,"Up","Up","Concordant"
"Jdp2",0.140803039302523,5.10890715430943e-06,"JDP2",0.664047483950126,0.00296457109290432,"Up","Up","Concordant"
"Mfsd2a",0.130055417391874,1.04256652263309e-05,"MFSD2A",1.78295790396909,6.93719784790072e-05,"Up","Up","Concordant"
"Gjb1",0.18392121621493,1.15275223916085e-05,"GJB1",2.15440654188172,0.000913282884113339,"Up","Up","Concordant"
"Prkar1a",0.164306406138205,1.43453630675113e-05,"PRKAR1A",0.448839871219172,0.0308974357879879,"Up","Up","Concordant"
"Pisd",0.167126733767057,1.56949017281057e-05,"PISD",1.19458260414812,2.99112158337751e-05,"Up","Up","Concordant"
"Rap1gds1",0.0767335797580233,2.22646571590171e-05,"RAP1GDS1",0.666498916787632,0.0020158455859027,"Up","Up","Concordant"
"Sipa1l1",0.127090000455774,2.8835814490792e-05,"SIPA1L1",0.818295931122909,3.39429162697915e-05,"Up","Up","Concordant"
"Smco3",0.106510836006151,3.56525999373059e-05,"SMCO3",1.18014397321913,0.00706424713534002,"Up","Up","Concordant"
"Cipc",0.20828091206904,4.01121045866043e-05,"CIPC",0.452209968851816,0.0057295071206487,"Up","Up","Concordant"
"Srpk2",0.0923236607512994,4.02121672646534e-05,"SRPK2",0.553618529005736,0.00282342808006054,"Up","Up","Concordant"
"Zfand6",0.151340978695385,4.17698987509929e-05,"ZFAND6",0.339698278296855,0.04298716206666,"Up","Up","Concordant"
"Sec14l5",0.132047056220557,5.06641265990704e-05,"SEC14L5",1.58327555886197,0.00068014537123565,"Up","Up","Concordant"
"Ankrd12",0.148516023061923,5.42919007658238e-05,"ANKRD12",0.26732543026847,0.00113125446741052,"Up","Up","Concordant"
"Dag1",0.171957919094178,5.9709739905349e-05,"DAG1",0.452299922636794,0.0319723226206573,"Up","Up","Concordant"
"Cadm3",0.150282544651175,8.73837336252414e-05,"CADM3",1.0167187389854,0.000288870291583311,"Up","Up","Concordant"
"Ssbp1",0.10601392773523,9.49854073149142e-05,"SSBP1",0.415198778731326,0.00835556333155788,"Up","Up","Concordant"
"Ttll9",0.151761113927385,9.76112138361505e-05,"TTLL9",1.25924587142678,0.00071621666100602,"Up","Up","Concordant"
"Sccpdh",0.0897113192802683,0.000112459702013227,"SCCPDH",0.436938964081918,0.0303481482515474,"Up","Up","Concordant"
"Zfyve16",0.133950557449652,0.000123964742669918,"ZFYVE16",0.387124247553174,0.0361496284846234,"Up","Up","Concordant"
"Sirt2",0.117489453942749,0.000126046914660056,"SIRT2",0.49228408389631,3.79133563366013e-05,"Up","Up","Concordant"
"Senp3",0.112166264064682,0.000146258781288564,"SENP3",0.46287359604863,0.0135688003827127,"Up","Up","Concordant"
"Ncmap",0.126860786133709,0.000171010407341744,"NCMAP",1.5343447550933,0.0103893888489164,"Up","Up","Concordant"
"Arf3",0.120704772953295,0.000182478149724586,"ARF3",0.477416716627944,0.00616797730983518,"Up","Up","Concordant"
"Sbds",0.0866754140210475,0.000206836190330113,"SBDS",0.737903155768609,1.09061311395991e-05,"Up","Up","Concordant"
"Srsf6",0.0907480531153695,0.000207354794182694,"SRSF6",0.607447182868995,7.7281743493011e-05,"Up","Up","Concordant"
"Fbxl3",0.186689223548432,0.000212227040524369,"FBXL3",0.233441264637951,0.0345653538221291,"Up","Up","Concordant"
