"Mouse_Symbol","Mouse_log2FC","Mouse_pval","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Sptbn5",0.278812305193853,4.29969770196418e-14,"SPTBN5",2.38514777172604,1.09154521488196e-06,"Up","Up","Concordant"
"Per1",0.148578582927282,2.53802794410056e-12,"PER1",0.614657911355589,0.030933662866666,"Up","Up","Concordant"
"Cadm3",0.20543253679176,4.84252224190805e-10,"CADM3",1.0167187389854,0.000288870291583311,"Up","Up","Concordant"
"Lamb1",0.166615253161529,9.60324940603463e-10,"LAMB1",0.484600229731846,0.00417971710924958,"Up","Up","Concordant"
"Gldn",0.213898235805572,1.65291544112804e-09,"GLDN",2.35105038421498,2.1621471920167e-09,"Up","Up","Concordant"
"Mat2a",0.160273845182095,4.90882670737708e-09,"MAT2A",2.03602742581746,5.68684526512092e-17,"Up","Up","Concordant"
"Pmp22",0.232201125071771,5.81578454847353e-09,"PMP22",1.45929829179601,1.88551476517146e-06,"Up","Up","Concordant"
"Sema5a",0.243485026161334,9.15867333191516e-09,"SEMA5A",0.822533121468287,0.00184069332767274,"Up","Up","Concordant"
"Sostdc1",0.324427246743857,2.40755357952137e-08,"SOSTDC1",1.25349168254091,0.00740267993503608,"Up","Up","Concordant"
"Myo1b",0.188129593946506,4.68423496823426e-08,"MYO1B",0.489556382046038,1.32623899575974e-05,"Up","Up","Concordant"
"Nr4a1",0.321128692577412,7.17185746204634e-08,"NR4A1",2.04199998326437,5.15570936980758e-07,"Up","Up","Concordant"
"Dag1",0.178670270236289,2.085536495712e-07,"DAG1",0.452299922636794,0.0319723226206573,"Up","Up","Concordant"
"Mpz",0.236882537880897,3.41139228490261e-07,"MPZ",1.71292998284678,0.00117146089740735,"Up","Up","Concordant"
"Spag9",0.122474087262303,4.99973603820999e-07,"SPAG9",0.652013602089023,9.43717706637799e-05,"Up","Up","Concordant"
"Pttg1ip",0.138035101882181,6.38304166277831e-07,"PTTG1IP",0.331388807252075,0.0121856217054011,"Up","Up","Concordant"
"Nsmaf",0.111967600351253,9.57759711128003e-07,"NSMAF",0.645900000630919,0.0238449606258016,"Up","Up","Concordant"
