"gene","p_val","avg_log2fc","pct.1","pct.2","p_val_adj"
"Alkbh1",0.00126729688837106,0.0641780958623002,0.168,0.131,1
"Ambra1",0.00106621639321408,0.0683406805336841,0.277,0.229,1
"Amy1",0.00414939392407498,0.0605786285360606,0.286,0.244,1
"Anapc11",0.00192692881901824,0.0987300281245598,0.131,0.1,1
"Anapc16",0.0070929185304857,0.0635073865401898,0.345,0.275,1
"Anapc2",0.00299132547607135,0.0932606943799446,0.515,0.438,1
"Anapc5",0.000799909271705294,0.0597726350194701,0.201,0.159,1
"Ank3",7.42733491208648e-05,0.0832851768705813,0.695,0.599,1
"Ankfn1",0.00350719020846287,0.00580119129975065,0.656,0.574,1
"Ankhd1",0.00285829406676328,-0.201633770456719,0.177,0.243,1
"Ankrd11",0.00197763973707413,0.0534477053988509,0.271,0.225,1
"Ankrd12",0.000122889456117596,0.127214672293087,0.195,0.149,1
"Ankrd13b",1.01235606776857e-06,0.1532679081409,0.168,0.115,0.015205588137884
"Anks1",0.0011646874617726,-0.345578676975381,0.586,0.64,1
"Ano6",0.00096995152769081,0.0567769388907454,0.129,0.096,1
"Anxa1",0.0002200997792648,0.357296253745163,0.21,0.139,1
"Anxa3",0.00791218627486396,0.137158014309028,0.203,0.17,1
"Anxa7",4.38404965006776e-07,0.166260525439772,0.311,0.237,0.00658484257440177
"Ap2m1",0.000865165006584952,0.0964933734188842,0.157,0.122,1
"Ap3s2",0.0084739607262824,-0.190079241446934,0.091,0.136,1
"Aph1a",3.41870236149517e-05,0.144634787178181,0.121,0.083,0.513489094696574
"Aplp2",0.000136682191340623,0.0733128072366711,0.345,0.285,1
"Apod",8.58925049776857e-07,0.171966100263094,0.411,0.328,0.0129010542476484
"Apoe",0.00141453461262937,0.417417402493518,0.532,0.471,1
"Apopt1",0.006550280374031,0.0855221614498911,0.104,0.08,1
"App",0.000101505839476684,0.0907947286093873,0.326,0.266,1
"Appbp2",0.000237478653884832,0.26824673894381,0.14,0.081,1
"Appl1",0.00633767983878905,0.172762555408587,0.173,0.122,1
"Arf3",0.000254772042191513,0.0388544586803277,0.18,0.137,1
"Arfgef1",0.00729502559319091,-0.00109710575301158,0.177,0.145,1
"Arhgap1",0.00665609092126162,0.0498022960777464,0.103,0.079,1
"Arhgap12",0.00592913842822463,0.00715325072673489,0.21,0.173,1
"Arhgap17",0.000152609979550645,0.0586013207192326,0.219,0.17,1
"Arhgap24",0.00206161463113264,0.0565950065179728,0.225,0.184,1
"Arhgap28",0.00359189301798898,0.169628104071924,0.157,0.104,1
"Arhgap31",0.00112307554896024,0.114368387795135,0.204,0.165,1
"Arhgap35",2.13260573422711e-05,0.169228534254474,0.128,0.087,0.320317381280912
"Arhgap42",0.00108990459385814,0.219301091798944,0.404,0.318,1
"Arhgap5",0.0057220759548362,0.056240525166816,0.148,0.096,1
"Arhgef10",0.00949083156260329,-0.257426150835329,0.758,0.774,1
"Arhgef10l",0.00587414121922591,0.0888886898734355,0.139,0.11,1
"Arhgef12",1.16430495866443e-05,0.131912063523356,0.333,0.264,0.174878604791398
"Arhgef17",2.69798557653294e-05,0.100069642734491,0.257,0.201,0.405237433595248
"Arhgef2",0.00144986503683223,0.0966457829314495,0.153,0.12,1
"Arhgef26",0.00484770986284801,0.220795072006846,0.264,0.201,1
"Arhgef9",0.00116450147396308,0.034495111618028,0.106,0.077,1
"Arid1a",0.00658597155525307,-0.0111534731537754,0.137,0.107,1
"Arid4b",0.00849762651439908,-0.00797858450704614,0.219,0.181,1
"Arid5b",5.74639571870511e-15,0.395919409332345,0.198,0.112,8.63108636949508e-11
"Arih1",2.29442871568867e-05,0.0713585582455525,0.208,0.156,0.344623193096438
"Arih2",0.00011637021686489,0.121406151992677,0.189,0.144,1
"Arl3",0.000334818385694749,0.107603591245439,0.177,0.136,1
"Arl6ip5",0.00242709761649605,0.0200086682624374,0.155,0.122,1
"Armc8",0.00636006143447066,0.0122959667812896,0.128,0.1,1
"Armcx3",6.82645669105598e-05,0.0771839206583248,0.132,0.092,1
"Arnt",9.28704080372018e-05,0.044519818925701,0.369,0.301,1
"Arpc5",3.60800889068093e-06,0.227356350106881,0.182,0.132,0.0541922935380275
"Arrdc2",3.30028415585178e-09,0.271611708112398,0.114,0.063,4.95702680208937e-05
"Arrdc3",0.00358144835910535,0.273616041589202,0.147,0.099,1
"Art3",0.000261656076327869,0.231920867655701,0.749,0.668,1
"Arvcf",0.00804371901963116,0.0252112191281308,0.404,0.352,1
"Asah1",0.000182828219906534,0.0868991993080315,0.189,0.145,1
"Ascc2",0.00546586841142938,0.0581012290696021,0.157,0.126,1
"Aspa",0.00202951817969719,0.0251618958563258,0.389,0.33,1
"Asph",0.00489872069967786,-0.0232413945132808,0.28,0.234,1
"Asxl1",0.00757114635095571,0.0963945428459533,0.358,0.292,1
"Asxl3",0.000959515693110849,0.0494239561579952,0.247,0.201,1
"Atf3",0.00395149792966732,-0.549603265940438,0.157,0.206,1
"Atf7",0.000624773401584889,0.117189008713864,0.238,0.194,1
"Atg4b",0.00260925129359659,0.0263071875335426,0.214,0.174,1
"Atl1",0.000289447099738674,0.062989026301409,0.204,0.158,1
"Atl3",0.000102654963759074,0.109369951067637,0.259,0.205,1
"Atn1",0.000158336105460365,0.141241092835041,0.26,0.208,1
"Atp11b",8.14841453947352e-05,0.146045116425592,0.232,0.182,1
"Atp11c",0.0052082584836286,-0.152817149398194,0.068,0.111,1
"Atp13a1",0.00769148106828237,0.0233165532399955,0.162,0.131,1
"Atp1b3",1.23287207658255e-05,0.109381845414489,0.396,0.324,0.185177385902699
"Atp2a2",0.000149177087638125,0.172123827804326,0.117,0.083,1
"Atp5j2",0.00679396753935946,0.168150364662729,0.225,0.167,1
"Atp6ap1",1.86080901232509e-05,0.165782787670957,0.152,0.108,0.279493513651229
"Atp6v0a1",2.53772535247756e-05,0.190506066229081,0.205,0.157,0.381166347942129
"Atp6v0e",4.31660920941326e-05,0.0571381935755533,0.218,0.166,0.648354703253871
"Atp6v1b2",0.00500508425664406,0.0603783402061815,0.13,0.102,1
"Atp6v1g1",0.00152560462139292,0.0317689007401716,0.162,0.127,1
"Atp9b",0.000754391940485043,0.0269730967302755,0.321,0.265,1
"Atxn10",0.00715216987968035,0.0532212192619532,0.209,0.173,1
"Atxn7l3b",0.000761417283981561,0.12822747551064,0.157,0.121,1
"Auh",0.00509443298980591,-0.00416664275706191,0.154,0.122,1
"Azin1",0.00278260733943657,0.317518539083466,0.139,0.091,1
"B2m",0.0071837429938581,-0.157115176367938,0.36,0.423,1
"B4galt3",0.00147127790465797,0.107189020062699,0.117,0.087,1
"BC005537",0.000221869917706592,0.124410836313041,0.287,0.235,1
"Babam2",0.000697837941011238,0.0850854048211256,0.175,0.135,1
"Bbs9",0.0017930114049248,-0.00222332323503727,0.202,0.161,1
"Bcar1",3.58276661175218e-05,0.117363658481902,0.105,0.07,0.538131545085177
"Bcar3",0.000164844756050313,0.254688970951298,0.408,0.315,1
"Bcl2",0.006128394842471,0.00175008672456034,0.333,0.283,1
"Bcl2l1",1.84194225590916e-08,0.179931996493917,0.466,0.368,0.000276659726837556
"Bcl9",0.00254561185798646,-0.123416573526688,0.217,0.29,1
"Bicd1",2.78301316424976e-07,0.172964594534298,0.353,0.272,0.00418008577270314
"Bicd2",0.00178816881443711,0.0117159987331927,0.428,0.362,1
"Bicral",0.00118685880547539,0.0753013636895448,0.174,0.136,1
"Blcap",0.000348323596907046,0.134649359034271,0.171,0.131,1
"Bmp2k",1.08750974571856e-05,0.493531324607424,0.124,0.061,0.163343963806928
"Bmp7",5.69221511648746e-06,0.157411824123968,0.361,0.289,0.0854970710496416
"Bmpr1a",0.00628852948406995,0.17549876532804,0.218,0.16,1
"Bmt2",0.000430154761080293,0.0940894522459157,0.125,0.091,1
"Bphl",5.40478342761913e-05,0.149669321755431,0.107,0.072,0.811798470828393
"Brd4",0.000219582188912976,0.0468644524606312,0.268,0.213,1
"Brwd1",0.00488102731441036,-0.356991019060127,0.335,0.395,1
"Bst2",0.00359476908338941,0.280566272379745,0.15,0.101,1
"Btbd8",0.00059333946645751,0.0867523891266906,0.2,0.159,1
"Btrc",0.00459306565137798,0.0860883347346908,0.171,0.138,1
"C2cd4d",0.000515647875053948,0.173933058569849,0.111,0.081,1
"Cab39l",7.16438907285389e-06,0.0557426838554616,0.31,0.238,0.107609123874265
"Cacnb3",0.00417807094330029,0.102182703999727,0.159,0.128,1
"Cadm3",1.66085685063864e-11,0.267374976513769,0.553,0.435,2.49460698965924e-07
"Cadm4",1.59463394901517e-08,0.225050724831116,0.541,0.437,0.000239514019142078
"Camk2d",0.00032562725602478,0.0653943906566621,0.426,0.359,1
"Camk2g",0.00718298757740351,-0.00313638640290548,0.262,0.221,1
"Camk2n1",0.0011381092178492,0.0342938887179511,0.279,0.23,1
"Cap1",0.000955396683499671,0.382100252258767,0.153,0.099,1
"Capg",0.00167659054715769,0.122110554369629,0.174,0.139,1
"Capn7",0.00103642049182406,0.0571371242418308,0.16,0.123,1
"Card10",0.00138830728675671,0.0950262538031674,0.146,0.112,1
"Carm1",0.00323931282873725,-0.0188737434657167,0.237,0.193,1
"Casd1",0.00277824136239471,-0.0107720677103222,0.105,0.078,1
"Castor2",0.000276129620516754,0.0779359360550994,0.112,0.079,1
"Cat",0.00187723992475125,0.267913484437823,0.11,0.065,1
"Catsper2",0.00123879680361494,0.110025798946624,0.144,0.11,1
"Cav2",0.0025718921203618,0.145817814475417,0.647,0.577,1
"Cavin1",0.00502946252499919,0.0879890590659671,0.257,0.219,1
"Cbfb",0.0049768613785427,0.170068856523076,0.443,0.372,1
"Cbx2",0.00359292103476934,-0.294560887166037,0.125,0.179,1
"Cbx5",0.00292229785139382,0.0367152735561922,0.107,0.08,1
"Cbx7",0.00399229573508536,-0.363515113041077,0.42,0.43,1
"Ccdc159",0.000167608661504189,0.120200777625923,0.164,0.123,1
"Ccdc191",0.00662265329749694,0.111768544181082,0.145,0.117,1
"Ccdc59",0.00520341954269326,-0.0114910893827418,0.266,0.222,1
"Ccdc6",0.000418162976436038,0.0199986887281505,0.243,0.195,1
"Ccdc61",0.00028517853514212,0.103012130508871,0.12,0.087,1
"Ccdc74a",0.00860613775619449,0.0350096237656423,0.114,0.089,1
"Ccdc9",0.00728508128335083,0.176352899231692,0.449,0.379,1
"Ccn1",0.00362552050888619,0.16352873893408,0.124,0.096,1
"Ccnl1",0.00395745987468323,0.0467331602381966,0.296,0.25,1
"Ccnt2",7.70913026916445e-05,0.0995346572307636,0.298,0.239,1
"Cct7",0.000633314882931087,0.163279457019424,0.201,0.134,1
"Cd47",0.000192178607136582,0.103429792665594,0.205,0.158,1
"Cd55",0.00112417733909562,0.117314132077078,0.158,0.123,1
"Cd59a",2.03531249595787e-05,0.102698471234983,0.178,0.129,0.305703936892872
"Cd63",0.00330132862829475,-0.035933331025632,0.158,0.124,1
"Cd81",0.00988925945661975,0.235665123692136,0.244,0.188,1
"Cd9",2.89589130423051e-05,0.172814004644736,0.625,0.544,0.434962873895422
"Cdc37l1",0.00182175772278271,0.0679809922944048,0.634,0.554,1
"Cdc42bpa",0.0013936288048001,0.00609807469013601,0.41,0.346,1
"Cdc42ep1",1.71024402925384e-06,0.157991819585477,0.277,0.211,0.0256878653193927
"Cdc42ep3",8.17595256314185e-06,0.201208460756296,0.249,0.19,0.122802807498391
"Cdc42se2",0.00119388179870458,0.172084736862062,0.164,0.104,1
"Cdh19",2.9962399883166e-05,0.146577854007838,0.513,0.438,0.450035246245153
"Cdip1",0.000645268245968375,0.0901681805736501,0.189,0.148,1
"Cdk12",0.00144313634294923,0.0498340580497285,0.271,0.224,1
"Cdk13",0.00573711270029745,0.0843080275697466,0.13,0.102,1
"Cdk17",0.000468060359689347,0.0893926262077455,0.129,0.095,1
"Cdk8",3.50190265828193e-05,0.185416828385382,0.151,0.109,0.525985779273946
"Cdk9",0.00120504385201984,0.0781619930438577,0.315,0.263,1
"Cdkal1",0.000874872166369107,0.291453907622548,0.191,0.129,1
"Cdkl3",4.98593578715586e-05,0.147771899156348,0.122,0.084,0.748887555230809
"Cdkn1a",4.37668139011508e-05,0.0285750401353408,0.56,0.47,0.657377544795285
"Cdrt4",0.00156082426027662,0.070531532790709,0.177,0.14,1
"Cdv3",0.000203694198040505,0.139332712719546,0.11,0.078,1
"Cebpg",0.000310198058507469,0.117016925977905,0.173,0.134,1
"Celf2",0.00315806239088351,0.109815322066764,0.773,0.717,1
"Cemip2",0.00969163519403994,0.0295633041057808,0.286,0.242,1
"Cep164",0.0010319110469882,0.176140650736287,0.139,0.107,1
"Cep350",0.00107115284879093,0.105368678267088,0.176,0.138,1
"Cep68",0.000434533703160613,0.0790679850796093,0.116,0.083,1
"Cep78",0.000805559016216783,-0.00295163688376998,0.123,0.09,1
"Cept1",0.00286224912619862,0.0808162677674846,0.125,0.095,1
"Cerk",0.00172447558486834,-0.39695008788851,0.286,0.36,1
"Cers4",0.00902734821932908,0.124425407497123,0.299,0.24,1
"Cers5",0.000414805248794987,0.0768447633966516,0.194,0.15,1
"Cfap100",1.87397498056284e-23,0.247665010749327,0.951,0.902,2.81471042080538e-19
"Cfl1",0.00172473581477911,0.293633738301242,0.119,0.073,1
"Cfl2",0.00182348822789751,0.00397377048427305,0.207,0.165,1
"Cgrrf1",0.00491089097685492,-0.0101259331135009,0.173,0.138,1
"Chd1",0.000140645730646055,0.10399207746332,0.142,0.102,1
"Chd9",6.42064529312357e-05,0.104833023364886,0.145,0.104,0.964380923027161
"Chdh",1.95426659929861e-06,0.112207290909465,0.332,0.256,0.0293530843214651
"Chfr",0.0001089103440258,0.0683237765372722,0.223,0.173,1
"Chka",6.16404993862742e-05,0.0739379965355221,0.145,0.103,0.925840300781839
"Chm",0.000293634700839764,0.154716820093301,0.119,0.086,1
"Chmp2b",0.00195911965468703,0.128063357871499,0.203,0.139,1
"Chmp5",0.00633667492596576,0.200635458094466,0.217,0.163,1
"Chn2",0.000415905317005945,0.120251158561756,0.168,0.128,1
"Chpt1",0.000264797049270455,0.0339881615260043,0.259,0.206,1
"Chrdl1",3.1658854449677e-07,0.133382467447731,0.154,0.101,0.00475515993834148
"Chst14",0.00632434178573894,0.126467099492432,0.152,0.101,1
"Chtop",0.00472719721559655,0.275909313794665,0.135,0.09,1
"Cipc",4.28421968336938e-06,0.313263873944651,0.177,0.129,0.0643489796442081
"Ckap5",0.00153669589806133,0.0422293931656136,0.125,0.094,1
"Clcn3",0.000666148411606635,0.0775931896942879,0.153,0.116,1
"Clcn4",0.000773150803072482,0.0785874134730518,0.106,0.077,1
"Cldnd2",4.95723326625966e-05,0.19911394355312,0.108,0.073,0.744576436592202
"Clic4",0.00279579856047644,0.0788914312427698,0.107,0.08,1
"Clip4",0.000552860061888111,0.0775386280051504,0.187,0.145,1
"Clk2",0.00880604242321257,-0.00680493769374357,0.208,0.173,1
"Clmn",0.000396685267894295,0.0598486715541164,0.269,0.215,1
"Clptm1l",0.0068518143141595,0.0602606262101006,0.108,0.083,1
"Cltb",1.17735605958078e-05,0.167254047322182,0.301,0.239,0.176838880149034
"Cmtm6",0.00892037723039747,0.140584665033235,0.119,0.094,1
"Cmya5",0.00273994673010227,0.0700161177832235,0.155,0.123,1
"Cnn3",0.000215404751400292,0.32558556485059,0.24,0.162,1
"Cnnm3",0.00145040057986729,-0.00282557822695573,0.218,0.173,1
"Cnot2",0.00447873334021697,-0.0065536989668844,0.263,0.218,1
"Cnp",0.000159053844508769,0.252413391784243,0.471,0.366,1
"Cntf",3.30461048549688e-21,0.482048308745417,0.46,0.329,4.96352494921631e-17
"Cobll1",4.85887230924051e-05,0.0491154784099295,0.301,0.238,0.729802620847925
"Cog1",0.000271571793973502,0.0979933214308313,0.132,0.096,1
"Col14a1",0.00513817591710733,0.0897859992463366,0.211,0.175,1
"Col16a1",0.00711522295145075,-0.195568097310316,0.696,0.716,1
"Col1a1",6.42598380551846e-07,0.148148499027239,0.569,0.468,0.00965182767588872
"Col1a2",0.000111346983974516,0.125438277579668,0.666,0.58,1
"Col23a1",5.00759667754776e-06,0.140330418818718,0.431,0.354,0.0752141020967673
"Col24a1",0.000679387455515181,0.0684176292743923,0.496,0.425,1
"Col26a1",0.00659307662519229,0.0387753450724473,0.254,0.213,1
"Col4a1",0.00522777420084841,0.078144780438703,0.612,0.543,1
"Col4a2",0.00748454455627216,0.0318813475550415,0.475,0.414,1
"Col5a1",5.9715364087782e-05,0.0948731109790484,0.653,0.547,0.896924768598485
"Colgalt1",8.23435794886879e-07,0.18421476314671,0.229,0.167,0.0123680056392009
"Comt",0.00147251937695173,0.242251725954044,0.527,0.452,1
"Cop1",0.00193326303723824,0.0791415236788576,0.129,0.098,1
"Copb1",0.00493115845295158,0.0550327391258484,0.127,0.099,1
"Coq2",3.29863070244395e-06,0.169099356703501,0.164,0.114,0.0495454331507081
"Cox14",0.000771092084707654,0.0333294038826715,0.155,0.118,1
"Cox16",1.86406080460269e-08,0.229518755891362,0.217,0.149,0.000279981932851323
"Cox6a1",0.00823774540452838,0.193616155241745,0.369,0.311,1
"Cpe",0.000485583237264968,0.345234519733087,0.273,0.195,1
"Cpsf1",0.00534737638893576,0.0535281771981806,0.138,0.108,1
"Cpsf6",0.00722466817815536,0.0352081601116838,0.355,0.308,1
"Cr1l",0.000188095235532842,0.175070203097775,0.108,0.076,1
"Creb1",0.000971043337914542,0.0726391937342846,0.126,0.094,1
"Creb3l2",0.00080589699692515,0.175153419872738,0.182,0.118,1
"Crebbp",9.83192703553443e-05,0.113337685815758,0.192,0.146,1
"Crebrf",0.00197877537780085,0.31191016380217,0.182,0.126,1
"Crebzf",0.00201543951653802,-0.274907095079583,0.519,0.516,1
"Crlf3",1.81630811278411e-14,0.283196961101017,0.377,0.261,2.72809478540173e-10
"Crppa",0.000715946410884618,0.114806021534079,0.271,0.222,1
"Crtc3",2.83581452319932e-05,0.144521177812255,0.231,0.178,0.425939341384538
"Cry2",0.000771368055741349,0.0338253510522364,0.237,0.19,1
"Cryab",8.59195412809614e-05,0.0869422962724751,0.514,0.427,1
"Cryzl1",0.00254268449805343,-0.00338487061873138,0.326,0.272,1
"Csnk1d",0.00330838478428702,0.0611703686225551,0.156,0.124,1
"Cst3",0.000300294248271007,0.483988235856839,0.324,0.251,1
"Cstf3",0.00131727686734797,0.0778908494565045,0.115,0.086,1
"Ctbp1",0.00675989855854588,0.057168309241425,0.148,0.119,1
"Ctdsp2",0.00475963776585835,0.0609774844777387,0.498,0.435,1
"Ctnna1",0.000728476514735301,0.00569406602791278,0.364,0.303,1
"Ctnnal1",0.000775127195333656,0.0870157536032394,0.799,0.719,1
"Ctnnd1",0.000680467576302522,0.0460014762836172,0.361,0.302,1
"Ctns",0.00960185421778372,0.0610377205427803,0.185,0.154,1
"Ctps",0.000825217530864353,0.202866287775876,0.142,0.085,1
"Ctsa",0.00051028768197827,0.21180774240035,0.658,0.562,1
"Ctsc",0.00740930468254899,0.186128240825706,0.2,0.145,1
"Ctsd",0.00261574712993168,0.159699569178532,0.477,0.402,1
"Cttnbp2",7.11801463118132e-07,0.139644993084597,0.506,0.416,0.0106912579760343
"Cul5",0.000736762147502399,0.119164825691334,0.102,0.073,1
"Cxxc5",1.24655694748367e-08,0.265861973308141,0.199,0.134,0.000187232853512047
"Cyld",8.10722397719717e-05,0.140437979673435,0.162,0.12,1
"Cyp2j6",0.00555330896487863,0.029108767690571,0.151,0.12,1
"Cyp39a1",1.00885259159436e-06,0.100248233191046,0.221,0.158,0.0151529659257473
"Cyp51",2.84906515428896e-08,0.243391555720912,0.182,0.121,0.000427929586174202
"Cyth1",9.62200893968073e-05,0.0717442463486622,0.267,0.211,1
"D11Wsu47e",1.17950720578861e-06,0.201970715516621,0.155,0.104,0.017716198230945
"D5Ertd579e",0.00112759424859751,0.0748498593075932,0.169,0.133,1
"Dab2ip",8.9473811120459e-05,0.118738866178703,0.385,0.32,1
"Dag1",7.96375934890847e-06,0.164037591408932,0.398,0.321,0.119615665420605
"Dars",0.000682711312759922,0.0479308830751595,0.187,0.146,1
"Dazap1",0.00204832784141172,0.00763770183638912,0.241,0.196,1
"Dbn1",1.04411908119764e-06,0.146214015054645,0.403,0.323,0.0156826685995885
"Dbp",2.85580654409313e-05,0.153689869556403,0.204,0.154,0.428942142922788
"Dclk2",3.42134589460312e-05,0.109839905554936,0.238,0.184,0.513886153369389
"Dcp1a",0.000348266380447218,0.106632295122626,0.164,0.124,1
"Dcun1d5",0.000777219810265606,0.0264327316470849,0.317,0.259,1
"Ddb2",0.000163337522895428,0.098597727934562,0.126,0.09,1
"Ddhd1",0.0012400162173863,-0.284846012694489,0.537,0.575,1
"Ddhd2",0.00204572638890508,0.0453269045814026,0.262,0.218,1
"Ddit4",1.44730537240563e-15,0.483275266507852,0.193,0.107,2.17385266935326e-11
"Ddn",9.88648537935547e-16,0.272390178758225,0.841,0.723,1.48495010397919e-11
"Ddx10",0.000200337328196008,0.185179433970622,0.137,0.1,1
"Ddx24",0.00333074366062913,0.0114597584362741,0.17,0.134,1
"Ddx46",0.000288571501246201,0.0555237521848035,0.236,0.185,1
"Ddx5",1.33784317571811e-07,0.249689016466838,0.216,0.153,0.0020094404499286
"Ddx50",7.89786945367221e-05,0.117687900355649,0.199,0.151,1
"Dek",0.00136468545657258,-0.0247674128174901,0.108,0.078,1
"Dennd6a",0.000136400265726789,0.073671098498862,0.154,0.114,1
"Dgcr8",0.00236527512196685,0.0207400438221853,0.135,0.103,1
"Dgka",0.00365250259743088,0.0090464469482654,0.27,0.225,1
"Dhcr24",8.87904771988927e-10,0.31098843854978,0.239,0.164,1.33363296752737e-05
"Dhdds",0.00735855316552689,0.0724618271015197,0.144,0.115,1
"Dhh",0.00242140454897921,0.0734132480743117,0.441,0.377,1
"Dhrs3",1.70945789748959e-05,0.150918517675122,0.223,0.169,0.256760576202937
"Dhx15",0.00955870589241847,-0.0270464174485132,0.292,0.248,1
"Dhx40",0.00554655854070361,0.0217781719733094,0.124,0.096,1
"Dhx9",3.4093744116913e-05,0.160224296376557,0.192,0.144,0.512088036636033
"Diaph2",4.73481422194824e-06,0.0598042500019946,0.312,0.238,0.0711169096136625
"Dicer1",0.00137943353276811,0.0291641436348502,0.157,0.12,1
"Disc1",0.00313296468730237,-0.40001661941852,0.064,0.104,1
"Disp1",0.00104476997840251,0.126488250040776,0.19,0.151,1
"Dmd",2.45565831162399e-08,0.18478955995176,0.517,0.415,0.000368839878405924
"Dmtf1",0.000125669892024776,0.0892048790716713,0.258,0.204,1
"Dmxl1",0.00174154744550393,0.0356477545263452,0.236,0.193,1
"Dmxl2",7.83476716653718e-05,0.111645003550375,0.269,0.213,1
"Dnajb12",0.00578735581881352,-0.0155036703195131,0.287,0.241,1
"Dock10",0.00977255230802399,-0.0291340009176146,0.276,0.232,1
"Dot1l",0.00120333852773307,0.0401357506503721,0.268,0.222,1
"Dph6",0.0076991763074806,-0.0041486365475536,0.148,0.118,1
"Dpysl2",0.000528944692109259,0.0315592154341178,0.202,0.157,1
"Dpysl4",0.007044473746385,0.0474893132068045,0.139,0.11,1
"Drp2",1.29234298261976e-05,0.0865133989028486,0.987,0.972,0.194109915989488
"Dtna",0.00574335842850486,0.0242312987469333,0.457,0.395,1
"Dtnbp1",0.00691174707921794,0.0366438446659164,0.127,0.099,1
"Dtx4",0.000535756914147827,0.0650332997759195,0.115,0.083,1
"Dtymk",0.00282759994874502,0.0407032764740611,0.271,0.225,1
"Dusp11",0.00790408818496959,0.00988958865765177,0.388,0.337,1
"Dusp15",9.73835922178822e-17,0.196681711314112,0.979,0.951,1.46270155511259e-12
"Dync1li2",0.000992082413306908,0.00113555211486149,0.365,0.301,1
"Dynlrb1",0.000837391287870489,0.202839013159987,0.219,0.148,1
"Dzip3",0.00329848453429445,0.136150048781273,0.153,0.122,1
"Eci2",0.000529702594069805,0.0454540651454843,0.113,0.081,1
"Ecscr",0.000346619846622606,0.0597183578792211,0.545,0.457,1
"Edf1",0.00470398617356972,0.0734258314700332,0.117,0.091,1
"Eef1a1",0.00045870839717841,0.160202051620472,0.154,0.117,1
"Eef1akmt2",0.00120576658991832,0.0516042297815205,0.218,0.175,1
"Efr3b",5.2987167657875e-08,0.166473514167212,0.33,0.25,0.000795867258221283
"Efs",0.00516059418433085,-0.368729379482477,0.219,0.273,1
"Egln2",0.00945541584004284,-0.00259073421077571,0.131,0.104,1
