"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Cd9",0.279883008139341,6.09632950202396e-14,"CD9",0.9312890045953,2.48731597477048e-08,"Up","Up","Concordant"
"Mbp",-0.309362962879349,1.0963497224448e-13,"MBP",1.69699863632153,0.000267523191204788,"Down","Up","Discordant"
"Klf9",0.259636822319304,3.31619794133547e-13,"KLF9",1.64653591947783,3.91417121914828e-16,"Up","Up","Concordant"
"Ralgds",0.217231107118012,6.01438052179846e-13,"RALGDS",0.800620882164364,0.000117416874076248,"Up","Up","Concordant"
"Sfpq",0.119772946672765,1.18844215489223e-12,"SFPQ",0.615547768668322,0.000417455264524902,"Up","Up","Concordant"
"Mpz",0.299336324210134,1.7351191575341e-12,"MPZ",1.71292998284678,0.00117146089740735,"Up","Up","Concordant"
"Col1a1",0.218300074510664,2.30282551535219e-12,"COL1A1",-2.33093047101344,4.86690219674216e-12,"Up","Down","Discordant"
"Sptbn5",0.228436934323384,7.17264592292248e-12,"SPTBN5",2.38514777172604,1.09154521488196e-06,"Up","Up","Concordant"
"Arid5b",0.193155882981966,1.20594492171901e-11,"ARID5B",1.00233724445659,2.65653545696934e-09,"Up","Up","Concordant"
"Mapk8ip1",0.199412276752728,1.26401125922953e-11,"MAPK8IP1",1.97162808296533,5.03540842940661e-05,"Up","Up","Concordant"
"Klf15",0.17712237805897,1.61242004216718e-11,"KLF15",1.48401137805783,1.67269822736748e-05,"Up","Up","Concordant"
"Rhobtb3",0.17587661388231,3.76758573242718e-11,"RHOBTB3",1.08101008964996,2.97101651403888e-06,"Up","Up","Concordant"
"Dag1",0.230860326594272,4.41344059519757e-11,"DAG1",0.452299922636794,0.0319723226206573,"Up","Up","Concordant"
"Srsf6",0.112491009980576,7.01237544620197e-11,"SRSF6",0.607447182868995,7.7281743493011e-05,"Up","Up","Concordant"
"Sema3g",0.294957569108663,7.62542256815819e-11,"SEMA3G",-0.608545192438649,0.0381973899900013,"Up","Down","Discordant"
"Fa2h",0.188609302284497,7.83988254014161e-11,"FA2H",1.3352567336003,0.00292691716258544,"Up","Up","Concordant"
"Arrb2",0.139193292028553,8.86480093623572e-11,"ARRB2",1.73985888909546,0.000201212352501719,"Up","Up","Concordant"
"Atp1b3",0.171757278007205,1.38081384142073e-10,"ATP1B3",2.31810166786389,2.10745120832055e-26,"Up","Up","Concordant"
"Ide",0.149236961213908,1.59366606619147e-10,"IDE",-0.51913816266272,0.00350840144624801,"Up","Down","Discordant"
"Errfi1",0.180494637732512,2.26007273833135e-10,"ERRFI1",2.47246134003074,2.32068104463967e-16,"Up","Up","Concordant"
"Cyb5r2",0.197433630799332,2.77064007154752e-10,"CYB5R2",1.00695743795473,0.00352882719305511,"Up","Up","Concordant"
"Slc38a2",0.154940217296422,4.1312757847171e-10,"SLC38A2",0.937377457359951,6.48296092327976e-11,"Up","Up","Concordant"
"Elovl1",0.184387485959188,4.4439313067702e-10,"ELOVL1",0.709125826521035,0.000121144857753579,"Up","Up","Concordant"
"Bcl2l1",0.142072385496056,6.13656940461785e-10,"BCL2L1",0.43555280611491,0.00566397624664395,"Up","Up","Concordant"
"Elovl7",0.231979025954765,6.44041682022039e-10,"ELOVL7",0.918234349499559,0.00277138142783631,"Up","Up","Concordant"
"Jam3",0.159446874101277,8.12282101658872e-10,"JAM3",0.457492352742025,0.00031177974466763,"Up","Up","Concordant"
"Kif21a",0.186122599113704,8.56448051994256e-10,"KIF21A",0.570694855910723,0.0120541087988496,"Up","Up","Concordant"
"Myo7a",0.178077727183201,9.84379719734919e-10,"MYO7A",-1.25005024467451,4.0030645680663e-06,"Up","Down","Discordant"
"Iqgap2",0.27352822544335,1.01713035823005e-09,"IQGAP2",0.667062492239989,0.0101837809039101,"Up","Up","Concordant"
"Xbp1",0.172371649442691,1.73689581883502e-09,"XBP1",0.923904148636957,0.00397709245311176,"Up","Up","Concordant"
"Abtb2",0.149090586967282,2.03417980888949e-09,"ABTB2",0.850021399170085,0.00198104421965933,"Up","Up","Concordant"
"Abcc5",0.139889713924267,2.84068700038281e-09,"ABCC5",-0.967701443549381,1.97453539423291e-06,"Up","Down","Discordant"
"Ippk",0.143064625388575,3.86472188585886e-09,"IPPK",0.539823439698933,0.0162897076209734,"Up","Up","Concordant"
"Megf9",0.175851462698849,4.89667866361011e-09,"MEGF9",1.80510583671921,3.17665770495995e-06,"Up","Up","Concordant"
"Scube1",0.229769785658775,7.80097624230978e-09,"SCUBE1",-0.888601729839685,0.00616252818558909,"Up","Down","Discordant"
"Pcdhga12",0.183704532354525,8.0732614951035e-09,"PCDHGA12",-1.01470602899415,0.000831031242675205,"Up","Down","Discordant"
"Tle3",0.176187680407551,8.64771078560454e-09,"TLE3",1.2812407142481,0.000765166811093739,"Up","Up","Concordant"
"Il6ra",0.171214933098655,1.60669826877054e-08,"IL6R",1.47218534211856,0.000248864661137805,"Up","Up","Concordant"
"Pmp22",0.236855375891292,1.95182503029279e-08,"PMP22",1.45929829179601,1.88551476517146e-06,"Up","Up","Concordant"
"Gpr37l1",0.246790340444427,2.22066960521538e-08,"GPR37L1",1.34688202118724,0.0057794070837936,"Up","Up","Concordant"
"Hjurp",0.172865975391534,2.32665632027913e-08,"HJURP",-1.31698323057106,0.00307193999547672,"Up","Down","Discordant"
"Mpnd",0.121791437023365,2.44135126138767e-08,"MPND",-0.595499216283351,0.00490170726157816,"Up","Down","Discordant"
"Cryab",0.119527647222797,2.91171973475489e-08,"CRYAB",1.08341602218809,5.7269190274382e-05,"Up","Up","Concordant"
"Kifc2",0.16035204144899,3.01809785132065e-08,"KIFC2",-0.794340720641097,0.00327147821258128,"Up","Down","Discordant"
"Adamtsl5",0.152244006848852,3.22490756738657e-08,"ADAMTSL5",-0.730610612395635,0.00732530439285907,"Up","Down","Discordant"
"Cdh1",0.200214681209093,3.26615105107214e-08,"CDH1",1.61733830378314,0.00241398407306228,"Up","Up","Concordant"
"Slc44a2",0.120089955087097,3.63885230360832e-08,"SLC44A2",0.51829195359802,0.00517102720976109,"Up","Up","Concordant"
"Nedd9",0.153767705379731,4.00436079397514e-08,"NEDD9",2.5439781102678,1.45742549457497e-17,"Up","Up","Concordant"
"Timp2",0.143061865535284,4.96288485073894e-08,"TIMP2",-0.31091995692204,0.0387226628601124,"Up","Down","Discordant"
"Rap1gds1",0.134186007944123,5.93911921307508e-08,"RAP1GDS1",0.666498916787632,0.0020158455859027,"Up","Up","Concordant"
"Mthfd1l",0.148281605465905,5.96221790467406e-08,"MTHFD1L",0.842884885757314,0.00238120556135578,"Up","Up","Concordant"
"Ptpre",0.10619010954747,1.02639755454534e-07,"PTPRE",2.06625014305419,1.42155021346131e-06,"Up","Up","Concordant"
"Azin1",0.152193193343981,1.28909711295395e-07,"AZIN1",0.805594176187565,0.000395432410720482,"Up","Up","Concordant"
"Atp1a1",0.192853227292167,1.67483099768589e-07,"ATP1A1",1.96831342051822,2.83978222987694e-15,"Up","Up","Concordant"
"Paqr6",0.113662231756344,2.35859019408325e-07,"PAQR6",0.805361172474919,0.00215066741025202,"Up","Up","Concordant"
"Emc7",0.179362282562889,2.42206090425783e-07,"EMC7",0.524907012405259,0.00525852613376337,"Up","Up","Concordant"
"Tmtc1",0.205785017956104,2.67504052133079e-07,"TMTC1",-0.506513330680648,0.0228591350107867,"Up","Down","Discordant"
"Clcn2",0.113722816123925,4.03041121678816e-07,"CLCN2",1.28952414032155,0.000610248511241346,"Up","Up","Concordant"
"Dtymk",0.0872439926718773,4.08193386518224e-07,"DTYMK",-0.452840471120764,0.00343036048735035,"Up","Down","Discordant"
"Itpk1",0.0628539288183969,4.6414695941543e-07,"ITPK1",0.756103281010516,0.000459840990722149,"Up","Up","Concordant"
"Brsk2",0.136848475185069,5.22114398464596e-07,"BRSK2",0.919606832246747,0.00727183191789815,"Up","Up","Concordant"
"Fra10ac1",0.143883245625808,5.40075272914339e-07,"FRA10AC1",-0.718282529966479,1.31429371020952e-05,"Up","Down","Discordant"
"Xpo7",0.108724306984689,5.44883272232523e-07,"XPO7",-0.350256736875357,0.046637561482762,"Up","Down","Discordant"
"Sirpa",0.150444915497072,7.26824799912315e-07,"SIRPA",0.526166317517518,0.0263956366122629,"Up","Up","Concordant"
"Atxn2",0.12412329659344,8.70824337884315e-07,"ATXN2",-0.569868126504766,0.00327076498568536,"Up","Down","Discordant"
"Mylip",0.130691184214107,8.85828439836319e-07,"MYLIP",0.764613361473144,0.00145723825263538,"Up","Up","Concordant"
"Fam107a",0.171867174994514,1.00694051567701e-06,"FAM107A",2.08447238998694,5.92255945530233e-10,"Up","Up","Concordant"
"Magt1",0.178703079905724,1.11412379651159e-06,"MAGT1",0.550574789695517,0.00793985326633736,"Up","Up","Concordant"
"Gjb1",0.180916603079406,1.14501919266255e-06,"GJB1",2.15440654188172,0.000913282884113339,"Up","Up","Concordant"
"Npc1",0.127834548384156,1.30405496457967e-06,"NPC1",0.765584556783212,1.09156681081842e-06,"Up","Up","Concordant"
"Tpp1",0.140832403256721,1.46860259502632e-06,"TPP1",-0.425048961489547,0.0446214304260235,"Up","Down","Discordant"
"Cdc37l1",0.125491892805044,1.50843429580465e-06,"CDC37L1",1.05894406250881,5.31125816105214e-09,"Up","Up","Concordant"
"Sirt2",0.127382297711506,1.50938893689038e-06,"SIRT2",0.49228408389631,3.79133563366013e-05,"Up","Up","Concordant"
"Dcun1d5",0.0923021108071962,1.55799780990704e-06,"DCUN1D5",0.492434370437308,0.000228099134445988,"Up","Up","Concordant"
"Rab20",0.162763785952528,1.597858800243e-06,"RAB20",1.46761404397999,8.69655159915787e-06,"Up","Up","Concordant"
"Ddx5",0.143998190081314,1.68993079469345e-06,"DDX5",0.793816015429833,2.16237727586592e-06,"Up","Up","Concordant"
"Zkscan3",0.0913435979447657,1.78745254333602e-06,"ZKSCAN3",-1.26942947076881,1.30222820497611e-05,"Up","Down","Discordant"
"Srpk1",0.158235626239314,1.86406459688863e-06,"SRPK1",1.37573547686643,0.000476474840202546,"Up","Up","Concordant"
"Dusp6",0.403774483213611,1.87244983791741e-06,"DUSP6",0.838839297126798,0.00102203797236345,"Up","Up","Concordant"
"Senp3",0.127696021169735,1.8954209246065e-06,"SENP3",0.46287359604863,0.0135688003827127,"Up","Up","Concordant"
"Sin3b",0.0670486762655518,1.9784189809224e-06,"SIN3B",-0.557232242686378,0.031362550179986,"Up","Down","Discordant"
"Hbegf",0.211054918778354,2.09290010675293e-06,"HBEGF",1.93191719312122,5.26323338800998e-10,"Up","Up","Concordant"
"Lrp1",0.128881854137702,2.12197811191648e-06,"LRP1",-0.819374421249414,0.000902398609018947,"Up","Down","Discordant"
"Drp2",-0.232920998739397,2.12393504128461e-06,"DRP2",1.8364887437442,0.0049134881586191,"Down","Up","Discordant"
"Pllp",0.161534700175303,2.15115954623609e-06,"PLLP",0.894267149336348,0.00652653039232274,"Up","Up","Concordant"
"Slc15a4",0.123252871330475,2.18495504845392e-06,"SLC15A4",0.786849053467934,0.000895016193057787,"Up","Up","Concordant"
"Sod3",0.214516756741697,2.38957599632613e-06,"SOD3",-0.45875517949551,0.00277560942349493,"Up","Down","Discordant"
"Ddx3x",0.140657075348161,2.48777286181167e-06,"DDX3X",1.1611746771433,1.46110195598661e-06,"Up","Up","Concordant"
"Serinc1",0.148727297625277,2.84373226874963e-06,"SERINC1",0.529012251181998,0.00501006783530578,"Up","Up","Concordant"
"Arhgef17",0.0770142465638963,2.9520188747028e-06,"ARHGEF17",-0.633317308573752,0.0300738495147949,"Up","Down","Discordant"
"Iqcc",0.0897842109608321,3.05687741377305e-06,"IQCC",-0.670264477802829,0.00141091098501831,"Up","Down","Discordant"
"Wdfy2",0.0811201948697042,3.18162981515192e-06,"WDFY2",-0.355256628261011,0.0311272127861863,"Up","Down","Discordant"
"Evc2",0.121918698369386,3.87945033879373e-06,"EVC2",-0.615300860984749,0.0331391907339537,"Up","Down","Discordant"
"Ppp1r16a",0.120955727216085,3.92538323241241e-06,"PPP1R16A",-0.415080962446433,0.0326252800520048,"Up","Down","Discordant"
"Rabep1",0.0967921600165114,4.13875697714237e-06,"RABEP1",0.294246152545924,0.0224182618985853,"Up","Up","Concordant"
"Med22",0.159532781311933,5.28188982876985e-06,"MED22",-0.541387339592153,4.65730757140838e-06,"Up","Down","Discordant"
"Lctl",0.139612020276604,5.53848537077697e-06,"LCTL",1.36203941807496,0.00020920595137583,"Up","Up","Concordant"
"Chd9",0.112645837506487,5.92664993948239e-06,"CHD9",-0.303511873218779,0.00655165176317191,"Up","Down","Discordant"
"Syngap1",0.085878818931922,5.95211373306376e-06,"SYNGAP1",-1.02606301268327,0.0010777313727179,"Up","Down","Discordant"
"Mal",0.125707571812164,6.09908043590184e-06,"MAL",1.03220087595097,0.00607270508940302,"Up","Up","Concordant"
"Vamp1",0.119544300125355,6.79557692175988e-06,"VAMP1",-0.958436827695188,0.000249093984023834,"Up","Down","Discordant"
"Cadm3",0.161458635350945,9.49687850664247e-06,"CADM3",1.0167187389854,0.000288870291583311,"Up","Up","Concordant"
"Cntf",0.210551312868046,9.82098994697166e-06,"CNTF",2.62653624340717,0.000270677068410278,"Up","Up","Concordant"
"Slc31a2",0.135079209917614,1.00911337792757e-05,"SLC31A2",1.522985976451,5.60071605334716e-06,"Up","Up","Concordant"
"Rab33b",0.0953059609825195,1.03837559989222e-05,"RAB33B",0.550482163044444,0.00747365774812058,"Up","Up","Concordant"
"Cfp",0.12178331149835,1.1481938860847e-05,"CFP",2.70661219868059,3.78237032454308e-09,"Up","Up","Concordant"
"Far1",0.0947759804235493,1.1580446134652e-05,"FAR1",0.51632518539572,1.38969577865751e-05,"Up","Up","Concordant"
"Sh3bp5",0.088289902198164,1.20461539336381e-05,"SH3BP5",0.769725466062316,0.00136378929780579,"Up","Up","Concordant"
"Tmbim6",0.151647870396147,1.23265010211421e-05,"TMBIM6",0.430109731737986,0.0349546573916798,"Up","Up","Concordant"
"Tbc1d23",0.0996753380914612,1.5378660496956e-05,"TBC1D23",0.424067506537128,0.00192458431543134,"Up","Up","Concordant"
"Bcl6",0.191878806056613,1.59935075339724e-05,"BCL6",1.06104954578426,0.00194519055396459,"Up","Up","Concordant"
"Ube2b",0.0744279594592865,1.63950615627188e-05,"UBE2B",0.812199754531301,0.00297307863188131,"Up","Up","Concordant"
"Col1a2",0.133703772712317,1.80025956341162e-05,"COL1A2",-0.884662679434246,0.000673077956595261,"Up","Down","Discordant"
"Skap2",0.136264184078559,1.86779716634384e-05,"SKAP2",0.884091786729956,0.00272521173937634,"Up","Up","Concordant"
"Pim3",0.0790446026747398,2.16800306416461e-05,"PIM3",1.14143436895726,1.62892696591245e-05,"Up","Up","Concordant"
"Slc48a1",0.0972448378583675,2.2587166128937e-05,"SLC48A1",-0.419067522425082,0.0324772155807526,"Up","Down","Discordant"
"Atp6v0b",0.0751465635239499,2.35181111993608e-05,"ATP6V0B",1.14370862872133,0.000331532121632071,"Up","Up","Concordant"
"Per3",0.0408583349220921,3.46348713392239e-05,"PER3",-0.4257381222925,0.041497444185606,"Up","Down","Discordant"
"Slc7a5",0.119805342207716,3.56534102644311e-05,"SLC7A5",3.86379252811974,7.06852579908722e-11,"Up","Up","Concordant"
"Aagab",0.105595079111268,3.75063311684129e-05,"AAGAB",0.395105804158502,0.0370312996354424,"Up","Up","Concordant"
"Xpo1",0.0707063032363655,3.77508195633449e-05,"XPO1",-0.725692842258922,0.000109161602599099,"Up","Down","Discordant"
"Fbxl2",0.130228859574575,4.23715299172963e-05,"FBXL2",-0.868538406440034,0.00140863908132455,"Up","Down","Discordant"
"Gdi1",0.0994161311207624,4.70810752032041e-05,"GDI1",0.37407099549111,0.0279566052358016,"Up","Up","Concordant"
"Sgta",0.105566647280958,4.80188955987097e-05,"SGTA",0.544400972273394,0.000608714856133023,"Up","Up","Concordant"
"Myo1b",0.123061920723961,5.21719287425326e-05,"MYO1B",0.489556382046038,1.32623899575974e-05,"Up","Up","Concordant"
"Bckdhb",0.0885051840739235,5.71807323943331e-05,"BCKDHB",-0.447582873998099,0.0403598743791539,"Up","Down","Discordant"
"Zbtb38",0.123165186987243,6.11184613698536e-05,"ZBTB38",0.385371706708702,0.00119350571062084,"Up","Up","Concordant"
"Snx14",0.118471432093893,6.12183655514996e-05,"SNX14",-0.665090290492076,0.000109807789869119,"Up","Down","Discordant"
"Hspa4l",0.112425547023915,6.89762507494042e-05,"HSPA4L",0.365938984450888,0.00905357937561948,"Up","Up","Concordant"
"Rap1gap",0.0136701652570994,6.99983882885015e-05,"RAP1GAP",0.761753912731507,0.0123053059106887,"Up","Up","Concordant"
"Derl1",0.109241472327361,7.38950071676468e-05,"DERL1",0.347890696105847,0.0488588835219732,"Up","Up","Concordant"
"Herc1",0.103131528269351,7.95201153058856e-05,"HERC1",-0.392658243763002,0.0102013854854413,"Up","Down","Discordant"
"Fat1",0.122169452156983,9.34415678507767e-05,"FAT1",0.387098880975123,0.0372168004062437,"Up","Up","Concordant"
"Mast3",0.0808641847034407,0.000100870324828517,"MAST3",1.32631925676481,0.00101717399404083,"Up","Up","Concordant"
"Kazn",0.0802173746784125,0.000112476599166905,"KAZN",0.852630615360975,0.000125549619932034,"Up","Up","Concordant"
"Igfbp5",0.214343766823883,0.00012590993276843,"IGFBP5",-0.51986557990237,0.00389527550578608,"Up","Down","Discordant"
"Lamb1",0.0916477450393458,0.000126313897658568,"LAMB1",0.484600229731846,0.00417971710924958,"Up","Up","Concordant"
"Sar1a",0.132534800532258,0.000128504974776269,"SAR1A",0.575969918874137,0.00445497403256509,"Up","Up","Concordant"
"Prkca",0.146573735702971,0.000139354921310633,"PRKCA",0.617579319524802,0.0163286606082726,"Up","Up","Concordant"
"Mcl1",0.08650986539446,0.00014391029240943,"MCL1",2.02001445045234,1.32987470241434e-10,"Up","Up","Concordant"
"Efcc1",0.0226578852245423,0.000145473050495442,"EFCC1",-0.916910133173113,0.0178243201941416,"Up","Down","Discordant"
"Gpm6b",0.0530708890227052,0.000148691907893289,"GPM6B",0.648876276531755,0.0449669920396894,"Up","Up","Concordant"
"Syvn1",0.077642619769882,0.00015852220771196,"SYVN1",-0.495149380889934,0.0038448266340403,"Up","Down","Discordant"
"Gjc3",0.0863714914189211,0.000193729411595596,"GJC3",1.77220224797196,0.000641135206273757,"Up","Up","Concordant"
"Col24a1",0.160391502019885,0.000249619765548426,"COL24A1",-0.706756334151809,0.0231127885684988,"Up","Down","Discordant"
"Jdp2",0.0944903508871171,0.000250866525164934,"JDP2",0.664047483950126,0.00296457109290432,"Up","Up","Concordant"
"Scamp5",0.031657075185862,0.000252140307508253,"SCAMP5",-0.67832107775886,0.0226163236329566,"Up","Down","Discordant"
"Atf7",0.0461020456171664,0.000253109668205123,"ATF7",-0.730025177276958,0.000266168879839558,"Up","Down","Discordant"
"Hsp90ab1",0.108520654218624,0.000258010577971502,"HSP90AB1",0.80212188451751,0.00239241119582995,"Up","Up","Concordant"
"Spire1",-0.00332539939155807,0.000277891836584129,"SPIRE1",0.560411766459194,0.00167293843432501,"Down","Up","Discordant"
"Vav2",0.0944285688177583,0.00028152785830223,"VAV2",-0.734534082086073,0.0028285000008971,"Up","Down","Discordant"
"Map1b",-0.0305789218857413,0.000287053752193232,"MAP1B",0.482800784960368,0.0100343188238451,"Down","Up","Discordant"
"Pcf11",0.0564962013221577,0.000334515938267473,"PCF11",0.729549139946688,2.67205133902654e-06,"Up","Up","Concordant"
"Hace1",0.0802705183262599,0.000338143501202512,"HACE1",-0.268387890709836,0.0289729199543084,"Up","Down","Discordant"
"Rcn1",0.10036479789296,0.00036139015923797,"RCN1",0.731123720718976,0.000743046074483841,"Up","Up","Concordant"
"Ddit4",0.0841502183074999,0.000386924035857638,"DDIT4",0.774687726686025,0.00446078167606851,"Up","Up","Concordant"
"Amdhd2",0.0795377011170409,0.000424885327263885,"AMDHD2",-0.464737775685088,0.0253007024040457,"Up","Down","Discordant"
"Itgb1",0.0828058189044298,0.00046331172398659,"ITGB1",0.459133916288336,0.0090368331540247,"Up","Up","Concordant"
"Tnrc18",0.0726375235312371,0.000565440529384092,"TNRC18",-0.98321750863714,0.000975582558642735,"Up","Down","Discordant"
"Lpin1",0.0114000069662243,0.000590341351170883,"LPIN1",0.823524937932399,0.000321468952838389,"Up","Up","Concordant"
"Mpv17",0.0737871670795418,0.000628794970662415,"MPV17",-0.462583778585178,0.0003543645754178,"Up","Down","Discordant"
"Degs1",0.135811484598294,0.000641787308659374,"DEGS1",0.473554448563148,0.0488183671699668,"Up","Up","Concordant"
"Slc27a1",0.0908289825448998,0.000665673452098669,"SLC27A1",-0.723270208286471,0.00678387661198289,"Up","Down","Discordant"
"Tmem181a",0.0480773434625004,0.000686029699776011,"TMEM181",0.249378570989164,0.0282018445431675,"Up","Up","Concordant"
"Ctsa",0.0742167870608186,0.000697418287357904,"CTSA",-0.26958859819655,0.0485587397724834,"Up","Down","Discordant"
"Abhd16a",0.0836072571781326,0.000713291993680161,"ABHD16A",0.68538320255845,0.0202159290618093,"Up","Up","Concordant"
"Tesk2",0.091541790735207,0.00077474976506698,"TESK2",0.557185682094978,0.0115978183812389,"Up","Up","Concordant"
"Acap3",0.119921597233902,0.000810993136913037,"ACAP3",-0.792997965282993,0.00548395731260536,"Up","Down","Discordant"
"Cmtm6",0.160589433802849,0.000817369275381064,"CMTM6",1.31436246649902,9.43717706637799e-05,"Up","Up","Concordant"
"Dbp",0.0672511887769158,0.000867565391522276,"DBP",-1.24920220507366,0.000906717305914943,"Up","Down","Discordant"
"Mtch1",0.0804259948299075,0.000874678515214797,"MTCH1",0.454994717249362,0.00106982767936683,"Up","Up","Concordant"
"Cyld",0.0875090069595205,0.000906458771837581,"CYLD",0.394198863752814,0.0235273695251941,"Up","Up","Concordant"
"Ucp2",0.140961856811992,0.000933957256007853,"UCP2",-0.707725555259273,0.00108041690961829,"Up","Down","Discordant"
"Eml2",0.111813675325057,0.000947506479904575,"EML2",-0.553022997050095,0.00184817811822119,"Up","Down","Discordant"
"Ehd4",0.0979395396302603,0.000966623310781426,"EHD4",0.698179538113148,0.00139642060971187,"Up","Up","Concordant"
"Nfkbia",0.0640263198112814,0.00100570364765464,"NFKBIA",1.98951729214316,9.71898576407927e-16,"Up","Up","Concordant"
"Slirp",0.0968015113882333,0.00100659963536937,"SLIRP",0.714365220464548,0.000425917412269313,"Up","Up","Concordant"
"Rab11fip3",0.0708110398635353,0.00111986156770899,"RAB11FIP3",-0.445442199545474,0.04298716206666,"Up","Down","Discordant"
"Cdh19",0.214848130488805,0.00113184307308979,"CDH19",0.557185739341524,0.0166725875656682,"Up","Up","Concordant"
"Fgd4",0.0620126899888584,0.00116680698622821,"FGD4",0.967165912715012,0.000234852213120115,"Up","Up","Concordant"
"Acyp2",0.13204836952867,0.00117445547300268,"ACYP2",-0.376105291286763,0.0376944107665805,"Up","Down","Discordant"
"Mxra8",0.0398079344570863,0.00117833048359111,"MXRA8",-0.513978071919245,0.016941049466831,"Up","Down","Discordant"
"Actg1",0.125202519448867,0.00138063777029517,"ACTG1",0.323021786468219,0.0429620298758623,"Up","Up","Concordant"
"Pisd",0.06720609716268,0.00138194495156926,"PISD",1.19458260414812,2.99112158337751e-05,"Up","Up","Concordant"
"Gtf2i",0.0823852316281914,0.001385002682368,"GTF2I",-0.323137154581248,0.0127622604994277,"Up","Down","Discordant"
"Asah1",0.0359239849722508,0.00138589091955477,"ASAH1",0.559788104440354,0.0409006897215529,"Up","Up","Concordant"
"Fgfr1op2",0.0732800934703661,0.0015011755301395,"FGFR1OP2",0.430537038280755,0.000238267993288198,"Up","Up","Concordant"
"Sppl2b",0.0618060928318459,0.00155658335202888,"SPPL2B",-0.599339809159489,0.0210086360447017,"Up","Down","Discordant"
"Vps41",0.0593192993799569,0.00166724676953475,"VPS41",-0.237814340998222,0.01379645510335,"Up","Down","Discordant"
"Rab18",0.0916244912068487,0.00168689951488275,"RAB18",0.362227467214569,0.0114638100710698,"Up","Up","Concordant"
"Rfc2",0.137203551144419,0.00174045789277535,"RFC2",0.738202594959167,0.00033007254515109,"Up","Up","Concordant"
"Prr7",0.089891538250323,0.00184167803706004,"PRR7",1.57453462352253,4.17701234623888e-05,"Up","Up","Concordant"
"Rcbtb1",0.0442587700105506,0.00185056331035796,"RCBTB1",-0.289590088417924,0.0490874522964038,"Up","Down","Discordant"
"Mfsd11",0.0969695683504382,0.00192247806197137,"MFSD11",-0.310991995200622,0.041630488149431,"Up","Down","Discordant"
"Sbds",0.0935014333869422,0.00219209008207234,"SBDS",0.737903155768609,1.09061311395991e-05,"Up","Up","Concordant"
"Eif4a1",0.0984883193518127,0.00220183325274892,"EIF4A1",1.82443693917141,6.14070576593323e-17,"Up","Up","Concordant"
