"gene","p_val","avg_log2fc","pct.1","pct.2","p_val_adj"
"Kirrel",0.00149693581194598,0.0746744122162744,0.241,0.199,1
"Klf10",0.00559971891264859,-0.366096575086432,0.095,0.139,1
"Klrb1a",0.00174478381222665,0.112697491671144,0.122,0.093,1
"Kmt2e",0.00361801341230807,0.0452784304666931,0.327,0.28,1
"Kmt5a",0.00826149242117456,0.0419604531084588,0.206,0.172,1
"Kpnb1",0.00335676529609289,0.0944769111642242,0.169,0.11,1
"L1cam",0.00497587762004511,0.250162281779784,0.517,0.465,1
"Lama4",0.000181724580348613,0.113873952546031,0.244,0.193,1
"Lama5",0.000976719661383504,0.155220539115576,0.199,0.16,1
"Lamb1",1.86104012505334e-05,0.125653744780105,0.611,0.529,0.279528226783012
"Lamb2",0.00732585949154942,0.0352042460569968,0.287,0.243,1
"Large1",0.00186041888399273,0.0752621800051507,0.22,0.18,1
"Lbr",0.00311759340831088,0.0203884326682622,0.192,0.155,1
"Lctl",0.000364280582030121,0.139122703606329,0.344,0.289,1
"Ldlr",0.000438100401786479,0.0355539570794483,0.248,0.197,1
"Lemd2",0.00222059934600458,0.0448876903719146,0.225,0.183,1
"Letmd1",0.000593315383431492,0.0782984243775554,0.109,0.078,1
"Limk2",2.18629051790702e-07,0.185466685232529,0.5,0.417,0.00328380835789634
"Lims2",8.47029752355277e-06,0.158740811272123,0.458,0.379,0.127223868803763
"Lox",0.000229711632334899,0.228324258210213,0.176,0.137,1
"Lrch4",0.00032006478624079,0.134520074316628,0.354,0.299,1
"Lrp1",2.06818719007087e-06,0.156812483150332,0.448,0.366,0.0310641715948644
"Lrp10",0.00247070715144206,-0.168760522081354,0.254,0.336,1
"Lrp5",3.57732869303175e-05,0.221720063297291,0.103,0.068,0.537314769693369
"Lrp6",0.000119815568176095,0.0795321735340964,0.288,0.23,1
"Lrrc47",0.00114545189646824,0.10366320796595,0.149,0.114,1
"Lrrc8b",0.00610807351289899,-0.253652980810708,0.16,0.217,1
"Lrrfip2",0.000316172134847322,0.0991559084131621,0.123,0.089,1
"Lsm14a",0.00192440008720859,0.392896188539729,0.178,0.123,1
"Lyrm9",0.00422023830967785,0.15497269472746,0.104,0.059,1
"Lyst",0.000911892495006807,0.12851166390277,0.209,0.168,1
"Maged1",2.48617350504418e-07,0.167261632921301,0.425,0.338,0.00373423260457636
"Magi1",0.00101945838646314,0.152987821419793,0.191,0.153,1
"Magoh",0.00465628673402226,0.170355535101805,0.136,0.087,1
"Mal",0.000732926685959646,0.0949395675572684,0.407,0.347,1
"Man1a",1.62470698522918e-06,0.204395736389846,0.186,0.133,0.0244030989181423
"Man1b1",0.00200717558808508,0.106208799379636,0.155,0.122,1
"Map2k2",0.00688393244072103,0.0217189930001989,0.377,0.33,1
"Map4",0.00077037519520784,0.0616187613946679,0.454,0.385,1
"Map4k3",0.00874798582149173,0.0632397393387598,0.173,0.143,1
"Map4k5",0.00495130989860937,0.0625396895711128,0.173,0.141,1
"Map6",0.00286622831155312,0.0225323011803824,0.402,0.343,1
"Mapkbp1",0.00267060645632612,0.131983525649487,0.233,0.195,1
"Mapre3",3.00619969963073e-06,0.145142866412325,0.702,0.611,0.0451531194884536
"March7",0.00770241753477241,-0.00184133011884091,0.19,0.156,1
"Marf1",0.00513614129248504,0.113389506969169,0.21,0.176,1
"Mars",0.00393432712017778,0.0663318944063314,0.121,0.093,1
"Mast2",9.81183857428149e-05,0.143064942143371,0.626,0.546,1
"Mast3",0.0034469340127697,0.0764308440579621,0.133,0.103,1
"Mat2a",3.61091547959095e-10,0.205417760589847,0.644,0.537,5.42359505034561e-06
"Mbd1",0.00692139832506894,0.0895919162761694,0.169,0.139,1
"Mbd3",0.00136655644800135,0.0912838645736774,0.11,0.081,1
"Mboat1",0.000994886886622465,0.0562870224275918,0.212,0.17,1
"Mboat7",0.00339574133622315,0.0702277156641877,0.182,0.147,1
"Mbp",4.11743393066263e-07,-0.122522426790133,0.987,0.992,0.00618438576385527
"Mdm4",0.00110888017821943,0.0426524042072811,0.279,0.228,1
"Mdn1",2.63813940111352e-07,0.272151539684617,0.253,0.189,0.0039624853804725
"Meak7",0.00781704618518047,-0.104777864138846,0.061,0.101,1
"Mecr",0.00567937181827842,0.134049481743966,0.105,0.081,1
"Med15",1.38696761500231e-06,0.166474720037412,0.148,0.1,0.0208322535773347
"Mef2a",0.000471486170683087,0.160063686928349,0.115,0.083,1
"Metap1d",2.57030366124817e-05,0.15789761966108,0.41,0.343,0.386059609919475
"Mettl5",0.00607310679313853,-0.153785232780692,0.062,0.104,1
"Mfap3l",0.00147230320923806,0.113021202101142,0.221,0.181,1
"Mfsd2a",0.000104345968489529,0.197232451405692,0.17,0.129,1
"Mfsd5",0.000916334178807267,-0.207675229404003,0.126,0.191,1
"Mfsd7a",0.00376151363342801,0.135935505463427,0.152,0.122,1
"Mgat1",0.0097857845554704,0.124462506352817,0.102,0.08,1
"Mia2",0.000386101114711013,0.190901596869655,0.126,0.094,1
"Mical3",0.00059457458542213,0.065784596398299,0.422,0.36,1
"Micall2",0.00197190519519393,0.123098912202794,0.114,0.086,1
"Mink1",0.00606494254686318,0.0264816051237839,0.404,0.349,1
"Mlec",0.00557317560111109,0.0484528302549103,0.389,0.34,1
"Mlip",0.000415639148271802,0.0894987070477891,0.614,0.542,1
"Mllt1",0.00602020735000354,-0.156731409927558,0.176,0.243,1
"Mllt10",0.00890198896294434,0.0544077461962827,0.144,0.117,1
"Mocs2",0.000365978246702296,0.0982290948045237,0.334,0.279,1
"Morc2a",0.0084120819601643,0.0530878805011747,0.112,0.087,1
"Morc3",0.00192804616441585,0.0914288134148549,0.119,0.09,1
"Mphosph8",0.00469647275923432,-0.252629954626037,0.146,0.205,1
"Mprip",5.14109113392866e-09,0.227596749365686,0.635,0.543,7.72191888316085e-05
"Mpz",6.06221088608539e-07,0.220759691930069,0.988,0.988,0.00910544075090026
"Mras",0.00363901333392397,0.0323630318280754,0.381,0.329,1
"Msmo1",0.00178001298380098,0.313584908430607,0.501,0.442,1
"Msn",0.0011868375535783,0.156679435268878,0.139,0.108,1
"Msto1",0.00331265302501534,-0.271238737692509,0.143,0.205,1
"Mt3",0.000153739499535431,0.134104437088731,0.519,0.447,1
"Mtdh",0.00638013614078891,0.0344686115127515,0.189,0.156,1
"Mterf3",0.0065140229871784,0.109157212646636,0.162,0.133,1
"Mtg1",0.00164378115376149,0.150399060957947,0.101,0.075,1
"Mthfd1",0.00265968310665078,0.0845861987047398,0.149,0.118,1
"Mtrex",0.000456401785308679,0.152713168517217,0.135,0.101,1
"Mvk",0.00838426590688874,0.0734245848584215,0.107,0.083,1
"Mxi1",0.00154194140819715,-0.110915405413584,0.22,0.303,1
"Mxra7",0.00241230267835148,0.0806955422896487,0.151,0.118,1
"Myef2",0.000212165788275993,0.142082090162605,0.191,0.148,1
"Myl12b",0.00450170480207706,-0.0861257946316,0.093,0.143,1
"Mylip",5.06695244948832e-05,0.16766453954014,0.233,0.182,0.761056257913146
"Myo1b",7.861321309861e-08,0.211192104955156,0.465,0.382,0.00118077046074112
"Myo7a",0.00153307240045464,0.13786449475104,0.247,0.207,1
"Myo9b",0.00454166531818455,0.0354723498241101,0.333,0.282,1
"Nadk",0.00785657344289331,0.0544100995340761,0.128,0.102,1
"Nap1l4",0.00223694993795952,0.139795095918344,0.178,0.144,1
"Napa",0.00650451172699752,0.108772699557326,0.171,0.141,1
"Narf",0.00497444460698174,0.107647370344019,0.123,0.096,1
"Nav1",4.77276793226223e-07,0.282511354192998,0.263,0.201,0.00716869743425787
"Nav3",0.00484923433395802,0.334742738835675,0.342,0.282,1
"Nbas",0.00922086377645842,0.0812501558027257,0.139,0.112,1
"Ncbp2",0.00426875395049187,0.0657827080923612,0.135,0.105,1
"Ncbp3",0.00791780434524244,0.0942690963240101,0.128,0.102,1
"Ncf2",0.000387778139953672,0.148363541696386,0.253,0.206,1
"Ncmap",0.000621105320947275,0.100166283781325,0.472,0.409,1
"Ncoa6",0.00549392089194592,0.0360349296367444,0.157,0.127,1
"Ndfip1",0.00192648720390876,0.0735001292301736,0.163,0.128,1
"Ndufa13",0.00865760255005396,0.0329113682329665,0.259,0.221,1
"Ndufa6",0.00690189939084636,0.0669393076497622,0.12,0.094,1
"Nedd9",0.00471011610775829,0.073219054033602,0.185,0.152,1
"Nes",4.18269174461883e-06,0.178521045341598,0.407,0.332,0.0628240300041748
"Nfasc",1.45898855625289e-10,-0.221274720790236,0.897,0.905,2.19140081149184e-06
"Nid1",6.13620417782549e-06,0.1763112780552,0.145,0.1,0.0921657867509389
"Nkain2",0.000698295460453362,0.144553403217484,0.171,0.134,1
"Nlk",0.00459338025463809,0.095277635678884,0.193,0.158,1
"Noc2l",0.00415627113187889,0.0895202233919365,0.107,0.081,1
"Nod1",1.66383411979609e-06,0.176427246804649,0.396,0.32,0.0249907884793373
"Nop56",0.00938036692970666,0.0466699438055191,0.122,0.097,1
"Notch2",1.31937299855926e-05,0.161575930619467,0.275,0.216,0.198169824383601
"Npepl1",0.00049116818053051,0.0919796938297792,0.486,0.421,1
"Nphp3",0.00736073023474511,0.114494329521321,0.157,0.129,1
"Nphp4",0.0009414475042139,0.191349068748852,0.243,0.202,1
"Nr1d1",2.09043167566e-05,-0.407484111643475,0.363,0.457,0.313982837684132
"Nr4a1",6.98201076415406e-05,0.552007523591043,0.364,0.281,1
"Nr4a2",0.000268731037493885,0.123403273002167,0.345,0.291,1
"Nras",0.00300649879998964,0.0564456813400508,0.119,0.09,1
"Nrbp2",0.000693902764083318,0.279267924751521,0.49,0.419,1
"Nsmaf",3.56071941206346e-05,0.120602057573975,0.253,0.197,0.534820055691932
"Nsmf",0.000716227996607338,0.0752860702515425,0.583,0.514,1
"Nsun5",0.00463028993481821,-0.24231770393356,0.099,0.151,1
"Nudcd3",0.00210675501744481,0.0961956080855022,0.404,0.344,1
"Nxf1",0.00110930836379334,0.115231566353866,0.419,0.363,1
"Odc1",0.00524847345104022,0.1193171710264,0.152,0.123,1
"Ogn",8.02194715649768e-06,0.171469022153956,0.461,0.387,0.120489646290595
"Olfml2a",0.00164944754299924,0.388658330593806,0.241,0.176,1
"Olfml2b",4.5716696313959e-06,0.221744691591865,0.162,0.114,0.0686664778635664
"Osbpl5",0.0024868865832058,0.0817409249741297,0.441,0.384,1
"P3h1",0.00494433022724714,0.108926162538957,0.118,0.092,1
"P4ha1",2.66624582904543e-05,0.208206381175663,0.234,0.181,0.400470123522624
"P4ha2",0.000626478828676175,0.168555526926871,0.188,0.149,1
"P4htm",0.000608840980652168,0.0882386868844358,0.146,0.11,1
"Paip2b",0.00506708195387462,-0.249382128995934,0.18,0.243,1
"Palmd",0.000325695880039465,0.151824105128729,0.185,0.144,1
"Papola",0.00511733743054524,0.0743529297860532,0.351,0.304,1
"Papolb",0.00496919399322601,0.091474191654787,0.1,0.076,1
"Parp3",0.00367983873147392,0.112756373658456,0.186,0.153,1
"Paxbp1",0.000545153531100839,0.0966476083603978,0.317,0.264,1
"Pcca",0.000173352781048641,0.128597521067026,0.189,0.145,1
"Pcdh7",0.000654418670852245,0.422727709021956,0.411,0.339,1
"Pcf11",0.00126046561890367,0.123539266197661,0.38,0.327,1
"Pcnp",0.00165244986053918,0.0748641882002141,0.19,0.152,1
"Pcsk5",6.21580568433501e-06,0.21681603285854,0.201,0.15,0.0933614013787119
"Pdcd4",6.4455297323325e-05,0.0976008692942076,0.116,0.08,0.968118565796342
"Pdgfrb",0.00782754664572599,0.0830857829133325,0.28,0.241,1
"Pdia6",0.00102925666107075,0.134540123827385,0.164,0.129,1
"Pea15a",0.00107378542757377,0.0595472297335293,0.484,0.42,1
"Per1",6.34317014207764e-11,0.167659480369284,0.629,0.512,9.52744155340061e-07
"Per3",0.00195369274969997,-0.39440329362328,0.13,0.184,1
"Pfkfb2",0.00117227047169109,0.164254679468823,0.128,0.098,1
"Phf20l1",0.000350271265843254,0.09837051649442,0.235,0.188,1
"Phgdh",9.10298778689534e-07,0.184128025029449,0.453,0.372,0.0136726876559168
"Phlda1",0.00115943715237668,0.12929439203364,0.116,0.087,1
"Phlpp2",0.00979541044378232,0.0538767546739713,0.148,0.121,1
"Pick1",0.00426313023624256,-0.16779784719763,0.207,0.277,1
"Piezo2",1.2451275358219e-05,0.20053398505986,0.19,0.141,0.18701815588045
"Pik3r1",0.000393089473215354,0.112750127034958,0.286,0.235,1
"Pip5k1c",0.00437742822061182,-0.184700065947016,0.22,0.287,1
"Pla2g7",0.000633348637939595,0.138855231935403,0.14,0.106,1
"Plec",6.70244563491005e-06,0.156572384647956,0.662,0.581,0.100670733436349
"Plekha1",0.00591475446386253,0.0843749616319887,0.315,0.272,1
"Plekhg2",0.000676954082086417,0.107134225819093,0.488,0.423,1
"Plin3",0.00246298718561673,-0.223070669296425,0.448,0.527,1
"Pllp",0.00468152078060835,0.0206878769699061,0.434,0.378,1
"Plxna3",0.00144740795055454,0.140107748047194,0.191,0.155,1
"Pmp22",5.61994705932799e-09,0.188415723332456,0.971,0.944,8.44116048311063e-05
"Pnisr",0.00397847260895132,0.0637214130827846,0.763,0.696,1
"Pofut1",0.000537550622257672,0.0885115122842617,0.141,0.106,1
"Pogz",0.00590972438849898,0.128853955643243,0.156,0.127,1
"Poldip3",0.00301402223537893,0.046248713095832,0.259,0.216,1
"Ppfia1",0.000593676663179236,0.0360127142675437,0.305,0.25,1
"Ppfibp1",6.73865860301614e-05,0.114328890173942,0.258,0.204,1
"Ppip5k2",2.80982468564661e-05,0.189709154361109,0.313,0.256,0.422035667784121
"Ppp1r12a",0.00575773904757596,0.0123400988591889,0.346,0.296,1
"Ppp1r16a",0.00708297412457098,0.0968265018186605,0.176,0.146,1
"Prelid3a",0.000339935886936297,0.113805578990111,0.262,0.213,1
"Prickle2",0.000663025897551654,0.125454274778285,0.327,0.276,1
"Prkab2",0.000111426953576116,0.132861276886313,0.403,0.342,1
"Prkca",0.00049928089029873,0.171992309220172,0.429,0.38,1
"Prmt2",0.00258836306248964,0.0631377435173548,0.331,0.284,1
"Prnp",2.6551905092748e-06,0.200524451537914,0.201,0.146,0.0398809614493075
"Prpf19",0.00213287844067548,0.148322814710242,0.151,0.12,1
"Prr5",0.00961155128255067,0.0858401215093705,0.191,0.161,1
"Prss12",0.000606831364557247,0.105526598443612,0.294,0.241,1
"Prx",9.23117361288525e-05,-0.122445031564424,0.915,0.899,1
"Psmc3",0.00403537291388645,0.0522902002993644,0.144,0.114,1
"Psmc5",0.00205070469862054,0.15193974834919,0.111,0.083,1
"Psmd2",0.00240648660097305,-0.248179273617142,0.151,0.212,1
"Psmf1",0.0061764497586008,-0.231791983425749,0.336,0.412,1
"Ptcd3",0.00212390746027325,0.151998001855242,0.141,0.111,1
"Pten",0.00224905701085825,0.133225739938538,0.158,0.126,1
"Ptk2",0.00477504411312005,0.0416450899463856,0.234,0.197,1
"Ptov1",0.00108976846098442,0.00492289308201643,0.305,0.253,1
"Ptpn21",0.0026960697836363,0.1216448267834,0.23,0.192,1
"Ptpn3",0.00464014499355339,0.0544334273808131,0.187,0.153,1
"Ptpre",0.00181838370273291,0.0384840998967473,0.459,0.394,1
"Ptprm",0.000208729521673263,0.127539572739031,0.157,0.118,1
"Pttg1ip",1.35941697756925e-05,0.119961493965206,0.357,0.286,0.204184430030901
"Puf60",0.00904313629155227,0.0189963524227887,0.373,0.323,1
"Rab24",0.000843402039347427,-0.275940558059106,0.365,0.466,1
"Rab33b",5.0754100351752e-05,0.205319070848807,0.144,0.104,0.762326587283315
"Rab3gap1",0.00751818962348568,0.0859570653377855,0.157,0.128,1
"Rab3gap2",0.00248739899733279,0.159198451258544,0.107,0.081,1
"Rab3ip",0.00306530253391643,0.104815848117281,0.14,0.11,1
"Rabgap1",4.91138843792824e-05,0.105878022319388,0.26,0.204,0.737690543376821
"Rai1",0.000615324084317532,0.120655358163908,0.285,0.236,1
"Rai14",0.000631547314688408,0.127924592698305,0.291,0.244,1
"Ralgapa1",0.000971673240486283,0.0491075509210805,0.237,0.19,1
"Ralgapa2",0.00923412410521691,0.0488152351024715,0.112,0.087,1
"Ranbp1",0.000306929485632911,0.0851420194543552,0.117,0.084,1
"Ranbp9",0.000318008347895194,0.15030274478213,0.176,0.136,1
"Rap1a",0.00167626836813964,0.0462568448237084,0.151,0.116,1
"Rap1gds1",0.000732921960478795,0.109173533436379,0.328,0.276,1
"Rapgef1",0.00836743689869351,0.10320444313226,0.109,0.085,1
"Rapgef2",0.00695890306617358,0.0727333301365558,0.116,0.091,1
"Rapsn",0.00127301243767281,0.0980866115061416,0.337,0.286,1
"Rasal2",9.31173301779345e-06,-0.331697503841025,0.418,0.461,0.139862229927258
"Rasgef1a",0.00303133704769275,0.0082449779356053,0.381,0.323,1
"Rasgef1c",0.00207017743171243,0.031498911386076,0.132,0.101,1
"Rb1",0.00228877770546449,0.135346544718932,0.345,0.27,1
"Rbck1",0.00178337971801648,0.0578387394897346,0.2,0.16,1
"Rbm39",0.00967248675385272,0.123863648193084,0.436,0.374,1
"Rbm6",0.00827215371226936,0.0665968931322671,0.234,0.198,1
"Rbmx",0.00318712021854959,0.0837949195068171,0.28,0.236,1
"Rc3h1",0.00354509531675557,0.00515379482480127,0.162,0.129,1
"Rcan3",6.51262388847003e-07,0.226855778722793,0.176,0.121,0.00978196108048198
"Rell1",0.000602459435531578,0.0959797349482345,0.147,0.111,1
"Retreg2",0.000830473198537914,0.126057908634268,0.109,0.08,1
"Rfng",0.00645872880195221,-0.175779558642229,0.115,0.165,1
"Rgl2",0.0067811163047618,0.0954001871739036,0.29,0.251,1
"Rgs11",0.00875715780928795,0.0558281232304019,0.423,0.374,1
"Rhobtb3",4.38727987552404e-06,0.136053803192707,0.56,0.471,0.065896943730371
"Ric8b",0.00786243181341147,0.0578784157631176,0.178,0.147,1
"Rictor",0.00227590704337898,0.100961302977648,0.144,0.112,1
"Rims1",2.02801123007126e-05,0.217661942231661,0.106,0.071,0.304607286756704
"Riok3",0.00989383895316687,0.0363222581275896,0.134,0.107,1
"Rmdn1",0.00111061868179372,0.119921427524404,0.128,0.096,1
"Rmdn2",0.00036650948848709,0.198434668627164,0.233,0.189,1
"Rnaseh1",0.000941782981722632,0.0504639777630715,0.126,0.093,1
"Rnf141",0.00598955624246069,-0.345032494354876,0.096,0.14,1
"Rnf167",0.00725189767098061,0.0973519395411062,0.104,0.08,1
"Rnf181",0.00472929749861732,0.00925994198027613,0.191,0.155,1
"Rnf20",0.0013004411018912,0.0899201023899778,0.25,0.206,1
"Rnf213",5.77787547000982e-05,0.156406258523704,0.326,0.268,0.867836895595474
"Rnf8",0.00338730253810656,-0.151360403385141,0.096,0.151,1
"Rock1",0.00248049326007082,0.173635335141614,0.265,0.197,1
"Rock2",0.00159027234247493,0.113990862608898,0.238,0.197,1
"Rrbp1",0.000406096808198751,0.143704798300262,0.176,0.138,1
"Rrn3",0.00431140635620944,-0.268507507127557,0.136,0.193,1
"Rtkn",0.000186626331914705,0.115641199125601,0.577,0.509,1
"Rtn4",0.00748215193333749,0.122169423665321,0.245,0.209,1
"Rufy3",0.00342217932702213,0.062717476517095,0.248,0.206,1
"S100b",0.000279638477309758,0.121966775265384,0.355,0.301,1
"S1pr3",0.00139813166318724,0.277282251134935,0.458,0.391,1
"Safb2",0.00829880507022648,-0.284470423731435,0.429,0.506,1
"Samd5",8.07420178099505e-08,0.147639454222417,0.384,0.299,0.00121274510750546
"Sap130",0.00600117874134593,0.058392804570771,0.115,0.089,1
"Sars2",1.51369849375367e-05,0.253254714518518,0.109,0.073,0.227357513761801
"Sav1",0.00564951712791814,0.105376604222412,0.143,0.115,1
"Sbno1",0.000656525266134811,0.149699193877066,0.16,0.124,1
"Sc5d",0.00483614368740983,0.144427339274689,0.135,0.106,1
"Scaf1",0.00147020165047002,0.0642030138433098,0.203,0.162,1
"Scaf4",0.00105308293368775,0.209131495970863,0.265,0.191,1
"Scamp5",0.000100466237622949,0.077140648241955,0.311,0.251,1
"Scd2",3.97891444035751e-05,0.229245176868402,0.862,0.791,0.597632948941698
"Scfd1",0.00821665601085494,0.0602893863456431,0.115,0.09,1
"Scmh1",0.00222423898458918,0.0413216728345975,0.108,0.08,1
"Scnm1",0.00353495392991942,0.0402726886993219,0.131,0.102,1
"Scube1",0.000297191999940262,0.162607577815338,0.249,0.205,1
"Sdc3",0.00101041289034946,0.18390135992396,0.204,0.165,1
"Sdf2",0.00101830512941073,0.0745150007681494,0.126,0.094,1
"Sdk2",0.000470290037272009,0.121916329659739,0.126,0.093,1
"Sec14l1",0.00168888749471605,0.143802325803306,0.177,0.142,1
"Selenon",0.00190162719220231,0.317917955351384,0.102,0.06,1
"Sema3g",3.55675578216991e-08,0.285824940587894,0.359,0.281,0.000534224718481921
"Sema4g",0.000813906686391801,0.124024753708414,0.442,0.386,1
"Sema5a",4.20729174348392e-06,0.237042890652332,0.223,0.169,0.0631935219871284
"Sema6c",0.00131607937383949,0.0940966183719141,0.871,0.822,1
"Sema7a",0.000916196614802801,0.331820069177349,0.328,0.259,1
"Senp3",0.00153588808545186,0.102770989626241,0.338,0.289,1
"Sept11",0.00776571122881715,0.0635298097780641,0.488,0.436,1
"Sept9",0.00256662738333377,0.0961691839899419,0.137,0.107,1
"Serhl",4.91092063133156e-05,0.130605950481581,0.506,0.437,0.737620278826001
"Serinc1",0.000796203835853689,0.114461004223405,0.205,0.165,1
"Serinc3",0.00587873165568032,0.0775077348730659,0.237,0.199,1
"Serpine2",0.000215474560672373,0.112394195633848,0.107,0.075,1
"Serpinh1",0.00105754269960356,0.100448888769151,0.191,0.153,1
"Setd1b",0.00149825039066769,0.0954289935500432,0.161,0.127,1
"Setdb1",0.00147699504902247,0.0820862880339189,0.13,0.098,1
"Sf3b2",0.00112151055026465,0.0778474654075896,0.251,0.206,1
"Sgcd",6.70943037712572e-05,0.0987567630888706,0.399,0.331,1
"Sgsm2",0.00492932838562678,0.145071363880023,0.117,0.091,1
"Sh3bp2",0.00767256625512105,0.351018214095602,0.111,0.073,1
"Sh3d19",0.00383891641602653,0.0481576000427841,0.376,0.323,1
"Sipa1",0.00400415178449849,-0.276827837912912,0.189,0.257,1
"Sirt2",0.000299258262860038,0.0921154799172164,0.558,0.49,1
"Six5",0.00717659841093785,-0.464040325565364,0.157,0.201,1
"Skap2",0.000557113013845114,0.1620377481273,0.167,0.131,1
"Slamf9",2.92030245426722e-05,0.143499134386661,0.156,0.112,0.438629428630937
"Slc27a1",0.00254233532405009,-0.134407910587282,0.727,0.719,1
"Slc38a2",0.00691749895278743,0.0254694605706269,0.268,0.227,1
"Slc39a1",0.00614496983873728,-0.186067637981896,0.322,0.393,1
"Slc3a2",0.00643004874954282,0.0784430932687783,0.279,0.24,1
"Slc41a2",0.0042195774923212,0.0817819521352258,0.157,0.126,1
"Slc44a1",0.000974017198907212,-0.19545524728461,0.676,0.746,1
"Slc48a1",0.00553787857456673,0.0203534841395487,0.234,0.195,1
"Slc5a3",0.00701738627345494,0.0762368241359512,0.248,0.209,1
"Slc6a6",0.00143078724499398,0.151180371385642,0.132,0.102,1
"Slc7a5",0.000184890484878683,0.208572491618561,0.215,0.172,1
"Slc7a6os",0.00332601405385294,0.0619082382352909,0.11,0.083,1
"Slc9a3r1",0.000439536512860756,0.0785860872768336,0.171,0.131,1
"Slc9a9",1.34533243128567e-07,0.253645126071933,0.179,0.122,0.00202068931179108
"Slit2",1.80396995594871e-06,0.214403288199886,0.253,0.192,0.0270956287383496
"Sltm",0.00740973855504523,0.0843873538678519,0.247,0.209,1
"Smad4",0.00348617589667312,0.0591517507047774,0.139,0.108,1
"Smarca4",0.00162349013156787,0.0548548253861965,0.227,0.184,1
"Smarcc1",0.00580874470241896,-0.245872755073011,0.238,0.306,1
"Smarcd1",0.00494804825860693,0.0810230570261889,0.145,0.115,1
"Smg1",0.0020039587120535,0.0415431104890334,0.337,0.287,1
"Smtn",0.000368105873896351,0.0541406265483353,0.962,0.941,1
"Snapc4",0.00972423811382157,0.243171113100249,0.262,0.207,1
"Snca",0.00249592444283065,-0.265538257769119,0.407,0.48,1
"Sncg",0.00107187427890893,0.113123948820776,0.541,0.483,1
"Snd1",0.00145517292218172,0.0534597047531742,0.323,0.269,1
"Snrnp48",0.00811478291208467,0.0381177774860189,0.205,0.169,1
"Snta1",0.000907340124088613,0.103785768115917,0.368,0.312,1
"Snx11",0.0028454553997023,0.10894575555566,0.12,0.092,1
"Snx14",0.00696323577661885,0.0935997529667233,0.157,0.128,1
"Snx18",0.000460267833316724,0.109255103516934,0.177,0.138,1
"Snx19",0.00637910636176679,0.0888856349575193,0.17,0.139,1
"Snx8",4.84276132339577e-05,0.205359071343479,0.137,0.098,0.727382750774045
"Sorbs1",1.38519925396809e-05,0.156102538103377,0.611,0.529,0.208056927946008
"Sorcs1",0.00846846155228039,0.0564770121431279,0.526,0.465,1
"Sostdc1",0.000762845810284485,0.41945166656678,0.261,0.194,1
"Sox13",7.00775817485549e-07,0.180204066039691,0.154,0.104,0.0105256527786329
"Spag9",2.40592935355898e-09,0.184648587349609,0.653,0.543,3.61370588904558e-05
"Sparc",2.86162495540913e-06,0.201836649288225,0.619,0.536,0.0429816068302452
"Specc1l",0.000501498420928351,0.06885666688345,0.218,0.171,1
"Spg11",0.00101980611408614,0.360865135336945,0.104,0.058,1
"Spp1",1.76604316185233e-05,0.280971354823934,0.219,0.168,0.265259682910221
"Sptb",8.40550407633447e-05,0.0977560308245486,0.404,0.334,1
"Sptbn1",0.0028655414335836,0.0695847240626639,0.814,0.752,1
"Sptbn5",9.23218611752872e-18,0.318972048797343,0.747,0.631,1.38667435485281e-13
"Sqle",0.000738975252824763,0.0910456956554953,0.122,0.09,1
"Srek1",0.00367816709705259,0.0360244860977907,0.366,0.315,1
"Srp68",0.00255191906643226,-0.400104006501967,0.071,0.114,1
"Srpk1",0.000106653683771534,0.47542754147975,0.172,0.106,1
"Srrm1",0.00975739259119112,0.0387554903196068,0.563,0.5,1
"Srrt",0.00875908669980534,-0.0244752032469899,0.291,0.246,1
"Srsf6",0.000149558074570678,0.0581037437630108,0.683,0.589,1
"Ssb",0.00205832392964192,0.106017821968205,0.154,0.121,1
"St5",0.00654612232192553,0.092882293334431,0.133,0.106,1
"St7l",0.000130394546407416,0.143686251004124,0.155,0.115,1
"Stard9",0.00539369819104945,0.0624290099557709,0.276,0.234,1
"Stk25",0.00432328883244315,0.121613859999951,0.287,0.245,1
"Stk3",0.00324882061462763,0.0637857659921039,0.229,0.19,1
"Stk35",0.00316836622798157,-0.192120707136128,0.062,0.108,1
"Stoml1",0.00217444194747274,0.0665378906158732,0.123,0.093,1
"Strn3",0.00804445632964844,0.0785936319314195,0.164,0.135,1
"Strn4",0.00546330047926681,0.0142062377596197,0.258,0.216,1
"Stt3b",0.00681758871710296,0.0612589196528385,0.14,0.112,1
"Stx16",0.00511181665128304,0.144042042837923,0.574,0.508,1
"Stxbp1",0.00819301406444061,0.0509598893116829,0.187,0.154,1
"Suco",0.00293696548622172,0.0870493999671604,0.284,0.241,1
"Surf2",6.24252350403639e-05,0.157510409976263,0.14,0.1,0.937627030306265
"Syncrip",0.00323084445483916,0.0224109970834221,0.173,0.139,1
"Syngap1",0.000734695711893591,0.111044397323512,0.111,0.08,1
"Syvn1",0.00664100544365263,0.0250311544293391,0.1,0.076,1
"Tab2",0.00183199471419402,0.0737604595106968,0.137,0.105,1
"Tacc1",0.00597499187397587,-0.461026962645505,0.102,0.145,1
"Tada2a",3.00289577189724e-11,0.344847553908803,0.297,0.212,4.51034944938966e-07
"Taf2",1.9085523630062e-05,0.256163094892985,0.101,0.066,0.286664564923532
"Taf8",0.00799929004157973,0.182288587938649,0.359,0.297,1
