"Gene"
"Bcl2l1"
"Ddn"
"Ddx5"
"Dusp15"
"Fdps"
"Hmgcs1"
"Ldlr"
"Mt1"
"Mt2"
"Pcyox1l"
"Per1"
"Plekhg2"
"Plk5"
"Qk"
"Rhot1"
"Sema6c"
"Sgk1"
"Slc27a1"
"Tsc22d3"
"Wsb1"
