"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Cntf",0.482048308745417,4.96352494921631e-17,"CNTF",2.62653624340717,0.000270677068410278,"Up","Up","Concordant"
"Dusp15",0.196681711314112,1.46270155511259e-12,"DUSP15",1.34448477075041,0.000183240813414026,"Up","Up","Concordant"
"Hmgcs1",0.431392386375849,4.78270858600792e-12,"HMGCS1",0.664451359166214,0.00619868364623705,"Up","Up","Concordant"
"Ddit4",0.483275266507852,2.17385266935326e-11,"DDIT4",0.774687726686025,0.00446078167606851,"Up","Up","Concordant"
"Arid5b",0.395919409332345,8.63108636949508e-11,"ARID5B",1.00233724445659,2.65653545696934e-09,"Up","Up","Concordant"
"Crlf3",0.283196961101017,2.72809478540173e-10,"CRLF3",0.674211248765869,0.020962088936711,"Up","Up","Concordant"
"Sptbn5",0.278348108835988,7.58614906632057e-10,"SPTBN5",2.38514777172604,1.09154521488196e-06,"Up","Up","Concordant"
"Sema5a",0.287417405575803,1.12614468205315e-07,"SEMA5A",0.822533121468287,0.00184069332767274,"Up","Up","Concordant"
"Cadm3",0.267374976513769,2.49460698965924e-07,"CADM3",1.0167187389854,0.000288870291583311,"Up","Up","Concordant"
"Tsc22d4",0.268670200376451,2.77832110219131e-07,"TSC22D4",0.890100934935264,3.43188909345328e-06,"Up","Up","Concordant"
"Tsc22d3",0.241175568137818,5.59730401783517e-07,"TSC22D3",1.28403787692541,2.60544727124652e-07,"Up","Up","Concordant"
"Evi5",0.332039479058825,1.59373548604733e-06,"EVI5",0.361864246303091,0.0140972914360904,"Up","Up","Concordant"
"Nfkbia",0.259361362183761,3.06084482503963e-06,"NFKBIA",1.98951729214316,9.71898576407927e-16,"Up","Up","Concordant"
"Slc7a5",0.361758102548007,7.5670416822252e-06,"SLC7A5",3.86379252811974,7.06852579908722e-11,"Up","Up","Concordant"
"Per1",0.144263168883984,9.32228158504371e-06,"PER1",0.614657911355589,0.030933662866666,"Up","Up","Concordant"
"Nr4a2",0.265922497395226,9.68429241175565e-06,"NR4A2",1.69132933070999,1.52758753729757e-06,"Up","Up","Concordant"
"Pmp22",0.23603352011849,1.07457025331306e-05,"PMP22",1.45929829179601,1.88551476517146e-06,"Up","Up","Concordant"
"Myo1b",0.230263235860998,1.14760261663626e-05,"MYO1B",0.489556382046038,1.32623899575974e-05,"Up","Up","Concordant"
"Fat1",0.288657964040152,1.26841616212714e-05,"FAT1",0.387098880975123,0.0372168004062437,"Up","Up","Concordant"
"Sparc",0.314814144968029,1.34420332847486e-05,"SPARC",0.59245081141209,0.00477617873902357,"Up","Up","Concordant"
"Mal",0.193949235594553,1.56804415546241e-05,"MAL",1.03220087595097,0.00607270508940302,"Up","Up","Concordant"
"Pttg1ip",0.184858239606718,3.64201385339843e-05,"PTTG1IP",0.331388807252075,0.0121856217054011,"Up","Up","Concordant"
"Insig1",0.280149090239706,6.93932709114785e-05,"INSIG1",1.78081155283182,1.48228432660999e-05,"Up","Up","Concordant"
"Mag",0.172540826725595,7.663128650844e-05,"MAG",0.959534279618402,0.0432265341198442,"Up","Up","Concordant"
"Gldn",0.208196808421271,8.5320915711611e-05,"GLDN",2.35105038421498,2.1621471920167e-09,"Up","Up","Concordant"
"Slamf9",0.185075522466014,0.0002018801821458,"SLAMF9",1.12828545853318,0.0291198525707301,"Up","Up","Concordant"
"Cadm4",0.225050724831116,0.000239514019142078,"CADM4",1.03396526149194,0.0040831373817211,"Up","Up","Concordant"
"Bcl2l1",0.179931996493917,0.000276659726837556,"BCL2L1",0.43555280611491,0.00566397624664395,"Up","Up","Concordant"
"Suco",0.197410954705406,0.000292130687895714,"SUCO",0.276065408307574,0.0103069478589826,"Up","Up","Concordant"
"Mat2a",0.173042304148474,0.00041138269541473,"MAT2A",2.03602742581746,5.68684526512092e-17,"Up","Up","Concordant"
"Cyp51",0.243391555720912,0.000427929586174202,"CYP51A1",0.487997274800999,0.0309189819911483,"Up","Up","Concordant"
"Piezo2",0.230548439550552,0.000438022303103089,"PIEZO2",0.870385555278926,0.0167410752524638,"Up","Up","Concordant"
"Slc27a1",-0.272038171271573,0.000725231633634563,"SLC27A1",-0.723270208286471,0.00678387661198289,"Down","Down","Concordant"
"Efr3b",0.166473514167212,0.000795867258221283,"EFR3B",1.53126339694421,1.06370858861057e-06,"Up","Up","Concordant"
"Mfsd2a",0.22407905318419,0.0010822793832404,"MFSD2A",1.78295790396909,6.93719784790072e-05,"Up","Up","Concordant"
"Ptpdc1",0.156383422943364,0.00130427087987548,"PTPDC1",1.21155157857136,3.23911096567395e-07,"Up","Up","Concordant"
"Zdhhc2",0.335406482285725,0.00146620870246733,"ZDHHC2",0.521462311778181,0.00535577649058462,"Up","Up","Concordant"
"Slc12a2",0.216783941211417,0.00163566028687618,"SLC12A2",1.22454496776743,4.10554993011023e-07,"Up","Up","Concordant"
"Ddx5",0.249689016466838,0.0020094404499286,"DDX5",0.793816015429833,2.16237727586592e-06,"Up","Up","Concordant"
"Ppp4r2",0.188157510899588,0.00278978838369354,"PPP4R2",0.899601319686579,5.14982344934785e-05,"Up","Up","Concordant"
