"Mouse_Symbol","Mouse_log2FC","Mouse_pval","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Qk",-0.313749088227866,2.1011651780453e-16,"QKI",-0.324267583096405,0.000306334977383979,"Down","Down","Concordant"
"Tsc22d3",0.241175568137818,3.72656725554938e-11,"TSC22D3",0.879953045600486,1.39651604335522e-10,"Up","Up","Concordant"
"Mfap5",0.211164425555758,3.45314487617332e-09,"MFAP5",1.81098965773897,3.53330478985158e-59,"Up","Up","Concordant"
"Flnb",0.194607971555746,3.01799135073957e-07,"FLNB",0.5892527787854,2.45984283958365e-05,"Up","Up","Concordant"
"Myl6",0.170937512950072,4.45640840816824e-06,"MYL6",0.381870673997414,1.52908038656067e-09,"Up","Up","Concordant"
"Nsmf",0.106660485545601,6.40393898473891e-06,"NSMF",0.830504151657788,0.0012458456605136,"Up","Up","Concordant"
"Pdgfrb",0.153813369769682,2.35906854681691e-05,"PDGFRB",0.683443258567213,0.000118930817412768,"Up","Up","Concordant"
"Cdh19",0.146577854007838,2.9962399883166e-05,"CDH19",0.574278258759879,7.51109389584067e-08,"Up","Up","Concordant"
"Vcl",0.110898937570203,7.75607221612925e-05,"VCL",0.606909410377914,0.0209767908921726,"Up","Up","Concordant"
"Nfasc",-0.170908056509488,9.1857451398005e-05,"NFASC",-1.01362960847548,0.00271788506408365,"Down","Down","Concordant"
"Nid1",0.073731514618149,0.000100755570867848,"NID1",0.536241151385984,0.00527543552386505,"Up","Up","Concordant"
"S100a6",0.0940391072780999,0.000166139135534537,"S100A6",0.295483239760776,1.01272497407963e-16,"Up","Up","Concordant"
"Nbl1",0.151826675275463,0.000197772934941542,"NBL1",1.16396834909537,1.70066773906957e-17,"Up","Up","Concordant"
"Igfbp6",0.176292092660875,0.00020471554462788,"IGFBP6",0.843033724120946,6.5201888518728e-42,"Up","Up","Concordant"
"Fgfr1",0.0615052568398327,0.000264585111257586,"FGFR1",0.910068847489178,2.45288186825926e-08,"Up","Up","Concordant"
"Hnrnph1",0.090287275070366,0.000758339310105408,"HNRNPH1",0.630450170953329,0.000335376643809226,"Up","Up","Concordant"
"Frzb",0.18232257332884,0.000763969570111217,"FRZB",1.63027259954587,8.80147207544474e-13,"Up","Up","Concordant"
"Sox10",-0.151419861597965,0.000820493723951472,"SOX10",-0.384723674310423,4.37966255037907e-10,"Down","Down","Concordant"
"Ehd2",0.0520920642204756,0.00125275420461763,"EHD2",1.04944424335219,2.10529900033271e-20,"Up","Up","Concordant"
"Gng2",-0.046603372993494,0.00125952038657036,"GNG2",-0.52614409313482,4.64699503472119e-08,"Down","Down","Concordant"
"Itga6",-0.0373782215591234,0.00170376757615889,"ITGA6",-0.294607768599142,3.92976196997945e-06,"Down","Down","Concordant"
"Psmc5",0.16227928615254,0.00187778352320971,"PSMC5",0.554928518044533,0.00689704051142656,"Up","Up","Concordant"
"Timp2",0.0124531303410196,0.00297702656993595,"TIMP2",0.386943497683537,1.32602673395383e-15,"Up","Up","Concordant"
"Sun2",0.0456672810796024,0.00425614345890154,"SUN2",0.939246095169931,1.14795966774153e-17,"Up","Up","Concordant"
"Fmn2",-0.201648824561795,0.00510360560654331,"FMN2",-1.59141658266337,0.0303865818092828,"Down","Down","Concordant"
"Gsn",0.0106258149942902,0.00527578955427347,"GSN",0.79472909308265,7.93104283439763e-96,"Up","Up","Concordant"
"Fxyd1",-0.370561406430663,0.00553904817217508,"FXYD1",-0.299331198860358,0.0167861022358932,"Down","Down","Concordant"
"Ehbp1",-0.0183326776988357,0.00594784645922392,"EHBP1",-0.505050176104716,0.00049909288678343,"Down","Down","Concordant"
"Ypel3",0.0109750685646732,0.00645444119058821,"YPEL3",0.497815193684221,0.0430429771862028,"Up","Up","Concordant"
"Col4a2",0.0318813475550415,0.00748454455627216,"COL4A2",0.452422443784434,2.7226774723748e-05,"Up","Up","Concordant"
"Il34",-0.00520290837352944,0.0088193163132947,"IL34",-0.623132573959842,1.11406244023351e-05,"Down","Down","Concordant"
