"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","neg_log10_padj"
"GO:0033046","negative regulation of sister chromatid segregation",55,3,0.0545454545454545,12.0449687716863,5.52985322187273,0.00200482795896078,0.0459068476158334,"Zw10,Mad2l1,Spdl1",1.33812252884264
"GO:0033048","negative regulation of mitotic sister chromatid segregation",55,3,0.0545454545454545,12.0449687716863,5.52985322187273,0.00200482795896078,0.0459068476158334,"Zw10,Mad2l1,Spdl1",1.33812252884264
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition",55,3,0.0545454545454545,12.0449687716863,5.52985322187273,0.00200482795896078,0.0459068476158334,"Zw10,Mad2l1,Spdl1",1.33812252884264
"GO:0071174","mitotic spindle checkpoint signaling",55,3,0.0545454545454545,12.0449687716863,5.52985322187273,0.00200482795896078,0.0459068476158334,"Zw10,Mad2l1,Spdl1",1.33812252884264
"GO:2000816","negative regulation of mitotic sister chromatid separation",55,3,0.0545454545454545,12.0449687716863,5.52985322187273,0.00200482795896078,0.0459068476158334,"Zw10,Mad2l1,Spdl1",1.33812252884264
"GO:0016525","negative regulation of angiogenesis",118,4,0.0338983050847458,7.48557381291241,4.76136530900675,0.00206938124361693,0.046950273536373,"Stard13,Krit1,Tnmd,Rock1",1.32836187315311
"GO:0045005","DNA-templated DNA replication maintenance of fidelity",56,3,0.0535714285714286,11.8298800436205,5.47133047677098,0.00211135113919422,0.0474670124293392,"Nucks1,Pcna,Rfwd3",1.32360810188778
"GO:2000181","negative regulation of blood vessel morphogenesis",120,4,0.0333333333333333,7.36081424936387,4.70934496968629,0.00219988776999563,0.0481872700235001,"Stard13,Krit1,Tnmd,Rock1",1.31706767729525
"GO:0045815","transcription initiation-coupled chromatin remodeling",57,3,0.0526315789473684,11.6223382884693,5.4142756807003,0.00222132987572948,0.0481872700235001,"Atad2b,Lcor,Zmpste24",1.31706767729525
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle",57,3,0.0526315789473684,11.6223382884693,5.4142756807003,0.00222132987572948,0.0481872700235001,"Zw10,Mad2l1,Spdl1",1.31706767729525
"GO:1905819","negative regulation of chromosome separation",57,3,0.0526315789473684,11.6223382884693,5.4142756807003,0.00222132987572948,0.0481872700235001,"Zw10,Mad2l1,Spdl1",1.31706767729525
"GO:1901343","negative regulation of vasculature development",121,4,0.0330578512396694,7.29998107374929,4.68378159863034,0.00226722259050683,0.0487551431854208,"Stard13,Krit1,Tnmd,Rock1",1.31197956377613
"GO:0034501","protein localization to kinetochore",16,2,0.125,27.6030534351145,7.17903602928694,0.00234267115510174,0.0490968285302255,"Zw10,Spdl1",1.30894656075498
"GO:0097709","connective tissue replacement",16,2,0.125,27.6030534351145,7.17903602928694,0.00234267115510174,0.0490968285302255,"BC004004,Rock1",1.30894656075498
"GO:1903083","protein localization to condensed chromosome",16,2,0.125,27.6030534351145,7.17903602928694,0.00234267115510174,0.0490968285302255,"Zw10,Spdl1",1.30894656075498
"GO:0031577","spindle checkpoint signaling",59,3,0.0508474576271186,11.2283607193686,5.3043221656439,0.00245180668284401,0.0492952676965304,"Zw10,Mad2l1,Spdl1",1.30719477061992
"GO:0044088","regulation of vacuole organization",59,3,0.0508474576271186,11.2283607193686,5.3043221656439,0.00245180668284401,0.0492952676965304,"Mtm1,Pip4k2a,Tmem39a",1.30719477061992
"GO:0051985","negative regulation of chromosome segregation",59,3,0.0508474576271186,11.2283607193686,5.3043221656439,0.00245180668284401,0.0492952676965304,"Zw10,Mad2l1,Spdl1",1.30719477061992
"GO:0007088","regulation of mitotic nuclear division",125,4,0.032,7.06638167938931,4.58436932727674,0.00255078451106469,0.0504880473107302,"Zw10,Mad2l1,Spdl1,Nfe2l1",1.29681142586966
"GO:0051293","establishment of spindle localization",60,3,0.05,11.0412213740458,5.25130860306673,0.00257237928069228,0.0504880473107302,"Zw10,Mad2l1,Spdl1",1.29681142586966
"GO:0141137","positive regulation of gene expression, epigenetic",60,3,0.05,11.0412213740458,5.25130860306673,0.00257237928069228,0.0504880473107302,"Atad2b,Lcor,Zmpste24",1.29681142586966
"GO:0043414","macromolecule methylation",126,4,0.0317460317460317,7.01029928510845,4.56019874109132,0.00262530422960059,0.0507216981234552,"Ftsj1,Nsun2,Slc25a26,Tfb2m",1.29480621503758
"GO:0000045","autophagosome assembly",128,4,0.03125,6.90076335877863,4.51263971915808,0.00277880105699732,0.0529142159682587,"Mtm1,Pip4k2a,Atg13,Tmem39a",1.27642763444589
"GO:0006334","nucleosome assembly",62,3,0.0483870967741935,10.685052942625,5.14894511650719,0.00282437384060257,0.0529142159682587,"Tspyl5,Atad2b,Tspyl4",1.27642763444589
"GO:0033047","regulation of mitotic sister chromatid segregation",62,3,0.0483870967741935,10.685052942625,5.14894511650719,0.00282437384060257,0.0529142159682587,"Zw10,Mad2l1,Spdl1",1.27642763444589
"GO:0010965","regulation of mitotic sister chromatid separation",64,3,0.046875,10.3511450381679,5.05114975492629,0.00309106733861933,0.0562522341764567,"Zw10,Mad2l1,Spdl1",1.24986022395015
"GO:0000375","RNA splicing, via transesterification reactions",315,6,0.019047619047619,4.20617957106507,3.85900325124508,0.00318665471772049,0.0562522341764567,"Prpf8,Eftud2,Gcfc2,Tssc4,Usp4,Sf3b1",1.24986022395015
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",315,6,0.019047619047619,4.20617957106507,3.85900325124508,0.00318665471772049,0.0562522341764567,"Prpf8,Eftud2,Gcfc2,Tssc4,Usp4,Sf3b1",1.24986022395015
"GO:0000398","mRNA splicing, via spliceosome",315,6,0.019047619047619,4.20617957106507,3.85900325124508,0.00318665471772049,0.0562522341764567,"Prpf8,Eftud2,Gcfc2,Tssc4,Usp4,Sf3b1",1.24986022395015
"GO:0000075","cell cycle checkpoint signaling",218,5,0.0229357798165138,5.06478044681,4.06314635326757,0.00320538738378777,0.0562522341764567,"Zw10,Mad2l1,Nsun2,Spdl1,Rfwd3",1.24986022395015
"GO:0045839","negative regulation of mitotic nuclear division",65,3,0.0461538461538462,10.1918966529654,5.00385595068265,0.00323001102024134,0.0562522341764567,"Zw10,Mad2l1,Spdl1",1.24986022395015
"GO:0051653","spindle localization",65,3,0.0461538461538462,10.1918966529654,5.00385595068265,0.00323001102024134,0.0562522341764567,"Zw10,Mad2l1,Spdl1",1.24986022395015
"GO:0019079","viral genome replication",134,4,0.0298507462686567,6.59177395465421,4.37587319423871,0.00327599025409314,0.056654013275331,"Ccl12,Nucks1,N4bp1,Tmem39a",1.24676932001779
"GO:0030575","nuclear body organization",19,2,0.105263157894737,23.2446765769385,6.54184250273329,0.00330877426652381,0.0568236025077319,"Vrk1,Habp4",1.24547123630064
"GO:0051306","mitotic sister chromatid separation",67,3,0.0447761194029851,9.88766093198131,4.9122777431487,0.00351925596406793,0.0596104109530137,"Zw10,Mad2l1,Spdl1",1.22467788414249
"GO:0072348","sulfur compound transport",67,3,0.0447761194029851,9.88766093198131,4.9122777431487,0.00351925596406793,0.0596104109530137,"Slc25a26,Nfe2l1,Slc1a1",1.22467788414249
"GO:0016236","macroautophagy",323,6,0.0185758513931889,4.1020017488715,3.78125569303714,0.00360200767501646,0.0605614385805567,"Dnajc16,Mtm1,Pip4k2a,Atg13,Eif2ak1,Tmem39a",1.21780381712461
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle",68,3,0.0441176470588235,9.74225415356982,4.86792012461425,0.00366962070567378,0.0609058523834313,"Ccl12,Rbl1,Rfwd3",1.21534097443258
"GO:0001510","RNA methylation",69,3,0.0434782608695652,9.60106206438765,4.82447111125697,0.00382385484719068,0.0626251194510102,"Ftsj1,Nsun2,Tfb2m",1.2032514327516
"GO:0016311","dephosphorylation",230,5,0.0217391304347826,4.80053103219383,3.90297804054222,0.0040242855432601,0.0654740667663305,"Ppm1a,Mtm1,Ptpn9,Rngtt,Rock1",1.18393068306877
"GO:1903050","regulation of proteolysis involved in protein catabolic process",233,5,0.0214592274678112,4.73872161976215,3.8646636095209,0.00425038682408325,0.0670399840162922,"Rchy1,Mtm1,Disc1,N4bp1,Nfe2l1",1.17366609792248
"GO:0006470","protein dephosphorylation",146,4,0.0273972602739726,6.04998431454564,4.12590947524036,0.00444568050637626,0.0670399840162922,"Ppm1a,Mtm1,Ptpn9,Rngtt",1.17366609792248
"GO:0006175","dATP biosynthetic process",1,1,1,220.824427480916,14.8264772444744,0.00452848451327437,0.0670399840162922,"Adk",1.17366609792248
"GO:0009202","deoxyribonucleoside triphosphate biosynthetic process",1,1,1,220.824427480916,14.8264772444744,0.00452848451327437,0.0670399840162922,"Adk",1.17366609792248
"GO:0009216","purine deoxyribonucleoside triphosphate biosynthetic process",1,1,1,220.824427480916,14.8264772444744,0.00452848451327437,0.0670399840162922,"Adk",1.17366609792248
"GO:0015805","S-adenosyl-L-methionine transport",1,1,1,220.824427480916,14.8264772444744,0.00452848451327437,0.0670399840162922,"Slc25a26",1.17366609792248
"GO:0038184","adenylate cyclase-activating G protein-coupled bile acid receptor signaling pathway",1,1,1,220.824427480916,14.8264772444744,0.00452848451327437,0.0670399840162922,"Gpbar1",1.17366609792248
"GO:0043921","host-mediated perturbation of viral transcription",1,1,1,220.824427480916,14.8264772444744,0.00452848451327437,0.0670399840162922,"Nucks1",1.17366609792248
"GO:0046986","negative regulation of hemoglobin biosynthetic process",1,1,1,220.824427480916,14.8264772444744,0.00452848451327437,0.0670399840162922,"Eif2ak1",1.17366609792248
"GO:1901962","S-adenosyl-L-methionine transmembrane transport",1,1,1,220.824427480916,14.8264772444744,0.00452848451327437,0.0670399840162922,"Slc25a26",1.17366609792248
"GO:1903353","regulation of nucleus organization",1,1,1,220.824427480916,14.8264772444744,0.00452848451327437,0.0670399840162922,"Nfe2l1",1.17366609792248
"GO:1990543","mitochondrial S-adenosyl-L-methionine transmembrane transport",1,1,1,220.824427480916,14.8264772444744,0.00452848451327437,0.0670399840162922,"Slc25a26",1.17366609792248
"GO:1990968","modulation by host of RNA binding by virus",1,1,1,220.824427480916,14.8264772444744,0.00452848451327437,0.0670399840162922,"Nucks1",1.17366609792248
"GO:2000730","regulation of termination of RNA polymerase I transcription",1,1,1,220.824427480916,14.8264772444744,0.00452848451327437,0.0670399840162922,"Zmpste24",1.17366609792248
"GO:0016241","regulation of macroautophagy",147,4,0.0272108843537415,6.00882795866438,4.10634623510382,0.00455427307510598,0.0670399840162922,"Mtm1,Pip4k2a,Eif2ak1,Tmem39a",1.17366609792248
"GO:0044772","mitotic cell cycle phase transition",455,7,0.0153846153846154,3.39729888432179,3.47636196756367,0.00477969109238867,0.0699418702454271,"Zw10,Mad2l1,Ccl12,Spdl1,Rbl1,Id2,Rfwd3",1.1552627588382
"GO:0003158","endothelium development",150,4,0.0266666666666667,5.88865139949109,4.04872349088912,0.0048907424005328,0.0709749700736254,"Stard13,Krit1,Tnmd,Rock1",1.14889478192098
"GO:0009451","RNA modification",151,4,0.0264900662251656,5.84965370810374,4.02986192679336,0.00500650628898011,0.0715669945239758,"Elp3,Ftsj1,Nsun2,Tfb2m",1.14528722072178
"GO:0007163","establishment or maintenance of cell polarity",243,5,0.0205761316872428,4.54371249960733,3.74151863466375,0.00506963631464253,0.0716412034634913,"Zw10,Mad2l1,Spdl1,Krit1,Fscn1",1.14483712727354
"GO:0051784","negative regulation of nuclear division",77,3,0.038961038961039,8.60354912263309,4.50603961657931,0.00520050474643905,0.0722951331506254,"Zw10,Mad2l1,Spdl1",1.14089093807159
"GO:1902807","negative regulation of cell cycle G1/S phase transition",77,3,0.038961038961039,8.60354912263309,4.50603961657931,0.00520050474643905,0.0722951331506254,"Ccl12,Rbl1,Rfwd3",1.14089093807159
"GO:0006706","steroid catabolic process",24,2,0.0833333333333333,18.4020356234097,5.75228535896785,0.00526208005140015,0.0722951331506254,"Hsd17b11,Hsd11b1",1.14089093807159
"GO:0044827","host-mediated perturbation of viral genome replication",24,2,0.0833333333333333,18.4020356234097,5.75228535896785,0.00526208005140015,0.0722951331506254,"Ccl12,Nucks1",1.14089093807159
"GO:1905818","regulation of chromosome separation",78,3,0.0384615384615385,8.49324721080446,4.46949211800842,0.0053908420375453,0.0736549854080084,"Zw10,Mad2l1,Spdl1",1.13279785218983
"GO:0006261","DNA-templated DNA replication",156,4,0.0256410256410256,5.66216480720298,3.93802634795937,0.00561296095896191,0.0754394154973521,"Nucks1,Pcna,Rfwd3,Zmpste24",1.12240168516015
"GO:0006997","nucleus organization",156,4,0.0256410256410256,5.66216480720298,3.93802634795937,0.00561296095896191,0.0754394154973521,"Vrk1,Habp4,Nfe2l1,Zmpste24",1.12240168516015
"GO:0071459","protein localization to chromosome, centromeric region",25,2,0.08,17.6659541984733,5.62266811220845,0.00570277791435372,0.0762322690929554,"Zw10,Spdl1",1.11786115303748
"GO:0010212","response to ionizing radiation",158,4,0.0253164556962025,5.5904918349599,3.90239794448563,0.00586867545720659,0.0780281419659779,"Nucks1,Tspyl5,Rfwd3,Zmpste24",1.10774873453686
"GO:0009314","response to radiation",474,7,0.0147679324894515,3.26112023705994,3.34776439880001,0.00594495738963823,0.0786196771367665,"Nucks1,Pcna,Tspyl5,Id2,N4bp1,Rfwd3,Zmpste24",1.10446874400625
"GO:0034728","nucleosome organization",81,3,0.037037037037037,8.17868249929319,4.36365744407452,0.00598680214792535,0.0787519239990393,"Tspyl5,Atad2b,Tspyl4",1.10373882710079
"GO:0007093","mitotic cell cycle checkpoint signaling",160,4,0.025,5.5206106870229,3.86737233427846,0.0061320436713709,0.0801745208400996,"Zw10,Mad2l1,Spdl1,Rfwd3",1.09596362693582
"GO:0060009","Sertoli cell development",26,2,0.0769230769230769,16.9864944216089,5.50034193227205,0.00615978930837805,0.0801745208400996,"Arid4b,Fndc3a",1.09596362693582
"GO:0051783","regulation of nuclear division",161,4,0.0248447204968944,5.48632117965009,3.85007983983857,0.00626662851093264,0.0811380749085677,"Zw10,Mad2l1,Spdl1,Nfe2l1",1.09077530063101
"GO:0071479","cellular response to ionizing radiation",84,3,0.0357142857142857,7.886586695747,4.26314045425912,0.00662066916756528,0.0840026672988781,"Nucks1,Tspyl5,Zmpste24",1.07570692376201
"GO:0097049","motor neuron apoptotic process",27,2,0.0740740740740741,16.3573649985864,5.3846301150439,0.0066329597600379,0.0840026672988781,"Rock1,Slc1a1",1.07570692376201
"GO:2000810","regulation of bicellular tight junction assembly",27,2,0.0740740740740741,16.3573649985864,5.3846301150439,0.0066329597600379,0.0840026672988781,"Gpbar1,Rock1",1.07570692376201
"GO:2000058","regulation of ubiquitin-dependent protein catabolic process",169,4,0.0236686390532544,5.22661366818736,3.71674475705266,0.00741450272080059,0.0907726001412864,"Rchy1,Mtm1,Disc1,N4bp1",1.04204522420162
"GO:0051304","chromosome separation",88,3,0.0340909090909091,7.52810548230396,4.13661015420274,0.00752579551826828,0.0915630070586099,"Zw10,Mad2l1,Spdl1",1.03827995291846
"GO:2000045","regulation of G1/S transition of mitotic cell cycle",170,4,0.0235294117647059,5.19586888190391,3.70067334272164,0.00756706176416693,0.0915630070586099,"Ccl12,Rbl1,Id2,Rfwd3",1.03827995291846
"GO:0071480","cellular response to gamma radiation",29,2,0.0689655172413793,15.2292708607528,5.17075499691329,0.00762716516541595,0.0915630070586099,"Tspyl5,Zmpste24",1.03827995291846
"GO:0071577","zinc ion transmembrane transport",29,2,0.0689655172413793,15.2292708607528,5.17075499691329,0.00762716516541595,0.0915630070586099,"Slc1a1,Slc30a9",1.03827995291846
"GO:0006400","tRNA modification",90,3,0.0333333333333333,7.36081424936387,4.07629045285363,0.00800441771824002,0.0956276570879592,"Elp3,Ftsj1,Nsun2",1.01941648446466
"GO:0010508","positive regulation of autophagy",176,4,0.0227272727272727,5.01873698820264,3.606829479146,0.00852595427498692,0.0980155945531096,"Pip4k2a,Rock1,Atg13,Eif2ak1",1.00870482135278
"GO:0006829","zinc ion transport",31,2,0.0645161290322581,14.2467372568333,4.97710854983159,0.00868417914822275,0.0980155945531096,"Slc1a1,Slc30a9",1.00870482135278
"GO:0006882","intracellular zinc ion homeostasis",31,2,0.0645161290322581,14.2467372568333,4.97710854983159,0.00868417914822275,0.0980155945531096,"Slc1a1,Slc30a9",1.00870482135278
"GO:0030071","regulation of mitotic metaphase/anaphase transition",93,3,0.032258064516129,7.12336862841665,3.98919828532073,0.00875533550315283,0.0980155945531096,"Zw10,Mad2l1,Spdl1",1.00870482135278
"GO:1902117","positive regulation of organelle assembly",94,3,0.0319148936170213,7.04758811109306,3.96102338831937,0.00901450510127459,0.0980155945531096,"Tapt1,Pip4k2a,Fscn1",1.00870482135278
"GO:0010639","negative regulation of organelle organization",393,6,0.0152671755725191,3.37136530505215,3.19241630802842,0.00913804788074585,0.0986829362842117,"Zw10,Mad2l1,Mtm1,Spdl1,Trim37,Tmem39a",1.00575793667462
"GO:0045454","cell redox homeostasis",32,2,0.0625,13.8015267175573,4.88687931807807,0.00923586417430858,0.0988757233898922,"Krit1,Nfe2l1",1.00491032611789
