"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","neg_log10_padj"
"GO:0033047","regulation of mitotic sister chromatid segregation",62,2,0.032258064516129,14.8120839733743,5.08625280978818,0.00811532540308533,0.0944757603374718,"Zw10,Mad2l1",1.02467960421074
"GO:1901991","negative regulation of mitotic cell cycle phase transition",191,3,0.0157068062827225,7.21216654200947,4.02416010730241,0.00841532516950494,0.0944757603374718,"Zw10,Mad2l1,Rfwd3",1.02467960421074
"GO:0006749","glutathione metabolic process",64,2,0.03125,14.3492063492063,4.9946305244395,0.00862768334064734,0.0944757603374718,"Nfe2l1,Slc1a1",1.02467960421074
"GO:0010965","regulation of mitotic sister chromatid separation",64,2,0.03125,14.3492063492063,4.9946305244395,0.00862768334064734,0.0944757603374718,"Zw10,Mad2l1",1.02467960421074
"GO:0050792","regulation of viral process",194,3,0.0154639175257732,7.1006381934217,3.98303646285675,0.00877980542412611,0.0944757603374718,"Hexim1,N4bp1,Tmem39a",1.02467960421074
"GO:0042176","regulation of protein catabolic process",372,4,0.010752688172043,4.9373613244581,3.57078947437562,0.0088313013934151,0.0944757603374718,"Rchy1,Mad2l1,N4bp1,Nfe2l1",1.02467960421074
"GO:0045839","negative regulation of mitotic nuclear division",65,2,0.0307692307692308,14.1284493284493,4.95034614695698,0.00888918153271337,0.0944757603374718,"Zw10,Mad2l1",1.02467960421074
"GO:0051653","spindle localization",65,2,0.0307692307692308,14.1284493284493,4.95034614695698,0.00888918153271337,0.0944757603374718,"Zw10,Mad2l1",1.02467960421074
"GO:0061136","regulation of proteasomal protein catabolic process",196,3,0.0153061224489796,7.02818270165209,3.95610404357447,0.00902787746004992,0.0953431936634541,"Rchy1,N4bp1,Nfe2l1",1.02071030481945
"GO:0030225","macrophage differentiation",66,2,0.0303030303030303,13.9143819143819,4.90702842534414,0.0091542043399799,0.0955125416677421,"Eif2ak1,Id2",1.01993959784586
"GO:0030534","adult behavior",198,3,0.0151515151515152,6.95719095719096,3.92954707001523,0.00928003431435448,0.0962456253440836,"Id2,Slc1a1,Zmpste24",1.01661900137377
"GO:0051306","mitotic sister chromatid separation",67,2,0.0298507462686567,13.7067045723762,4.86464147671684,0.00942273567666295,0.0965691017276937,"Zw10,Mad2l1",1.01516180832259
"GO:0072348","sulfur compound transport",67,2,0.0298507462686567,13.7067045723762,4.86464147671684,0.00942273567666295,0.0965691017276937,"Nfe2l1,Slc1a1",1.01516180832259
"GO:0071248","cellular response to metal ion",203,3,0.0147783251231527,6.78583157400891,3.86473730286454,0.00992838718031553,0.100985322009531,"Id2,Nfe2l1,Slc1a1",0.995741745361004
"GO:0001954","positive regulation of cell-matrix adhesion",69,2,0.0289855072463768,13.3094087876697,4.78252547940851,0.00997025985198027,0.100985322009531,"Rock1,Disc1",0.995741745361004
"GO:0003229","ventricular cardiac muscle tissue development",71,2,0.028169014084507,12.9344958640733,4.7037459190703,0.0105316263977615,0.101509472707888,"Id2,Zmpste24",0.993493428166483
"GO:0006360","transcription by RNA polymerase I",71,2,0.028169014084507,12.9344958640733,4.7037459190703,0.0105316263977615,0.101509472707888,"Sf3b1,Zmpste24",0.993493428166483
"GO:0045600","positive regulation of fat cell differentiation",72,2,0.0277777777777778,12.7548500881834,4.66553519602498,0.0108174608886684,0.101509472707888,"Id2,Tfe3",0.993493428166483
"GO:0018105","peptidyl-serine phosphorylation",212,3,0.0141509433962264,6.49775381850854,3.75342237503442,0.011160616589521,0.103925741575539,"Rock1,Cab39,Slc1a1",0.983276867846375
"GO:0006446","regulation of translational initiation",74,2,0.027027027027027,12.4101244101244,4.59133960862062,0.0113993534087337,0.105581177026347,"Eif2ak1,Habp4",0.976413500762811
"GO:0034248","regulation of amide metabolic process",75,2,0.0266666666666667,12.2446560846561,4.55530554723512,0.0116953800303478,0.107746799002992,"Rock1,Hsd11b1",0.967595623218156
"GO:0032147","activation of protein kinase activity",76,2,0.0263157894736842,12.0835421888053,4.51994973019373,0.0119947727051989,0.107827263881695,"Cab39,Slc1a1",0.967271414879144
"GO:0000075","cell cycle checkpoint signaling",218,3,0.0137614678899083,6.31891655744867,3.68273966465547,0.0120291077803577,0.107827263881695,"Zw10,Mad2l1,Rfwd3",0.967271414879144
"GO:0051784","negative regulation of nuclear division",77,2,0.025974025974026,11.9266130694702,4.48525029079932,0.0122975158551248,0.107827263881695,"Zw10,Mad2l1",0.967271414879144
"GO:0006109","regulation of carbohydrate metabolic process",220,3,0.0136363636363636,6.26147186147186,3.65976597654427,0.0123270214045059,0.107827263881695,"Nfe2l1,Zmpste24,Hsd11b1",0.967271414879144
"GO:1905818","regulation of chromosome separation",78,2,0.0256410256410256,11.7737077737078,4.45118634234512,0.0126035939519572,0.107827263881695,"Zw10,Mad2l1",0.967271414879144
"GO:0018209","peptidyl-serine modification",224,3,0.0133928571428571,6.14965986394558,3.61466067948984,0.0129355312591489,0.107827263881695,"Rock1,Cab39,Slc1a1",0.967271414879144
"GO:0034728","nucleosome organization",81,2,0.0246913580246914,11.3376445228297,4.35261212892783,0.0135416833892241,0.111686645857791,"Atad2b,Tspyl4",0.951998751476896
"GO:0061180","mammary gland epithelium development",82,2,0.024390243902439,11.1993805652342,4.32089900044796,0.0138609469870536,0.113778010339227,"Id2,Orai1",0.943941665103754
"GO:0007033","vacuole organization",239,3,0.0125523012552301,5.76369794779837,3.45478999458323,0.0153690975644704,0.116751214831854,"Atg13,Tfe3,Tmem39a",0.932738591772337
"GO:0051304","chromosome separation",88,2,0.0227272727272727,10.4357864357864,4.14150321094042,0.0158444162732812,0.119315343414448,"Zw10,Mad2l1",0.92330370442892
"GO:0007163","establishment or maintenance of cell polarity",243,3,0.0123456790123457,5.66882226141485,3.41443808763559,0.0160587561084421,0.120319498402592,"Zw10,Mad2l1,Fscn1",0.919663987269724
"GO:0000423","mitophagy",89,2,0.0224719101123595,10.318530408418,4.1132823608426,0.0161861680876466,0.120319498402592,"Atg13,Eif2ak1",0.919663987269724
"GO:1901796","regulation of signal transduction by p53 class mediator",89,2,0.0224719101123595,10.318530408418,4.1132823608426,0.0161861680876466,0.120319498402592,"Hexim1,Zmpste24",0.919663987269724
"GO:0006006","glucose metabolic process",248,3,0.0120967741935484,5.55453149001536,3.36524097057629,0.0169450702864752,0.123699730327577,"Nfe2l1,Zmpste24,Hkdc1",0.907631247156432
"GO:0045930","negative regulation of mitotic cell cycle",249,3,0.0120481927710843,5.53222413463377,3.3555618045861,0.0171255716280143,0.123699730327577,"Zw10,Mad2l1,Rfwd3",0.907631247156432
"GO:0044772","mitotic cell cycle phase transition",455,4,0.00879120879120879,4.03669980812838,3.05019172054013,0.0173551007330261,0.123699730327577,"Zw10,Mad2l1,Id2,Rfwd3",0.907631247156432
"GO:0030071","regulation of mitotic metaphase/anaphase transition",93,2,0.021505376344086,9.8747226489162,4.00472295782729,0.0175845512631268,0.124821486834982,"Zw10,Mad2l1",0.903710648542652
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle",96,2,0.0208333333333333,9.56613756613756,3.92752961131584,0.0186658691051417,0.130887794696783,"Zw10,Mad2l1",0.883100849575865
"GO:0043603","amide metabolic process",466,4,0.00858369098712446,3.94141290278629,2.99055942027137,0.0187683667271549,0.131075851497711,"Rock1,Nfe2l1,Slc1a1,Hsd11b1",0.882477312332102
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle",98,2,0.0204081632653061,9.37091026886945,3.87792669093431,0.0194020182298235,0.134957010337568,"Zw10,Mad2l1",0.869804551108606
"GO:0009314","response to radiation",474,4,0.00843881856540084,3.87489116603041,2.94832331783479,0.0198399955703702,0.136936085144345,"Id2,N4bp1,Rfwd3,Zmpste24",0.863482092304186
"GO:1901987","regulation of cell cycle phase transition",475,4,0.00842105263157895,3.86673350041771,2.9431085885889,0.0199765629880403,0.136936085144345,"Zw10,Mad2l1,Id2,Rfwd3",0.863482092304186
"GO:0045069","regulation of viral genome replication",100,2,0.02,9.18349206349206,3.82972509391336,0.0201502480507197,0.136936085144345,"N4bp1,Tmem39a",0.863482092304186
"GO:0090398","cellular senescence",100,2,0.02,9.18349206349206,3.82972509391336,0.0201502480507197,0.136936085144345,"Id2,Zmpste24",0.863482092304186
"GO:2000060","positive regulation of ubiquitin-dependent protein catabolic process",100,2,0.02,9.18349206349206,3.82972509391336,0.0201502480507197,0.136936085144345,"Rchy1,Disc1",0.863482092304186
"GO:0032984","protein-containing complex disassembly",265,3,0.0113207547169811,5.19820305480683,3.20746367808493,0.0201609132285266,0.136936085144345,"Atad2b,Tmem39a,Zmpste24",0.863482092304186
"GO:0044784","metaphase/anaphase transition of cell cycle",101,2,0.0198019801980198,9.09256639949709,3.80612831908597,0.020528857094874,0.138350118631602,"Zw10,Mad2l1",0.859020464126729
"GO:2001251","negative regulation of chromosome organization",102,2,0.0196078431372549,9.00342359165889,3.78285669592655,0.0209104430539326,0.138877650001213,"Zw10,Mad2l1",0.857367640958918
"GO:0003149","membranous septum morphogenesis",10,1,0.1,45.9174603174603,6.63693031427461,0.0215693347865625,0.138877650001213,"Id2",0.857367640958918
"GO:0007021","tubulin complex assembly",10,1,0.1,45.9174603174603,6.63693031427461,0.0215693347865625,0.138877650001213,"Tbca",0.857367640958918
"GO:0007207","phospholipase C-activating G protein-coupled acetylcholine receptor signaling pathway",10,1,0.1,45.9174603174603,6.63693031427461,0.0215693347865625,0.138877650001213,"Orai1",0.857367640958918
"GO:0051660","establishment of centrosome localization",10,1,0.1,45.9174603174603,6.63693031427461,0.0215693347865625,0.138877650001213,"Mad2l1",0.857367640958918
"GO:0071314","cellular response to cocaine",10,1,0.1,45.9174603174603,6.63693031427461,0.0215693347865625,0.138877650001213,"Slc1a1",0.857367640958918
"GO:0090091","positive regulation of extracellular matrix disassembly",10,1,0.1,45.9174603174603,6.63693031427461,0.0215693347865625,0.138877650001213,"Fscn1",0.857367640958918
"GO:1902031","regulation of NADP metabolic process",10,1,0.1,45.9174603174603,6.63693031427461,0.0215693347865625,0.138877650001213,"Hsd11b1",0.857367640958918
"GO:1903799","negative regulation of miRNA processing",10,1,0.1,45.9174603174603,6.63693031427461,0.0215693347865625,0.138877650001213,"Zmpste24",0.857367640958918
"GO:1904667","negative regulation of ubiquitin protein ligase activity",10,1,0.1,45.9174603174603,6.63693031427461,0.0215693347865625,0.138877650001213,"Mad2l1",0.857367640958918
"GO:0000422","autophagy of mitochondrion",106,2,0.0188679245283019,8.66367175801138,3.69286951613931,0.0224662702893083,0.144116963485489,"Atg13,Eif2ak1",0.841284896947674
"GO:0051656","establishment of organelle localization",500,4,0.008,3.67339682539683,2.81715970835205,0.023581818236733,0.145052969920938,"Zw10,Mad2l1,Nop9,Stard3nl",0.8384733747064
"GO:0000041","transition metal ion transport",109,2,0.018348623853211,8.42522207659822,3.62843572520043,0.0236637011523093,0.145052969920938,"Slc1a1,Slc30a9",0.8384733747064
"GO:0033045","regulation of sister chromatid segregation",109,2,0.018348623853211,8.42522207659822,3.62843572520043,0.0236637011523093,0.145052969920938,"Zw10,Mad2l1",0.8384733747064
"GO:0140014","mitotic nuclear division",282,3,0.0106382978723404,4.88483620398514,3.06267888485742,0.0236908469336383,0.145052969920938,"Zw10,Mad2l1,Nfe2l1",0.8384733747064
"GO:0010922","positive regulation of phosphatase activity",11,1,0.0909090909090909,41.7431457431457,6.31408572833478,0.0237009182953958,0.145052969920938,"Rock1",0.8384733747064
"GO:0044029","positive regulation of gene expression via chromosomal CpG island demethylation",11,1,0.0909090909090909,41.7431457431457,6.31408572833478,0.0237009182953958,0.145052969920938,"Zmpste24",0.8384733747064
"GO:0046501","protoporphyrinogen IX metabolic process",11,1,0.0909090909090909,41.7431457431457,6.31408572833478,0.0237009182953958,0.145052969920938,"Eif2ak1",0.8384733747064
"GO:0080144","intracellular amino acid homeostasis",11,1,0.0909090909090909,41.7431457431457,6.31408572833478,0.0237009182953958,0.145052969920938,"Slc1a1",0.8384733747064
"GO:1901329","regulation of odontoblast differentiation",11,1,0.0909090909090909,41.7431457431457,6.31408572833478,0.0237009182953958,0.145052969920938,"Nfe2l1",0.8384733747064
"GO:1903025","regulation of RNA polymerase II regulatory region sequence-specific DNA binding",11,1,0.0909090909090909,41.7431457431457,6.31408572833478,0.0237009182953958,0.145052969920938,"Zmpste24",0.8384733747064
"GO:1903059","regulation of protein lipidation",11,1,0.0909090909090909,41.7431457431457,6.31408572833478,0.0237009182953958,0.145052969920938,"Atg13",0.8384733747064
"GO:1904338","regulation of dopaminergic neuron differentiation",11,1,0.0909090909090909,41.7431457431457,6.31408572833478,0.0237009182953958,0.145052969920938,"Id2",0.8384733747064
"GO:0019318","hexose metabolic process",283,3,0.0106007067137809,4.86757529867071,3.05452563230984,0.0239082895809234,0.145806892796336,"Nfe2l1,Zmpste24,Hkdc1",0.836221944929871
"GO:0010631","epithelial cell migration",110,2,0.0181818181818182,8.34862914862915,3.60750504212048,0.0240685907170928,0.146269470603525,"Arhgap5,Rock1",0.834846310457144
"GO:1901988","negative regulation of cell cycle phase transition",286,3,0.0104895104895105,4.81651681651682,3.03029366769862,0.0245671508557394,0.148777291196296,"Zw10,Mad2l1,Rfwd3",0.827463352800717
"GO:0090132","epithelium migration",113,2,0.0176991150442478,8.12698412698413,3.54627077429122,0.0253003018880102,0.151633464407233,"Arhgap5,Rock1",0.81920494247986
"GO:0010998","regulation of translational initiation by eIF2 alpha phosphorylation",12,1,0.0833333333333333,38.2645502645503,6.0318924701076,0.0258279315452971,0.151633464407233,"Eif2ak1",0.81920494247986
"GO:0033262","regulation of nuclear cell cycle DNA replication",12,1,0.0833333333333333,38.2645502645503,6.0318924701076,0.0258279315452971,0.151633464407233,"Zmpste24",0.81920494247986
"GO:0060013","righting reflex",12,1,0.0833333333333333,38.2645502645503,6.0318924701076,0.0258279315452971,0.151633464407233,"Slc1a1",0.81920494247986
"GO:0071803","positive regulation of podosome assembly",12,1,0.0833333333333333,38.2645502645503,6.0318924701076,0.0258279315452971,0.151633464407233,"Fscn1",0.81920494247986
"GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint",12,1,0.0833333333333333,38.2645502645503,6.0318924701076,0.0258279315452971,0.151633464407233,"Mad2l1",0.81920494247986
"GO:0002573","myeloid leukocyte differentiation",292,3,0.0102739726027397,4.71754729288976,2.98282615511026,0.0259142641250236,0.151633464407233,"Eif2ak1,Id2,Tfe3",0.81920494247986
"GO:0007626","locomotory behavior",292,3,0.0102739726027397,4.71754729288976,2.98282615511026,0.0259142641250236,0.151633464407233,"Id2,Slc1a1,Zmpste24",0.81920494247986
"GO:0048525","negative regulation of viral process",115,2,0.0173913043478261,7.98564527260179,3.50669020913401,0.0261355062150246,0.152413120418931,"Hexim1,N4bp1",0.816977645330574
"GO:0008344","adult locomotory behavior",116,2,0.0172413793103448,7.9168035030104,3.48725673176751,0.0265572861243068,0.153836854740132,"Id2,Zmpste24",0.812939608014043
"GO:0061640","cytoskeleton-dependent cytokinesis",116,2,0.0172413793103448,7.9168035030104,3.48725673176751,0.0265572861243068,0.153836854740132,"Dctn3,Rock1",0.812939608014043
"GO:0090130","tissue migration",119,2,0.0168067226890756,7.7172202214219,3.43032420042249,0.0278391727751235,0.156161501275554,"Arhgap5,Rock1",0.806426024520141
"GO:0021860","pyramidal neuron development",13,1,0.0769230769230769,35.3211233211233,5.78239510438128,0.0279503841774953,0.156161501275554,"Disc1",0.806426024520141
"GO:0032060","bleb assembly",13,1,0.0769230769230769,35.3211233211233,5.78239510438128,0.0279503841774953,0.156161501275554,"Rock1",0.806426024520141
"GO:0035306","positive regulation of dephosphorylation",13,1,0.0769230769230769,35.3211233211233,5.78239510438128,0.0279503841774953,0.156161501275554,"Rock1",0.806426024520141
"GO:0048537","mucosa-associated lymphoid tissue development",13,1,0.0769230769230769,35.3211233211233,5.78239510438128,0.0279503841774953,0.156161501275554,"Id2",0.806426024520141
"GO:0048541","Peyer's patch development",13,1,0.0769230769230769,35.3211233211233,5.78239510438128,0.0279503841774953,0.156161501275554,"Id2",0.806426024520141
"GO:0090232","positive regulation of spindle checkpoint",13,1,0.0769230769230769,35.3211233211233,5.78239510438128,0.0279503841774953,0.156161501275554,"Mad2l1",0.806426024520141
"GO:1902902","negative regulation of autophagosome assembly",13,1,0.0769230769230769,35.3211233211233,5.78239510438128,0.0279503841774953,0.156161501275554,"Tmem39a",0.806426024520141
"GO:2000672","negative regulation of motor neuron apoptotic process",13,1,0.0769230769230769,35.3211233211233,5.78239510438128,0.0279503841774953,0.156161501275554,"Rock1",0.806426024520141
