"Annot","Term","Annotated","Significant","RichFactor","FoldEnrichment","zscore","Pvalue","Padj","GeneID","neg_log10_padj"
"GO:0046488","phosphatidylinositol metabolic process",142,3,0.0211267605633803,8.98757249378625,4.63154955580298,0.00459715433209531,0.100309276063232,"Mtm1,Pigu,Pip4k2a",0.998658903900812
"GO:1901988","negative regulation of cell cycle phase transition",286,4,0.013986013986014,5.94981489099136,4.08345989869859,0.00463940068141165,0.100309276063232,"Ccl12,Nsun2,Spdl1,Rbl1",0.998658903900812
"GO:0017145","stem cell division",46,2,0.0434782608695652,18.4961636828644,5.76455925599427,0.00527128784688966,0.104216337227278,"Ndufs6,Tial1",0.982064194553782
"GO:0044788","host-mediated perturbation of viral process",46,2,0.0434782608695652,18.4961636828644,5.76455925599427,0.00527128784688966,0.104216337227278,"Ccl12,Nucks1",0.982064194553782
"GO:0003158","endothelium development",150,3,0.02,8.50823529411765,4.47518702956453,0.00535311485107603,0.104216337227278,"Stard13,Krit1,Tnmd",0.982064194553782
"GO:2000785","regulation of autophagosome assembly",47,2,0.0425531914893617,18.1026282853567,5.69591714400916,0.0054972539185854,0.105684706584804,"Mtm1,Pip4k2a",0.975987854001653
"GO:1902116","negative regulation of organelle assembly",48,2,0.0416666666666667,17.7254901960784,5.62935801953007,0.00572760468381535,0.107987638479817,"Mtm1,Trim37",0.966625956061793
"GO:0001936","regulation of endothelial cell proliferation",154,3,0.0194805194805195,8.28724216959511,4.40130468184728,0.00575746837148571,0.107987638479817,"Ccl12,Krit1,Tnmd",0.966625956061793
"GO:0031297","replication fork processing",51,2,0.0392156862745098,16.6828143021915,5.44115430848802,0.00644475311744893,0.109301619661163,"Nucks1,Pcna",0.961373402508726
"GO:0030336","negative regulation of cell migration",326,4,0.0122699386503067,5.21977625405991,3.71927262470663,0.00732301073752563,0.112627905143144,"Arid4b,Ccl12,Stard13,Krit1",0.948353993603429
"GO:0050680","negative regulation of epithelial cell proliferation",170,3,0.0176470588235294,7.50726643598616,4.13049119572759,0.0075555438697855,0.112960650717847,"Ccl12,Krit1,Tnmd",0.947072814500873
"GO:0045005","DNA-templated DNA replication maintenance of fidelity",56,2,0.0357142857142857,15.1932773109244,5.16055318081579,0.00772572639965571,0.112960650717847,"Nucks1,Pcna",0.947072814500873
"GO:0010596","negative regulation of endothelial cell migration",57,2,0.0350877192982456,14.9267285861713,5.10873784101945,0.00799459238014124,0.112960650717847,"Stard13,Krit1",0.947072814500873
"GO:0001935","endothelial cell proliferation",177,3,0.0169491525423729,7.21036889332004,4.02286579466131,0.00843519362549766,0.112960650717847,"Ccl12,Krit1,Tnmd",0.947072814500873
"GO:0044088","regulation of vacuole organization",59,2,0.0338983050847458,14.4207377866401,5.00892486895238,0.0085448305229584,0.112960650717847,"Mtm1,Pip4k2a",0.947072814500873
"GO:2000351","regulation of endothelial cell apoptotic process",59,2,0.0338983050847458,14.4207377866401,5.00892486895238,0.0085448305229584,0.112960650717847,"Ccl12,Krit1",0.947072814500873
"GO:2000146","negative regulation of cell motility",342,4,0.0116959064327485,4.97557619539044,3.58999985152635,0.00863372269374312,0.112960650717847,"Arid4b,Ccl12,Stard13,Krit1",0.947072814500873
"GO:0031929","TOR signaling",184,3,0.016304347826087,6.93606138107417,3.9209534219961,0.00937270674261004,0.112960650717847,"Mtm1,Usp4,Mapkap1",0.947072814500873
"GO:0043124","negative regulation of canonical NF-kappaB signal transduction",62,2,0.032258064516129,13.7229601518027,4.86797903131631,0.00940114648366999,0.112960650717847,"Ppm1a,Nfkbid",0.947072814500873
"GO:0072577","endothelial cell apoptotic process",63,2,0.0317460317460317,13.5051353874883,4.82315126481917,0.00969475950837441,0.115585582355658,"Ccl12,Krit1",0.93709633454767
"GO:0071478","cellular response to radiation",189,3,0.0158730158730159,6.75256769374416,3.8513661109258,0.0100782133770364,0.11923301672217,"Nucks1,Pcna,Tspyl5",0.923603467794041
"GO:0040013","negative regulation of locomotion",360,4,0.0111111111111111,4.72679738562092,3.45386298211939,0.0102821994077165,0.1207177304509,"Arid4b,Ccl12,Stard13,Krit1",0.918228938092603
"GO:1901991","negative regulation of mitotic cell cycle phase transition",191,3,0.0157068062827225,6.68186017862642,3.82423439005822,0.0103688496127672,0.120812808366939,"Ccl12,Spdl1,Rbl1",0.917887020117167
"GO:2000134","negative regulation of G1/S transition of mitotic cell cycle",68,2,0.0294117647058824,12.5121107266436,4.61338014154895,0.0112232265260876,0.124951789345947,"Ccl12,Rbl1",0.903257520269769
"GO:0001510","RNA methylation",69,2,0.0289855072463768,12.3307757885763,4.57405669073025,0.0115408606103121,0.124951789345947,"Ftsj1,Nsun2",0.903257520269769
"GO:0015980","energy derivation by oxidation of organic compounds",380,4,0.0105263157894737,4.47801857585139,3.31278950960633,0.0123395331185211,0.128627743620121,"Ndufs6,Phlda2,Mtfr2,Mdh2",0.890665348661999
"GO:0009060","aerobic respiration",206,3,0.0145631067961165,6.19531696173615,3.63242211127239,0.0127039381148941,0.131131924971188,"Ndufs6,Mtfr2,Mdh2",0.882291563451489
"GO:0032259","methylation",208,3,0.0144230769230769,6.13574660633484,3.60828662331385,0.0130361674340218,0.13366417009017,"Ftsj1,Nsun2,Slc25a26",0.873984993766726
"GO:0032088","negative regulation of NF-kappaB transcription factor activity",77,2,0.025974025974026,11.0496562261268,4.28621669783281,0.0142219120725842,0.136708129797716,"Nfkbid,Trim37",0.864205657917169
"GO:1902807","negative regulation of cell cycle G1/S phase transition",77,2,0.025974025974026,11.0496562261268,4.28621669783281,0.0142219120725842,0.136708129797716,"Ccl12,Rbl1",0.864205657917169
"GO:0046626","regulation of insulin receptor signaling pathway",84,2,0.0238095238095238,10.1288515406162,4.0671110874146,0.0167665520867589,0.145689023217148,"Nucks1,Pip4k2a",0.836573168448303
"GO:0051851","host-mediated perturbation of symbiont process",84,2,0.0238095238095238,10.1288515406162,4.0671110874146,0.0167665520867589,0.145689023217148,"Ccl12,Nucks1",0.836573168448303
"GO:0071479","cellular response to ionizing radiation",84,2,0.0238095238095238,10.1288515406162,4.0671110874146,0.0167665520867589,0.145689023217148,"Nucks1,Tspyl5",0.836573168448303
"GO:0007033","vacuole organization",239,3,0.0125523012552301,5.33989662810731,3.27023243134921,0.0188242746549826,0.151947181948111,"Dnajc16,Mtm1,Pip4k2a",0.818307350047572
"GO:0050678","regulation of epithelial cell proliferation",432,4,0.00925925925925926,3.93899782135076,2.98749493223695,0.018869903609941,0.151947181948111,"Ccl12,Gpbar1,Krit1,Tnmd",0.818307350047572
"GO:0006400","tRNA modification",90,2,0.0222222222222222,9.45359477124183,3.89886414475592,0.0190901126873172,0.15291975683903,"Ftsj1,Nsun2",0.815536401233387
"GO:0006661","phosphatidylinositol biosynthetic process",91,2,0.021978021978022,9.349709114415,3.87235347952917,0.0194898519275424,0.155312913287877,"Pigu,Pip4k2a",0.808792433926819
"GO:1900076","regulation of cellular response to insulin stimulus",94,2,0.0212765957446809,9.05131414267835,3.7952137657538,0.0207100957483264,0.158029573038757,"Nucks1,Pip4k2a",0.801261633262427
"GO:1902117","positive regulation of organelle assembly",94,2,0.0212765957446809,9.05131414267835,3.7952137657538,0.0207100957483264,0.158029573038757,"Tapt1,Pip4k2a",0.801261633262427
"GO:0045930","negative regulation of mitotic cell cycle",249,3,0.0120481927710843,5.12544294826364,3.17355659675153,0.0209497600609734,0.158029573038757,"Ccl12,Spdl1,Rbl1",0.801261633262427
"GO:0030512","negative regulation of transforming growth factor beta receptor signaling pathway",100,2,0.02,8.50823529411765,3.65080476099096,0.0232435736974281,0.162630338531003,"Ppm1a,Arid4b",0.788798433972236
"GO:0090398","cellular senescence",100,2,0.02,8.50823529411765,3.65080476099096,0.0232435736974281,0.162630338531003,"Ndufs6,Rbl1",0.788798433972236
"GO:0001514","selenocysteine incorporation",10,1,0.1,42.5411764705882,6.37753213972509,0.023263117345137,0.162630338531003,"Pstk",0.788798433972236
"GO:0006388","tRNA splicing, via endonucleolytic cleavage and ligation",10,1,0.1,42.5411764705882,6.37753213972509,0.023263117345137,0.162630338531003,"Zbtb8os",0.788798433972236
"GO:0006451","translational readthrough",10,1,0.1,42.5411764705882,6.37753213972509,0.023263117345137,0.162630338531003,"Pstk",0.788798433972236
"GO:0032263","GMP salvage",10,1,0.1,42.5411764705882,6.37753213972509,0.023263117345137,0.162630338531003,"Adk",0.788798433972236
"GO:0035878","nail development",10,1,0.1,42.5411764705882,6.37753213972509,0.023263117345137,0.162630338531003,"Prkab1",0.788798433972236
"GO:0042451","purine nucleoside biosynthetic process",10,1,0.1,42.5411764705882,6.37753213972509,0.023263117345137,0.162630338531003,"Adk",0.788798433972236
"GO:0042455","ribonucleoside biosynthetic process",10,1,0.1,42.5411764705882,6.37753213972509,0.023263117345137,0.162630338531003,"Adk",0.788798433972236
"GO:0043490","malate-aspartate shuttle",10,1,0.1,42.5411764705882,6.37753213972509,0.023263117345137,0.162630338531003,"Mdh2",0.788798433972236
"GO:0044828","host-mediated suppression of viral genome replication",10,1,0.1,42.5411764705882,6.37753213972509,0.023263117345137,0.162630338531003,"Ccl12",0.788798433972236
"GO:0046053","dAMP metabolic process",10,1,0.1,42.5411764705882,6.37753213972509,0.023263117345137,0.162630338531003,"Adk",0.788798433972236
"GO:0046129","purine ribonucleoside biosynthetic process",10,1,0.1,42.5411764705882,6.37753213972509,0.023263117345137,0.162630338531003,"Adk",0.788798433972236
"GO:0097168","mesenchymal stem cell proliferation",10,1,0.1,42.5411764705882,6.37753213972509,0.023263117345137,0.162630338531003,"Ndufs6",0.788798433972236
"GO:1990705","cholangiocyte proliferation",10,1,0.1,42.5411764705882,6.37753213972509,0.023263117345137,0.162630338531003,"Gpbar1",0.788798433972236
"GO:2000321","positive regulation of T-helper 17 cell differentiation",10,1,0.1,42.5411764705882,6.37753213972509,0.023263117345137,0.162630338531003,"Nfkbid",0.788798433972236
"GO:0002064","epithelial cell development",262,3,0.0114503816793893,4.87112707678491,3.05536089745894,0.0239025320277523,0.165595019183257,"Arid4b,Fndc3a,Tnmd",0.780952730194606
"GO:0051310","metaphase chromosome alignment",102,2,0.0196078431372549,8.34140715109573,3.60533144171769,0.0241150942784436,0.165673497234715,"Spdl1,Gem",0.780746960049559
"GO:0043122","regulation of canonical NF-kappaB signal transduction",265,3,0.0113207547169811,4.81598224195339,3.02918955672657,0.0246144069437879,0.165673497234715,"Ppm1a,Nfkbid,Faim",0.780746960049559
"GO:1990542","mitochondrial transmembrane transport",104,2,0.0192307692307692,8.18099547511312,3.56108376104311,0.024999893023759,0.165673497234715,"Slc25a26,Mdh2",0.780746960049559
"GO:0033108","mitochondrial respiratory chain complex assembly",105,2,0.019047619047619,8.103081232493,3.5394015018025,0.0254472279235578,0.165673497234715,"Ndufs6,Uqcc1",0.780746960049559
"GO:0000394","RNA splicing, via endonucleolytic cleavage and ligation",11,1,0.0909090909090909,38.6737967914439,6.06620533644844,0.0255598912582894,0.165673497234715,"Zbtb8os",0.780746960049559
"GO:0009157","deoxyribonucleoside monophosphate biosynthetic process",11,1,0.0909090909090909,38.6737967914439,6.06620533644844,0.0255598912582894,0.165673497234715,"Adk",0.780746960049559
"GO:0009215","purine deoxyribonucleoside triphosphate metabolic process",11,1,0.0909090909090909,38.6737967914439,6.06620533644844,0.0255598912582894,0.165673497234715,"Adk",0.780746960049559
"GO:0015858","nucleoside transport",11,1,0.0909090909090909,38.6737967914439,6.06620533644844,0.0255598912582894,0.165673497234715,"Slc25a26",0.780746960049559
"GO:0034351","negative regulation of glial cell apoptotic process",11,1,0.0909090909090909,38.6737967914439,6.06620533644844,0.0255598912582894,0.165673497234715,"Ccl12",0.780746960049559
"GO:0043615","astrocyte cell migration",11,1,0.0909090909090909,38.6737967914439,6.06620533644844,0.0255598912582894,0.165673497234715,"Ccl12",0.780746960049559
"GO:0044829","host-mediated activation of viral genome replication",11,1,0.0909090909090909,38.6737967914439,6.06620533644844,0.0255598912582894,0.165673497234715,"Nucks1",0.780746960049559
"GO:0071481","cellular response to X-ray",11,1,0.0909090909090909,38.6737967914439,6.06620533644844,0.0255598912582894,0.165673497234715,"Nucks1",0.780746960049559
"GO:2000197","regulation of ribonucleoprotein complex localization",11,1,0.0909090909090909,38.6737967914439,6.06620533644844,0.0255598912582894,0.165673497234715,"Nsun2",0.780746960049559
"GO:1901987","regulation of cell cycle phase transition",475,4,0.00842105263157895,3.58241486068111,2.75465221820293,0.0256373812365814,0.165673497234715,"Ccl12,Nsun2,Spdl1,Rbl1",0.780746960049559
"GO:0045333","cellular respiration",271,3,0.011070110701107,4.70935532884741,2.97800698377443,0.0260724156673298,0.167779812955453,"Ndufs6,Mtfr2,Mdh2",0.775260294100023
"GO:0006650","glycerophospholipid metabolic process",276,3,0.0108695652173913,4.62404092071611,2.93648747921815,0.0273222873353685,0.170292517703299,"Mtm1,Pigu,Pip4k2a",0.768804433608488
"GO:0010826","negative regulation of centrosome duplication",12,1,0.0833333333333333,35.4509803921569,5.79403469097664,0.0278513436010097,0.170292517703299,"Trim37",0.768804433608488
"GO:0017062","respiratory chain complex III assembly",12,1,0.0833333333333333,35.4509803921569,5.79403469097664,0.0278513436010097,0.170292517703299,"Uqcc1",0.768804433608488
"GO:0034551","mitochondrial respiratory chain complex III assembly",12,1,0.0833333333333333,35.4509803921569,5.79403469097664,0.0278513436010097,0.170292517703299,"Uqcc1",0.768804433608488
"GO:0035970","peptidyl-threonine dephosphorylation",12,1,0.0833333333333333,35.4509803921569,5.79403469097664,0.0278513436010097,0.170292517703299,"Ppm1a",0.768804433608488
"GO:0046166","glyceraldehyde-3-phosphate biosynthetic process",12,1,0.0833333333333333,35.4509803921569,5.79403469097664,0.0278513436010097,0.170292517703299,"Mdh2",0.768804433608488
"GO:0046606","negative regulation of centrosome cycle",12,1,0.0833333333333333,35.4509803921569,5.79403469097664,0.0278513436010097,0.170292517703299,"Trim37",0.768804433608488
"GO:0071166","ribonucleoprotein complex localization",12,1,0.0833333333333333,35.4509803921569,5.79403469097664,0.0278513436010097,0.170292517703299,"Nsun2",0.768804433608488
"GO:1901841","regulation of high voltage-gated calcium channel activity",12,1,0.0833333333333333,35.4509803921569,5.79403469097664,0.0278513436010097,0.170292517703299,"Gem",0.768804433608488
"GO:1903010","regulation of bone development",12,1,0.0833333333333333,35.4509803921569,5.79403469097664,0.0278513436010097,0.170292517703299,"Tapt1",0.768804433608488
"GO:2000637","positive regulation of miRNA-mediated gene silencing",12,1,0.0833333333333333,35.4509803921569,5.79403469097664,0.0278513436010097,0.170292517703299,"Tial1",0.768804433608488
"GO:0097250","mitochondrial respirasome assembly",114,2,0.0175438596491228,7.46336429308565,3.35635025075632,0.0296181941281689,0.171672052841507,"Ndufs6,Uqcc1",0.765300399565952
"GO:0009145","purine nucleoside triphosphate biosynthetic process",115,2,0.0173913043478261,7.39846547314578,3.33724815873515,0.030097427104224,0.171672052841507,"Adk,Ndufs6",0.765300399565952
"GO:0001682","tRNA 5'-leader removal",13,1,0.0769230769230769,32.7239819004525,5.55335915907299,0.0301374865196404,0.171672052841507,"Pop5",0.765300399565952
"GO:0006271","DNA strand elongation involved in DNA replication",13,1,0.0769230769230769,32.7239819004525,5.55335915907299,0.0301374865196404,0.171672052841507,"Pcna",0.765300399565952
"GO:0009200","deoxyribonucleoside triphosphate metabolic process",13,1,0.0769230769230769,32.7239819004525,5.55335915907299,0.0301374865196404,0.171672052841507,"Adk",0.765300399565952
"GO:0033085","negative regulation of T cell differentiation in thymus",13,1,0.0769230769230769,32.7239819004525,5.55335915907299,0.0301374865196404,0.171672052841507,"Nfkbid",0.765300399565952
"GO:0033313","meiotic cell cycle checkpoint signaling",13,1,0.0769230769230769,32.7239819004525,5.55335915907299,0.0301374865196404,0.171672052841507,"Nsun2",0.765300399565952
"GO:0035332","positive regulation of hippo signaling",13,1,0.0769230769230769,32.7239819004525,5.55335915907299,0.0301374865196404,0.171672052841507,"Tial1",0.765300399565952
"GO:0043922","host-mediated suppression of viral transcription",13,1,0.0769230769230769,32.7239819004525,5.55335915907299,0.0301374865196404,0.171672052841507,"Nucks1",0.765300399565952
"GO:0048630","skeletal muscle tissue growth",13,1,0.0769230769230769,32.7239819004525,5.55335915907299,0.0301374865196404,0.171672052841507,"Mtm1",0.765300399565952
"GO:0060148","positive regulation of post-transcriptional gene silencing",13,1,0.0769230769230769,32.7239819004525,5.55335915907299,0.0301374865196404,0.171672052841507,"Tial1",0.765300399565952
"GO:0061909","autophagosome-lysosome fusion",13,1,0.0769230769230769,32.7239819004525,5.55335915907299,0.0301374865196404,0.171672052841507,"Pip4k2a",0.765300399565952
"GO:0072497","mesenchymal stem cell differentiation",13,1,0.0769230769230769,32.7239819004525,5.55335915907299,0.0301374865196404,0.171672052841507,"Ndufs6",0.765300399565952
"GO:1900370","positive regulation of post-transcriptional gene silencing by RNA",13,1,0.0769230769230769,32.7239819004525,5.55335915907299,0.0301374865196404,0.171672052841507,"Tial1",0.765300399565952
"GO:1902902","negative regulation of autophagosome assembly",13,1,0.0769230769230769,32.7239819004525,5.55335915907299,0.0301374865196404,0.171672052841507,"Mtm1",0.765300399565952
"GO:0007249","canonical NF-kappaB signal transduction",291,3,0.0103092783505155,4.38568829593693,2.81765423231633,0.0312615829729152,0.177418135100899,"Ppm1a,Nfkbid,Faim",0.751001990075277
"GO:0022904","respiratory electron transport chain",118,2,0.0169491525423729,7.21036889332004,3.28129111942985,0.0315536376686472,0.177763716975748,"Ndufs6,Mdh2",0.750156877365966
"GO:0051702","biological process involved in interaction with symbiont",118,2,0.0169491525423729,7.21036889332004,3.28129111942985,0.0315536376686472,0.177763716975748,"Ccl12,Nucks1",0.750156877365966
"GO:0042447","hormone catabolic process",14,1,0.0714285714285714,30.3865546218487,5.33846735313487,0.0324183321332205,0.181306890257793,"Hsd17b11",0.741585690973011
"GO:0048863","stem cell differentiation",297,3,0.0101010101010101,4.29708853238265,2.77235324377001,0.0329166749011568,0.182113333503719,"Ndufs6,Nsun2,Tapt1",0.739658255989258
"GO:0006275","regulation of DNA replication",123,2,0.016260162601626,6.91726446676232,3.19225508045377,0.0340413635258539,0.182113333503719,"Nucks1,Pcna",0.739658255989258
"GO:0034502","protein localization to chromosome",123,2,0.016260162601626,6.91726446676232,3.19225508045377,0.0340413635258539,0.182113333503719,"Spdl1,Vrk1",0.739658255989258
"GO:0050000","chromosome localization",124,2,0.0161290322580645,6.86148007590133,3.17504383301903,0.0345478666821078,0.182113333503719,"Spdl1,Gem",0.739658255989258
"GO:0006167","AMP biosynthetic process",15,1,0.0666666666666667,28.3607843137255,5.14500243616338,0.0346938925335433,0.182113333503719,"Adk",0.739658255989258
"GO:0009163","nucleoside biosynthetic process",15,1,0.0666666666666667,28.3607843137255,5.14500243616338,0.0346938925335433,0.182113333503719,"Adk",0.739658255989258
"GO:0009170","purine deoxyribonucleoside monophosphate metabolic process",15,1,0.0666666666666667,28.3607843137255,5.14500243616338,0.0346938925335433,0.182113333503719,"Adk",0.739658255989258
"GO:0016558","protein import into peroxisome matrix",15,1,0.0666666666666667,28.3607843137255,5.14500243616338,0.0346938925335433,0.182113333503719,"Trim37",0.739658255989258
"GO:0034404","nucleobase-containing small molecule biosynthetic process",15,1,0.0666666666666667,28.3607843137255,5.14500243616338,0.0346938925335433,0.182113333503719,"Adk",0.739658255989258
"GO:0038203","TORC2 signaling",15,1,0.0666666666666667,28.3607843137255,5.14500243616338,0.0346938925335433,0.182113333503719,"Mapkap1",0.739658255989258
"GO:0048308","organelle inheritance",15,1,0.0666666666666667,28.3607843137255,5.14500243616338,0.0346938925335433,0.182113333503719,"Vrk1",0.739658255989258
"GO:0048313","Golgi inheritance",15,1,0.0666666666666667,28.3607843137255,5.14500243616338,0.0346938925335433,0.182113333503719,"Vrk1",0.739658255989258
"GO:0090435","protein localization to nuclear envelope",15,1,0.0666666666666667,28.3607843137255,5.14500243616338,0.0346938925335433,0.182113333503719,"Tor1aip2",0.739658255989258
"GO:1901386","negative regulation of voltage-gated calcium channel activity",15,1,0.0666666666666667,28.3607843137255,5.14500243616338,0.0346938925335433,0.182113333503719,"Gem",0.739658255989258
