"Mouse_Symbol","Mouse_log2FC","Mouse_pval","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Tmtc1",-0.334094845125183,8.91415822238927e-18,"TMTC1",-0.506513330680648,0.0228591350107867,"Down","Down","Concordant"
"Slc27a1",-0.209785801889431,2.0835042008968e-16,"SLC27A1",-0.723270208286471,0.00678387661198289,"Down","Down","Concordant"
"Plekha4",0.124586840127851,9.30464589309436e-15,"PLEKHA4",0.978397890357331,1.5524597159828e-05,"Up","Up","Concordant"
"Ctnnal1",0.265177172927374,3.6700957203369e-13,"CTNNAL1",0.789409797152029,0.0109055514275373,"Up","Up","Concordant"
"Abcc5",-0.21068698901537,1.17825684795511e-12,"ABCC5",-0.967701443549381,1.97453539423291e-06,"Down","Down","Concordant"
"Kifc2",-0.253793627089626,4.00977565734392e-12,"KIFC2",-0.794340720641097,0.00327147821258128,"Down","Down","Concordant"
"Per3",-0.184582703558025,4.88858883673623e-12,"PER3",-0.4257381222925,0.041497444185606,"Down","Down","Concordant"
"Ldlr",0.239079658158136,1.45430915838837e-08,"LDLR",2.18367449258416,5.12560435474751e-08,"Up","Up","Concordant"
"Adamtsl5",-0.186017553196214,1.68508273366164e-08,"ADAMTSL5",-0.730610612395635,0.00732530439285907,"Down","Down","Concordant"
"Fra10ac1",-0.168649654834443,2.03391863416744e-08,"FRA10AC1",-0.718282529966479,1.31429371020952e-05,"Down","Down","Concordant"
"Fbxl2",-0.176728352625138,3.90670418027276e-08,"FBXL2",-0.868538406440034,0.00140863908132455,"Down","Down","Concordant"
"Xpo7",-0.158282739274658,1.64479368598586e-07,"XPO7",-0.350256736875357,0.046637561482762,"Down","Down","Concordant"
"Dbp",-0.107614829599608,2.86983754561966e-07,"DBP",-1.24920220507366,0.000906717305914943,"Down","Down","Concordant"
"Kcna1",0.230775149044328,3.18552739848479e-07,"KCNA1",1.77994603376021,0.000672740015383392,"Up","Up","Concordant"
"Six5",-0.180308101828239,7.91019556473472e-07,"SIX5",-1.19916151973698,0.000165829767918995,"Down","Down","Concordant"
"Mpnd",-0.176989593312235,9.73274074707763e-07,"MPND",-0.595499216283351,0.00490170726157816,"Down","Down","Concordant"
"Zkscan3",-0.103869563738363,1.18504936120769e-06,"ZKSCAN3",-1.26942947076881,1.30222820497611e-05,"Down","Down","Concordant"
"Hmgcs1",0.292261994205017,2.01641673099347e-06,"HMGCS1",0.664451359166214,0.00619868364623705,"Up","Up","Concordant"
"Iqcc",-0.0780654964395598,2.03267959950313e-06,"IQCC",-0.670264477802829,0.00141091098501831,"Down","Down","Concordant"
"Ralgps1",-0.0833063573570638,2.35631917741809e-06,"RALGPS1",-0.404660211450232,0.0432265341198442,"Down","Down","Concordant"
"Plcb3",-0.124271032666164,3.56580091826543e-06,"PLCB3",-0.853245436611449,0.000214707809167756,"Down","Down","Concordant"
"Vstm4",-0.13326484959267,4.01437866280453e-06,"VSTM4",-0.786205197234893,0.00256629411903055,"Down","Down","Concordant"
"Mycbp2",-0.121791469398397,5.19232488488286e-06,"MYCBP2",-0.499102531074533,6.06343971199242e-05,"Down","Down","Concordant"
"Unk",-0.14928508884102,5.75187475132382e-06,"UNK",-0.59497815770919,0.00387191121215007,"Down","Down","Concordant"
"Insig1",0.286291728743888,6.25707286015424e-06,"INSIG1",1.78081155283182,1.48228432660999e-05,"Up","Up","Concordant"
"Acap3",-0.105528689508879,7.11185977808457e-06,"ACAP3",-0.792997965282993,0.00548395731260536,"Down","Down","Concordant"
"Tle2",-0.0927620242549356,8.98197914591996e-06,"TLE2",-0.649665467543146,0.0103506543288032,"Down","Down","Concordant"
"Xpo1",-0.0566951982673007,1.60231960616019e-05,"XPO1",-0.725692842258922,0.000109161602599099,"Down","Down","Concordant"
"Vamp1",-0.153131602879176,1.70919441343676e-05,"VAMP1",-0.958436827695188,0.000249093984023834,"Down","Down","Concordant"
"Slc48a1",-0.138224571298343,1.78049843329178e-05,"SLC48A1",-0.419067522425082,0.0324772155807526,"Down","Down","Concordant"
"Myo7a",-0.0955519585653664,1.82512683303224e-05,"MYO7A",-1.25005024467451,4.0030645680663e-06,"Down","Down","Concordant"
"Evc2",-0.120188672799894,1.92012404417421e-05,"EVC2",-0.615300860984749,0.0331391907339537,"Down","Down","Concordant"
"Mllt6",-0.0677097623225267,1.94952944102524e-05,"MLLT6",-0.384963253133459,0.0421949504949132,"Down","Down","Concordant"
"Plekha7",0.214843347749442,2.16481868064749e-05,"PLEKHA7",0.632045862078892,0.0249247924361032,"Up","Up","Concordant"
"Mfsd11",-0.103472983101264,2.48499440032558e-05,"MFSD11",-0.310991995200622,0.041630488149431,"Down","Down","Concordant"
"Snx14",-0.094700078182915,2.72799904983051e-05,"SNX14",-0.665090290492076,0.000109807789869119,"Down","Down","Concordant"
"Fto",-0.0829908757107716,3.52310195974229e-05,"FTO",-0.475606982197041,0.0135265576703937,"Down","Down","Concordant"
"Xaf1",-0.0979123925018492,6.7770222795866e-05,"XAF1",-0.801945012143968,0.000596244712386703,"Down","Down","Concordant"
"St6gal1",-0.10032473606946,7.34672403853729e-05,"ST6GAL1",-0.833426972137678,0.000710356238059518,"Down","Down","Concordant"
