"Mouse_Symbol","Mouse_log2FC","Mouse_padj","Human_Symbol","Human_log2FC","Human_padj","Mouse_direction","Human_direction","concordance"
"Qk",-0.152439486715146,1.22635965052058e-06,"QKI",-0.324267583096405,0.000306334977383979,"Down","Down","Concordant"
"Gpm6b",-0.224451644834502,2.42932739075668e-05,"GPM6B",-0.299748453746233,3.88133464838745e-06,"Down","Down","Concordant"
"Art3",-0.158243490145694,3.20640114373291e-05,"ART3",-0.927736762890254,0.00845234952386587,"Down","Down","Concordant"
"Hspa8",-0.233712376103943,3.91466228688414e-05,"HSPA8",-0.543620602493133,6.99785512556195e-11,"Down","Down","Concordant"
"Rap1gap",-0.10845615934767,7.62667946886408e-05,"RAP1GAP",-1.5733321567949,2.47956796530849e-12,"Down","Down","Concordant"
"Megf9",-0.213265612416669,8.14825652558099e-05,"MEGF9",-0.607120665410814,1.0273138748287e-06,"Down","Down","Concordant"
"Gas2l3",-0.158881730453198,0.000136331705438739,"GAS2L3",-0.553256999453118,0.0151511480104318,"Down","Down","Concordant"
"Matn2",-0.368355702607923,0.000346861559735236,"MATN2",-0.506887953536937,4.85976775236512e-10,"Down","Down","Concordant"
"Rtkn",-0.127311178098368,0.00140863464166325,"RTKN",-0.759074977133738,0.000333166358698641,"Down","Down","Concordant"
"Vwa1",-0.189809868997135,0.00189259710258192,"VWA1",-0.428903634526047,5.92811829244541e-14,"Down","Down","Concordant"
"Slc22a17",-0.111604255243542,0.00407064571812567,"SLC22A17",-0.37711557368047,0.00214895466958057,"Down","Down","Concordant"
"Sbspon",-0.149551169915669,0.00551935218968247,"SBSPON",-0.467999456140596,0.000335862255988385,"Down","Down","Concordant"
"Gpr37l1",-0.195097400664438,0.0134616865527596,"GPR37L1",-0.659323954221469,3.87975475736906e-05,"Down","Down","Concordant"
"Sdc3",-0.175350086772112,0.0135979358294196,"SDC3",-1.11597118728868,7.87048027946162e-23,"Down","Down","Concordant"
"Tmod2",-0.168071358541444,0.0140745035800252,"TMOD2",-0.623925946502459,6.0734970363343e-10,"Down","Down","Concordant"
"Aspa",-0.091884802636272,0.0202809685618633,"ASPA",-0.631192343753793,0.0019394896043679,"Down","Down","Concordant"
"Itpk1",-0.135688280814248,0.0223408150060031,"ITPK1",-0.654933033413303,2.50331286562321e-12,"Down","Down","Concordant"
